dates,obs,ERA5,surftemp_1,surftemp_2,surftemp_3,surftemp_4,surftemp_5,surftemp_6,surftemp_7,surftemp_8,surftemp_9,surftemp_10,surftemp_11,surftemp_12,surftemp_13,surftemp_14,surftemp_15,surftemp_16,surftemp_17,surftemp_18,surftemp_19,surftemp_20,surftemp_21,surftemp_22,surftemp_23,surftemp_24,surftemp_25
1995-06-10,NA,16.5810215760918,24.2697653599296,22.4438992671439,17.6220558181328,15.4049395195843,17.226516343224,13.5761508783951,20.2703595437772,15.248266613943,12.5687791936452,19.6560869602033,15.1599160358256,20.6297694448653,19.413380413272,22.3475190234658,16.9845960587329,19.7080467581132,20.3043215751375,15.455915787546,17.3202555016525,14.4329570904041,19.259469697861,18.5522361413986,19.078967755344,18.2197696691919,23.3272778692899
1995-06-11,NA,16.4372945474754,25.0498727901337,22.4403563721146,17.76224984187,15.6758752573125,17.5474224233674,14.8666142434173,20.1173311470046,15.4917087172218,13.1530591637166,19.6684027297598,15.7128670704211,21.0383333876354,19.2690275493836,22.5529609884898,17.6376142027858,20.7668795594533,19.9418741125582,17.0994150530764,17.9340244823602,15.0918299439771,17.4886702287166,18.5274593121142,17.4311998582914,17.7098564489603,23.3196444922191
1995-06-12,15.5,16.9602779976858,25.2712152457028,21.911844369167,17.7950719832342,16.3291251588223,17.8418948860752,14.8828510034306,19.305242905332,15.3256894468992,12.7760385416779,20.2785751152309,16.217834034365,21.6607672204388,19.6282965578022,22.7898064965997,18.2861567228452,21.2335801223338,20.3344921426624,18.414195337693,17.9702035802268,15.2031281714208,17.5643332119929,17.8308859759868,17.6617370382056,17.5389532177891,23.7351021953257
1995-06-13,NA,17.4267745828713,23.2528527399071,21.0905038358951,17.1658939614469,16.927606100103,18.735299379842,15.8088240775097,19.0999213950663,14.8572502980725,12.6810524957628,20.4946416570323,16.9039121395422,19.8274781780224,19.3473529653454,22.6489848653261,18.9032559942911,18.6904305633632,20.6021892438873,19.3125333344817,16.1991715191647,15.5327149282283,18.245656274736,17.2814917084373,18.4910936796223,17.6226663589753,24.0317157384798
1995-06-14,NA,17.6078171982377,23.2370653830532,21.1672726055986,16.6274700881953,17.3560056662839,19.4018900075088,17.2171080953964,19.8001081359022,14.7746477747756,13.7701596949338,20.5953651927292,17.6256651353968,19.5293203235544,19.0321265972653,22.626405074301,19.5242532009613,18.9233074857214,21.2097898243983,19.2899906205075,16.3657315341217,16.1311292380601,18.8857037423639,18.1594449496618,19.2386342358567,17.5994768288323,23.8594725085327
1995-06-15,NA,17.2915440221959,23.7022381496366,21.7467019992487,16.8552484590694,18.1604499353275,19.3797378618147,18.6613561912311,19.8961860149456,14.788110076515,12.8961306048435,21.5496263151403,18.9468541879503,18.637223330454,19.0622546597625,22.9520162501422,16.363480593292,18.4665290663427,21.9143227777835,16.7933240918348,16.3624421619685,16.3979829842914,19.7587624696504,18.3197412285651,19.6271396630371,17.6937338753011,21.3457039031746
1995-06-16,NA,16.1241604525224,23.6637876510481,21.9613008144819,16.7672692438114,19.0374726097493,19.7165208167712,20.4863451606335,18.861160046232,14.8669547612315,12.9593937057317,22.2448958547835,18.8598031468818,18.0097555355267,18.8435507714402,23.007925313416,17.4949822001218,17.6443315434646,22.3770423039039,17.4075532242194,16.9587805007512,16.2830922547605,20.9938467901499,18.3297513111528,20.5635624891566,17.9851687314719,20.265003082148
1995-06-17,NA,15.7885061274819,23.8563006641564,22.1581582903148,16.5794444189748,19.907519758607,19.6874651621194,20.7674658349187,19.7512249436421,14.4189637138028,13.2346157742373,20.3523472923559,18.5687363072552,17.6307679508663,18.5670126692987,23.3760781563922,19.294161785486,17.6797638519026,22.7666557495138,17.6168549385427,16.8634655435675,17.2668372906932,21.1105670243008,18.6705473480773,20.8642729706961,17.1056511352276,19.3169242564043
1995-06-18,NA,15.3739801068255,23.8308094101996,22.8714970281556,16.6403018581016,20.8407127113592,19.7726960375473,21.1726098035221,20.341114427084,14.521476668787,12.7456372937334,19.7219662685751,18.9791478502009,17.6692330271733,18.8580229120772,23.4972038690237,18.4198911111475,18.0435170785678,22.1583465276998,17.7501575986851,16.9833048816281,18.2463181511385,21.1474740586747,19.3428420222471,20.8436768744257,16.8985144594098,19.387358399838
1995-06-19,NA,15.6711049335693,22.6345770075904,23.2000119428915,16.554038619579,19.7521238314975,19.5313345747873,21.9271613549848,20.2001660121927,14.3752564679256,13.1759939195161,19.3030862783949,19.5210296902399,17.623611968717,19.3340523265762,23.0317313581124,19.5788034599374,17.4223335061766,23.1694681129123,17.988729247104,16.5872174351914,18.3625124381678,20.54427180888,19.5409305408602,20.0438158563647,17.4817849959031,19.4021472421701
1995-06-20,NA,16.8868433910711,22.0659759741544,23.1037176908944,15.4551389034374,19.6731755112335,18.8934603496751,22.5661720911661,19.3056351274914,15.2665877570292,14.2975843722827,18.838517227781,20.300158845842,17.8438445608344,19.5627793926989,22.8876242004111,20.6289666887783,17.2993258443778,23.5010842987755,18.5297567298007,16.8405815632694,18.4412439432681,20.9588479058212,19.5785283302553,19.5533158088816,18.2238561460525,19.2509158823684
1995-06-21,NA,19.2941560407355,22.5306804201771,22.7582110337122,15.1531837103429,20.0033202755966,18.7219957099942,22.9602076408443,18.1300045913336,16.6872579206813,15.4929243053024,18.4248126424821,19.986291345024,17.0686112749407,19.34832424839,22.9606115317843,21.6147782828485,18.0152486442775,24.4311108528536,18.2294684296812,17.2771164799177,19.3360998753167,19.9758461871235,19.3777571195715,20.683408025184,19.002078063887,19.9518558006214
1995-06-22,NA,19.2388472838485,21.2495068566411,23.3412722703755,15.1887201140142,19.668965061432,18.8983271366366,22.4435519867351,18.0734950760816,17.3292617557638,13.9868413641236,17.8479799888136,21.120016329528,17.2004981376479,18.9787599446666,22.9570323108796,22.0634987430289,18.5775308658909,24.5671617025733,18.7193188137322,17.3517762841079,20.1739973047691,20.063677970271,18.808571617459,20.7794498330853,19.6088341712677,20.6277591034008
1995-06-23,NA,16.3694129223344,21.7684731111619,22.8486512150823,16.0662282239441,19.3213566416925,18.912658578741,20.8756574266879,18.6467920438973,18.0447946866819,15.4844848298268,18.0546327931713,22.2010668671035,17.4737689070265,19.2001237171829,22.9238382939005,21.2176766659271,19.1339759075311,25.1034422490916,17.6592587868052,17.019731373646,18.8875133969662,21.0757004683578,17.2001216377057,21.1889601517179,20.5503853764071,21.4424179273647
1995-06-24,NA,16.4085920195574,21.8014045248749,22.3888546177009,16.6446344393871,18.9730267614902,19.2249040797484,20.1825281153162,18.5963306057971,17.2156319015958,16.7239018899846,18.1661394728691,22.7980508252054,17.3533856515196,18.6720778033083,23.0715795044048,20.320724208902,19.3054293484281,24.9804755268879,18.1087357594683,17.2818914300417,19.5014615210348,21.6901443509158,17.5297843249353,21.5011252580783,20.1092340979919,21.6623693438456
1995-06-25,NA,16.8898055708937,21.2532818978341,21.892361486974,17.0711729322218,18.5443937744897,20.1440929549116,20.0901078563251,19.1149874475555,17.2646264860758,17.6094574458207,17.3227507706156,23.66208225959,17.6963635889941,18.5159397955449,23.8175327212322,20.5652325919264,19.5522352990965,23.8733702176977,17.9090918330559,17.6839856271361,20.2944718904548,22.2529125286312,18.0907007320242,21.89169431387,20.459198805891,21.7913709665451
1995-06-26,17.6,17.7920991046211,21.6759963097502,22.0118136290905,17.7720434282329,18.4426121815656,20.737034970379,20.2851380818806,20.1467654244979,17.9909609090255,18.328627519488,17.1480465550061,24.4074557506656,17.9198285190227,18.0671421274507,24.2199059815824,21.0500580037048,20.2205325335417,22.5591943353851,17.5402742438052,18.0076898852104,20.3066152034188,23.0966963695477,18.1626250711087,21.8911980468296,18.728287140931,22.116484434826
1995-06-27,NA,19.4032437281409,21.671333542418,21.8241645903008,18.8073670432688,18.2296325636861,20.7185354343603,20.5166260874111,20.9769199844385,16.3993614118005,16.0924198023084,17.0647038656629,24.970259995056,18.4591160058238,17.5147289486447,24.8935178956836,21.6375089007567,20.5304146114237,22.2241068116008,18.1641044495948,17.8186601343675,20.7428882058765,22.7357385381847,18.2611243863891,21.8233597041248,19.7743523997618,23.1066073320198
1995-06-28,NA,20.7825403063355,22.8688864558162,21.7696364596974,19.5836785415105,18.0409665577736,18.0604906569454,21.0496481369831,21.3075859621094,18.0579454092666,15.9178437211102,17.4200926583015,25.0066294432813,17.2008502456786,17.5029459241801,24.784508267155,21.2651587978296,20.7980488244215,22.3906663222049,17.7907458499422,17.717328887397,21.0086532261868,22.1781443330561,17.556427401565,21.6759917600203,20.5076570809713,23.1539742573903
1995-06-29,NA,21.6590101093632,23.6855069118933,22.0121631453337,20.2584262341326,17.4763006969876,18.8378889677609,21.0726336728836,21.1768154518689,18.8709762663247,15.68781035512,17.619250721545,25.2995823434022,17.1033090999443,17.7294136801936,23.0331398132598,20.6276592054879,20.7638229415632,22.1408093534465,17.7621327350193,17.4259057535765,20.427060603036,22.4734912919318,17.5869563864642,21.5079854863685,21.0329549023127,23.655837171214
1995-06-30,NA,22.6060463969673,24.120763371648,22.1888508123851,21.1358511080283,17.5162166690659,19.4742872441816,21.5996334658867,20.9942960049528,19.4752443930587,16.0766590407133,17.8669783388897,24.7720010841184,17.6172237112028,18.4350008029625,22.4752813644402,20.7367362114318,21.4244934449031,22.0051757463778,17.5136971619392,17.5693424296346,19.8124759997319,23.2042576719569,17.3611307841139,21.7174560580248,18.93838408052,23.7330614032009
1995-07-01,NA,23.9570293515857,24.0180329539765,21.9228834824279,21.9886334061621,17.2550615831059,18.6520796401073,22.3831423863001,22.1091970381538,20.3907993397679,16.8959733447263,18.4613399261651,24.5358110753459,18.1446281919825,18.9540436447811,21.6691573740146,21.6540872648308,22.0170836230863,21.14291943442,17.0256748464214,17.479975529786,18.6958397960228,23.4671746930044,17.3742697687645,21.989626768559,19.3951175076636,23.8958264696796
1995-07-02,NA,23.9587246879086,23.0558831614923,21.8740513825759,22.0850699511865,17.7165488881839,18.9275517016446,23.025302596464,22.5547309061233,19.9366636519527,18.0068724209147,18.4396080783173,24.0836589456692,17.3304079101433,19.1550518016442,20.9310662532159,21.9056725223123,22.0897060515457,21.1966859196918,17.2176438062605,17.346980228064,19.3848177718638,23.6436931967362,17.3324306512135,20.3540524215406,19.5670819665396,23.081517843608
1995-07-03,NA,23.9892374425457,23.4508903019141,21.9452437959356,22.0180206395193,16.8213165193646,18.9576185787077,23.1985273004622,22.5509411602987,20.6207654216477,19.3659651251334,18.2755019801166,24.199254608665,17.7524475288225,17.705653131898,21.411758839293,22.3880440443557,21.7041768539697,21.3376791267559,17.1708767934741,16.4912851637798,20.0462830054689,24.1704882211412,17.2833518828173,19.2543034421086,19.9563276116292,23.9075999224762
1995-07-04,NA,23.1569190700266,23.7395184783474,22.3306167545268,21.5987561218924,17.7837063578146,20.1108231308541,23.3930780090614,21.8041554863985,19.5089105791849,17.1999889952979,17.7688523884712,23.4053457910591,17.5144330865735,17.5883841327381,21.4265476748447,22.9816559819093,21.6439486987519,20.8143350853907,16.9322631021342,16.5822570872716,20.2941512044546,24.0281108580262,17.9073557076797,18.7454513247355,20.9272599282687,24.0838275835193
1995-07-05,NA,21.878539447087,24.4621702316618,22.3580114816504,19.6065307477958,18.4536693314366,21.1838014772821,23.8518375127343,20.4842590855451,19.8568449323577,19.4000719508321,17.0381801595457,23.0386054413012,17.0900299203839,17.8933393582372,21.7022204939493,23.0438669640885,21.6666260903941,21.0170359073099,16.5604872043428,17.1418177995123,19.9931681035207,23.2573981860254,18.6444588541184,18.7738693637347,21.7397191631425,22.8709296741352
1995-07-06,NA,22.034479864969,24.1404354101731,22.1519169032007,19.1089345150663,18.2994434191485,22.3762728119525,24.3034227189897,21.0183923823211,19.377151020735,20.0976645839634,16.7790222263996,21.5829223555615,17.5264557692628,18.5113257699208,22.6893909127486,24.0081211733178,22.1869194848415,20.7872391767956,16.3885071294541,17.894498524139,18.9819032702094,20.7454001963659,19.1344488995714,18.4588628706502,22.3384634089454,22.6056952871587
1995-07-07,NA,22.7774785693412,22.6487350860593,21.8030989668165,19.1322345901246,18.2334383599738,21.8400021162817,24.7263791103932,20.7608037018288,20.0403585194802,21.0329441125593,17.6174135868424,21.8849645430919,18.422314447442,17.7317440679708,23.7985252745066,24.9281573155114,22.2415655683445,20.6028255998863,16.330049011042,18.9228063532487,18.0791714350759,20.454490142551,19.7286632818095,18.2677375454777,23.5023519503721,23.2276106322398
1995-07-08,NA,23.8323708658974,22.0895917525488,22.0324544992075,19.2967529508949,18.8687196548798,21.0287227019189,24.5722045909699,20.7197080244048,20.8014607439698,21.6542420230601,17.7424779077132,22.7651531764959,19.2330553661919,17.2521874812398,23.6851049232083,24.8799073600762,22.5714431720809,20.17813957311,16.2426007717261,19.7470307348327,17.7768576226564,20.5013579374054,20.5380138016211,17.7599999391252,23.3482613169723,22.734640506165
1995-07-09,NA,24.6003150417254,21.9790551888992,22.3184169123982,19.2469842024484,19.8584749742234,21.4573725975391,24.9143430437259,19.3595597356556,21.3195277219758,22.7120741786872,17.7518257288421,23.0276445944752,20.1355264557602,17.8936966534732,21.5840185890293,24.949048438033,22.6457957668421,19.927840441309,16.8494010370725,20.1511693667108,17.6672077855758,20.9728209135646,21.1684922800436,17.5357018391862,22.1806997053189,22.6055811556706
1995-07-10,24.2,25.6684499163456,21.494725914213,22.2481699648177,19.1249212617347,21.1136269174925,21.6497400753027,25.4826444114901,19.0112726593036,21.8228261343845,23.4286057674568,17.4688849778108,23.3785326587868,20.7679737453107,18.2281957812738,21.2135558799851,25.5711297709677,23.3243890547973,19.4918398950918,16.9935512108589,19.4339951954911,18.1775269630899,21.8079941742394,21.7936924298852,17.3956678716935,21.541989232476,23.1154295829779
1995-07-11,NA,26.4189932987203,20.6374322615401,22.451190051752,19.0888040794921,22.0574559841661,22.1441944191624,26.1785422262593,18.9182413548346,22.1670610517702,22.7610440295164,17.4737273129304,23.483236326944,20.7871780912523,18.3724486974026,21.9017880722472,25.3026762875088,23.1183900657517,19.2040091216632,16.9849195295513,19.7056310017962,18.7119487529368,22.9946694615654,22.5934100543106,17.4144709512315,21.1864279959831,22.7967943259558
1995-07-12,NA,26.7216658220408,20.4477084288716,20.6413687954686,18.9986642181557,22.8434369112451,22.7380518378733,26.6920688545897,19.3609873136049,22.7777822815118,22.4859800315589,18.3167248205987,24.1769111342535,20.6104449473352,17.9628709039812,22.8245051577171,24.6700270383691,23.2094373810862,19.035893581496,17.6178971875083,20.4570595910512,18.7401750507404,24.0071627298569,23.1652075099211,17.2537347221043,20.6013516253198,22.2739734478825
1995-07-13,NA,26.7239853126949,20.4155055448943,20.4733175235503,18.3553335547482,22.9473963352654,23.5253668138525,27.2812134009736,19.2719944696598,23.3668134454741,22.4026712560273,19.4836480098188,24.608548259579,20.7857092525823,18.1788448299136,23.2650003357197,23.8993727732221,22.518019997332,19.4408054343634,18.08788131697,21.5461262643435,18.8089411801999,24.5217414997434,24.2041353613414,17.0854010595488,20.9545025305152,22.3126780516537
1995-07-14,NA,27.2986362646272,20.5093410663656,20.4409359685956,17.9019805013402,22.5171178639783,23.983505232721,26.7156291687696,19.509309508637,23.7099315385016,22.0324890719743,19.450441491312,24.2786219803963,21.2283759775868,17.5292435057254,23.84483837609,23.7177748652982,22.4944470070919,18.85094285332,18.2030403071924,21.562340894211,19.5601488803209,23.7934900420208,24.8217121375481,16.6548114937913,21.6470010107007,22.8970407508318
1995-07-15,NA,27.0562274950712,20.7757651776089,20.4937027816363,18.8873129840106,22.9946205083332,24.5005573723738,26.7086617602804,19.3375741394687,24.211291575458,21.0070594984558,20.4517387954387,23.830686400214,21.5038855336553,16.8333590090635,24.4913604070467,23.6828001990879,22.8652783814883,19.2023589087901,17.7864992797905,22.1247674573863,20.7951015245389,24.4036374563447,25.5291936677814,16.396517041316,21.727978650627,23.32334594148
1995-07-16,NA,25.9781101691448,21.0905753261552,21.1450454555757,19.1317874652117,19.4495195731375,22.8268976342442,26.6591074587303,19.652047772355,24.7966739245467,20.2107245163486,20.880908380793,23.8288482162491,21.2163934627718,16.5706926325185,23.4884254320823,23.267296074007,22.9112334083641,19.8220682767133,17.0884272198154,21.3109393903105,21.5599598794678,25.0669157515725,25.6404015792224,17.1761401485972,20.4207154059756,23.5938553687894
1995-07-17,NA,25.1673393767167,20.5622815299798,21.1697461708836,19.5841653178864,19.7950577947719,21.7537982468518,26.9065806053053,18.9434503673578,24.8255315587742,20.5094982860446,21.5043258021173,23.6035118177573,21.8002264074037,16.5415583804707,23.3786538218776,22.2527329525552,23.1472889803353,20.5745134016152,17.4988006297873,19.2321493396121,20.8046644621324,25.0818558909255,26.0779408106689,17.7955096136699,21.1108346838326,21.9636228866457
1995-07-18,NA,24.3864295893054,19.926918898376,20.7826251398627,20.055633123271,20.1959997846903,20.7441317138385,26.8893341497342,20.0652925669944,24.3092157883999,20.5559368753498,21.7856071801529,24.1563342605406,21.7162994316358,16.2653690416031,23.8752823504808,21.5925207635134,23.3826191934372,20.9791495804514,18.0221720834073,19.1258507542165,21.435852189879,25.2725143596991,25.8492476188382,16.6834403074372,21.2725270199182,21.7008930499051
1995-07-19,NA,23.4592808307513,19.5730303915161,20.2448525103473,20.453501754191,20.4919812931375,20.4893409760729,23.9645515521611,20.1867081336905,23.9574685846933,20.7323010432869,21.0485573558761,24.7553249321742,21.9799068492141,16.0955221522813,24.5483350002953,20.9429902999853,23.7751276011334,18.8794446240651,18.3063859487964,18.964699371751,22.1395656920365,24.9572592889537,26.058900134426,17.4593681960331,21.129649764148,21.6611245839151
1995-07-20,NA,23.5689976526249,19.4656357141513,20.3610540736486,20.1459201347108,21.1415992604327,20.1534197346639,23.3949219368952,20.2098285705024,23.3791591251477,21.2852477787063,20.7981618712286,25.4917734717872,20.3442179340126,16.1493572002153,25.4375279022676,21.0319862730278,24.0713071438898,19.3813412707282,18.4504115810121,19.1668896218694,22.8221718133791,23.7911601716973,25.8123312159588,17.873524506606,20.3152990037705,21.349251271001
1995-07-21,NA,24.4514579851009,19.5130443614601,20.7478196664095,20.0330369588895,21.7585443900231,20.5698999886275,22.7177223764867,19.8659745746814,23.6224468652062,21.2295381199536,19.197061679689,25.5181556194863,20.2689819455448,16.9607787910829,25.9752799092247,21.6255915974499,24.1738514929465,19.7387985149982,19.3186626410792,19.1688521393508,22.7853954860951,24.1327420709171,23.938345600614,17.5054705682821,20.3105740725036,21.1604953424391
1995-07-22,NA,25.7738520121699,20.0275836064487,20.4654363886665,19.8538930325474,21.3685465368843,20.9706003852795,22.3241071863034,19.1795937668085,23.6423351614567,20.9038462156883,19.4909470645948,25.8510843746604,20.0385466886704,18.2262172724712,26.4831175835046,21.7087730230447,24.6187736673713,19.9660733909221,20.1297979804641,18.3730143129531,22.2698836957592,24.4795214912615,23.2626445801777,16.9597092901085,20.3641851922031,20.4031559759156
1995-07-23,NA,24.0740544652613,20.2411857836923,20.8644816377267,19.5474120360992,21.165480438318,21.6584296331834,22.023270316263,19.0999558507559,24.4348421981122,21.4582282426969,19.7378412277285,24.7117296939775,19.9667533007814,19.0504986781246,26.3905178245019,20.4281137097973,25.2204932462492,20.1596395968213,18.4162064362641,18.1512713728074,20.8617341954376,24.8850667533118,23.0248132001816,17.2665469359529,20.9318265774791,20.6711712794558
1995-07-24,22.6,24.1326823278471,20.5133049541871,21.7303786838164,18.8915879112257,21.0510428077939,22.5587278301255,22.2669683438756,19.290500562183,25.1056238235011,21.1740084344189,20.0712455726134,23.7665344617915,20.9271754830293,19.9157481204548,26.2406534418237,20.1213799398654,25.1088400124455,20.499046503541,18.1366946298922,18.0712212794293,20.5605213670082,24.4395628252112,23.0118443492761,17.0658898989872,20.7998149884149,20.6611270795739
1995-07-25,NA,25.3389466540846,20.3588131041987,21.8591222602656,18.6206956808226,21.0542031698833,23.1046253534561,22.201810598829,19.5956081061409,25.9303908243961,21.9165469448703,20.495490675879,23.7064296044422,21.5919536635813,20.6224136365731,25.96236614032,20.6642394164612,25.0921106596849,21.0927518868521,18.0349657817326,17.6897450529257,20.9080440453399,23.0043947994543,22.6028008853009,18.146250547047,20.4506547466782,20.0000443916495
1995-07-26,NA,25.097981745064,19.9513718846022,20.4708362844131,18.7850415200714,20.9805577363163,23.6401075915095,22.7117311997149,20.429856899753,26.4999294934156,22.7567819387792,21.2084396372254,23.6495319037922,22.3732203571281,21.846900150804,23.4904636691211,20.4799918343221,23.1715638655888,21.7932935432963,18.8312005203376,17.1087686483354,21.6331941576223,22.8758359752195,21.6881759394035,18.8945690918755,20.6083614558766,19.4292293114479
1995-07-27,NA,25.4018697607582,19.8541221070634,20.4243215257769,18.3366962469713,20.9034075774156,22.4205563152889,22.8707429839062,20.9287819133194,26.511647954137,22.8894823556009,21.6595700382,23.7434927327793,21.7563737045128,21.143028727988,22.4231335922171,20.0517237843226,22.4200716043307,21.9295314948133,19.3124901996315,16.7299755171808,22.2116170951715,22.8191384835723,21.5937656070522,19.6504031274731,19.970686438586,19.907203985086
1995-07-28,NA,25.042085475657,19.1691964574703,20.5843275287471,18.1029377991229,20.9605086681859,22.3356464357849,22.4705055678692,21.1617578923442,27.2024360576003,21.2571919092251,21.5927111819762,23.6916279020913,21.3199829414525,21.7394514985394,21.858616458821,19.6866582100913,22.4019424545347,22.3710901388422,19.9753614840876,16.6637376888356,22.9332958415311,22.7384405460367,21.815040597342,20.6797419461852,19.5710128517669,20.3313814332603
1995-07-29,NA,24.8576259299837,18.9370383638597,20.272151860014,17.8906508257668,20.9269365016953,22.7739333040411,22.4901225679865,21.6319787677419,26.7702555275357,22.0602123326309,21.3957371954918,23.0085493440984,21.1126533678394,21.6852021815716,21.5692721316106,19.5376222820306,22.8248196943621,21.8959178138583,20.3292330990049,17.3551843140587,23.7971892155869,22.8905020272305,21.6323084660498,20.6519763004909,19.2709986918555,20.0765735610763
1995-07-30,NA,25.0530246286683,19.0408480441234,19.5161387672114,18.4052724474587,20.2903355486488,22.8110287072728,22.3610055476201,22.1746952317921,26.7474176484125,22.1640069154566,20.1467583970809,23.0781554765604,21.5506690595926,21.0415329570717,21.5801011305957,19.0010447435217,23.1820096235413,22.1043380666695,20.6012781695337,17.4416029549857,23.9223305009325,22.9881740808315,20.6737619884017,18.6991696331215,19.0557833324906,20.7603129179168
1995-07-31,NA,25.3606196238633,19.1444889611476,19.0278430197555,17.8166315054561,19.7677096676509,23.040130610196,21.8899629618043,22.8921447120062,26.8305058361572,22.357458169255,19.4985681880705,23.417120354879,21.4777673485739,21.4300133018762,21.6310882207886,18.8226934091409,24.0179236083354,22.2985286561714,20.4740952253883,16.90794530843,23.3018486072282,23.5243690314809,21.2767090991236,18.5452632294169,18.9594049713181,21.160761815467
1995-08-01,NA,25.4182215385793,19.2563503221016,18.7293172358873,17.7150612500253,19.5418123375954,23.3476887598808,21.4185170657468,23.0202781892802,26.5242094516646,22.6051282075738,19.4548166964551,23.1162857975079,21.8075623402836,21.0120932413228,21.5301364466867,18.4500389997349,24.2816604358836,22.408679656379,20.7217558735494,16.364472724491,21.8267850940634,23.232237291744,21.7923529524428,19.0321900738426,18.8963159832469,20.9502172398765
1995-08-02,NA,25.8841619412809,19.0689145094382,18.6291991947054,17.6833069115915,19.9117185556516,23.1448554747105,21.1126284611927,22.5341996907412,25.516099115414,21.1227250493112,19.9277461254908,22.22712639494,22.0192121580929,19.546820297364,21.8256893376401,18.4339633674166,24.2264016362421,22.463636042505,20.5347801374495,16.3218327412037,21.8627044801863,22.1064783136195,22.1600658061736,19.8924382106707,19.4648020423849,21.189046483291
1995-08-03,NA,25.547908042591,18.7124927232436,18.2926886473093,18.2206505414999,20.204778633833,22.5624182095474,20.457645136064,21.9957859134344,24.9894544877717,21.0159148601856,19.844370128171,22.1024029840362,22.1286211209341,19.5609795883017,22.0009267289073,18.3873452525704,24.8152479216588,23.1352666383374,20.6474498879042,16.8698916701194,21.5421028188142,21.6068376479955,22.8317177580448,20.3872015695369,19.9125598070866,21.3499535236519
1995-08-04,NA,25.6152794026833,18.4874006031347,18.1087755746662,19.1274538046122,19.7753211864809,21.5259770361846,21.0168728927475,22.5429830483138,24.5003589473436,20.8844831325059,19.470737633372,22.3587060938877,22.2537700224102,20.1517898619208,22.4477504144577,18.9385160390985,25.0325874580752,22.5147236082255,21.0457397350269,17.3220179163484,20.9614346731416,21.0531293577212,23.3393990346319,20.1117988738519,20.5569829376391,21.7774305943957
1995-08-05,NA,25.7024200126954,18.4114799985391,18.1889748051162,20.0485385471746,19.3160396807416,21.0584749510297,20.8625836960076,22.6930291485385,23.4623508692497,21.1355585962142,19.3189728608094,22.3701471282883,22.2917884232893,20.2643845668332,22.1421467566104,18.9401615966274,23.4601196303184,22.6297338109382,20.5997453100369,17.610429736268,20.7110102742386,20.7812290639344,23.6893842217984,19.1857850358932,20.0443543288776,21.9469962860946
1995-08-06,NA,26.2647161545679,18.5571881438478,19.164709100108,19.7376336067619,18.5847244765793,21.5117911546737,20.9111614437111,22.4876839865012,22.4484942762568,20.5844777267112,19.1586098557918,22.8128135987834,22.443372883967,20.5096583169749,22.1065226750589,19.3929099580091,23.1852339604679,22.4349631064391,19.6827253921331,17.6772711653849,20.9312128110477,20.387858774931,23.4595169912994,18.4800457200601,18.7448584430821,22.3383727226085
1995-08-07,23.4,27.4044447882739,18.8874337238504,18.1462681020477,19.6599053879123,18.3163643707726,21.5674252530766,20.6443196163902,22.4120140629344,21.689101795133,20.6270559931296,19.0248499151634,22.8682126349126,22.4984847628108,20.4405151101255,22.0388711718007,19.5101848881704,22.7765269210832,22.3620773977018,19.4469937070945,18.1829981719268,21.2006047793017,20.1537517484313,22.0113543788217,18.996161920455,18.8647113582113,22.6803808598375
1995-08-08,NA,25.1812551644876,19.5660606456324,17.9888634791172,19.9326194632605,18.3781961746936,21.8773991328701,20.360289767931,22.4327633544007,21.4637263662968,20.0875770805659,19.1064101790421,23.0177706759432,22.0005315862744,19.8901664048802,21.9009130487402,20.2095999498328,22.2953688958792,21.8157083978916,19.8274509786876,18.5171654972875,21.6195470931001,20.0504787159946,21.1208852946941,18.9730858770195,19.464338807257,23.2482849911966
1995-08-09,NA,24.8759024840618,19.8374170738863,18.6782523966863,19.7904522489821,18.0155965611253,21.0885266905703,20.1731902286297,22.255293269045,20.812010702125,19.6763453443022,18.9386727420226,22.5542781400505,21.1374266356417,19.7345626498351,21.925467447979,20.5299853783384,21.8613360206935,21.9078629232506,19.7153112526248,17.0929642500504,21.9653742789956,20.0912105323895,20.7108833297672,19.2128878453531,19.6218485028303,22.9536287904753
1995-08-10,NA,24.9841211694961,19.2953123354458,18.0829939061177,19.3878914383382,18.0264188017017,20.7927675480322,20.1254330705496,22.2677267546544,20.4608345063425,19.6838294187046,19.1576668837835,21.7140128669591,20.8401564055153,20.0165138729581,22.1951664125739,20.8866557919013,21.4551351954513,22.2270052370621,19.5498194253962,17.6777998793572,22.6642830147205,19.8045251419015,20.8115110867802,19.8152226284695,20.6000455209216,22.4612654735167
1995-08-11,NA,25.178929258199,19.4976207548213,17.6715495981148,18.6981586853406,17.9141254795891,21.15129425052,19.9061159935883,22.0349066699197,20.4883104280546,19.7159137380808,19.7569447013283,21.6223912260942,20.6219466919802,20.2120188457762,22.1464797336226,21.299003288191,21.2553981554567,21.4677495355566,19.2532397690939,18.0608767653588,22.0262864266259,20.0810013194343,20.7008954637371,20.497209562891,20.8725527349908,22.034024429731
1995-08-12,NA,25.198000082223,19.1422507038289,17.8489364561102,18.7972488716751,18.0161161368212,21.4078631173057,19.316331288475,22.3057506819234,20.8196469981525,19.5356293221474,20.1815722955909,21.7631541877558,20.9527578000693,20.3597373038329,22.2468063327942,21.7080748813205,21.7875533527296,21.149287706774,19.0603701710314,17.6518773247532,21.7308701988925,20.246886503558,20.2641551892278,21.1004983498749,21.5503613194084,21.8739004632275
