dates,obs,ERA5,hurs_1,hurs_2,hurs_3,hurs_4,hurs_5,hurs_6,hurs_7,hurs_8,hurs_9,hurs_10,hurs_11,hurs_12,hurs_13,hurs_14,hurs_15,hurs_16,hurs_17,hurs_18,hurs_19,hurs_20,hurs_21,hurs_22,hurs_23,hurs_24,hurs_25
1996-09-03,NA,70.2879163158255,91.808470610728,71.5637666568996,71.3204836899648,69.4977370594398,80.010013147749,77.5204851804878,59.3194606037226,51.653613870968,84.0727334305453,78.2666114653555,61.2232996619108,75.8514799347068,60.9043155103718,84.7458895857127,67.7777048266469,71.4098935091518,72.9598819611225,92.6567989800359,80.2958394093135,71.8545891187619,82.6488586726848,54.2126720576321,70.1052640073444,81.1678049993762,67.700693544123
1996-09-04,NA,78.2378823831045,81.4023983941425,62.1144640676939,70.0216362559053,72.3229288043684,69.168009433923,84.3556169382575,58.6734303325122,50.0969744052734,75.3661655242415,78.6700773261969,72.2582153836362,71.0222525807733,79.3068468554363,71.3905787514475,72.0042406233224,63.2008728444254,64.7750578671514,79.3087060742808,80.1543901548154,85.1212570789045,73.4250700334028,91.9103563162417,70.9578535194996,69.2998797066414,68.8560515406013
1996-09-05,NA,69.2857360140909,73.9748964770015,60.9268650374836,77.2846573973434,70.0130921576086,71.1536897366847,73.2250018339975,67.3225055355359,62.3340196548477,73.5973549898003,78.5717225330107,77.8568387178341,72.4516093108719,86.1488317030115,74.021370953146,63.9750804356987,79.0233779246954,76.4731882998539,82.9215367672819,72.4722828180433,90.9844380488927,72.6484633457352,83.3567269043995,65.7125949339117,90.880776590567,79.9100567980877
1996-09-06,NA,78.1714171464091,72.9281293620968,61.9938785288026,67.6657500633715,71.0297876201335,69.2376835755276,93.9149942152973,83.4785431785188,70.8911528041259,84.8623603114855,75.832315915524,67.888338000076,59.0544199006274,85.4305203396089,81.4362413127342,67.5029667099924,60.8363706413963,61.7394232224947,73.1954950383957,71.3947764056714,86.3349690888102,88.8412148883778,77.8118806468301,76.7010016589998,71.3846586127966,71.5376891674067
1996-09-07,NA,69.5019085427215,72.9753637991355,61.3423269632948,68.2373331185486,71.967120543041,68.8045500853316,80.5474763553316,81.2194324070886,67.6486848905311,79.9120585335558,70.1600761885714,63.5073367854459,51.0579374240144,78.8804967397397,81.6637999634116,65.394966639758,61.4657443734635,66.626927261991,67.6108997863344,76.7719912637321,98.9658921054535,81.4204624209874,77.0788206387795,70.2579305126341,84.5315064936209,78.0073580040839
1996-09-08,NA,82.3654330929417,73.1585463019606,68.8326708226875,66.079117976012,69.324610477428,63.4428601143165,79.9961617140838,84.2967566494351,73.5823624923095,81.1982113892882,89.9202136108251,59.7015725562176,45.688532623636,76.1546498004447,82.1081369442756,52.9510011766182,50.9131455295487,75.5608999727633,70.9225247742633,66.826586832767,93.5460905000504,95.2968969497038,73.4466348717728,67.3486481668364,82.5525204075811,74.6008492499563
1996-09-09,NA,78.4963962902905,86.5532743956699,69.9928280401467,60.0491893490785,65.7556876166447,50.0426341466579,73.5527759082797,88.0316811037652,74.2056717573475,86.9913179949917,88.0325848948209,63.535718522462,34.7791334959353,87.1412455729899,78.6138299242313,59.5597925875469,43.2757697578698,75.0550911665187,80.809712009019,69.5893338276801,85.0025518308757,101.680677806192,64.699361436781,68.5883782635721,62.4123687932179,65.5517382624318
1996-09-10,NA,90.0863298987978,82.1665381313751,73.4338255145742,71.3519854510876,82.7188414510527,63.3474544060693,78.0798004824598,82.5844937313583,64.2097590398204,86.1347135118046,84.3429001463951,59.687221676687,59.2158087300186,82.025584545339,68.543140786458,68.0275292882874,66.5106011710406,64.3310052140196,66.2037884389063,65.2061230589069,87.773494314127,99.6713418591062,67.6569751810133,74.0786776685401,79.0475631994842,69.4303351673081
1996-09-11,NA,86.3223983917644,73.6437441720039,72.0134813244761,66.8779843058005,72.5721326944269,71.5759440781329,76.2050851006194,76.4356966338218,64.1096560004675,74.805171909245,80.6917993026288,79.3367677320181,82.411544736886,80.8206310161332,69.6406798814206,68.2588684082372,72.0775708393501,67.1806220589465,71.0584573805243,57.6949051249397,87.8281032350413,100.820961868406,65.8483369414392,87.7396260493728,81.1129872617332,79.9394273893343
1996-09-12,NA,90.1211293569525,73.9877001606718,71.1618655404894,68.1071682237401,93.3383374569238,66.509224850889,65.8797111681169,73.6660338364627,62.77400643555,78.6104973179948,72.12905065508,77.2903180127272,71.155599169925,77.6046945958383,68.8714679083948,57.6009410521724,54.5531181598877,76.3543777380798,80.6529850676393,61.1794674015422,83.3101716055095,92.7507650071458,58.969898491313,72.7928915154312,85.5139494367277,77.8363169678111
1996-09-13,NA,92.6406632104338,81.7984300186558,68.1540339704217,83.8929080214272,87.9680725596128,91.1500298696864,71.6229197034118,87.2110383619472,80.0380032747445,73.4802732205514,84.3026680404769,67.429998073934,85.7908011150529,91.5187647261204,74.8177831304133,83.9783058183275,46.1218798166895,94.3760452103436,71.6463855558443,66.1007801197441,78.3253497658196,87.9485202549892,66.8835189785525,62.5885911638266,74.5185341509714,64.4188259611479
1996-09-14,NA,93.8234094949438,97.3427182190668,67.0317109467536,87.4525531900411,91.4632561373615,68.9668883827226,86.9862214584269,85.1706190781112,94.7610775598379,86.5478025754026,77.1813589863594,94.0889238282964,85.9643028110766,83.8976483262537,73.65030832471,80.4606998078844,74.2537949166618,90.9983755861598,71.8373197686255,67.5047628348285,80.6772848822687,83.3959674375241,68.7478139810928,73.887283922314,66.0932416967894,83.9862985178324
1996-09-15,NA,85.6890820602671,85.5627893095827,51.1752362367521,79.7742809827826,84.1761327138848,67.7109857809399,69.8345650454779,93.3599439500323,73.9495801075833,80.9529340334352,87.4761684920802,76.5185820617626,84.5835258440123,82.9032198022152,68.8463656937761,94.1091804887445,63.8567222884612,81.1812842425595,66.1643887672516,67.577458191693,83.6664275282867,82.9436546866688,59.6678424477352,70.8453527977159,76.6263141593541,70.2846828481502
1996-09-16,NA,75.8873103099488,74.5548920258168,56.1675637158989,80.1499853802355,86.6010240585528,55.610273238382,74.1416701693954,93.3199802083623,80.3425801067093,75.494078735436,78.2251770990445,74.0366616348662,93.6468347969613,86.3844380178603,73.0646865871587,89.4726153895279,87.9277015750236,68.4544240400422,61.9343499057109,63.6452593063379,83.6652515328705,81.3127405232436,88.1534591291722,89.359599513882,98.233615137668,81.2099677047464
1996-09-17,NA,72.0508714992288,81.2412803690696,71.2644102884367,86.1122318835672,85.9266633103984,73.8105472905537,73.152526359442,83.5204366098903,98.0687076357256,86.4162705101251,77.1435995791093,68.9141229422709,71.3813089516793,86.0371605113615,69.0818390678698,63.1184938913526,92.2340978085432,89.2309085705608,64.0020170591253,60.6572000611934,82.4123051141087,86.3504297503246,88.2631666201493,88.2352389909027,82.3466257516323,78.232370905502
1996-09-18,NA,76.0746534240322,81.6313166741572,67.1085916818944,65.0970505977576,92.4363005664458,86.2963072772399,79.9764705972601,96.8775294117491,85.1871679303762,82.1279276230023,71.2315399119426,73.6720173055287,85.2736122226611,89.9547854981673,72.0640260633225,70.7668303920802,81.7600000876441,72.8498041110722,59.4557078449648,76.1714522142393,82.2999992200513,93.7821705785755,84.4402425964832,81.3811036436365,92.3820721275364,78.2166908848376
1996-09-19,NA,74.5050941092554,81.3022682175641,51.6250697212156,58.3138898294334,84.5433958099193,73.3578733408133,78.6275166818837,96.6490862732643,86.9465791512843,73.2613161494348,84.0903937611507,84.8361943363547,75.1122648698602,83.9789809180053,85.7638456901098,50.9201484212953,69.401903858354,75.2209669836082,54.7394328763972,79.5320350775849,78.0497844295089,79.9892637704349,75.8710358214539,91.3791056353348,82.49777310078,69.1180973653741
1996-09-20,NA,78.0601161454543,78.6756452456538,48.6933929548734,89.3312319489799,93.7761825330178,81.8438976973413,89.39463755574,94.3725114288754,78.3647292034007,71.4145955748971,90.2534999913071,82.0834066734338,75.6973538313627,83.9794123951525,76.9316026713939,70.4070146427931,84.304987182432,85.4045583264894,63.7056909134035,85.2949028493701,73.6769983062684,93.4707858251447,65.3406235006858,83.6947369203625,74.2559570872509,72.4090848880675
1996-09-21,NA,90.0279388527559,78.3716267747281,77.5739821487063,83.5746466799242,84.6586077614865,85.6723045980447,87.3936629444917,74.7854958375607,76.5202589237155,75.1361166906479,92.3969953180892,92.7782234244665,71.1824042968823,83.8935051411186,70.2235428478486,71.3584892969071,89.089169219682,81.0967402392012,67.0631119249046,73.675452592906,84.3417240094744,94.0985307113627,70.7087962998256,91.943098066822,79.157414326708,58.5272808996088
1996-09-22,NA,94.6625058261597,83.2911610686328,89.2265316051584,90.9479179471337,71.3561738127198,89.782054486244,71.656964060756,95.278326455664,80.9805760296663,81.6114366561263,94.8980547270192,74.1505997898108,75.1033975648766,78.659006742833,63.2224553424888,91.7534787066135,80.8302672087511,72.7897701649034,55.8995047132876,84.7437682131047,74.3069035236999,88.5743423408395,82.5549368204917,82.9261517319426,76.6258114629067,56.5159584440686
1996-09-23,NA,96.3463074676836,89.4186198105909,81.6822711274517,85.3462927805556,95.1552070640691,77.4465833251322,68.8446307724997,94.8930714953505,83.974279753587,84.5681862179599,90.8316378096216,79.5311729704925,69.1446043522665,77.0942271519929,77.4673956668863,76.6010174101258,72.0099131801044,70.3393336973185,85.7868562262199,71.6225739592787,84.5214865465809,91.0638941485319,78.246217732065,85.974141927727,80.3244574610247,69.214444362814
1996-09-24,NA,93.3174663875921,93.6572974868711,78.6654203718361,77.6108800778647,72.5166604371615,82.6547023788018,84.626345295512,87.9468242198206,87.637507782338,84.2240269296998,74.3969078032463,86.0364251431794,61.476524389845,86.7729020579441,83.3785116072771,75.6659730562448,71.5717725649372,68.7855563614279,86.0368743479545,60.6827354858197,91.9476988012798,96.0001779996461,71.577694477706,78.9297126505074,68.3319503081008,93.2917287807213
1996-09-25,NA,84.8057813024659,87.3588457401291,84.7905771032163,75.7678400764593,67.7720968590483,77.3188637821273,79.5499720001617,94.9379810960001,89.6312274849771,97.1563277852638,85.540696261686,86.9225066862548,78.3234958813204,93.0472013990439,82.0425855785605,76.7657639193071,79.8613630643444,70.9086102267426,83.803737591862,80.6891971023134,84.924823958703,88.45429353056,75.4989105668134,79.9808648177103,83.9750902669152,98.1032542731838
1996-09-26,NA,78.8422269939056,91.7655635869102,78.4534134394046,77.885573471172,75.396583269317,83.9598392793924,82.4176365022117,96.562358647,88.6220772106886,94.6194881913109,93.1860102523185,85.9768743406696,93.9371928879855,77.0684967443469,71.2897881867383,83.5044213707403,81.616779298351,85.0226414155692,76.2432963481449,80.4691347663846,84.6328361522976,77.2500907316057,74.4451824982287,88.6065413864675,73.1730124867959,94.2842165399737
1996-09-27,NA,90.4170710253854,82.8986672483404,65.1947998529461,75.2768505012911,76.0313915249704,93.3423772593231,82.4908214951791,93.1962094174918,78.0049301593566,75.4994244084259,87.1203497471046,89.4890753155879,74.7293714806118,82.629065721895,71.5862246205664,74.2318538632259,72.5556353214193,91.6345860452144,74.7257667839034,75.3582371077355,97.1857884063289,71.2312168277112,79.4817260205327,68.9956620307473,90.8144742657401,90.9430963381367
1996-09-28,NA,86.2970133027423,74.4407813357678,75.8588380930707,79.5561298100379,76.4587353446802,93.456981372143,72.8053636618244,76.3140070178111,76.5025887807187,66.0206933852409,86.2852168398194,94.0032626047507,69.625671027553,80.8135464843511,78.3550701095774,82.6035739330129,75.7986383150539,90.3163837926791,79.569925943946,93.2098554800738,84.0972229571079,66.7555955327146,70.194763590714,69.7444090792892,95.5364147222128,90.9308119200799
1996-09-29,NA,85.3738940006698,89.2536851816547,72.6728993521918,84.8545578616372,78.0612541990193,88.8329103050303,72.1085826970211,87.1520074653915,73.1946262586697,74.2712874052626,86.4529268895307,95.1799380185578,91.382539222703,86.4877170485701,79.743120778152,93.457571248417,81.9632165751855,93.6585993877425,94.6744215172408,81.6168845879995,78.9475983738027,84.7919735537671,72.3493843917769,70.8808159759745,93.5924138467294,95.1384572517551
1996-09-30,NA,87.6877393321461,96.3289333114824,82.0893921180028,84.0060922147757,88.4493210700926,86.840116701634,73.5118522218907,80.0367899536615,75.5566518506127,90.1103734711646,87.3627364881967,93.3933496399583,77.991486834835,77.7507819094304,80.311389942663,69.1270402946033,82.2976978777928,83.8259624672621,80.0140520375308,69.0660225340358,74.1085641394465,81.453865836666,80.3697419837915,78.1987389055968,77.4038590888668,86.9391987953758
1996-10-01,NA,94.5368388240821,87.9363796705619,80.1210432862335,83.795041770047,78.9532790320585,82.4459101559102,72.658559783973,79.4479314742687,74.8023421221846,86.2378384132736,89.404900050931,88.2938684958755,81.2190809481587,80.858716529711,90.9605358239349,72.372911018704,93.6589532877856,66.3758428126052,76.9127740551316,70.9865801536728,85.693193870256,75.9701592296886,70.4512084943581,82.0510120669949,85.1034078940857,82.0497563362838
1996-10-02,NA,92.2788744727188,89.8583189166406,80.0716601935996,91.5923652184256,88.4612032799305,86.5876946163683,80.080359965028,84.6551537596749,76.0422886284613,66.3489323600912,79.4310200499468,81.2663393107573,93.0119123612929,81.7345037081007,81.2440444344646,69.8237765731453,95.6556450851401,65.4919567152951,82.5856874103447,79.0293327710426,82.4186239332644,90.0607468186066,76.0794586047117,75.5684305921586,84.2672229847644,96.0437968852363
1996-10-03,NA,83.72271281106,80.4754277001466,94.3228315697513,85.3088874821539,75.5633585297052,83.2965862453167,87.6121870373605,67.8302922007023,75.8990204709898,83.9635344262299,77.2870882380354,75.4047728617392,93.1920829172972,77.109430712883,62.8328531525786,64.7425311550556,76.7087440672543,65.7753160650523,74.5566771920123,91.0692093867193,95.3943054463476,77.5895753530058,81.1717444906024,82.123692728759,90.0955214904115,95.2787394031934
1996-10-04,NA,86.9606375718152,90.0149616343476,81.8729764484019,82.5472565581805,75.6991503340756,84.8743785279387,91.4301295782987,66.1216340999099,75.656141718874,82.4495997619911,71.6587476244007,77.711196716649,86.4767914554968,65.8793278127381,70.6765461287953,63.5895832267695,85.7010424256543,64.7393945505642,73.1723724215629,92.7952094769288,82.4132839266475,81.0864580716392,77.1817614686206,76.2590253452622,81.1669232359734,78.8564252502339
1996-10-05,NA,90.0041895013302,84.6950136859619,75.9018448935577,78.8343178609267,68.9342396592758,95.0640148226715,85.6175996664038,72.873969933091,80.3550952210674,92.4476250964317,86.4830611406059,93.5306755671715,89.1511473273476,78.1733062399892,94.8435068369,93.9291626947599,85.1093730473686,66.8249042532979,93.2047902808178,92.3254822706325,89.8004661946,71.8089471585466,86.6707015445774,72.7382368758157,75.0790799587082,71.5830789655727
1996-10-06,NA,89.3044230122924,76.3092270560942,95.8197486405505,80.2270343321451,88.6172860081789,89.2180280229686,91.2010629800193,73.8887279204654,80.6437400802993,81.3909614298304,88.6999032772416,94.2145947296515,87.1993094013234,86.055850923306,78.4544350109603,92.3402377207716,91.2778523614419,74.275359967524,87.8041594713249,79.7865729498381,87.7495464958949,86.7129506783518,86.8629953748119,83.287296125826,91.7968142783539,90.613438697732
1996-10-07,NA,84.406757435797,86.0830762874066,92.3064356337876,75.5837677415405,99.5500072239787,80.6734567025587,86.9951441136146,78.1919141485393,79.316409620761,81.9283872479288,95.8864882899463,97.3319624326077,83.4978766434559,85.7578984568729,75.5213760257075,79.1240004569667,88.2861380604101,71.1929457223429,71.4792706475385,91.5121880365902,91.0148707610734,78.2173221294081,84.0112918160179,95.3454907295111,87.9935698035839,88.7331884581426
1996-10-08,NA,85.4956547201458,86.0177584028092,92.6247573177625,74.7995235870729,91.1853605627009,80.2097106921104,79.8968464955919,71.9105456942456,81.9249701472798,94.1564729418997,89.6130380627396,87.0716626190216,87.4268109081792,81.6264716066475,59.6517135647742,81.3493798588753,73.856344426965,75.0153333026182,73.5869912221036,80.1695891168422,86.9399263128552,90.9334310930093,85.6074367380426,81.6478201224966,82.5798247592433,91.3760193498544
1996-10-09,NA,88.5715062884513,86.3465092446589,78.5717579444362,87.3622456593589,86.342599863208,81.0377960744535,83.8556560192234,93.065542438353,89.5042858236782,86.7768773760344,90.2596100092247,89.7166133035261,85.7645404044068,94.6423818025061,82.9134190168631,80.6578114044129,89.6117733041129,74.0844378518349,87.3625709734311,74.6593138738673,99.5807185799241,84.8956207425128,85.9637797866279,72.7987597480371,93.0025613320024,91.4099641039149
1996-10-10,NA,97.6407418298164,92.9636632683677,74.090911439716,91.1703021790823,81.4076314442038,86.5428014791317,80.1564810334344,96.731527093153,78.6466316473964,95.1407522458202,85.0461709745627,87.7938310623145,87.8645568735645,93.7146998812893,75.546549400167,80.7228387224288,76.8536864944785,80.4311164466522,83.3673601874538,88.3291621891614,89.2923014424233,77.929304685332,86.942198879145,76.5011048219551,99.0894586899633,89.2636692533211
1996-10-11,NA,87.7356905450572,96.5964143104907,75.0975332925493,91.426810934823,95.2146920541292,74.751522487286,81.7823819564875,95.331234585867,81.4140048718714,79.2038453114656,81.9480815192568,84.0525195350123,90.3539858950056,86.3579677769041,93.7954624469521,78.2605174262236,93.7514340642897,82.5026872422022,81.5864101039718,92.0071184419886,90.3343842350537,92.3619627497048,92.1873900848915,77.4236747143212,92.7447646182406,80.5761249369962
1996-10-12,NA,86.1229882435532,75.6974221265666,80.8254898747493,85.5614858302447,85.6067096970215,75.3925751149426,80.580892212293,97.750862291799,82.0144353319379,97.170991563924,84.1763869645803,89.7702622890232,83.8226548847069,86.3964478626685,92.5692811102727,70.4004237597406,76.7384247559367,74.0272297187953,83.0125620545454,87.6853148533923,96.435556680941,88.8461139614815,71.159294540937,59.685595854443,91.9023571761818,80.0747684208239
1996-10-13,NA,77.1590146517036,80.8365119227486,61.9616294555748,79.9390435738013,83.41928289713,88.444311046284,75.105018792744,93.468192304149,73.7207118765286,84.9900437582552,76.9996127877204,89.0536153440143,82.548682433738,84.4714970345763,89.9443554009886,77.1720001835038,87.5156947485317,70.1642938911673,86.1477150205381,95.9167761933061,99.474494817462,79.3411600342542,57.2320160752427,50.5931712456883,89.5910924827408,77.5256769483022
1996-10-14,NA,70.9151986331932,90.4849115323161,63.1141184005517,74.1902422411063,79.8955665212657,85.081123033515,83.1024394330082,85.1228880077804,83.2345428395432,71.773346753718,79.0054957919202,87.0066379899645,87.6320207918366,87.2308578661333,71.1919192556015,82.710589533802,88.2508685729013,85.9758150158886,91.0902625669434,78.3573640709265,97.4016914871059,89.7084805138131,87.3399576494963,47.5194192538689,79.7737609851122,64.7965373198084
1996-10-15,NA,86.2419151272041,84.8239758939514,69.5647957442658,88.8998056556312,83.7510426205747,79.5675871943908,87.0599228456074,89.769284238235,91.015351042087,76.4748047463266,83.4262509082122,95.8873052730515,86.180048326523,88.3855496116853,73.5985604072239,74.87363504287,94.4806571914687,74.7521191251177,81.95648292585,72.3728616671492,88.7138034308335,91.3232480060276,79.5185958718979,55.7295094881167,79.6077857955904,79.5824137719911
1996-10-16,NA,95.6161742028333,90.5668887659455,83.333185286252,78.1324418720935,89.6019509314436,81.3537345649513,91.6035295359738,81.1209976819351,94.362211904789,93.7746524460151,83.9118841723656,87.9740009539532,96.2785108443756,70.2611932119942,87.3125233234969,79.3682523429282,92.9396268772768,87.3257023684169,96.660585884181,75.8335763595238,89.4986268280543,80.8144933970475,75.854072629916,79.3695031175316,79.3341477639742,88.3244100498509
1996-10-17,NA,88.584160463263,87.2498342158656,83.4746944019505,85.8379023468806,78.8198358167647,87.5713156430974,76.8100597413638,81.7064376872476,88.9512861342946,89.6089052432221,88.2354966326338,79.5555925550451,97.5642641996523,71.1292161663219,83.2900869048804,77.6600944745058,88.8188087844543,72.1081794652506,80.3892672983642,78.1148145675159,88.0739417632697,81.2373970635694,72.7491723947248,91.3882673202883,83.6564641720326,73.5666640113664
1996-10-18,NA,83.6713555337741,93.1688861532712,83.6158096082803,88.5412693476159,82.0192320424509,102.05334401622,75.3872518600569,85.8794116519594,76.9178897270946,95.7292556661274,83.4370871730641,85.2991452824512,92.104276096428,77.444188693135,84.5337051276215,76.5329168342318,94.8479816193519,66.294177544915,81.1896198233781,85.0870788285264,90.8855930752664,88.3789602602612,70.4080981137791,92.0586549973168,81.8826909549862,92.8017831679896
1996-10-19,NA,89.1982152132692,84.264023530081,89.0896007874064,89.5428862860045,92.3428701736379,100.83138933881,85.1955274956761,91.0099671510341,98.3218547706834,93.8875924731873,81.9757880814398,88.8190587297235,71.8534369333091,92.0207105335568,77.0996350965613,78.4625790058184,77.8229741330494,74.9330261427229,80.3991816764445,77.3464013382854,90.6072305041583,86.5683657149418,75.3098023270766,79.1438778793194,80.2502759722797,82.8220681478154
1996-10-20,NA,97.1016610102304,72.6174345370842,85.5531152539245,86.8363780466804,84.1306332810316,83.7168146760747,83.9571107888703,75.7238177107885,90.0142729893512,91.4389120283546,69.4693703286588,87.2975425626315,84.9865657412034,84.69454814724,86.5106965474735,72.320493568124,81.4905961513898,82.4369965023171,77.1456751809785,86.2681922592885,95.9488049051958,87.6621587254717,71.7635431691518,85.2860416131273,85.5848634210105,74.9829612662608
1996-10-21,NA,91.8599257653169,73.0100788165212,76.6045992429319,91.2155602213421,84.3066262161127,77.1234661306926,82.0063255560594,66.1264229609167,94.8453936322403,82.944287281921,76.7030249807757,85.0628136464652,78.1310632123269,91.5206638057553,88.2093863633926,67.3838501853696,92.4536316767798,92.6996398973765,87.6017860731976,100.557856619591,91.9789229719187,85.0364818110926,86.2020086278004,78.6098393938521,80.8057860874017,87.5019441777532
1996-10-22,NA,89.6616752444031,84.1429670231244,87.0172071583916,96.9476746354377,83.7376120790519,93.2022388458172,87.9566911756885,83.3171833332486,78.7498736611926,90.1091827812418,74.5647021849059,87.9626747153982,92.7144581929694,92.9340505497259,87.8390141843738,75.1957233283044,93.7901529761155,90.1868938173013,86.3715536109555,97.2242346241205,96.6773476536814,91.7943261637902,79.3089779996729,75.7806308240379,89.5765536364282,91.3769798265814
1996-10-23,NA,79.4226031910412,80.1484859936403,67.5759046431811,99.3081792303808,87.672514887922,92.6295780862727,85.3611301210498,91.156844639145,86.7349200511171,84.4235715264968,81.6808040012507,97.9694225698344,82.3988449445853,85.8802653441555,86.57373281754,78.3864500275059,91.2712764289777,86.0430256871946,77.4101028685589,84.9558179692863,94.0586822397759,79.3951176066168,66.2886074247247,83.5115810971525,71.9834455403494,88.2411550608905
1996-10-24,NA,68.4447740482928,96.7712841722632,88.1140955997931,94.5616454009738,93.0678288800025,91.1050238818654,91.0502098862386,91.6880130138644,92.0080372690669,80.0947537322544,85.8280595656252,89.4587907159895,80.6957961205299,90.0183846301831,86.6709212459743,84.8297617066891,84.2800676945515,84.2012582470606,64.986868996985,89.1134397005589,95.0375545955909,81.9201692383959,75.0349032380946,79.1294807659345,85.9348251218081,93.8000817719355
1996-10-25,NA,75.2818524234956,94.1267312557696,82.7594221135556,85.9488396227051,102.313759578869,85.157432663222,90.2631608455174,90.0770316147258,89.4473125588143,78.6457060298617,86.4585058097863,78.3185322547472,83.4329948289573,82.3196376829924,89.839083984147,85.5713947263751,79.4797112986257,92.5433134000881,69.0509540954417,80.8839964143444,91.0996341167918,87.9199061529487,83.9516847313738,80.2887166992301,86.3008587743414,85.9139629288458
1996-10-26,NA,87.9285088591048,89.7123475085979,79.4806503718061,102.873022572559,93.3343030632348,83.050035996544,90.8783682428948,89.1066209201966,97.7061327007641,84.2351254798813,80.0509853912116,86.3826643525352,92.0148767898149,86.0436089881771,80.6336411120084,76.8561382657652,77.9113539647419,87.9167599130599,76.8864011509564,87.7272002841298,99.1446698615612,84.1073811407379,74.8553734227807,78.3171409712042,96.3895683740854,81.4059811719744
1996-10-27,NA,90.6835419208047,79.4578703103902,72.3984719775556,102.107629739188,98.2270624005552,78.1483153356597,90.2149251963381,94.0820393515533,92.4579678726607,94.1987223617191,70.1173955201414,94.0151669464284,80.8713226887602,92.9577164442038,79.2817961044422,77.2073086640351,79.6814715222294,94.8064682466046,86.5428053400158,85.3552835804036,97.5300849555799,87.7670304362994,86.3034689060308,87.5077552422021,89.7722647335601,81.8693874720961
1996-10-28,NA,86.1282546664698,90.0940242678197,81.0577637539361,83.8516858198693,89.3983729575238,75.3715440957681,71.8667110189735,87.4148187282723,78.2941167003652,79.4267821168355,99.2075242705132,86.9117296796505,81.3472517702355,80.3024146950376,88.0639069639108,93.6781135545063,88.6697496692538,84.3778027228765,91.1904823530919,83.9332536720207,85.1394712302439,78.8849192542724,89.9893624681922,98.5116276090204,89.4371840565325,80.3722586890857
1996-10-29,NA,81.2756695909079,81.5530719302547,83.4974203778911,72.1165688236347,83.5247817570512,81.8231987844535,66.441149193713,82.195217066991,76.3084982769619,85.9625022089406,90.6417641978972,91.9631186790831,86.6783471621117,84.7329513791336,92.4426500374068,86.535208397048,89.4278154725929,79.8138974692207,93.4531499712838,85.4978384407415,96.9391765885714,86.7003674203542,72.7393030009775,91.6073659434308,85.3713814149026,84.3453278160615
1996-10-30,NA,83.2364600602212,82.4835326380094,85.3609959956664,72.6188030693704,82.1053552285998,91.1664855262846,84.9685429204851,78.5056403087636,84.7544907393444,94.976618837037,83.1575208201463,98.7980433867937,70.3096713518398,89.7572860079599,88.8638971001906,73.3465587023613,94.7760944188587,93.3998305770853,89.5401336893124,90.0330986021626,87.2939459703499,85.9893339820114,82.3301806911789,87.3422436084823,85.6511170048362,87.6672268862877
1996-10-31,NA,81.1754678856695,89.0531207595523,87.4486756262298,83.2242535391472,81.4279194951102,84.4287579564595,88.2208436121257,81.8698894668927,72.6558171760948,91.0041718908557,81.3966831982027,94.3615466247233,71.8569648429107,84.7719179318032,79.4456158901568,88.7798143644781,83.9268802640879,87.6571832970344,88.7381104557452,80.5821237696657,92.2053155246266,85.2874440944631,88.0692359177464,92.4931163893214,93.0544430192473,68.6481735651732
1996-11-01,NA,92.4710746199191,85.3769764146304,93.7891911427289,92.7288421779465,78.8366013003707,93.5061307060024,86.9498144363362,82.2045694241017,90.7703381507281,89.8683434694886,90.6655882348933,85.7447384010439,83.1096109688732,81.4945483906819,57.8425933257121,93.609597947662,92.0612855495275,75.4190393696362,94.4739273027142,87.8322306554064,99.7292941365426,78.003149318233,90.7971627023251,100.098429202381,93.5236870851769,82.2437489100187
1996-11-02,NA,90.9123147088706,77.3997973450568,101.444020501325,91.0885313133105,96.1530775032315,94.4127561950265,91.1796345320757,89.5955383652243,91.3177622175781,73.0945026636567,87.0449337787701,87.7425860458751,77.4327628765298,69.5347254751496,77.9314225201697,90.3056353570926,90.063217221785,77.1833297596953,90.216832862442,86.6217312184492,101.140963091488,75.6271156893062,86.978192746984,93.6741102374361,80.7604822279858,82.1569355131898
1996-11-03,NA,90.5009818443336,89.1607125166405,104.253894226308,100.372725490183,89.0211296105211,94.0820319778674,92.852094761901,85.4625859561028,94.5649333877655,94.7979872293799,84.2507192143369,85.7704876108638,88.5857887182341,82.8339530086301,88.1479897636571,94.7219912472859,94.6124988721598,76.6513422051094,90.0176925002766,90.7799263182293,103.328113549829,89.6726167898513,75.7179662300355,96.4746435536557,71.3616062879831,96.4352633472086
1996-11-04,NA,85.1506072770543,77.3046567474242,99.892387601665,101.786624814811,82.0781042925923,85.8721362114731,88.0347014834653,75.1305144810097,89.4593326220072,89.5195108884835,80.814295025396,93.7416975919715,80.3833569558819,88.7832000168201,97.2426515848044,90.1982108264015,101.123018076962,76.3717502209229,95.679128559105,99.7385991586279,92.6530525765763,88.8418055322468,76.9234543499911,88.1855762200199,79.0510741983494,96.9740164171876
1996-11-05,NA,81.9006473113271,87.9108864464462,97.7701554808481,95.2385353209145,80.5727078200077,91.9658086805722,98.0236667838845,75.2595733841865,91.4617308828047,91.9685508168281,90.8274989712053,96.5847912827614,89.0276277777385,93.0291338721526,93.7113894754483,76.0150393585058,91.0512338238483,77.8902300602333,90.1780013955816,89.6331749987448,89.780119902521,85.0816450028705,72.7239523878024,72.8221656221167,88.7677592370113,88.5174284230828
