datetime,Depth_meter,Water_Temperature_celsius
2016-08-27 00:00:00,2,10.71
2016-08-27 00:00:00,3,10.7
2016-08-27 00:00:00,4,10.68
2016-08-27 00:00:00,5,10.68
2016-08-27 00:00:00,6,10.67
2016-08-27 00:00:00,7,10.64
2016-08-27 00:00:00,8,10.62
2016-08-27 00:00:00,9,10.6
2016-08-27 00:00:00,10,10.59
2016-08-27 00:00:00,11,10.61
2016-08-27 00:00:00,16,10.44
2016-08-27 00:00:00,18,10.32
2016-08-27 00:00:00,21,10.22
2016-08-27 00:00:00,23,10.12
2016-08-27 00:00:00,26,10.05
2016-08-27 00:00:00,28,10.03
2016-08-27 00:00:00,31,10.05
2016-08-27 00:00:00,33,10.16
2016-08-27 00:00:00,34,10.23
2016-08-27 00:00:00,35,10.27
2016-08-27 00:00:00,36,10.33
2016-08-27 00:00:00,37,10.38
2016-08-27 00:00:00,38,10.41
2016-08-27 00:00:00,39,10.44
2016-08-28 00:00:00,0,10.98
2016-08-28 00:00:00,1,10.92
2016-08-28 00:00:00,2,10.78
2016-08-28 00:00:00,3,10.74
2016-08-28 00:00:00,4,10.68
2016-08-28 00:00:00,5,10.65
2016-08-28 00:00:00,6,10.63
2016-08-28 00:00:00,7,10.6
2016-08-28 00:00:00,8,10.59
2016-08-28 00:00:00,9,10.58
2016-08-28 00:00:00,10,10.59
2016-08-28 00:00:00,11,10.59
2016-08-28 00:00:00,16,10.51
2016-08-28 00:00:00,18,10.44
2016-08-28 00:00:00,21,10.32
2016-08-28 00:00:00,23,10.14
2016-08-28 00:00:00,26,10.09
2016-08-28 00:00:00,28,10.04
2016-08-28 00:00:00,31,10.04
2016-08-28 00:00:00,33,10.11
2016-08-28 00:00:00,34,10.17
2016-08-28 00:00:00,35,10.2
2016-08-28 00:00:00,36,10.24
2016-08-28 00:00:00,37,10.28
2016-08-28 00:00:00,38,10.32
2016-08-28 00:00:00,39,10.38
2016-08-29 00:00:00,0,11.34
2016-08-29 00:00:00,1,11.3
2016-08-29 00:00:00,2,11.22
2016-08-29 00:00:00,3,11.2
2016-08-29 00:00:00,4,11.17
2016-08-29 00:00:00,5,11.15
2016-08-29 00:00:00,6,11.11
2016-08-29 00:00:00,7,11.04
2016-08-29 00:00:00,8,10.94
2016-08-29 00:00:00,9,10.76
2016-08-29 00:00:00,10,10.68
2016-08-29 00:00:00,11,11.07
2016-08-29 00:00:00,16,10.57
2016-08-29 00:00:00,18,10.47
2016-08-29 00:00:00,21,10.28
2016-08-29 00:00:00,23,10.13
2016-08-29 00:00:00,26,10.12
2016-08-29 00:00:00,28,10.11
2016-08-29 00:00:00,31,10.12
2016-08-29 00:00:00,33,10.22
2016-08-29 00:00:00,34,10.28
2016-08-29 00:00:00,35,10.31
2016-08-29 00:00:00,36,10.34
2016-08-29 00:00:00,37,10.36
2016-08-29 00:00:00,38,10.37
2016-08-29 00:00:00,39,10.4
2016-08-30 00:00:00,0,11.79
2016-08-30 00:00:00,1,11.75
2016-08-30 00:00:00,2,11.61
2016-08-30 00:00:00,3,11.51
2016-08-30 00:00:00,4,11.37
2016-08-30 00:00:00,5,11.23
2016-08-30 00:00:00,6,11.09
2016-08-30 00:00:00,7,10.93
2016-08-30 00:00:00,8,10.8
2016-08-30 00:00:00,9,10.69
2016-08-30 00:00:00,10,10.64
2016-08-30 00:00:00,11,11.03
2016-08-30 00:00:00,16,10.51
2016-08-30 00:00:00,18,10.34
2016-08-30 00:00:00,21,10.23
2016-08-30 00:00:00,23,10.16
2016-08-30 00:00:00,26,10.14
2016-08-30 00:00:00,28,10.19
2016-08-30 00:00:00,31,10.24
2016-08-30 00:00:00,33,10.31
2016-08-30 00:00:00,34,10.34
2016-08-30 00:00:00,35,10.34
2016-08-30 00:00:00,36,10.35
2016-08-30 00:00:00,37,10.35
2016-08-30 00:00:00,38,10.35
2016-08-30 00:00:00,39,10.36
2016-08-31 00:00:00,0,11.17
2016-08-31 00:00:00,1,11.14
2016-08-31 00:00:00,2,11.07
2016-08-31 00:00:00,3,11.03
2016-08-31 00:00:00,4,10.95
2016-08-31 00:00:00,5,10.87
2016-08-31 00:00:00,6,10.8
2016-08-31 00:00:00,7,10.74
2016-08-31 00:00:00,8,10.66
2016-08-31 00:00:00,9,10.57
2016-08-31 00:00:00,10,10.53
2016-08-31 00:00:00,11,10.73
2016-08-31 00:00:00,16,10.39
2016-08-31 00:00:00,18,10.31
2016-08-31 00:00:00,21,10.27
2016-08-31 00:00:00,23,10.19
2016-08-31 00:00:00,26,10.13
2016-08-31 00:00:00,28,10.16
2016-08-31 00:00:00,31,10.21
2016-08-31 00:00:00,33,10.27
2016-08-31 00:00:00,34,10.3
2016-08-31 00:00:00,35,10.3
2016-08-31 00:00:00,36,10.31
2016-08-31 00:00:00,37,10.31
2016-08-31 00:00:00,38,10.31
2016-08-31 00:00:00,39,10.31
2016-09-01 00:00:00,0,11.75
2016-09-01 00:00:00,1,11.65
2016-09-01 00:00:00,2,11.38
2016-09-01 00:00:00,3,11.3
2016-09-01 00:00:00,4,11.2
2016-09-01 00:00:00,5,11.13
2016-09-01 00:00:00,6,11.09
2016-09-01 00:00:00,7,11.04
2016-09-01 00:00:00,8,11
2016-09-01 00:00:00,9,10.95
2016-09-01 00:00:00,10,10.9
2016-09-01 00:00:00,11,11.04
2016-09-01 00:00:00,16,10.67
2016-09-01 00:00:00,18,10.44
2016-09-01 00:00:00,21,10.36
2016-09-01 00:00:00,23,10.21
2016-09-01 00:00:00,26,10.15
2016-09-01 00:00:00,28,10.13
2016-09-01 00:00:00,31,10.16
2016-09-01 00:00:00,33,10.19
2016-09-01 00:00:00,34,10.22
2016-09-01 00:00:00,35,10.22
2016-09-01 00:00:00,36,10.23
2016-09-01 00:00:00,37,10.25
2016-09-01 00:00:00,38,10.26
2016-09-01 00:00:00,39,10.3
2016-09-02 00:00:00,0,12.31
2016-09-02 00:00:00,1,12.16
2016-09-02 00:00:00,2,11.79
2016-09-02 00:00:00,3,11.74
2016-09-02 00:00:00,4,11.64
2016-09-02 00:00:00,5,11.54
2016-09-02 00:00:00,6,11.39
2016-09-02 00:00:00,7,11.24
2016-09-02 00:00:00,8,11.07
2016-09-02 00:00:00,9,10.97
2016-09-02 00:00:00,10,10.86
2016-09-02 00:00:00,11,11.27
2016-09-02 00:00:00,16,10.57
2016-09-02 00:00:00,18,10.39
2016-09-02 00:00:00,21,10.32
2016-09-02 00:00:00,23,10.27
2016-09-02 00:00:00,26,10.19
2016-09-02 00:00:00,28,10.21
2016-09-02 00:00:00,31,10.21
2016-09-02 00:00:00,33,10.23
2016-09-02 00:00:00,34,10.25
2016-09-02 00:00:00,35,10.25
2016-09-02 00:00:00,36,10.26
2016-09-02 00:00:00,37,10.26
2016-09-02 00:00:00,38,10.27
2016-09-02 00:00:00,39,10.3
2016-09-03 00:00:00,0,11.51
2016-09-03 00:00:00,1,11.48
2016-09-03 00:00:00,2,11.41
2016-09-03 00:00:00,3,11.33
2016-09-03 00:00:00,4,11.22
2016-09-03 00:00:00,5,11.12
2016-09-03 00:00:00,6,11.04
2016-09-03 00:00:00,7,10.92
2016-09-03 00:00:00,8,10.8
2016-09-03 00:00:00,9,10.69
2016-09-03 00:00:00,10,10.62
2016-09-03 00:00:00,11,10.87
2016-09-03 00:00:00,16,10.44
2016-09-03 00:00:00,18,10.38
2016-09-03 00:00:00,21,10.32
2016-09-03 00:00:00,23,10.27
2016-09-03 00:00:00,26,10.24
2016-09-03 00:00:00,28,10.25
2016-09-03 00:00:00,31,10.23
2016-09-03 00:00:00,33,10.25
2016-09-03 00:00:00,34,10.26
2016-09-03 00:00:00,35,10.26
2016-09-03 00:00:00,36,10.26
2016-09-03 00:00:00,37,10.27
2016-09-03 00:00:00,38,10.27
2016-09-03 00:00:00,39,10.29
2016-09-04 00:00:00,0,11.38
2016-09-04 00:00:00,1,11.36
2016-09-04 00:00:00,2,11.3
2016-09-04 00:00:00,3,11.27
2016-09-04 00:00:00,4,11.22
2016-09-04 00:00:00,5,11.16
2016-09-04 00:00:00,6,11.09
2016-09-04 00:00:00,7,11.02
2016-09-04 00:00:00,8,10.99
2016-09-04 00:00:00,9,10.94
2016-09-04 00:00:00,10,10.91
2016-09-04 00:00:00,11,10.99
2016-09-04 00:00:00,16,10.7
2016-09-04 00:00:00,18,10.5
2016-09-04 00:00:00,21,10.39
2016-09-04 00:00:00,23,10.29
2016-09-04 00:00:00,26,10.25
2016-09-04 00:00:00,28,10.24
2016-09-04 00:00:00,31,10.22
2016-09-04 00:00:00,33,10.22
2016-09-04 00:00:00,34,10.23
2016-09-04 00:00:00,35,10.22
2016-09-04 00:00:00,36,10.23
2016-09-04 00:00:00,37,10.23
2016-09-04 00:00:00,38,10.23
2016-09-04 00:00:00,39,10.25
2016-09-05 00:00:00,0,11.7
2016-09-05 00:00:00,1,11.61
2016-09-05 00:00:00,2,11.39
2016-09-05 00:00:00,3,11.29
2016-09-05 00:00:00,4,11.24
2016-09-05 00:00:00,5,11.23
2016-09-05 00:00:00,6,11.21
2016-09-05 00:00:00,7,11.16
2016-09-05 00:00:00,8,11.14
2016-09-05 00:00:00,9,11.1
2016-09-05 00:00:00,10,11.09
2016-09-05 00:00:00,11,11.13
2016-09-05 00:00:00,16,10.89
2016-09-05 00:00:00,18,10.56
2016-09-05 00:00:00,21,10.41
2016-09-05 00:00:00,23,10.32
2016-09-05 00:00:00,26,10.28
2016-09-05 00:00:00,28,10.26
2016-09-05 00:00:00,31,10.23
2016-09-05 00:00:00,33,10.23
2016-09-05 00:00:00,34,10.24
2016-09-05 00:00:00,35,10.23
2016-09-05 00:00:00,36,10.23
2016-09-05 00:00:00,37,10.23
2016-09-05 00:00:00,38,10.23
2016-09-05 00:00:00,39,10.25
2016-09-06 00:00:00,0,12.77
2016-09-06 00:00:00,1,12.09
2016-09-06 00:00:00,2,11.65
2016-09-06 00:00:00,3,11.59
2016-09-06 00:00:00,4,11.54
2016-09-06 00:00:00,5,11.52
2016-09-06 00:00:00,6,11.48
2016-09-06 00:00:00,7,11.42
2016-09-06 00:00:00,8,11.33
2016-09-06 00:00:00,9,11.22
2016-09-06 00:00:00,10,11.14
2016-09-06 00:00:00,11,11.39
2016-09-06 00:00:00,16,10.84
2016-09-06 00:00:00,18,10.53
2016-09-06 00:00:00,21,10.41
2016-09-06 00:00:00,23,10.32
2016-09-06 00:00:00,26,10.29
2016-09-06 00:00:00,28,10.29
2016-09-06 00:00:00,31,10.27
2016-09-06 00:00:00,33,10.25
2016-09-06 00:00:00,34,10.26
2016-09-06 00:00:00,35,10.25
2016-09-06 00:00:00,36,10.25
2016-09-06 00:00:00,37,10.25
2016-09-06 00:00:00,38,10.25
2016-09-06 00:00:00,39,10.26
2016-09-07 00:00:00,0,12.78
2016-09-07 00:00:00,1,12.57
2016-09-07 00:00:00,2,12.16
2016-09-07 00:00:00,3,12.02
2016-09-07 00:00:00,4,11.91
2016-09-07 00:00:00,5,11.8
2016-09-07 00:00:00,6,11.64
2016-09-07 00:00:00,7,11.46
2016-09-07 00:00:00,8,11.32
2016-09-07 00:00:00,9,11.19
2016-09-07 00:00:00,10,11.11
2016-09-07 00:00:00,11,11.47
2016-09-07 00:00:00,16,10.84
2016-09-07 00:00:00,18,10.58
2016-09-07 00:00:00,21,10.44
2016-09-07 00:00:00,23,10.35
2016-09-07 00:00:00,26,10.31
2016-09-07 00:00:00,28,10.3
2016-09-07 00:00:00,31,10.27
2016-09-07 00:00:00,33,10.27
2016-09-07 00:00:00,34,10.28
2016-09-07 00:00:00,35,10.27
2016-09-07 00:00:00,36,10.27
2016-09-07 00:00:00,37,10.26
2016-09-07 00:00:00,38,10.26
2016-09-07 00:00:00,39,10.27
2016-09-08 00:00:00,0,13.45
2016-09-08 00:00:00,1,13.38
2016-09-08 00:00:00,2,12.87
2016-09-08 00:00:00,3,12.51
2016-09-08 00:00:00,4,12.18
2016-09-08 00:00:00,5,11.86
2016-09-08 00:00:00,6,11.67
2016-09-08 00:00:00,7,11.42
2016-09-08 00:00:00,8,11.25
2016-09-08 00:00:00,9,11.11
2016-09-08 00:00:00,10,11.06
2016-09-08 00:00:00,11,11.56
2016-09-08 00:00:00,16,10.88
2016-09-08 00:00:00,18,10.62
2016-09-08 00:00:00,21,10.47
2016-09-08 00:00:00,23,10.36
2016-09-08 00:00:00,26,10.32
2016-09-08 00:00:00,28,10.3
2016-09-08 00:00:00,31,10.28
2016-09-08 00:00:00,33,10.28
2016-09-08 00:00:00,34,10.29
2016-09-08 00:00:00,35,10.27
2016-09-08 00:00:00,36,10.27
2016-09-08 00:00:00,37,10.27
2016-09-08 00:00:00,38,10.27
2016-09-08 00:00:00,39,10.28
2016-09-09 00:00:00,0,13.03
2016-09-09 00:00:00,1,12.96
2016-09-09 00:00:00,2,12.43
2016-09-09 00:00:00,3,12.04
2016-09-09 00:00:00,4,11.76
2016-09-09 00:00:00,5,11.55
2016-09-09 00:00:00,6,11.42
2016-09-09 00:00:00,7,11.27
2016-09-09 00:00:00,8,11.17
2016-09-09 00:00:00,9,11.08
2016-09-09 00:00:00,10,11.04
2016-09-09 00:00:00,11,11.31
2016-09-09 00:00:00,16,10.81
2016-09-09 00:00:00,18,10.59
2016-09-09 00:00:00,21,10.45
2016-09-09 00:00:00,23,10.37
2016-09-09 00:00:00,26,10.35
2016-09-09 00:00:00,28,10.34
2016-09-09 00:00:00,31,10.32
2016-09-09 00:00:00,33,10.3
2016-09-09 00:00:00,34,10.31
2016-09-09 00:00:00,35,10.3
2016-09-09 00:00:00,36,10.3
2016-09-09 00:00:00,37,10.29
2016-09-09 00:00:00,38,10.29
2016-09-09 00:00:00,39,10.3
2016-09-10 00:00:00,0,12.55
2016-09-10 00:00:00,1,12.52
2016-09-10 00:00:00,2,12.38
2016-09-10 00:00:00,3,12.25
2016-09-10 00:00:00,4,11.92
2016-09-10 00:00:00,5,11.54
2016-09-10 00:00:00,6,11.42
2016-09-10 00:00:00,7,11.31
2016-09-10 00:00:00,8,11.23
2016-09-10 00:00:00,9,11.15
2016-09-10 00:00:00,10,11.1
2016-09-10 00:00:00,11,11.34
2016-09-10 00:00:00,16,10.9
2016-09-10 00:00:00,18,10.69
2016-09-10 00:00:00,21,10.52
2016-09-10 00:00:00,23,10.42
2016-09-10 00:00:00,26,10.36
2016-09-10 00:00:00,28,10.33
2016-09-10 00:00:00,31,10.31
2016-09-10 00:00:00,33,10.31
2016-09-10 00:00:00,34,10.31
2016-09-10 00:00:00,35,10.3
2016-09-10 00:00:00,36,10.3
2016-09-10 00:00:00,37,10.3
2016-09-10 00:00:00,38,10.29
2016-09-10 00:00:00,39,10.31
2016-09-11 00:00:00,0,12.78
2016-09-11 00:00:00,1,12.74
2016-09-11 00:00:00,2,12.6
2016-09-11 00:00:00,3,12.47
2016-09-11 00:00:00,4,12.3
2016-09-11 00:00:00,5,12.12
2016-09-11 00:00:00,6,11.87
2016-09-11 00:00:00,7,11.6
2016-09-11 00:00:00,8,11.42
2016-09-11 00:00:00,9,11.26
2016-09-11 00:00:00,10,11.16
2016-09-11 00:00:00,11,11.68
2016-09-11 00:00:00,16,10.96
2016-09-11 00:00:00,18,10.74
2016-09-11 00:00:00,21,10.58
2016-09-11 00:00:00,23,10.45
2016-09-11 00:00:00,26,10.4
2016-09-11 00:00:00,28,10.36
2016-09-11 00:00:00,31,10.34
2016-09-11 00:00:00,33,10.33
2016-09-11 00:00:00,34,10.34
2016-09-11 00:00:00,35,10.32
2016-09-11 00:00:00,36,10.32
2016-09-11 00:00:00,37,10.32
2016-09-11 00:00:00,38,10.31
2016-09-11 00:00:00,39,10.32
2016-09-12 00:00:00,0,12.76
2016-09-12 00:00:00,1,12.76
2016-09-12 00:00:00,2,12.74
2016-09-12 00:00:00,3,12.7
2016-09-12 00:00:00,4,12.65
2016-09-12 00:00:00,5,12.61
2016-09-12 00:00:00,6,12.46
2016-09-12 00:00:00,7,12.25
2016-09-12 00:00:00,8,11.87
2016-09-12 00:00:00,9,11.55
2016-09-12 00:00:00,10,11.29
2016-09-12 00:00:00,11,12.33
2016-09-12 00:00:00,16,11.03
2016-09-12 00:00:00,18,10.79
2016-09-12 00:00:00,21,10.6
2016-09-12 00:00:00,23,10.45
2016-09-12 00:00:00,26,10.4
2016-09-12 00:00:00,28,10.36
2016-09-12 00:00:00,31,10.34
2016-09-12 00:00:00,33,10.34
2016-09-12 00:00:00,34,10.35
2016-09-12 00:00:00,35,10.34
2016-09-12 00:00:00,36,10.34
2016-09-12 00:00:00,37,10.34
2016-09-12 00:00:00,38,10.33
2016-09-12 00:00:00,39,10.35
2016-09-13 00:00:00,0,12.64
2016-09-13 00:00:00,1,12.63
2016-09-13 00:00:00,2,12.62
2016-09-13 00:00:00,3,12.61
2016-09-13 00:00:00,4,12.58
2016-09-13 00:00:00,5,12.58
2016-09-13 00:00:00,6,12.55
2016-09-13 00:00:00,7,12.38
2016-09-13 00:00:00,8,12.12
2016-09-13 00:00:00,9,11.74
2016-09-13 00:00:00,10,11.28
2016-09-13 00:00:00,11,12.46
2016-09-13 00:00:00,16,10.94
2016-09-13 00:00:00,18,10.74
2016-09-13 00:00:00,21,10.58
2016-09-13 00:00:00,23,10.46
2016-09-13 00:00:00,26,10.42
2016-09-13 00:00:00,28,10.4
2016-09-13 00:00:00,31,10.38
2016-09-13 00:00:00,33,10.38
2016-09-13 00:00:00,34,10.38
2016-09-13 00:00:00,35,10.37
2016-09-13 00:00:00,36,10.37
2016-09-13 00:00:00,37,10.36
2016-09-13 00:00:00,38,10.35
2016-09-13 00:00:00,39,10.36
2016-09-14 00:00:00,0,11.69
2016-09-14 00:00:00,1,11.69
2016-09-14 00:00:00,2,11.68
2016-09-14 00:00:00,3,11.67
2016-09-14 00:00:00,4,11.63
2016-09-14 00:00:00,5,11.59
2016-09-14 00:00:00,6,11.49
2016-09-14 00:00:00,7,11.33
2016-09-14 00:00:00,8,11.28
2016-09-14 00:00:00,9,11.19
2016-09-14 00:00:00,10,11.11
2016-09-14 00:00:00,11,11.3
2016-09-14 00:00:00,16,10.94
2016-09-14 00:00:00,18,10.84
2016-09-14 00:00:00,21,10.75
2016-09-14 00:00:00,23,10.66
2016-09-14 00:00:00,26,10.61
2016-09-14 00:00:00,28,10.57
2016-09-14 00:00:00,31,10.53
2016-09-14 00:00:00,33,10.48
2016-09-14 00:00:00,34,10.47
2016-09-14 00:00:00,35,10.45
2016-09-14 00:00:00,36,10.43
2016-09-14 00:00:00,37,10.42
2016-09-14 00:00:00,38,10.41
2016-09-14 00:00:00,39,10.41
2016-09-15 00:00:00,0,11.75
2016-09-15 00:00:00,1,11.73
2016-09-15 00:00:00,2,11.71
2016-09-15 00:00:00,3,11.69
2016-09-15 00:00:00,4,11.66
2016-09-15 00:00:00,5,11.64
2016-09-15 00:00:00,6,11.61
2016-09-15 00:00:00,7,11.53
2016-09-15 00:00:00,8,11.48
2016-09-15 00:00:00,9,11.45
2016-09-15 00:00:00,10,11.46
2016-09-15 00:00:00,11,11.52
2016-09-15 00:00:00,16,11.3
2016-09-15 00:00:00,18,11.19
2016-09-15 00:00:00,21,11.15
2016-09-15 00:00:00,23,11.08
2016-09-15 00:00:00,26,11.04
2016-09-15 00:00:00,28,10.98
2016-09-15 00:00:00,31,10.88
2016-09-15 00:00:00,33,10.76
2016-09-15 00:00:00,34,10.7
2016-09-15 00:00:00,35,10.63
2016-09-15 00:00:00,36,10.6
2016-09-15 00:00:00,37,10.57
2016-09-15 00:00:00,38,10.55
2016-09-15 00:00:00,39,10.54
2016-09-16 00:00:00,0,11.75
2016-09-16 00:00:00,1,11.73
2016-09-16 00:00:00,2,11.69
2016-09-16 00:00:00,3,11.67
2016-09-16 00:00:00,4,11.64
2016-09-16 00:00:00,5,11.6
2016-09-16 00:00:00,6,11.5
2016-09-16 00:00:00,7,11.41
2016-09-16 00:00:00,8,11.34
2016-09-16 00:00:00,9,11.24
2016-09-16 00:00:00,10,11.2
2016-09-16 00:00:00,11,11.56
2016-09-16 00:00:00,15,11.01
2016-09-16 00:00:00,16,11.46
2016-09-16 00:00:00,17,10.85
2016-09-16 00:00:00,18,11.37
2016-09-16 00:00:00,20,10.75
2016-09-16 00:00:00,21,11.32
2016-09-16 00:00:00,22,10.67
2016-09-16 00:00:00,23,11.21
2016-09-16 00:00:00,25,10.63
2016-09-16 00:00:00,26,11.18
2016-09-16 00:00:00,27,10.61
2016-09-16 00:00:00,28,11.03
2016-09-16 00:00:00,30,10.57
2016-09-16 00:00:00,31,10.95
2016-09-16 00:00:00,32,10.53
2016-09-16 00:00:00,33,10.52
2016-09-16 00:00:00,34,10.48
2016-09-16 00:00:00,35,10.46
2016-09-16 00:00:00,36,10.44
2016-09-16 00:00:00,37,10.43
2016-09-16 00:00:00,38,10.43
2016-09-16 00:00:00,39,10.65
2016-09-17 00:00:00,0,11.86
2016-09-17 00:00:00,1,11.85
2016-09-17 00:00:00,2,11.8
2016-09-17 00:00:00,3,11.75
2016-09-17 00:00:00,4,11.69
2016-09-17 00:00:00,5,11.64
2016-09-17 00:00:00,6,11.58
2016-09-17 00:00:00,7,11.46
2016-09-17 00:00:00,8,11.36
2016-09-17 00:00:00,9,11.26
2016-09-17 00:00:00,10,11.18
2016-09-17 00:00:00,15,11
2016-09-17 00:00:00,17,10.82
2016-09-17 00:00:00,20,10.7
2016-09-17 00:00:00,22,10.6
2016-09-17 00:00:00,25,10.57
2016-09-17 00:00:00,27,10.54
2016-09-17 00:00:00,30,10.5
2016-09-17 00:00:00,32,10.48
2016-09-17 00:00:00,33,10.47
2016-09-17 00:00:00,34,10.45
2016-09-17 00:00:00,35,10.45
2016-09-17 00:00:00,36,10.44
2016-09-17 00:00:00,37,10.42
2016-09-17 00:00:00,38,10.42
2016-09-18 00:00:00,0,12.25
2016-09-18 00:00:00,1,12.19
2016-09-18 00:00:00,2,11.99
2016-09-18 00:00:00,3,11.77
2016-09-18 00:00:00,4,11.7
2016-09-18 00:00:00,5,11.65
2016-09-18 00:00:00,6,11.58
2016-09-18 00:00:00,7,11.48
2016-09-18 00:00:00,8,11.35
2016-09-18 00:00:00,9,11.23
2016-09-18 00:00:00,10,11.16
2016-09-18 00:00:00,14,11.04
2016-09-18 00:00:00,15,10.91
2016-09-18 00:00:00,17,10.82
2016-09-18 00:00:00,20,10.73
2016-09-18 00:00:00,22,10.64
2016-09-18 00:00:00,24,10.58
2016-09-18 00:00:00,25,10.57
2016-09-18 00:00:00,27,10.53
2016-09-18 00:00:00,30,10.48
2016-09-18 00:00:00,32,10.47
2016-09-18 00:00:00,33,10.48
2016-09-18 00:00:00,34,10.47
2016-09-18 00:00:00,35,10.47
2016-09-18 00:00:00,36,10.46
2016-09-18 00:00:00,37,10.46
2016-09-18 00:00:00,38,10.47
2016-09-19 00:00:00,0,12.47
2016-09-19 00:00:00,1,12.36
2016-09-19 00:00:00,2,12.1
2016-09-19 00:00:00,3,11.97
2016-09-19 00:00:00,4,11.85
2016-09-19 00:00:00,5,11.77
2016-09-19 00:00:00,6,11.66
2016-09-19 00:00:00,7,11.58
2016-09-19 00:00:00,8,11.48
2016-09-19 00:00:00,9,11.35
2016-09-19 00:00:00,10,11.27
2016-09-19 00:00:00,14,10.99
2016-09-19 00:00:00,15,11.16
2016-09-19 00:00:00,17,10.9
2016-09-19 00:00:00,20,10.77
2016-09-19 00:00:00,22,10.65
2016-09-19 00:00:00,24,10.57
2016-09-19 00:00:00,25,10.6
2016-09-19 00:00:00,27,10.55
2016-09-19 00:00:00,30,10.49
2016-09-19 00:00:00,32,10.48
2016-09-19 00:00:00,33,10.49
2016-09-19 00:00:00,34,10.48
2016-09-19 00:00:00,35,10.49
2016-09-19 00:00:00,36,10.49
2016-09-19 00:00:00,37,10.5
2016-09-19 00:00:00,38,10.52
2016-09-20 00:00:00,0,12.23
2016-09-20 00:00:00,1,12.21
2016-09-20 00:00:00,2,12.12
2016-09-20 00:00:00,3,12.05
2016-09-20 00:00:00,4,11.95
2016-09-20 00:00:00,5,11.85
2016-09-20 00:00:00,6,11.76
2016-09-20 00:00:00,7,11.63
2016-09-20 00:00:00,8,11.49
2016-09-20 00:00:00,9,11.36
2016-09-20 00:00:00,10,11.27
2016-09-20 00:00:00,15,11.12
2016-09-20 00:00:00,17,10.88
2016-09-20 00:00:00,20,10.75
2016-09-20 00:00:00,22,10.66
2016-09-20 00:00:00,25,10.6
2016-09-20 00:00:00,27,10.55
2016-09-20 00:00:00,30,10.51
2016-09-20 00:00:00,32,10.49
2016-09-20 00:00:00,33,10.5
2016-09-20 00:00:00,34,10.5
2016-09-20 00:00:00,35,10.51
2016-09-20 00:00:00,36,10.52
2016-09-20 00:00:00,37,10.54
2016-09-20 00:00:00,38,10.56
2016-09-21 00:00:00,0,12.1
2016-09-21 00:00:00,1,12.07
2016-09-21 00:00:00,2,12
2016-09-21 00:00:00,3,11.94
2016-09-21 00:00:00,4,11.82
2016-09-21 00:00:00,5,11.65
2016-09-21 00:00:00,6,11.42
2016-09-21 00:00:00,7,11.27
2016-09-21 00:00:00,8,11.15
2016-09-21 00:00:00,9,11.05
2016-09-21 00:00:00,10,11.03
2016-09-21 00:00:00,15,10.94
2016-09-21 00:00:00,17,10.81
2016-09-21 00:00:00,20,10.74
2016-09-21 00:00:00,22,10.65
2016-09-21 00:00:00,25,10.62
2016-09-21 00:00:00,27,10.56
2016-09-21 00:00:00,30,10.53
2016-09-21 00:00:00,32,10.52
2016-09-21 00:00:00,33,10.54
2016-09-21 00:00:00,34,10.55
2016-09-21 00:00:00,35,10.57
2016-09-21 00:00:00,36,10.58
2016-09-21 00:00:00,37,10.58
2016-09-21 00:00:00,38,10.6
2016-09-22 00:00:00,0,12.2
2016-09-22 00:00:00,1,12.13
2016-09-22 00:00:00,2,11.88
2016-09-22 00:00:00,3,11.83
2016-09-22 00:00:00,4,11.78
2016-09-22 00:00:00,5,11.73
2016-09-22 00:00:00,6,11.64
2016-09-22 00:00:00,7,11.55
2016-09-22 00:00:00,8,11.48
2016-09-22 00:00:00,9,11.31
2016-09-22 00:00:00,10,11.2
2016-09-22 00:00:00,15,11.07
2016-09-22 00:00:00,17,10.94
2016-09-22 00:00:00,20,10.82
2016-09-22 00:00:00,22,10.72
2016-09-22 00:00:00,25,10.66
2016-09-22 00:00:00,27,10.59
2016-09-22 00:00:00,30,10.55
2016-09-22 00:00:00,32,10.56
2016-09-22 00:00:00,33,10.58
2016-09-22 00:00:00,34,10.59
2016-09-22 00:00:00,35,10.61
2016-09-22 00:00:00,36,10.61
2016-09-22 00:00:00,37,10.61
2016-09-22 00:00:00,38,10.62
2016-09-23 00:00:00,0,12.79
2016-09-23 00:00:00,1,12.47
2016-09-23 00:00:00,2,11.85
2016-09-23 00:00:00,3,11.83
2016-09-23 00:00:00,4,11.79
2016-09-23 00:00:00,5,11.78
2016-09-23 00:00:00,6,11.75
2016-09-23 00:00:00,7,11.72
2016-09-23 00:00:00,8,11.68
2016-09-23 00:00:00,9,11.59
2016-09-23 00:00:00,10,11.5
2016-09-23 00:00:00,15,11.29
2016-09-23 00:00:00,17,10.95
2016-09-23 00:00:00,20,10.82
2016-09-23 00:00:00,22,10.71
2016-09-23 00:00:00,25,10.67
2016-09-23 00:00:00,27,10.61
2016-09-23 00:00:00,30,10.57
2016-09-23 00:00:00,32,10.57
2016-09-23 00:00:00,33,10.59
2016-09-23 00:00:00,34,10.6
2016-09-23 00:00:00,35,10.61
2016-09-23 00:00:00,36,10.61
2016-09-23 00:00:00,37,10.61
2016-09-23 00:00:00,38,10.62
2016-09-24 00:00:00,0,12.54
2016-09-24 00:00:00,1,12.5
2016-09-24 00:00:00,2,12.26
2016-09-24 00:00:00,3,12.14
