datetime,Depth_meter,Water_Temperature_celsius
2007-03-10 00:00:00,-10,21.7306555555556
2007-03-10 00:00:00,-11,21.6970909722222
2007-03-10 00:00:00,-12,21.6650208333333
2007-03-10 00:00:00,-14,21.5612201388889
2007-03-10 00:00:00,-16,21.4877791666667
2007-03-10 00:00:00,-18,21.4517916666667
2007-03-10 00:00:00,-20,21.4182680555556
2007-03-10 00:00:00,-22,21.3903395833333
2007-03-10 00:00:00,-24,21.3660854166667
2007-03-10 00:00:00,-26,21.3471194444444
2007-03-10 00:00:00,-28,21.3248291666667
2007-03-10 00:00:00,-30,21.2848236111111
2007-03-10 00:00:00,-32,21.0457180555556
2007-03-10 00:00:00,-34,20.9220111111111
2007-03-10 00:00:00,-36,20.5802375
2007-03-11 00:00:00,-0.25,21.8392916666667
2007-03-11 00:00:00,-0.5,21.86481875
2007-03-11 00:00:00,-1,21.8495166666667
2007-03-11 00:00:00,-1.5,21.81196875
2007-03-11 00:00:00,-2,21.7764104166667
2007-03-11 00:00:00,-2.5,21.74176875
2007-03-11 00:00:00,-3,21.7228041666667
2007-03-11 00:00:00,-3.5,21.7170965277778
2007-03-11 00:00:00,-4,21.7030041666667
2007-03-11 00:00:00,-4.5,21.6876270833333
2007-03-11 00:00:00,-5,21.6682965277778
2007-03-11 00:00:00,-6,21.6253458333333
2007-03-11 00:00:00,-7,21.5902909722222
2007-03-11 00:00:00,-8,21.5696763888889
2007-03-11 00:00:00,-9,21.5500708333333
2007-03-11 00:00:00,-10,21.5319534722222
2007-03-11 00:00:00,-11,21.5148548611111
2007-03-11 00:00:00,-12,21.5025736111111
2007-03-11 00:00:00,-14,21.4750548611111
2007-03-11 00:00:00,-16,21.4514159722222
2007-03-11 00:00:00,-18,21.4356277777778
2007-03-11 00:00:00,-20,21.42004375
2007-03-11 00:00:00,-22,21.40926875
2007-03-11 00:00:00,-24,21.3913361111111
2007-03-11 00:00:00,-26,21.3673493055556
2007-03-11 00:00:00,-28,21.3405423611111
2007-03-11 00:00:00,-30,21.3021583333333
2007-03-11 00:00:00,-32,21.0933694444444
2007-03-11 00:00:00,-34,20.9346354166667
2007-03-11 00:00:00,-36,20.5892930555556
2007-03-12 00:00:00,-0.25,21.6659722222222
2007-03-12 00:00:00,-0.5,21.6858270833333
2007-03-12 00:00:00,-1,21.6588701388889
2007-03-12 00:00:00,-1.5,21.6243465277778
2007-03-12 00:00:00,-2,21.6144347222222
2007-03-12 00:00:00,-2.5,21.6009013888889
2007-03-12 00:00:00,-3,21.5921034722222
2007-03-12 00:00:00,-3.5,21.5914631944444
2007-03-12 00:00:00,-4,21.5838333333333
2007-03-12 00:00:00,-4.5,21.5782986111111
2007-03-12 00:00:00,-5,21.5741590277778
2007-03-12 00:00:00,-6,21.5676951388889
2007-03-12 00:00:00,-7,21.5567888888889
2007-03-12 00:00:00,-8,21.5465854166667
2007-03-12 00:00:00,-9,21.5351944444444
2007-03-12 00:00:00,-10,21.5201138888889
2007-03-12 00:00:00,-11,21.5089881944444
2007-03-12 00:00:00,-12,21.5006013888889
2007-03-12 00:00:00,-14,21.4787555555556
2007-03-12 00:00:00,-16,21.4605618055556
2007-03-12 00:00:00,-18,21.4480520833333
2007-03-12 00:00:00,-20,21.4346743055556
2007-03-12 00:00:00,-22,21.4235430555556
2007-03-12 00:00:00,-24,21.4041909722222
2007-03-12 00:00:00,-26,21.3857138888889
2007-03-12 00:00:00,-28,21.3688090277778
2007-03-12 00:00:00,-30,21.3454944444444
2007-03-12 00:00:00,-32,21.2309277777778
2007-03-12 00:00:00,-34,21.0106090277778
2007-03-12 00:00:00,-36,20.62943125
2007-03-13 00:00:00,-0.25,21.5127479166667
2007-03-13 00:00:00,-0.5,21.5298375
2007-03-13 00:00:00,-1,21.5156388888889
2007-03-13 00:00:00,-1.5,21.4805805555556
2007-03-13 00:00:00,-2,21.4715076388889
2007-03-13 00:00:00,-2.5,21.4579
2007-03-13 00:00:00,-3,21.4464444444444
2007-03-13 00:00:00,-3.5,21.4387027777778
2007-03-13 00:00:00,-4,21.4281958333333
2007-03-13 00:00:00,-4.5,21.4197256944444
2007-03-13 00:00:00,-5,21.4148743055556
2007-03-13 00:00:00,-6,21.4101826388889
2007-03-13 00:00:00,-7,21.4013604166667
2007-03-13 00:00:00,-8,21.3928055555556
2007-03-13 00:00:00,-9,21.3789416666667
2007-03-13 00:00:00,-10,21.3683527777778
2007-03-13 00:00:00,-11,21.3618152777778
2007-03-13 00:00:00,-12,21.3570444444444
2007-03-13 00:00:00,-14,21.3470972222222
2007-03-13 00:00:00,-16,21.3347861111111
2007-03-13 00:00:00,-18,21.3252298611111
2007-03-13 00:00:00,-20,21.3125423611111
2007-03-13 00:00:00,-22,21.3002388888889
2007-03-13 00:00:00,-24,21.2874930555556
2007-03-13 00:00:00,-26,21.2782645833333
2007-03-13 00:00:00,-28,21.2704534722222
2007-03-13 00:00:00,-30,21.2591069444444
2007-03-13 00:00:00,-32,21.13505625
2007-03-13 00:00:00,-34,21.0446138888889
2007-03-13 00:00:00,-36,20.6910194444444
2007-03-14 00:00:00,-0.25,21.7910111111111
2007-03-14 00:00:00,-0.5,21.7503409722222
2007-03-14 00:00:00,-1,21.6553763888889
2007-03-14 00:00:00,-1.5,21.5888909722222
2007-03-14 00:00:00,-2,21.5198229166667
2007-03-14 00:00:00,-2.5,21.4601506944444
2007-03-14 00:00:00,-3,21.4249319444444
2007-03-14 00:00:00,-3.5,21.3781729166667
2007-03-14 00:00:00,-4,21.3273381944444
2007-03-14 00:00:00,-4.5,21.2991520833333
2007-03-14 00:00:00,-5,21.2869208333333
2007-03-14 00:00:00,-6,21.2697819444444
2007-03-14 00:00:00,-7,21.25835
2007-03-14 00:00:00,-8,21.2513236111111
2007-03-14 00:00:00,-9,21.2460361111111
2007-03-14 00:00:00,-10,21.2409229166667
2007-03-14 00:00:00,-11,21.2349
2007-03-14 00:00:00,-12,21.2317569444444
2007-03-14 00:00:00,-14,21.2233256944444
2007-03-14 00:00:00,-16,21.2148104166667
2007-03-14 00:00:00,-18,21.20104375
2007-03-14 00:00:00,-20,21.1834527777778
2007-03-14 00:00:00,-22,21.1699069444444
2007-03-14 00:00:00,-24,21.1545277777778
2007-03-14 00:00:00,-26,21.1396902777778
2007-03-14 00:00:00,-28,21.1239798611111
2007-03-14 00:00:00,-30,21.0947791666667
2007-03-14 00:00:00,-32,20.8993194444444
2007-03-14 00:00:00,-34,20.9362777777778
2007-03-14 00:00:00,-36,20.6646652777778
2007-03-15 00:00:00,-0.25,22.0042770833333
2007-03-15 00:00:00,-0.5,22.0123076388889
2007-03-15 00:00:00,-1,21.9055104166667
2007-03-15 00:00:00,-1.5,21.7413222222222
2007-03-15 00:00:00,-2,21.6192444444444
2007-03-15 00:00:00,-2.5,21.5312298611111
2007-03-15 00:00:00,-3,21.4597763888889
2007-03-15 00:00:00,-3.5,21.4079527777778
2007-03-15 00:00:00,-4,21.3359180555556
2007-03-15 00:00:00,-4.5,21.2623493055556
2007-03-15 00:00:00,-5,21.2302652777778
2007-03-15 00:00:00,-6,21.2063833333333
2007-03-15 00:00:00,-7,21.1895729166667
2007-03-15 00:00:00,-8,21.1759680555556
2007-03-15 00:00:00,-9,21.1632118055556
2007-03-15 00:00:00,-10,21.1483041666667
2007-03-15 00:00:00,-11,21.1338194444444
2007-03-15 00:00:00,-12,21.1199618055556
2007-03-15 00:00:00,-14,21.0975465277778
2007-03-15 00:00:00,-16,21.0809229166667
2007-03-15 00:00:00,-18,21.0514118055556
2007-03-15 00:00:00,-20,21.0279243055556
2007-03-15 00:00:00,-22,21.0090756944444
2007-03-15 00:00:00,-24,20.9880631944444
2007-03-15 00:00:00,-26,20.9740861111111
2007-03-15 00:00:00,-28,20.9572395833333
2007-03-15 00:00:00,-30,20.9369472222222
2007-03-15 00:00:00,-32,20.7928229166667
2007-03-15 00:00:00,-34,20.8108041666667
2007-03-15 00:00:00,-36,20.5849034722222
2007-03-16 00:00:00,-0.25,21.9346708333333
2007-03-16 00:00:00,-0.5,21.9407930555556
2007-03-16 00:00:00,-1,21.7738201388889
2007-03-16 00:00:00,-1.5,21.6595819444444
2007-03-16 00:00:00,-2,21.5901166666667
2007-03-16 00:00:00,-2.5,21.5476555555556
2007-03-16 00:00:00,-3,21.5083381944444
2007-03-16 00:00:00,-3.5,21.4667881944444
2007-03-16 00:00:00,-4,21.4115631944444
2007-03-16 00:00:00,-4.5,21.3645125
2007-03-16 00:00:00,-5,21.3145777777778
2007-03-16 00:00:00,-6,21.2147423611111
2007-03-16 00:00:00,-7,21.1512784722222
2007-03-16 00:00:00,-8,21.1258416666667
2007-03-16 00:00:00,-9,21.1042152777778
2007-03-16 00:00:00,-10,21.0888472222222
2007-03-16 00:00:00,-11,21.0698923611111
2007-03-16 00:00:00,-12,21.0524041666667
2007-03-16 00:00:00,-14,21.0228819444444
2007-03-16 00:00:00,-16,21.0023340277778
2007-03-16 00:00:00,-18,20.9853777777778
2007-03-16 00:00:00,-20,20.9676868055556
2007-03-16 00:00:00,-22,20.9511034722222
2007-03-16 00:00:00,-24,20.9330708333333
2007-03-16 00:00:00,-26,20.9202604166667
2007-03-16 00:00:00,-28,20.9078486111111
2007-03-16 00:00:00,-30,20.8901326388889
2007-03-16 00:00:00,-32,20.70013125
2007-03-16 00:00:00,-34,20.7291284722222
2007-03-16 00:00:00,-36,20.5056236111111
2007-03-17 00:00:00,-0.25,21.7400145833333
2007-03-17 00:00:00,-0.5,21.7539979166667
2007-03-17 00:00:00,-1,21.7003111111111
2007-03-17 00:00:00,-1.5,21.64279375
2007-03-17 00:00:00,-2,21.6172173611111
2007-03-17 00:00:00,-2.5,21.5990194444444
2007-03-17 00:00:00,-3,21.5895729166667
2007-03-17 00:00:00,-3.5,21.5852055555556
2007-03-17 00:00:00,-4,21.5748576388889
2007-03-17 00:00:00,-4.5,21.5663965277778
2007-03-17 00:00:00,-5,21.5580027777778
2007-03-17 00:00:00,-6,21.5263256944444
2007-03-17 00:00:00,-7,21.4577034722222
2007-03-17 00:00:00,-8,21.3886333333333
2007-03-17 00:00:00,-9,21.3072326388889
2007-03-17 00:00:00,-10,21.2248020833333
2007-03-17 00:00:00,-11,21.1470409722222
2007-03-17 00:00:00,-12,21.0895881944444
2007-03-17 00:00:00,-14,21.0344256944444
2007-03-17 00:00:00,-16,21.0035902777778
2007-03-17 00:00:00,-18,20.9813423611111
2007-03-17 00:00:00,-20,20.9572131944444
2007-03-17 00:00:00,-22,20.9399597222222
2007-03-17 00:00:00,-24,20.9123326388889
2007-03-17 00:00:00,-26,20.87883125
2007-03-17 00:00:00,-28,20.8369236111111
2007-03-17 00:00:00,-30,20.7867465277778
2007-03-17 00:00:00,-32,20.6915743055556
2007-03-17 00:00:00,-34,20.62973125
2007-03-17 00:00:00,-36,20.4338284722222
2007-03-18 00:00:00,-0.25,21.3596854166667
2007-03-18 00:00:00,-0.5,21.3795986111111
2007-03-18 00:00:00,-1,21.3820909722222
2007-03-18 00:00:00,-1.5,21.3633888888889
2007-03-18 00:00:00,-2,21.3606923611111
2007-03-18 00:00:00,-2.5,21.3517916666667
2007-03-18 00:00:00,-3,21.3469895833333
2007-03-18 00:00:00,-3.5,21.3468291666667
2007-03-18 00:00:00,-4,21.34084375
2007-03-18 00:00:00,-4.5,21.3365069444444
2007-03-18 00:00:00,-5,21.3323583333333
2007-03-18 00:00:00,-6,21.32789375
2007-03-18 00:00:00,-7,21.3160965277778
2007-03-18 00:00:00,-8,21.2992166666667
2007-03-18 00:00:00,-9,21.2844291666667
2007-03-18 00:00:00,-10,21.2640256944444
2007-03-18 00:00:00,-11,21.2320388888889
2007-03-18 00:00:00,-12,21.1983784722222
2007-03-18 00:00:00,-14,21.11485
2007-03-18 00:00:00,-16,21.039525
2007-03-18 00:00:00,-18,20.9901479166667
2007-03-18 00:00:00,-20,20.9558222222222
2007-03-18 00:00:00,-22,20.9293298611111
2007-03-18 00:00:00,-24,20.9054090277778
2007-03-18 00:00:00,-26,20.8725888888889
2007-03-18 00:00:00,-28,20.825825
2007-03-18 00:00:00,-30,20.7613333333333
2007-03-18 00:00:00,-32,20.6927409722222
2007-03-18 00:00:00,-34,20.5570347222222
2007-03-18 00:00:00,-36,20.3623701388889
2007-03-19 00:00:00,-0.25,21.5775
2007-03-19 00:00:00,-0.5,21.5315326388889
2007-03-19 00:00:00,-1,21.2931201388889
2007-03-19 00:00:00,-1.5,21.1792875
2007-03-19 00:00:00,-2,21.1200381944444
2007-03-19 00:00:00,-2.5,21.0939145833333
2007-03-19 00:00:00,-3,21.0853201388889
2007-03-19 00:00:00,-3.5,21.08369375
2007-03-19 00:00:00,-4,21.0784659722222
2007-03-19 00:00:00,-4.5,21.0757402777778
2007-03-19 00:00:00,-5,21.0730409722222
2007-03-19 00:00:00,-6,21.0723159722222
2007-03-19 00:00:00,-7,21.0670631944444
2007-03-19 00:00:00,-8,21.0634097222222
2007-03-19 00:00:00,-9,21.0583145833333
2007-03-19 00:00:00,-10,21.0526347222222
2007-03-19 00:00:00,-11,21.0461333333333
2007-03-19 00:00:00,-12,21.0400729166667
2007-03-19 00:00:00,-14,21.0246506944444
2007-03-19 00:00:00,-16,21.0022305555556
2007-03-19 00:00:00,-18,20.9776986111111
2007-03-19 00:00:00,-20,20.9542576388889
2007-03-19 00:00:00,-22,20.9279479166667
2007-03-19 00:00:00,-24,20.9019694444444
2007-03-19 00:00:00,-26,20.8800534722222
2007-03-19 00:00:00,-28,20.8489555555556
2007-03-19 00:00:00,-30,20.7998180555556
2007-03-19 00:00:00,-32,20.7127270833333
2007-03-19 00:00:00,-34,20.5375840277778
2007-03-19 00:00:00,-36,20.3255201388889
2007-03-20 00:00:00,-0.25,21.0116534722222
2007-03-20 00:00:00,-0.5,21.0163430555556
2007-03-20 00:00:00,-1,21.0181076388889
2007-03-20 00:00:00,-1.5,21.0051131944444
2007-03-20 00:00:00,-2,21.0005055555556
2007-03-20 00:00:00,-2.5,20.9917770833333
2007-03-20 00:00:00,-3,20.9848597222222
2007-03-20 00:00:00,-3.5,20.9803666666667
2007-03-20 00:00:00,-4,20.9730263888889
2007-03-20 00:00:00,-4.5,20.9664083333333
2007-03-20 00:00:00,-5,20.9608409722222
2007-03-20 00:00:00,-6,20.9517152777778
2007-03-20 00:00:00,-7,20.9414979166667
2007-03-20 00:00:00,-8,20.9354909722222
2007-03-20 00:00:00,-9,20.9305604166667
2007-03-20 00:00:00,-10,20.92703125
2007-03-20 00:00:00,-11,20.9207159722222
2007-03-20 00:00:00,-12,20.9154506944444
2007-03-20 00:00:00,-14,20.9048548611111
2007-03-20 00:00:00,-16,20.8954861111111
2007-03-20 00:00:00,-18,20.8864701388889
2007-03-20 00:00:00,-20,20.87830625
2007-03-20 00:00:00,-22,20.8728444444444
2007-03-20 00:00:00,-24,20.8643229166667
2007-03-20 00:00:00,-26,20.8588340277778
2007-03-20 00:00:00,-28,20.8548590277778
2007-03-20 00:00:00,-30,20.8480638888889
2007-03-20 00:00:00,-32,20.8085652777778
2007-03-20 00:00:00,-34,20.5993493055556
2007-03-20 00:00:00,-36,20.34861875
2007-03-21 00:00:00,-0.25,21.8760993055556
2007-03-21 00:00:00,-0.5,21.7451465277778
2007-03-21 00:00:00,-1,21.471125
2007-03-21 00:00:00,-1.5,21.3038868055556
2007-03-21 00:00:00,-2,21.19759375
2007-03-21 00:00:00,-2.5,21.1256527777778
2007-03-21 00:00:00,-3,21.0509708333333
2007-03-21 00:00:00,-3.5,20.9831590277778
2007-03-21 00:00:00,-4,20.9300270833333
2007-03-21 00:00:00,-4.5,20.8917645833333
2007-03-21 00:00:00,-5,20.8650305555556
2007-03-21 00:00:00,-6,20.8433840277778
2007-03-21 00:00:00,-7,20.8373993055556
2007-03-21 00:00:00,-8,20.8349666666667
2007-03-21 00:00:00,-9,20.8320847222222
2007-03-21 00:00:00,-10,20.8313034722222
2007-03-21 00:00:00,-11,20.8290659722222
2007-03-21 00:00:00,-12,20.8280368055556
2007-03-21 00:00:00,-14,20.8247888888889
2007-03-21 00:00:00,-16,20.8218618055556
2007-03-21 00:00:00,-18,20.8179819444444
2007-03-21 00:00:00,-20,20.8130465277778
2007-03-21 00:00:00,-22,20.8095673611111
2007-03-21 00:00:00,-24,20.8045222222222
2007-03-21 00:00:00,-26,20.8003958333333
2007-03-21 00:00:00,-28,20.79474375
2007-03-21 00:00:00,-30,20.7872097222222
2007-03-21 00:00:00,-32,20.7712236111111
2007-03-21 00:00:00,-34,20.6113611111111
2007-03-21 00:00:00,-36,20.3769791666667
2007-03-22 00:00:00,-0.25,22.3527166666667
2007-03-22 00:00:00,-0.5,22.2727208333333
2007-03-22 00:00:00,-1,22.0869847222222
2007-03-22 00:00:00,-1.5,21.93724375
2007-03-22 00:00:00,-2,21.7697847222222
2007-03-22 00:00:00,-2.5,21.6027451388889
2007-03-22 00:00:00,-3,21.47749375
2007-03-22 00:00:00,-3.5,21.3661388888889
2007-03-22 00:00:00,-4,21.2366951388889
2007-03-22 00:00:00,-4.5,21.12925
2007-03-22 00:00:00,-5,21.0086680555556
2007-03-22 00:00:00,-6,20.8539826388889
2007-03-22 00:00:00,-7,20.8424652777778
2007-03-22 00:00:00,-8,20.8395326388889
2007-03-22 00:00:00,-9,20.8335944444444
2007-03-22 00:00:00,-10,20.8292465277778
2007-03-22 00:00:00,-11,20.8218972222222
2007-03-22 00:00:00,-12,20.8159840277778
2007-03-22 00:00:00,-14,20.8060145833333
2007-03-22 00:00:00,-16,20.8005902777778
2007-03-22 00:00:00,-18,20.7948159722222
2007-03-22 00:00:00,-20,20.7841034722222
2007-03-22 00:00:00,-22,20.7758069444444
2007-03-22 00:00:00,-24,20.7676326388889
2007-03-22 00:00:00,-26,20.7583104166667
2007-03-22 00:00:00,-28,20.7482611111111
2007-03-22 00:00:00,-30,20.7363111111111
2007-03-22 00:00:00,-32,20.7194722222222
2007-03-22 00:00:00,-34,20.5528659722222
2007-03-22 00:00:00,-36,20.3486361111111
2007-03-23 00:00:00,-0.25,21.9040138888889
2007-03-23 00:00:00,-0.5,21.8979909722222
2007-03-23 00:00:00,-1,21.8463847222222
2007-03-23 00:00:00,-1.5,21.7704777777778
2007-03-23 00:00:00,-2,21.6202131944444
2007-03-23 00:00:00,-2.5,21.4657916666667
2007-03-23 00:00:00,-3,21.3733729166667
2007-03-23 00:00:00,-3.5,21.2738305555556
2007-03-23 00:00:00,-4,21.1597756944444
2007-03-23 00:00:00,-4.5,21.0854673611111
2007-03-23 00:00:00,-5,21.0377930555556
2007-03-23 00:00:00,-6,20.923225
2007-03-23 00:00:00,-7,20.86070625
2007-03-23 00:00:00,-8,20.8368993055556
2007-03-23 00:00:00,-9,20.8277979166667
2007-03-23 00:00:00,-10,20.8212083333333
2007-03-23 00:00:00,-11,20.8147006944444
2007-03-23 00:00:00,-12,20.8104909722222
2007-03-23 00:00:00,-14,20.7997458333333
2007-03-23 00:00:00,-16,20.7920770833333
2007-03-23 00:00:00,-18,20.7842708333333
2007-03-23 00:00:00,-20,20.77509375
2007-03-23 00:00:00,-22,20.7684902777778
2007-03-23 00:00:00,-24,20.7583576388889
2007-03-23 00:00:00,-26,20.7488222222222
2007-03-23 00:00:00,-28,20.7395701388889
2007-03-23 00:00:00,-30,20.7269888888889
2007-03-23 00:00:00,-32,20.6943020833333
2007-03-23 00:00:00,-34,20.5112291666667
2007-03-23 00:00:00,-36,20.3094409722222
2007-03-24 00:00:00,-0.25,20.9446875
2007-03-24 00:00:00,-0.5,20.9889604166667
2007-03-24 00:00:00,-1,20.9668708333333
2007-03-24 00:00:00,-1.5,20.9320027777778
2007-03-24 00:00:00,-2,20.9093409722222
2007-03-24 00:00:00,-2.5,20.8899291666667
2007-03-24 00:00:00,-3,20.8778020833333
2007-03-24 00:00:00,-3.5,20.8708013888889
2007-03-24 00:00:00,-4,20.8610527777778
2007-03-24 00:00:00,-4.5,20.8525347222222
2007-03-24 00:00:00,-5,20.8442659722222
2007-03-24 00:00:00,-6,20.82884375
2007-03-24 00:00:00,-7,20.8105159722222
2007-03-24 00:00:00,-8,20.7977798611111
2007-03-24 00:00:00,-9,20.7900597222222
2007-03-24 00:00:00,-10,20.78728125
2007-03-24 00:00:00,-11,20.7835729166667
2007-03-24 00:00:00,-12,20.7812423611111
2007-03-24 00:00:00,-14,20.7772375
2007-03-24 00:00:00,-16,20.7737131944444
2007-03-24 00:00:00,-18,20.7693770833333
2007-03-24 00:00:00,-20,20.7632243055556
2007-03-24 00:00:00,-22,20.7589972222222
2007-03-24 00:00:00,-24,20.7514590277778
2007-03-24 00:00:00,-26,20.7439222222222
2007-03-24 00:00:00,-28,20.7355909722222
2007-03-24 00:00:00,-30,20.7248722222222
2007-03-24 00:00:00,-32,20.7011076388889
2007-03-24 00:00:00,-34,20.5321576388889
2007-03-24 00:00:00,-36,20.29465
2007-03-25 00:00:00,-0.25,20.8765375
2007-03-25 00:00:00,-0.5,20.9009791666667
2007-03-25 00:00:00,-1,20.8681256944444
2007-03-25 00:00:00,-1.5,20.8196847222222
2007-03-25 00:00:00,-2,20.8014611111111
2007-03-25 00:00:00,-2.5,20.7884819444444
2007-03-25 00:00:00,-3,20.7833569444444
2007-03-25 00:00:00,-3.5,20.7794486111111
2007-03-25 00:00:00,-4,20.775525
2007-03-25 00:00:00,-4.5,20.7724368055556
2007-03-25 00:00:00,-5,20.7700722222222
2007-03-25 00:00:00,-6,20.7663
2007-03-25 00:00:00,-7,20.7602444444444
2007-03-25 00:00:00,-8,20.7583055555556
2007-03-25 00:00:00,-9,20.7497840277778
2007-03-25 00:00:00,-10,20.7394340277778
2007-03-25 00:00:00,-11,20.7281972222222
2007-03-25 00:00:00,-12,20.7236159722222
2007-03-25 00:00:00,-14,20.7155548611111
2007-03-25 00:00:00,-16,20.7108458333333
2007-03-25 00:00:00,-18,20.70570625
2007-03-25 00:00:00,-20,20.6977770833333
2007-03-25 00:00:00,-22,20.6893055555556
2007-03-25 00:00:00,-24,20.6777798611111
2007-03-25 00:00:00,-26,20.6711222222222
2007-03-25 00:00:00,-28,20.6659090277778
2007-03-25 00:00:00,-30,20.6583902777778
2007-03-25 00:00:00,-32,20.6433215277778
2007-03-25 00:00:00,-34,20.5159513888889
2007-03-25 00:00:00,-36,20.2908104166667
2007-03-26 00:00:00,-0.25,21.0814166666667
2007-03-26 00:00:00,-0.5,21.0865347222222
2007-03-26 00:00:00,-1,20.9653826388889
2007-03-26 00:00:00,-1.5,20.8487715277778
2007-03-26 00:00:00,-2,20.7460368055556
2007-03-26 00:00:00,-2.5,20.6991541666667
2007-03-26 00:00:00,-3,20.674425
2007-03-26 00:00:00,-3.5,20.6546458333333
2007-03-26 00:00:00,-4,20.6394284722222
2007-03-26 00:00:00,-4.5,20.6287069444444
2007-03-26 00:00:00,-5,20.6218798611111
2007-03-26 00:00:00,-6,20.6139875
2007-03-26 00:00:00,-7,20.6041222222222
2007-03-26 00:00:00,-8,20.6001840277778
2007-03-26 00:00:00,-9,20.5950520833333
2007-03-26 00:00:00,-10,20.5914006944444
2007-03-26 00:00:00,-11,20.58675625
2007-03-26 00:00:00,-12,20.5847236111111
2007-03-26 00:00:00,-14,20.5786847222222
2007-03-26 00:00:00,-16,20.5708743055556
2007-03-26 00:00:00,-18,20.5640458333333
2007-03-26 00:00:00,-20,20.5565347222222
2007-03-26 00:00:00,-22,20.5501777777778
2007-03-26 00:00:00,-24,20.5396506944444
2007-03-26 00:00:00,-26,20.5312479166667
2007-03-26 00:00:00,-28,20.5236173611111
2007-03-26 00:00:00,-30,20.5126798611111
2007-03-26 00:00:00,-32,20.5006166666667
2007-03-26 00:00:00,-34,20.4133895833333
2007-03-26 00:00:00,-36,20.23243125
2007-03-27 00:00:00,-0.25,20.9919215277778
2007-03-27 00:00:00,-0.5,21.0037319444444
2007-03-27 00:00:00,-1,20.9078381944444
2007-03-27 00:00:00,-1.5,20.8106527777778
2007-03-27 00:00:00,-2,20.7262875
2007-03-27 00:00:00,-2.5,20.6660375
2007-03-27 00:00:00,-3,20.6138854166667
2007-03-27 00:00:00,-3.5,20.575975
2007-03-27 00:00:00,-4,20.5485229166667
2007-03-27 00:00:00,-4.5,20.5296027777778
2007-03-27 00:00:00,-5,20.5176944444444
2007-03-27 00:00:00,-6,20.5050444444444
2007-03-27 00:00:00,-7,20.4944875
2007-03-27 00:00:00,-8,20.4889152777778
2007-03-27 00:00:00,-9,20.4826256944444
2007-03-27 00:00:00,-10,20.4797555555556
2007-03-27 00:00:00,-11,20.4760826388889
2007-03-27 00:00:00,-12,20.4737194444444
2007-03-27 00:00:00,-14,20.4667361111111
2007-03-27 00:00:00,-16,20.4570451388889
2007-03-27 00:00:00,-18,20.4426833333333
2007-03-27 00:00:00,-20,20.429525
2007-03-27 00:00:00,-22,20.4185486111111
2007-03-27 00:00:00,-24,20.4081076388889
2007-03-27 00:00:00,-26,20.3986368055556
2007-03-27 00:00:00,-28,20.3866423611111
2007-03-27 00:00:00,-30,20.3737479166667
2007-03-27 00:00:00,-32,20.3668152777778
2007-03-27 00:00:00,-34,20.2889875
2007-03-27 00:00:00,-36,20.1385944444444
2007-03-28 00:00:00,-0.25,20.4812611111111
2007-03-28 00:00:00,-0.5,20.4974215277778
2007-03-28 00:00:00,-1,20.4957520833333
2007-03-28 00:00:00,-1.5,20.4789416666667
2007-03-28 00:00:00,-2,20.4642590277778
2007-03-28 00:00:00,-2.5,20.4531361111111
2007-03-28 00:00:00,-3,20.4463256944444
2007-03-28 00:00:00,-3.5,20.4414291666667
2007-03-28 00:00:00,-4,20.4326465277778
2007-03-28 00:00:00,-4.5,20.4239006944444
2007-03-28 00:00:00,-5,20.4184298611111
2007-03-28 00:00:00,-6,20.4136152777778
2007-03-28 00:00:00,-7,20.4084548611111
2007-03-28 00:00:00,-8,20.4051597222222
2007-03-28 00:00:00,-9,20.4005868055556
2007-03-28 00:00:00,-10,20.3982673611111
2007-03-28 00:00:00,-11,20.3941625
2007-03-28 00:00:00,-12,20.3907229166667
2007-03-28 00:00:00,-14,20.3826284722222
2007-03-28 00:00:00,-16,20.3728604166667
2007-03-28 00:00:00,-18,20.3627694444444
2007-03-28 00:00:00,-20,20.3522409722222
2007-03-28 00:00:00,-22,20.3405284722222
2007-03-28 00:00:00,-24,20.3148354166667
2007-03-28 00:00:00,-26,20.2800736111111
2007-03-28 00:00:00,-28,20.2460458333333
2007-03-28 00:00:00,-30,20.2162916666667
2007-03-28 00:00:00,-32,20.1956555555556
2007-03-28 00:00:00,-34,20.1501631944444
2007-03-28 00:00:00,-36,20.0379708333333
2007-03-29 00:00:00,-0.25,20.1917854166667
2007-03-29 00:00:00,-0.5,20.2053125
2007-03-29 00:00:00,-1,20.2097444444444
2007-03-29 00:00:00,-1.5,20.2074875
2007-03-29 00:00:00,-2,20.2045423611111
2007-03-29 00:00:00,-2.5,20.2035916666667
2007-03-29 00:00:00,-3,20.2045097222222
2007-03-29 00:00:00,-3.5,20.2065201388889
2007-03-29 00:00:00,-4,20.2055541666667
2007-03-29 00:00:00,-4.5,20.2044493055556
2007-03-29 00:00:00,-5,20.2052875
2007-03-29 00:00:00,-6,20.2090270833333
2007-03-29 00:00:00,-7,20.2082270833333
2007-03-29 00:00:00,-8,20.2088715277778
2007-03-29 00:00:00,-9,20.2082152777778
2007-03-29 00:00:00,-10,20.2082513888889
2007-03-29 00:00:00,-11,20.2073805555556
2007-03-29 00:00:00,-12,20.2075576388889
2007-03-29 00:00:00,-14,20.2065229166667
2007-03-29 00:00:00,-16,20.2056652777778
2007-03-29 00:00:00,-18,20.2043236111111
2007-03-29 00:00:00,-20,20.2013972222222
2007-03-29 00:00:00,-22,20.1990194444444
