Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,TP_lake,colour_lake,colour_van1,TP_van1,rel_res_time,Rain_day,Pptn_intense,Wind_under_Q0.1,Wind_under_Q0.2,Wind_under_Q0.3,Wind_under_Q0.4,Wind_under_Q0.5,Wind_over_Q0.5,Wind_over_Q0.6,Wind_over_Q0.7,Wind_over_Q0.8,Wind_over_Q0.9,Pptn_lag1M,Temp_lag1M,Wind_speed_lag1M,PET_lag1M,Q_lag1M,TP_catch_lag1M,TP_lake_lag1M,colour_lake_lag1M,colour_van1_lag1M,TP_van1_lag1M,rel_res_time_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Wind_under_Q0.1_lag1M,Wind_under_Q0.2_lag1M,Wind_under_Q0.3_lag1M,Wind_under_Q0.4_lag1M,Wind_under_Q0.5_lag1M,Wind_over_Q0.5_lag1M,Wind_over_Q0.6_lag1M,Wind_over_Q0.7_lag1M,Wind_over_Q0.8_lag1M,Wind_over_Q0.9_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Wind_under_Q0.1_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.3_winterSum,Wind_under_Q0.4_winterSum,Wind_under_Q0.5_winterSum,Wind_over_Q0.5_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.7_winterSum,Wind_over_Q0.8_winterSum,Wind_over_Q0.9_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,PET_lag2M_sum,PET_lag3M_sum,PET_lag4M_sum,PET_lag5M_sum,PET_lag6M_sum,Wind_under_Q0.1_lag2M_sum,Wind_under_Q0.1_lag3M_sum,Wind_under_Q0.1_lag4M_sum,Wind_under_Q0.1_lag5M_sum,Wind_under_Q0.1_lag6M_sum,Wind_under_Q0.2_lag2M_sum,Wind_under_Q0.2_lag3M_sum,Wind_under_Q0.2_lag4M_sum,Wind_under_Q0.2_lag5M_sum,Wind_under_Q0.2_lag6M_sum,Wind_under_Q0.3_lag2M_sum,Wind_under_Q0.3_lag3M_sum,Wind_under_Q0.3_lag4M_sum,Wind_under_Q0.3_lag5M_sum,Wind_under_Q0.3_lag6M_sum,Wind_under_Q0.4_lag2M_sum,Wind_under_Q0.4_lag3M_sum,Wind_under_Q0.4_lag4M_sum,Wind_under_Q0.4_lag5M_sum,Wind_under_Q0.4_lag6M_sum,Wind_under_Q0.5_lag2M_sum,Wind_under_Q0.5_lag3M_sum,Wind_under_Q0.5_lag4M_sum,Wind_under_Q0.5_lag5M_sum,Wind_under_Q0.5_lag6M_sum,Wind_over_Q0.5_lag2M_sum,Wind_over_Q0.5_lag3M_sum,Wind_over_Q0.5_lag4M_sum,Wind_over_Q0.5_lag5M_sum,Wind_over_Q0.5_lag6M_sum,Wind_over_Q0.6_lag2M_sum,Wind_over_Q0.6_lag3M_sum,Wind_over_Q0.6_lag4M_sum,Wind_over_Q0.6_lag5M_sum,Wind_over_Q0.6_lag6M_sum,Wind_over_Q0.7_lag2M_sum,Wind_over_Q0.7_lag3M_sum,Wind_over_Q0.7_lag4M_sum,Wind_over_Q0.7_lag5M_sum,Wind_over_Q0.7_lag6M_sum,Wind_over_Q0.8_lag2M_sum,Wind_over_Q0.8_lag3M_sum,Wind_over_Q0.8_lag4M_sum,Wind_over_Q0.8_lag5M_sum,Wind_over_Q0.8_lag6M_sum,Wind_over_Q0.9_lag2M_sum,Wind_over_Q0.9_lag3M_sum,Wind_over_Q0.9_lag4M_sum,Wind_over_Q0.9_lag5M_sum,Wind_over_Q0.9_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,rel_res_time_lag2M_av,rel_res_time_lag3M_av,Season,TP_lake_prevSummer,TP_van1_prevSummer
1995-08-31,34.43771485800001,16.509934074838707,3.096774193548388,110.50072833499999,0.4407,86.76666666666667,40.3,24.0,25.0,18.7,3.325380691736095,23,1,0.0,3.0,9.0,13.0,19.0,11.0,6.0,4.0,2.0,1.0,59.66325683499999,15.800985018709678,3.5806451612903225,125.72243806599997,0.8852903225806451,50.5,29.9,28.0,33.0,20.65,1.2854099048672247,26.0,2.0,1.0,5.0,6.0,10.0,13.0,16.0,15.0,12.0,7.0,1.0,8,1,516.895955983,158.0,19.0,46.68133597100001,38.0,52.0,63.0,75.0,87.0,94.0,83.0,62.0,44.0,26.0,166.6543004510001,210.53463110900037,265.80589888099985,332.19510222999963,422.2502385919993,52.0,72.0,102.0,130.0,155.0,7.0,8.0,10.0,12.0,15.0,238.12896168199995,312.6368487500001,341.62616842100016,349.79420310800015,350.57358709199997,1.0,2.0,3.0,5.0,9.0,6.0,10.0,12.0,15.0,22.0,8.0,12.0,15.0,19.0,27.0,18.0,27.0,35.0,40.0,50.0,23.0,34.0,43.0,54.0,66.0,35.0,53.0,71.0,91.0,107.0,29.0,42.0,55.0,72.0,87.0,20.0,30.0,41.0,51.0,65.0,11.0,16.0,22.0,30.0,36.0,2.0,3.0,7.0,11.0,16.0,113.98333333333335,84.7444444444444,15.040202742688178,13.050396500308233,3.6548773041474627,3.648229313876089,0.7542248886009375,0.6375166910570955,summ,32.24,15.36
1995-09-30,126.489939923,10.329709382499999,3.8066666666666666,64.584763501,0.6605517241379311,54.46666666666667,29.05,23.0,24.5,18.95,2.5133530872817413,29,5,2.0,6.0,8.0,10.0,14.0,16.0,15.0,13.0,7.0,3.0,34.43771485800001,16.509934074838707,3.096774193548388,110.50072833499999,0.4407,86.76666666666667,40.3,24.0,25.0,18.7,3.325380691736095,23.0,1.0,0.0,3.0,9.0,13.0,19.0,11.0,6.0,4.0,2.0,1.0,9,1,516.895955983,158.0,19.0,46.68133597100001,38.0,52.0,63.0,75.0,87.0,94.0,83.0,62.0,44.0,26.0,94.10097169300009,201.09201530900037,244.97234596699985,300.2436137389996,366.63281708799923,49.0,75.0,95.0,125.0,153.0,3.0,8.0,9.0,11.0,13.0,236.2231664009999,348.6296900170001,423.1375770850002,452.1268967560001,460.294931443,1.0,1.0,2.0,3.0,5.0,8.0,9.0,13.0,15.0,18.0,15.0,17.0,21.0,24.0,28.0,23.0,31.0,40.0,48.0,53.0,32.0,42.0,53.0,62.0,73.0,27.0,46.0,64.0,82.0,102.0,21.0,35.0,48.0,61.0,78.0,16.0,24.0,34.0,45.0,55.0,9.0,13.0,18.0,24.0,32.0,2.0,3.0,4.0,8.0,12.0,68.63333333333334,104.91111111111105,16.155459546774196,15.530113186738342,0.6629951612903198,2.583484869431644,2.305395298301659,1.6112768229793246,aut,32.24,15.36
1996-06-30,64.535698556,13.291172496766665,4.199999999999999,107.89031185999998,2.1097586206896555,46.14999999999999,27.6,22.0,24.0,15.7,0.5938649977895382,25,2,0.0,1.0,2.0,10.0,13.0,17.0,17.0,12.0,9.0,6.0,79.833626618,7.96817210783871,3.6096774193548384,71.05256878499999,6.621709677419355,220.975,,,,,0.18271636237055394,27.0,3.0,1.0,4.0,5.0,9.0,15.0,14.0,11.0,8.0,4.0,2.0,6,1,183.377878449,150.0,5.0,48.107489607,73.0,87.0,101.0,124.0,139.0,43.0,38.0,29.0,16.0,9.0,101.81208391600008,102.48438389800039,135.45993600599985,172.83332588999968,191.84576939199928,53.0,71.0,93.0,121.0,151.0,3.0,3.0,5.0,5.0,6.0,102.80591712899994,106.88534881900009,106.88534881900017,106.88534881900023,106.88534881900007,5.0,12.0,28.0,44.0,64.0,11.0,23.0,39.0,58.0,80.0,16.0,31.0,47.0,70.0,94.0,24.0,43.0,61.0,89.0,116.0,34.0,57.0,80.0,109.0,139.0,25.0,33.0,39.0,41.0,42.0,20.0,25.0,30.0,31.0,32.0,15.0,17.0,21.0,22.0,22.0,8.0,8.0,11.0,11.0,11.0,3.0,3.0,3.0,3.0,3.0,252.21750000000003,186.6949999999999,5.911567218252693,3.29542441224372,5.720338172043009,3.8964189964157714,0.2775892156432822,1.620406117049078,summ,29.65,24.95
1996-07-31,27.760550412,14.767497567096772,3.790322580645161,121.381906184,0.6499000000000001,69.56,32.4,19.5,22.5,19.55,2.221612378333821,20,1,1.0,1.0,1.0,7.0,10.0,21.0,19.0,9.0,2.0,1.0,64.535698556,13.291172496766665,4.199999999999999,107.89031185999998,2.1097586206896555,46.14999999999999,27.6,22.0,24.0,15.7,0.5938649977895382,25.0,2.0,0.0,1.0,2.0,10.0,13.0,17.0,17.0,12.0,9.0,6.0,7,1,183.377878449,150.0,5.0,48.107489607,73.0,87.0,101.0,124.0,139.0,43.0,38.0,29.0,16.0,9.0,144.36932517400007,166.34778247200038,167.02008245399986,199.99563456199968,237.3690244459993,52.0,78.0,96.0,118.0,146.0,5.0,5.0,5.0,7.0,7.0,178.94288064499992,210.69622898900005,214.77566067900017,214.77566067900023,214.77566067900005,1.0,5.0,12.0,28.0,44.0,5.0,12.0,24.0,40.0,59.0,7.0,18.0,33.0,49.0,72.0,19.0,34.0,53.0,71.0,99.0,28.0,47.0,70.0,93.0,122.0,31.0,42.0,50.0,56.0,58.0,28.0,37.0,42.0,47.0,48.0,20.0,27.0,29.0,33.0,34.0,13.0,17.0,17.0,20.0,20.0,8.0,9.0,9.0,9.0,9.0,133.56250000000003,183.52833333333322,10.629672302302692,8.371435644424006,4.365734149054504,4.516811654925227,0.38829068008004436,0.383014476358702,summ,29.65,24.95
1996-08-31,71.153705728,16.901620400967747,3.303225806451613,111.85502877299999,0.40403225806451615,47.800000000000004,33.4,18.0,19.0,15.0,3.6693035780305285,22,3,4.0,5.0,7.0,11.0,14.0,15.0,12.0,8.0,6.0,1.0,27.760550412,14.767497567096772,3.790322580645161,121.381906184,0.6499000000000001,69.56,32.4,19.5,22.5,19.55,2.221612378333821,20.0,1.0,1.0,1.0,1.0,7.0,10.0,21.0,19.0,9.0,2.0,1.0,8,1,183.377878449,150.0,5.0,48.107489607,73.0,87.0,101.0,124.0,139.0,43.0,38.0,29.0,16.0,9.0,92.29624896800009,172.1298755860004,194.10833288399985,194.78063286599968,227.75618497399927,45.0,72.0,98.0,116.0,138.0,3.0,6.0,6.0,6.0,8.0,229.27221804399989,300.32478682900006,332.0781351730002,336.1575668630002,336.15756686300006,1.0,2.0,6.0,13.0,29.0,2.0,6.0,13.0,25.0,41.0,3.0,8.0,19.0,34.0,50.0,17.0,26.0,41.0,60.0,78.0,23.0,38.0,57.0,80.0,103.0,38.0,52.0,63.0,71.0,77.0,36.0,47.0,56.0,61.0,66.0,21.0,29.0,36.0,38.0,42.0,11.0,15.0,19.0,19.0,22.0,7.0,9.0,10.0,10.0,10.0,57.85500000000003,112.22833333333325,14.029335031931723,12.008947390567373,1.3798293103448263,3.127122766036338,1.4077386880616778,0.9993979128313044,summ,29.65,24.95
1996-09-30,81.099450279,8.7955393553,2.643333333333332,60.312717668999994,0.8087586206896552,116.55,30.95,13.5,15.5,12.2,2.216384298875397,27,5,9.0,15.0,16.0,20.0,23.0,7.0,7.0,5.0,3.0,2.0,71.153705728,16.901620400967747,3.303225806451613,111.85502877299999,0.40403225806451615,47.800000000000004,33.4,18.0,19.0,15.0,3.6693035780305285,22.0,3.0,4.0,5.0,7.0,11.0,14.0,15.0,12.0,8.0,6.0,1.0,9,1,183.377878449,150.0,5.0,48.107489607,73.0,87.0,101.0,124.0,139.0,43.0,38.0,29.0,16.0,9.0,98.91425614000008,163.44995469600042,243.28358131399986,265.2620386119996,265.9343385939993,42.0,67.0,94.0,120.0,138.0,4.0,6.0,9.0,9.0,9.0,233.2369349569999,341.12724681700007,412.17981560200013,443.93316394600026,448.012595636,5.0,5.0,6.0,10.0,17.0,6.0,7.0,11.0,18.0,30.0,8.0,10.0,15.0,26.0,41.0,18.0,28.0,37.0,52.0,71.0,24.0,37.0,52.0,71.0,94.0,36.0,53.0,67.0,78.0,86.0,31.0,48.0,59.0,68.0,73.0,17.0,29.0,37.0,44.0,46.0,8.0,17.0,21.0,25.0,25.0,2.0,8.0,10.0,11.0,11.0,58.68000000000004,54.503333333333266,15.834558984032263,14.986763488277054,0.5269661290322567,1.0545636262513913,2.945457978182173,2.1615936513846292,aut,29.65,24.95
1997-06-30,71.98599612499999,15.500206925666669,3.576666666666667,118.45846555400001,0.7879655172413795,36.779999999999994,22.2,27.0,33.0,20.0,1.4962650391190764,27,4,0.0,0.0,3.0,8.0,13.0,15.0,13.0,8.0,4.0,0.0,63.117318057999995,8.65233598703226,3.3967741935483877,71.861047982,4.174612903225806,37.125,,,,,0.316879686181738,29.0,3.0,1.0,5.0,8.0,13.0,15.0,16.0,14.0,8.0,6.0,0.0,6,1,435.92284598000003,163.0,22.0,57.345430066,38.0,52.0,59.0,81.0,99.0,81.0,73.0,56.0,40.0,27.0,72.65774070800008,94.30379010300044,186.14890267899978,200.63805963399957,250.75401056799927,54.0,81.0,105.0,134.0,162.0,3.0,4.0,9.0,9.0,12.0,103.25853323499993,116.72123000300012,117.93163191700015,117.93633542500027,118.326070041,2.0,3.0,5.0,20.0,32.0,8.0,12.0,14.0,31.0,47.0,11.0,16.0,20.0,38.0,55.0,19.0,26.0,32.0,50.0,72.0,21.0,31.0,42.0,62.0,84.0,39.0,60.0,77.0,88.0,96.0,34.0,51.0,67.0,78.0,85.0,26.0,39.0,52.0,59.0,66.0,19.0,28.0,39.0,44.0,49.0,6.0,13.0,20.0,23.0,27.0,37.8625,48.50833333333327,6.367938163632799,4.893139779239063,3.0933064516129023,3.4364193548387125,0.4206324365493091,0.3811796628329356,summ,31.450000000000003,17.45
1997-07-31,45.854300599,17.946106051935484,2.9806451612903224,138.374132435,0.4455517241379311,39.975,33.3,17.5,23.0,14.95,2.452310655705295,23,2,2.0,4.0,8.0,14.0,20.0,7.0,5.0,3.0,2.0,0.0,71.98599612499999,15.500206925666669,3.576666666666667,118.45846555400001,0.7879655172413795,36.779999999999994,22.2,27.0,33.0,20.0,1.4962650391190764,27.0,4.0,0.0,0.0,3.0,8.0,13.0,15.0,13.0,8.0,4.0,0.0,7,1,435.92284598000003,163.0,22.0,57.345430066,38.0,52.0,59.0,81.0,99.0,81.0,73.0,56.0,40.0,27.0,135.10331418300004,144.64373683300042,166.28978622799977,258.1348988039996,272.62405575899925,56.0,81.0,108.0,132.0,161.0,7.0,7.0,8.0,13.0,13.0,190.31951353599993,221.71699878900012,235.17969555700017,236.39009747100027,236.39480097900002,1.0,2.0,3.0,5.0,20.0,5.0,8.0,12.0,14.0,31.0,11.0,14.0,19.0,23.0,41.0,21.0,27.0,34.0,40.0,58.0,28.0,34.0,44.0,55.0,75.0,31.0,54.0,75.0,92.0,103.0,27.0,47.0,64.0,80.0,91.0,16.0,34.0,47.0,60.0,67.0,10.0,23.0,32.0,43.0,48.0,0.0,6.0,13.0,20.0,23.0,36.9525,37.5016666666666,12.076271456349467,9.412027750977416,2.4812892102335917,2.3248594734890657,0.9065723626504048,0.7791766374058996,summ,31.450000000000003,17.45
1997-08-31,56.16928015399999,19.10650317806451,3.0225806451612898,123.569884734,0.2982903225806452,46.150000000000006,32.5,18.0,18.0,15.2,4.975521432518178,27,4,2.0,5.0,7.0,14.0,20.0,11.0,6.0,4.0,2.0,0.0,45.854300599,17.946106051935484,2.9806451612903224,138.374132435,0.4455517241379311,39.975,33.3,17.5,23.0,14.95,2.452310655705295,23.0,2.0,2.0,4.0,8.0,14.0,20.0,7.0,5.0,3.0,2.0,0.0,8,1,435.92284598000003,163.0,22.0,57.345430066,38.0,52.0,59.0,81.0,99.0,81.0,73.0,56.0,40.0,27.0,117.84029672400004,180.9576147820004,190.49803743199976,212.1440868269996,303.98919940299925,50.0,79.0,104.0,131.0,155.0,6.0,9.0,9.0,10.0,15.0,256.8325979889999,328.69364597100014,360.09113122400015,373.5538279920003,374.764229906,2.0,3.0,4.0,5.0,7.0,4.0,9.0,12.0,16.0,18.0,11.0,19.0,22.0,27.0,31.0,22.0,35.0,41.0,48.0,54.0,33.0,48.0,54.0,64.0,75.0,22.0,38.0,61.0,82.0,99.0,18.0,32.0,52.0,69.0,85.0,11.0,19.0,37.0,50.0,63.0,6.0,12.0,25.0,34.0,45.0,0.0,0.0,6.0,13.0,20.0,38.3775,37.95999999999993,16.72315648880108,14.032882988211467,0.6167586206896543,1.8027100482017093,1.974287847412183,1.4218184603353696,summ,31.450000000000003,17.45
1997-09-30,98.99237487599997,11.460732333733334,3.4033333333333347,67.18352062400001,1.2629285714285718,70.70000000000002,27.6,17.0,17.0,13.6,1.1707597666560108,27,5,1.0,7.0,9.0,12.0,15.0,15.0,12.0,8.0,4.0,2.0,56.16928015399999,19.10650317806451,3.0225806451612898,123.569884734,0.2982903225806452,46.150000000000006,32.5,18.0,18.0,15.2,4.975521432518178,27.0,4.0,2.0,5.0,7.0,14.0,20.0,11.0,6.0,4.0,2.0,0.0,9,1,435.92284598000003,163.0,22.0,57.345430066,38.0,52.0,59.0,81.0,99.0,81.0,73.0,56.0,40.0,27.0,102.02358075300003,174.0095768780004,237.12689493599973,246.6673175859996,268.31336698099926,50.0,77.0,106.0,131.0,158.0,6.0,10.0,13.0,13.0,14.0,261.94401716899995,380.4024827230001,452.2635307050001,483.66101595800035,497.12371272600006,4.0,4.0,5.0,6.0,7.0,9.0,9.0,14.0,17.0,21.0,15.0,18.0,26.0,29.0,34.0,28.0,36.0,49.0,55.0,62.0,40.0,53.0,68.0,74.0,84.0,18.0,33.0,49.0,72.0,93.0,11.0,24.0,38.0,58.0,75.0,7.0,15.0,23.0,41.0,54.0,4.0,8.0,14.0,27.0,36.0,0.0,0.0,0.0,6.0,13.0,43.0625,40.96833333333327,18.526304615000004,17.517605385222215,0.3719210233592871,0.5106025213199891,3.7139160441117345,2.974699042447517,aut,31.450000000000003,17.45
1999-01-31,124.45469938000001,-2.881452981193549,3.22258064516129,0.0,12.9282,126.1,,54.5,,,0.11450707277938509,30,5,9.0,11.0,13.0,17.0,18.0,12.0,12.0,11.0,8.0,3.0,57.312328711999996,-0.8229065103870966,3.6129032258064515,0.0,3.940933333333333,125.075,,,,,0.3229348732446465,28.0,3.0,4.0,6.0,11.0,13.0,16.0,15.0,13.0,10.0,9.0,4.0,1,0,540.157830566,164.0,26.0,38.944566106,40.0,51.0,68.0,92.0,104.0,73.0,62.0,50.0,40.0,20.0,105.70281454500014,227.98710769900038,326.71704136699975,422.4087079469996,486.6214360969991,54.0,83.0,110.0,140.0,169.0,5.0,13.0,15.0,19.0,20.0,3.3889708419999245,32.72422411800014,99.45141700700015,197.33225666000033,316.30280558699997,13.0,16.0,18.0,18.0,18.0,19.0,24.0,26.0,28.0,30.0,25.0,33.0,40.0,47.0,50.0,35.0,45.0,59.0,72.0,81.0,39.0,54.0,73.0,88.0,103.0,22.0,37.0,48.0,63.0,76.0,18.0,29.0,36.0,50.0,61.0,14.0,22.0,25.0,33.0,39.0,13.0,17.0,20.0,23.0,27.0,6.0,9.0,11.0,11.0,12.0,101.03749999999997,111.5916666666666,-1.3755689576435395,0.6698986908827891,4.313250000000001,5.249241935483877,0.2801097523363456,0.296972097368505,wint,33.1,20.74
1999-02-28,50.564161391,-2.7968648059642853,3.1464285714285714,0.114985224,2.6163214285714287,30.474999999999998,,65.75,,,0.6008988342825329,23,2,9.0,9.0,13.0,16.0,17.0,10.0,8.0,8.0,7.0,5.0,124.45469938000001,-2.881452981193549,3.22258064516129,0.0,12.9282,126.1,,54.5,,,0.11450707277938509,30.0,5.0,9.0,11.0,13.0,17.0,18.0,12.0,12.0,11.0,8.0,3.0,2,0,540.157830566,164.0,26.0,38.944566106,40.0,51.0,68.0,92.0,104.0,73.0,62.0,50.0,40.0,20.0,181.76702809200015,230.1575139250004,352.4418070789998,451.17174074699955,546.8634073269991,58.0,84.0,113.0,140.0,170.0,8.0,10.0,18.0,20.0,24.0,-7.505107646466058e-14,3.3889708420001377,32.72422411800014,99.45141700700032,197.33225665999998,13.0,22.0,25.0,27.0,27.0,17.0,30.0,35.0,37.0,39.0,24.0,38.0,46.0,53.0,60.0,30.0,52.0,62.0,76.0,89.0,34.0,57.0,72.0,91.0,106.0,27.0,34.0,49.0,60.0,75.0,25.0,30.0,41.0,48.0,62.0,21.0,25.0,33.0,36.0,44.0,17.0,21.0,25.0,28.0,31.0,7.0,9.0,12.0,14.0,14.0,125.58749999999998,109.3916666666666,-1.852179745790314,-1.877530298826888,8.434566666666669,7.184900000000006,0.21872097301201365,0.22490885915069328,wint,33.1,20.74
1999-03-31,137.15186209599995,-0.2446163125483873,3.412903225806452,6.105356764000001,8.87225806451613,188.72,,67.2,,,0.2440405346624921,28,6,6.0,7.0,9.0,14.0,15.0,14.0,13.0,9.0,8.0,3.0,50.564161391,-2.7968648059642853,3.1464285714285714,0.114985224,2.6163214285714287,30.474999999999998,,65.75,,,0.6008988342825329,23.0,2.0,9.0,9.0,13.0,16.0,17.0,10.0,8.0,8.0,7.0,5.0,3,0,540.157830566,164.0,26.0,38.944566106,40.0,51.0,68.0,92.0,104.0,73.0,62.0,50.0,40.0,20.0,175.01886077100016,232.3311894830004,280.72167531599973,403.0059684699996,501.73590213799906,53.0,81.0,107.0,136.0,163.0,7.0,10.0,12.0,20.0,22.0,0.11498522399992495,0.11498522400013789,3.503956066000139,32.8392093420003,99.56640223099998,18.0,22.0,31.0,34.0,36.0,20.0,26.0,39.0,44.0,46.0,26.0,37.0,51.0,59.0,66.0,33.0,46.0,68.0,78.0,92.0,35.0,51.0,74.0,89.0,108.0,22.0,37.0,44.0,59.0,70.0,20.0,33.0,38.0,49.0,56.0,19.0,29.0,33.0,41.0,44.0,15.0,24.0,28.0,32.0,35.0,8.0,12.0,14.0,17.0,19.0,78.2875,93.88333333333327,-2.8391588935789085,-2.1670747658483163,7.772260714285716,6.495151587301592,0.3577029535309568,0.3461135934355213,spr,33.1,20.74
1999-04-30,75.19002369700002,5.500904573200001,3.0366666666666675,38.406836397,18.979555555555553,108.25,,72.5,,,0.06642947300862805,23,3,5.0,8.0,11.0,14.0,18.0,10.0,6.0,5.0,3.0,3.0,137.15186209599995,-0.2446163125483873,3.412903225806452,6.105356764000001,8.87225806451613,188.72,,67.2,,,0.2440405346624921,28.0,6.0,6.0,7.0,9.0,14.0,15.0,14.0,13.0,9.0,8.0,3.0,4,1,540.157830566,164.0,26.0,38.944566106,40.0,51.0,68.0,92.0,104.0,73.0,62.0,50.0,40.0,20.0,187.7160234870001,312.17072286700034,369.48305157899966,417.87353741199956,540.1578305659989,51.0,81.0,109.0,135.0,164.0,8.0,13.0,16.0,18.0,26.0,6.220341987999926,6.220341988000138,6.22034198800014,9.609312830000302,38.94456610599998,15.0,24.0,28.0,37.0,40.0,16.0,27.0,33.0,46.0,51.0,22.0,35.0,46.0,60.0,68.0,30.0,47.0,60.0,82.0,92.0,32.0,50.0,66.0,89.0,104.0,24.0,36.0,51.0,58.0,73.0,21.0,33.0,46.0,51.0,62.0,17.0,28.0,38.0,42.0,50.0,15.0,23.0,32.0,36.0,40.0,8.0,11.0,15.0,17.0,20.0,109.59749999999998,115.09833333333326,-1.5207405592563275,-1.9743113665687464,5.74428974654378,8.138926497695858,0.4224696844725103,0.3198154805748032,spr,33.1,20.74
1999-05-31,67.447742047,8.586350273129032,4.1,72.71799087100003,4.130290322580646,36.78,,58.4,,,0.3004393560334481,21,2,0.0,5.0,6.0,7.0,10.0,20.0,18.0,13.0,10.0,5.0,75.19002369700002,5.500904573200001,3.0366666666666675,38.406836397,18.979555555555553,108.25,,72.5,,,0.06642947300862805,23.0,3.0,5.0,8.0,11.0,14.0,18.0,10.0,6.0,5.0,3.0,3.0,5,1,540.157830566,164.0,26.0,38.944566106,40.0,51.0,68.0,92.0,104.0,73.0,62.0,50.0,40.0,20.0,212.3418857930001,262.90604718400033,387.36074656399967,444.67307527599957,493.0635611089989,51.0,74.0,104.0,132.0,158.0,9.0,11.0,16.0,19.0,21.0,44.51219316099992,44.627178385000136,44.627178385000136,44.6271783850003,48.01614922699997,11.0,20.0,29.0,33.0,42.0,15.0,24.0,35.0,41.0,54.0,20.0,33.0,46.0,57.0,71.0,28.0,44.0,61.0,74.0,96.0,33.0,50.0,68.0,84.0,107.0,24.0,34.0,46.0,61.0,68.0,19.0,27.0,39.0,52.0,57.0,14.0,22.0,33.0,43.0,47.0,11.0,18.0,26.0,35.0,39.0,6.0,11.0,14.0,18.0,20.0,148.48499999999996,109.14833333333327,2.6281441303258157,0.8198078182291034,13.925906810035842,10.156045016214374,0.15523500383555788,0.30378961398455084,spr,33.1,20.74
1999-06-30,159.77383761999997,13.150822798999998,4.096666666666667,106.13683276600001,4.919066666666666,56.89999999999999,,48.75,,,0.3542122368228996,27,9,0.0,1.0,3.0,7.0,10.0,18.0,16.0,12.0,8.0,3.0,67.447742047,8.586350273129032,4.1,72.71799087100003,4.130290322580646,36.78,,58.4,,,0.3004393560334481,21.0,2.0,0.0,5.0,6.0,7.0,10.0,20.0,18.0,13.0,10.0,5.0,6,1,540.157830566,164.0,26.0,38.944566106,40.0,51.0,68.0,92.0,104.0,73.0,62.0,50.0,40.0,20.0,142.63776574400015,279.7896278400003,330.35378923099967,454.8084886109995,512.120817322999,44.0,72.0,95.0,125.0,153.0,5.0,11.0,13.0,18.0,21.0,111.12482726799995,117.23018403200017,117.34516925600016,117.34516925600033,117.34516925599999,5.0,11.0,20.0,29.0,33.0,13.0,20.0,29.0,40.0,46.0,17.0,26.0,39.0,52.0,63.0,21.0,35.0,51.0,68.0,81.0,28.0,43.0,60.0,78.0,94.0,30.0,44.0,54.0,66.0,81.0,24.0,37.0,45.0,57.0,70.0,18.0,27.0,35.0,46.0,56.0,13.0,21.0,28.0,36.0,45.0,8.0,11.0,16.0,19.0,23.0,72.51499999999994,111.24999999999993,7.0436274231645255,4.614212844593543,11.5549229390681,10.660701314217446,0.18343441452103593,0.20363645456818927,summ,33.1,20.74
1999-07-31,63.93012073100002,16.506967625806453,3.83548387096774,126.41317916799998,3.9969666666666663,43.475,,46.25,,,0.38155065357668416,20,3,0.0,1.0,2.0,5.0,13.0,18.0,14.0,10.0,6.0,2.0,159.77383761999997,13.150822798999998,4.096666666666667,106.13683276600001,4.919066666666666,56.89999999999999,,48.75,,,0.3542122368228996,27.0,9.0,0.0,1.0,3.0,7.0,10.0,18.0,16.0,12.0,8.0,3.0,7,1,540.157830566,164.0,26.0,38.944566106,40.0,51.0,68.0,92.0,104.0,73.0,62.0,50.0,40.0,20.0,227.22157966700013,302.41160336400037,439.56346545999963,490.12762685099943,614.582326230999,48.0,71.0,99.0,122.0,152.0,11.0,14.0,20.0,22.0,27.0,178.85482363699995,217.2616600340002,223.36701679800018,223.48200202200036,223.48200202200002,0.0,5.0,11.0,20.0,29.0,6.0,14.0,21.0,30.0,41.0,9.0,20.0,29.0,42.0,55.0,14.0,28.0,42.0,58.0,75.0,20.0,38.0,53.0,70.0,88.0,38.0,48.0,62.0,72.0,84.0,34.0,40.0,53.0,61.0,73.0,25.0,30.0,39.0,47.0,58.0,18.0,21.0,29.0,36.0,44.0,8.0,11.0,14.0,19.0,22.0,46.83999999999995,67.30999999999992,10.868586536064525,9.07935921510967,4.524678494623656,9.342970848267626,0.3273257964281717,0.2403603552883251,summ,33.1,20.74
