Date,Pptn,Temp,Wind_speed,PET,Q,colour_lake,Rain_day,Pptn_intense,Wind_under_Q0.2,Wind_under_Q0.4,Wind_over_Q0.6,Wind_over_Q0.8,Pptn_lag1,Temp_lag1,Wind_speed_lag1,PET_lag1,Q_lag1,colour_lake_lag1,Rain_day_lag1,Pptn_intense_lag1,Wind_under_Q0.2_lag1,Wind_under_Q0.4_lag1,Wind_over_Q0.6_lag1,Wind_over_Q0.8_lag1,Temp_subzero_lag1,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Q_winterSum,Temp_subzero_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.4_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.8_winterSum,colour_lake_prevSummer
2004-10-31,377.920815484,11.133007253086953,3.385882352941177,206.5991969319999,34751030.4,38.666666666666664,78,18,13.0,43.0,28.0,15.0,191.0656472809999,13.315869566652175,3.6800000000000006,317.33916428,11785564.799999995,38.666666666666664,71.0,6.0,9.0,20.0,40.0,12.0,0.0,417.5423002089999,150,15,67.42171412399999,68356137.6,80.0,42.0,69.0,43.0,19.0,42.875
2005-01-31,183.91202030100004,0.6511181789456518,3.630952380952381,14.621146112999998,40527388.8,58.75,86,6,25.0,37.0,37.0,24.0,377.920815484,11.133007253086953,3.385882352941177,206.5991969319999,34751030.4,38.666666666666664,78.0,18.0,13.0,43.0,28.0,15.0,0.0,259.87440528600007,145,8,59.764840417,55952553.599999994,78.0,44.0,75.0,63.0,39.0,38.666666666666664
2005-04-30,75.962384985,0.7961519964157303,3.3513157894736847,45.143694304,15425164.8,63.0,59,2,19.0,38.0,26.0,15.0,183.91202030100004,0.6511181789456518,3.630952380952381,14.621146112999998,40527388.8,58.75,86.0,6.0,25.0,37.0,37.0,24.0,41.0,259.87440528600007,145,8,59.764840417,55952553.599999994,78.0,44.0,75.0,63.0,39.0,38.666666666666664
2005-07-31,234.12120388600002,13.449493758554352,3.4522727272727263,314.584495968,11736662.399999993,53.333333333333336,68,10,7.0,30.0,32.0,10.0,75.962384985,0.7961519964157303,3.3513157894736847,45.143694304,15425164.8,63.0,59.0,2.0,19.0,38.0,26.0,15.0,37.0,259.87440528600007,145,8,59.764840417,55952553.599999994,78.0,44.0,75.0,63.0,39.0,38.666666666666664
2005-10-31,243.593437062,11.399854026141302,3.479518072289156,210.5769093489999,18845654.399999995,39.666666666666664,83,10,16.0,28.0,33.0,13.0,234.12120388600002,13.449493758554352,3.4522727272727263,314.584495968,11736662.399999993,53.333333333333336,68.0,10.0,7.0,30.0,32.0,10.0,0.0,259.87440528600007,145,8,59.764840417,55952553.599999994,78.0,44.0,75.0,63.0,39.0,38.666666666666664
2006-01-31,223.05635772399992,-0.5114700246847823,3.4076086956521747,16.670534361,38137564.79999999,48.0,88,7,26.0,42.0,35.0,22.0,243.593437062,11.399854026141302,3.479518072289156,210.5769093489999,18845654.399999995,39.666666666666664,83.0,10.0,16.0,28.0,33.0,13.0,2.0,423.88170985599993,164,16,49.12231608300001,86978793.59999998,106.0,50.0,92.0,58.0,33.0,46.5
2006-04-30,200.82535213199998,-1.9994489088988765,2.840449438202248,32.45178172200001,48841228.79999999,58.575,76,9,24.0,50.0,23.0,11.0,223.05635772399992,-0.5114700246847823,3.4076086956521747,16.670534361,38137564.79999999,48.0,88.0,7.0,26.0,42.0,35.0,22.0,53.0,423.88170985599993,164,16,49.12231608300001,86978793.59999998,106.0,50.0,92.0,58.0,33.0,46.5
2006-07-31,196.168084071,14.994149163369565,3.3923913043478264,333.0685136269999,19623686.399999995,55.75,41,12,5.0,37.0,34.0,12.0,200.82535213199998,-1.9994489088988765,2.840449438202248,32.45178172200001,48841228.79999999,58.575,76.0,9.0,24.0,50.0,23.0,11.0,53.0,423.88170985599993,164,16,49.12231608300001,86978793.59999998,106.0,50.0,92.0,58.0,33.0,46.5
2006-10-31,354.33005712799996,13.135440069250006,2.728571428571429,226.74580623100007,27361670.399999995,33.5,86,14,22.0,55.0,17.0,4.0,196.168084071,14.994149163369565,3.3923913043478264,333.0685136269999,19623686.399999995,55.75,41.0,12.0,5.0,37.0,34.0,12.0,0.0,423.88170985599993,164,16,49.12231608300001,86978793.59999998,106.0,50.0,92.0,58.0,33.0,46.5
2007-01-31,418.9461165369999,1.967489847869565,3.798913043478262,25.118485406999998,115537190.4,71.66666666666667,85,20,20.0,36.0,44.0,25.0,354.33005712799996,13.135440069250006,2.728571428571429,226.74580623100007,27361670.399999995,33.5,86.0,14.0,22.0,55.0,17.0,4.0,0.0,550.0661366759999,157,23,96.75340729300001,147762144.0,52.0,32.0,71.0,78.0,42.0,44.625
