,uas,vas,ps,tas,pr,rsds,rlds,hurs,cc
1984-03-10,-4.803463116675308,-0.1842956054990003,1025.5730643285206,-1.2990611048518463,4.957200170097012,54.04968702844406,268.1512925115751,84.33047888136275,0.6818300895748686
1984-03-11,-4.407114273818495,0.561291066553186,1026.4332122844125,-0.9438096293341695,2.449079772143557,79.75204846020463,263.54311379292653,82.30721399005294,0.6400838301344142
1984-03-12,-3.1270054964304146,-2.397931500573954,1027.1499447191634,-0.5874873299785904,0.3087546646366272,85.32278164754749,265.99871607997784,82.11951265692232,0.6320249650016887
1984-03-13,-2.117792128033914,-2.6310078267258716,1029.8602957750181,-0.10812822295991298,0.0,130.7288685429953,233.77467388357638,78.59235478412394,0.6086820167633789
1984-03-14,-1.0414792935067465,-1.2889423843025554,1025.1245242780476,-1.0216664472212478,0.0,134.896529534977,230.80896728965698,71.43938851098177,0.620665177187049
1984-03-15,-1.6007385091655517,-2.1102208414024215,1015.2127497478791,-1.3623783443797364,0.0,105.6503598030958,255.60049753861625,70.78815991359787,0.6466901834662901
1984-03-16,-2.4395625469680677,-1.7201557867791486,1017.6294537714539,-0.4587214273613994,0.0,128.34695838047782,241.44186689068658,73.7672055613603,0.6377771510886565
1984-03-17,-1.1026030517528072,-0.473133872411593,1016.6220223416971,-2.842269906021841,0.0,141.63422763067354,233.12293429082393,69.7007859164806,0.6381342591840475
1984-03-18,0.10017166722176826,1.2482929382136059,1017.4799632180278,-2.9098505920328046,0.0,134.49507993388022,241.47187026806424,73.50685783057305,0.6478176751604477
1984-03-19,2.095680430819557,1.826261834005313,1016.1019208601382,-2.9244811240052373,0.0,122.96065674931215,235.7164566971418,76.15726110191355,0.6971067781599872
1984-03-20,0.6082193795462932,0.6718025960234887,1014.4630788664005,-2.0976597153414396,0.0,138.83940805665532,233.96654121594767,74.81068899855231,0.6776216569235461
1984-03-21,-1.5611335791155472,-1.3416902987361696,1014.9997433721892,-2.864911485384881,0.0,153.8178464835742,228.5526096895997,68.53495260923407,0.6674020309412487
1984-03-22,-0.5223933773775196,-0.19601165388067576,1014.3696292810234,-1.3546468507711862,0.16636227931533037,150.4013156381393,232.03502693806564,67.02876990172969,0.6775964992874818
1984-03-23,-2.4415851750238122,0.76695587267048,1013.8552943017793,-3.3659187871009273,0.06451470591791339,126.76984554825557,238.7282656083961,75.05433700134185,0.7192323860757258
1984-03-24,-3.3257385763302993,1.0259737902045094,1012.2894287736618,-4.516082861881722,0.0013371950289215188,153.65692594745346,232.41036580913266,69.57021910530993,0.6893767786668028
1984-03-25,-4.78715536709571,0.17132043090044388,1006.4958925657518,-2.6435550366494147,1.1671894228215578,71.68970963216171,263.57017615105,74.81531251787482,0.7809969742295049
1984-03-26,-4.6034951221559375,-1.6446206449123157,1001.9293126061837,-1.803597787059274,0.8070866706780296,82.87633933272657,273.5482413514028,76.23073623028876,0.7557064483589883
1984-03-27,-2.9585124324797607,-1.6643575448326589,998.6077710312994,-1.005320354873692,0.2211874370689217,123.57179460491994,275.99139061522567,78.94448058777289,0.6901401081534673
1984-03-28,-3.4993698301937903,-1.2423657843199767,997.3954140637663,0.028170863778298694,2.6501259588216817,60.55394115274895,290.03448493294854,83.52573183409967,0.7761611943552754
1984-03-29,-3.28595105799005,-1.585274491441332,991.954084094697,0.6170409361018521,18.28605752773938,6.329727614477445,298.34923279607045,93.76248555149508,0.8390178047950833
1984-03-30,0.9879755377874975,-0.028910842332047493,992.6891742847773,1.095514323842821,2.0459652443765814,72.48588450799757,286.05546653027227,83.93459185862491,0.7760278447964659
1984-03-31,-1.368953885913335,-4.548143610398215,1001.7359894389614,0.5739899486251453,0.0,147.92534885157716,256.23481781850626,60.920076198374005,0.7135040279210646
1984-04-01,-0.9748136641240859,-4.9571016606572345,1005.6767865407946,1.1115898290113944,0.0,181.18609526654024,234.95675744104636,56.229417342475315,0.7005916055664654
1984-04-02,-2.5580918609683265,-4.232403857291285,1009.3376937238573,1.3793486369265135,0.0,181.34472333847248,243.16223883539624,59.06645569809662,0.6936780236186716
1984-04-03,-5.051840267844156,-3.832599032500954,1012.4615482832418,0.6988437611869543,5.254685052113004,114.25200243559597,280.1343839756236,70.88997514156816,0.7478453672740135
1984-04-04,-3.967746785305248,-3.2320705961508045,1008.8448291624766,1.655039245031605,7.569967250761657,14.722902843047475,301.8243502727702,88.73068657508212,0.8474852362704147
1984-04-05,-2.477039563514901,-3.57994130443927,1010.9615527776731,3.5251537390985366,2.2249326802212783,27.04406564438914,304.53759564045833,85.76557446391287,0.8348106190109784
1984-04-06,-1.6903907112285352,-1.6700967687365684,1013.9699408782924,3.6985319459386092,2.182747435637166,47.93778450906815,299.5374225661579,87.34337657504777,0.820921990334153
1984-04-07,-1.8218562666075455,-2.1308046963714498,1014.8607784157549,4.05024305297042,6.717860399210629,79.36024635688452,296.5549565283365,88.55566100364204,0.7918812018314392
1984-04-08,-0.6456759587591099,-1.0637059051408426,1011.5026788458166,4.40026495302826,0.7995350353137596,130.38488644494674,288.7102885952806,89.40215600297063,0.7405652576276317
1984-04-09,-0.2216026330794194,-1.3299638326913645,1009.2867972405979,4.2745535735454725,1.300527926281514,76.59214538145278,301.8419973883163,87.81948022712128,0.7971021554087708
1984-04-10,1.967453479712459,3.143303561888573,1008.2880688684303,3.953797501693552,0.0,181.10128858831712,270.4075620266626,82.5762675525492,0.7042633721523848
1984-04-11,1.3092877473438465,5.498928717406574,1001.5365781911125,3.0213602798295236,3.4484116515146703,83.3035159893896,290.7137875375721,84.27932164632074,0.8096376209799482
1984-04-12,2.8117961437358385,1.8774084393283523,1002.5298703406983,3.9755442584083966,0.29832359625196203,195.65289800537624,258.3629036206689,71.32729481705915,0.7123495252553095
1984-04-13,4.010442754292782,5.5529777398375675,1004.2702113617444,4.481604156260923,0.32918322018937224,67.04453115408896,294.30833755366206,80.17018723041906,0.8297067410124209
1984-04-14,3.3391108494183332,5.9656713380959125,1000.8106142045618,6.02208488428945,0.0,101.51467911506865,302.5889269341552,76.79097940353813,0.7867293966330026
1984-04-15,1.7711008314164118,4.286460973242985,993.4321779286721,5.853779535669251,2.309663545651148,75.74870542582616,299.1368302134258,82.54855533429443,0.8219501023612511
1984-04-16,3.9125916766517976,1.650015992540073,996.549109344359,4.540664125801992,0.0,223.0288870637974,247.3687397139853,65.53037697169583,0.7103332304801484
1984-04-17,3.619462316081883,-0.5646880443347052,1010.5109653233062,3.8821200947198267,0.0,226.65002124492742,238.71998471977355,55.00989444389862,0.7225466151775104
