,uas,vas,ps,tas,pr,rsds,rlds,hurs,wss,cc
06/11/1995,1.022651959,-1.795317599,1001.565272,4.880105325,0.167301194,3.236507005,24.78678181,0.622975288,4.380783116,0
07/11/1995,-0.256230121,0.2865292,1007.688178,-0.678597373,0.061037291,3.29978142,21.71986738,0.636690864,0.337769906,0
08/11/1995,0.588105976,3.104780193,1000.905302,2.214892541,0.272631722,1.283687387,25.38104206,0.86397364,10.64828927,0
09/11/1995,1.096705874,-1.765097335,994.0109407,2.389480989,2.585625876,1.636410225,27.4976605,0.836459472,4.511050762,0
10/11/1995,-0.968666067,-1.74364916,999.9261885,-0.461368889,-2.26E-07,2.552522529,22.91824108,0.831375548,4.865709909,0
11/11/1995,-1.960163091,-2.235252526,1008.569928,-1.491156619,-2.26E-07,1.957924798,23.85166641,0.801022821,11.19757668,0
12/11/1995,0.584156584,-0.953336886,1013.276949,-2.850905447,-2.26E-07,2.549325099,22.65772069,0.78510933,1.963111649,0
13/11/1995,1.582908471,-1.132756081,1004.127333,-4.063514215,-2.26E-07,2.88817648,19.42206885,0.74749825,4.172397349,0
14/11/1995,2.193364055,1.073684557,988.6368933,-0.219386454,0.08631567,1.863982708,22.88360534,0.78168464,6.315676886,0
15/11/1995,-0.224962873,-2.377310004,980.8996317,1.624109235,0.26444494,0.971385482,26.62664032,0.791738325,5.776970068,0
16/11/1995,-2.744045992,-4.850887464,979.6988012,-2.464144276,1.592551136,1.405928507,23.64727329,0.619727184,33.86077172,0
17/11/1995,-2.360231746,-7.648897164,984.69498,-3.011000724,0.727446239,1.339024225,22.59804405,0.494023843,67.85543307,0
18/11/1995,2.18434804,-2.789502597,990.5541238,-2.874880085,-2.26E-07,1.666863128,19.76576567,0.551116154,13.15029814,0
19/11/1995,1.416067178,-3.787316746,989.3060369,-0.086562301,-2.26E-07,2.116281246,19.9186652,0.486004281,16.82620876,0
20/11/1995,1.852471594,-0.105108467,1004.967394,-2.678694877,-2.26E-07,2.341867174,20.3303267,0.628821516,3.611787756,0
21/11/1995,2.609864557,2.33477217,1004.701952,-1.202796934,0.121030691,1.26672049,21.53898016,0.824241559,12.99976939,0
22/11/1995,0.936982294,4.228699129,1001.282201,2.275790165,0.257246224,0.698658844,25.97979107,0.805509453,19.25718183,0
23/11/1995,3.66957941,4.40789624,990.5418765,5.173689064,3.295319207,0.251514101,27.22314072,0.854424162,34.77982042,0
24/11/1995,3.105614943,3.960791747,986.4776823,8.070037906,3.983382052,0.192333152,29.85054707,0.854240437,27.83070604,0
25/11/1995,1.110026032,4.344406415,992.2205258,7.958688994,0.540698292,0.218483345,31.32989814,0.84363901,20.90333367,0
26/11/1995,0.80928362,2.351877254,994.1408057,6.535050979,0.325805298,0.273517387,30.41213986,0.861999746,6.55934237,0
27/11/1995,-2.50558752,-0.395940623,997.6439746,4.050275039,1.675131222,0.241794749,29.96429622,0.853886085,6.619232334,0
28/11/1995,-2.815089417,-1.121311064,1010.144503,-1.66123283,2.949429962,0.254572519,27.88350404,0.799819489,10.27556517,0
29/11/1995,0.479026545,1.000441534,1011.892204,0.5596851,1.659053337,0.550532574,26.8714002,0.843307536,1.585547815,0
30/11/1995,1.13496487,0.589570895,1016.887795,-0.396554626,0.116140772,0.651350313,26.36802221,0.856351075,2.118807505,0
01/12/1995,0.757774235,0.732476244,1017.707178,-1.269786905,0.215885431,0.686118739,25.79690142,0.857660146,1.483043422,0
02/12/1995,-0.436064439,-0.431666493,1017.794304,-1.864495146,0.274666353,0.722400625,25.58371202,0.859066263,0.568757056,0
03/12/1995,-2.697266837,-1.059699826,1020.748876,-1.020297321,0.782785382,0.444002451,25.91026931,0.842115758,8.881927345,0
04/12/1995,-3.027278818,-1.24978796,1026.135781,-1.013743881,1.566912526,0.4804709,27.6242571,0.768772213,11.69605187,0
05/12/1995,-1.860054324,-2.107477437,1027.738404,-3.74458983,0.101371204,1.054244696,23.16868112,0.72689483,9.380773837,0
06/12/1995,-2.222738477,-1.890063328,1023.603591,-4.736775639,0.003841792,1.243617327,20.92117848,0.738366032,9.927426218,0
07/12/1995,-4.398548031,-1.866002246,1018.770783,-1.983255447,0.659851258,0.749232098,24.09677598,0.734216581,25.20203368,0
08/12/1995,-2.605534484,0.450484973,1012.284262,-0.829739133,6.439511504,0.274907536,26.31653667,0.826598229,7.447744289,0
09/12/1995,1.541741858,2.626971098,1016.393616,0.056625076,0.477871696,0.606827802,25.62204724,0.82859614,9.728603925,0
10/12/1995,3.654906705,2.525214917,1007.80643,3.626221023,1.274075451,0.565047156,27.0518821,0.819774817,20.44604351,0
11/12/1995,0.242358918,-2.042374737,1015.279497,1.7460691,0.064854919,0.969906908,24.78376472,0.860332845,4.522649448,0
12/12/1995,0.8451796,1.207018565,1018.219735,1.371001713,0.044801082,0.771183887,24.97396987,0.870769187,2.470135711,0
13/12/1995,-0.517198871,-2.69828786,1019.031738,0.14711448,0.235760887,1.020950717,24.04291278,0.811913799,8.092235593,0
14/12/1995,1.316022732,-1.900876253,1022.48146,-3.33114529,-2.26E-07,1.141688264,20.65078085,0.754966955,5.560512442,0
15/12/1995,0.610927326,-2.041056874,1017.20371,-3.395789839,-2.26E-07,1.147942441,20.88758733,0.789905049,4.712916449,0
16/12/1995,1.537697366,-0.699193114,1013.456639,-6.17195673,-2.26E-07,0.927341603,22.12028083,0.804514236,3.182470754,0
17/12/1995,1.427548031,-0.044796815,1005.249938,-5.618021461,-2.26E-07,0.838926209,21.59046768,0.812071505,2.522252105,0
18/12/1995,-0.28352433,-1.964289331,997.224199,-4.560538379,0.060507742,0.809708221,22.0962124,0.794426424,4.552545748,0
19/12/1995,1.985447816,-0.60078986,991.3591617,-6.082238339,0.309198324,0.882153953,21.50167188,0.72888481,4.464841797,0
20/12/1995,2.248185989,-2.304353482,989.7211802,-7.918145873,-2.26E-07,1.18613789,17.45610813,0.591529109,10.62668822,0
21/12/1995,3.141827722,-0.896221896,994.3006345,-8.010366692,-2.26E-07,1.207462668,17.31307939,0.595360554,10.96138122,0
22/12/1995,0.270742466,-1.563323098,990.1640176,-12.15791101,-2.26E-07,0.947450139,17.88267248,0.704335772,2.874143298,0
23/12/1995,-1.42731097,-3.397986172,980.2552963,-12.86519171,-2.26E-07,0.801032834,19.48544633,0.674611743,16.10569037,0
24/12/1995,1.686829456,-1.8435746,980.6551988,-14.98745439,-2.26E-07,1.03497379,16.73847782,0.737074913,6.46123125,0
25/12/1995,-0.25723837,-1.155905456,982.792259,-13.68236147,-2.26E-07,0.664256212,17.97836615,0.712047257,1.736417216,0
26/12/1995,0.827539533,-2.032912718,987.0158213,-14.74770058,0.003841792,0.914172106,18.93411247,0.740430397,5.189745183,0
27/12/1995,1.409258758,-1.425487851,995.063876,-15.85140523,-2.26E-07,1.002286313,16.47287111,0.749166801,4.204183241,0
28/12/1995,0.789781296,-1.334486972,999.4712895,-15.67787252,-2.26E-07,1.030695764,18.14231439,0.723358071,2.531952741,0
29/12/1995,3.645580964,1.442026598,998.1809573,-9.590634704,0.51840292,0.534500359,18.66030317,0.767495689,16.49088144,0
30/12/1995,2.368193788,-0.02790708,996.7154713,-9.915645386,0.179461503,0.587470233,21.16819443,0.778369964,6.277890181,0
31/12/1995,-0.522780277,-0.992823616,998.6921995,-9.074981388,0.022780961,0.616477388,21.711595,0.750285866,1.628551328,0
01/01/1996,-1.669618256,-0.873947813,1003.957545,-7.393017103,0.332974,0.651909838,21.70291948,0.699264859,4.63879639,0
02/01/1996,-0.935385974,-1.818574431,1006.429115,-11.37149472,0.082853795,0.956672693,18.75403658,0.682354581,5.233178336,0
03/01/1996,-0.185365573,-1.829433949,1009.220208,-14.38603133,-2.26E-07,1.178749845,16.35242274,0.659142763,3.593042973,0
04/01/1996,-0.427010482,0.111398351,1007.727008,-13.61576181,-2.26E-07,1.085292342,17.03845645,0.659007779,0.381057784,0
05/01/1996,-0.849257893,0.356973706,1003.249025,-11.83934138,0.212369478,0.990493896,19.56768706,0.726405049,1.103884377,0
06/01/1996,-2.421413951,-1.710797633,1004.561561,-9.352422598,0.5285303,0.641365533,21.3956531,0.704858219,10.17835864,0
07/01/1996,-4.962887568,0.154682924,994.036959,-1.183593828,4.594122323,0.290922423,26.07203158,0.771303311,26.2137729,0
08/01/1996,-2.563895439,1.854787086,996.0489406,0.225626633,7.139516891,0.05434403,27.22051866,0.807776015,10.34412759,0
09/01/1996,-2.950449586,2.537738125,998.289159,1.233638965,1.879123667,0.138506259,28.25407475,0.806007865,15.52950316,0
10/01/1996,-2.448922025,2.997309103,998.3392603,1.79793047,3.866901375,0.075273009,28.33471174,0.807888326,15.10631953,0
11/01/1996,-3.459648454,1.3182723,995.9729616,1.698842971,4.047770175,0.078274872,28.12528623,0.80809447,13.90440851,0
12/01/1996,-3.507332672,0.404618898,994.6204458,1.660419654,3.12898593,0.114949311,28.42769916,0.80659299,12.71110223,0
13/01/1996,-2.510542706,2.082998369,998.1455189,1.661591157,6.4701686,0.145760841,28.23656852,0.810723979,10.87072749,0
14/01/1996,-0.083213945,2.698270284,1009.111255,1.93269537,1.413317739,0.249239437,28.39617662,0.818217691,7.495116655,0
15/01/1996,-0.277951542,1.472617375,1015.50168,1.401495333,0.952132784,0.420077216,28.289202,0.813755042,2.347680783,0
16/01/1996,1.370142789,2.386225344,1011.73081,-0.027820436,0.813821666,0.542987067,27.32282526,0.802821236,7.756563778,0
17/01/1996,0.269558647,-0.487971245,1012.820099,-2.101974169,0.027153492,0.68791822,24.16860046,0.788195825,0.513196696,0
18/01/1996,-1.395470022,-0.234106527,1012.448976,-1.898461531,0.462471937,0.711266864,25.40091368,0.79795185,2.237231431,0
19/01/1996,-2.896662867,0.038259236,1013.421451,-1.415070592,1.040576056,0.599893939,26.60002162,0.753057271,9.004619894,0
20/01/1996,-2.91271595,0.142857267,1018.118262,-1.213358911,1.306712151,0.883000002,25.91744283,0.730361648,9.154739266,0
21/01/1996,-1.414918298,-1.713568205,1020.922729,-5.615108865,0.077780136,1.467005583,21.46986287,0.713235273,6.157901935,0
22/01/1996,-2.216926118,-1.409372625,1020.511949,-5.663534014,-2.26E-07,1.51824269,20.03956474,0.709204383,7.847684102,0
23/01/1996,-2.505245282,-1.113034089,1018.924535,-4.729588075,0.687509885,1.100127617,24.34733269,0.721724202,8.919661223,0
24/01/1996,-3.899055253,-0.594852808,1020.385121,-4.469851493,1.167150477,1.164474002,23.52144799,0.669414904,17.09688367,0
25/01/1996,-4.148139786,-2.590283908,1024.435578,-6.456410831,0.878307335,1.258686773,22.81617927,0.640802678,26.459187,0
26/01/1996,-2.551697692,-3.264355892,1022.557488,-8.828653881,0.481349619,1.600072678,22.10750551,0.643014339,20.44974115,0
27/01/1996,0.213792168,-2.466615112,1017.370831,-10.91394581,-2.26E-07,2.525453426,17.20730398,0.615830015,6.662172622,0
28/01/1996,1.264371981,-1.835910976,1015.68265,-9.225786603,-2.26E-07,2.586477525,18.46662896,0.62599326,5.026335849,0
29/01/1996,-0.530013966,-1.900777378,1017.593383,-5.339134748,-2.26E-07,2.763573047,19.67459947,0.71446248,4.363237755,0
30/01/1996,1.506890754,-0.56589799,1018.624873,-7.046204805,-2.26E-07,2.219836376,22.21054361,0.747415924,2.773560771,0
31/01/1996,0.4676904,-0.80995606,1018.440272,-8.488557108,-2.26E-07,2.72707352,19.994176,0.719502204,1.088127319,0
01/02/1996,1.679891023,-0.595378184,1007.509434,-8.368843708,0.013007111,2.794710994,19.36353089,0.725353798,3.444741612,0
02/02/1996,-0.52489682,-1.10639298,1000.665412,-7.987439893,-2.26E-07,2.086046334,20.41855924,0.719618053,2.046874382,0
03/02/1996,1.093607978,-2.077147488,998.9495009,-7.834658242,-2.26E-07,2.739305487,19.73791087,0.719078123,5.775740295,0
04/02/1996,0.087846912,-2.741064996,997.6621293,-6.538891077,0.038596898,3.615904916,18.61838154,0.637709369,7.810406754,0
05/02/1996,-0.060884233,0.819358916,998.4527772,-10.42355853,0.129748059,3.005515234,17.46053284,0.652886539,1.086469953,0
06/02/1996,-0.283245411,2.350289201,994.8943749,-6.247208828,1.67764255,1.679514901,23.18780309,0.725442534,7.004683533,0
07/02/1996,-0.358804516,1.791955467,997.2374866,-7.541566183,0.367029056,2.429919489,22.87658656,0.676946345,3.771554712,0
08/02/1996,-1.837436817,-0.996821904,1002.338759,-12.08966432,-2.26E-07,3.296680234,17.68283474,0.67132402,4.888172777,0
09/02/1996,-2.863083586,0.207065536,1012.033214,-9.989733563,0.720017142,2.442374418,21.11817215,0.692534468,8.875478258,0
10/02/1996,-4.430127771,1.280231181,1009.411381,-7.305718602,1.361705068,1.970111913,21.57915742,0.643170062,22.51535546,0
11/02/1996,-4.762853313,1.463478033,1001.849834,-5.409897607,2.465131091,1.483501874,23.47350618,0.647937679,25.71083548,0
12/02/1996,-3.998496917,-1.699311896,996.3336164,-6.210870123,1.429740953,1.999028229,23.27126728,0.681706539,20.44181926,0
13/02/1996,-1.328297058,-2.955224753,998.821378,-8.651316515,0.224814176,3.19999721,22.8987393,0.657708764,12.49934127,0
14/02/1996,1.384146551,-1.600640495,1010.447623,-9.413688766,-2.26E-07,5.001350718,17.54738516,0.655342936,4.677705374,0
15/02/1996,4.087212339,2.385496876,993.0651073,1.133488409,3.029250115,2.526234705,23.35868867,0.68109254,23.81859303,0
16/02/1996,1.361132938,-0.617497175,976.8373069,-1.291614793,0.518461128,1.968987776,21.88563535,0.736627448,3.002008165,0
17/02/1996,-1.590524235,-3.590639241,980.5164691,-4.281680783,8.426057729,3.341033905,24.28688736,0.629224145,15.68984655,0
18/02/1996,-1.712909896,-1.119283926,987.8839145,-12.62429527,0.010251308,5.254167392,17.15835807,0.632643777,5.775379997,0.500453949
19/02/1996,-4.211667958,-5.231459197,998.9137975,-9.343271485,0.019363783,5.023335047,17.7058378,0.538963596,49.48690652,0.511636394
20/02/1996,-1.514561882,-3.985418216,1013.268581,-6.18355885,-2.26E-07,5.927687721,16.73882594,0.582782564,20.06165155,0.548653842
21/02/1996,-1.357957356,-2.976530954,1010.439253,-7.334362265,-2.26E-07,6.587963845,17.17700866,0.645845809,12.53792545,0.502007121
22/02/1996,0.230192287,-0.549132595,997.960332,-11.70620618,-2.26E-07,5.881553202,16.26695997,0.643256503,0.493260718,0.624974301
23/02/1996,0.839428745,0.201105891,992.9190614,-7.738924245,-2.26E-07,5.293944709,19.36111977,0.68380991,0.915939375,0.505135942
24/02/1996,0.205966305,4.395939839,992.7258228,-1.703313371,0.463188102,3.849836217,24.68455801,0.737317015,19.67656525,0
25/02/1996,-3.551432238,2.717531499,989.6432594,-3.616836684,2.428178787,3.051418622,23.36204702,0.746184125,20.84845413,0.434259291
26/02/1996,0.093969414,4.242672637,986.5972376,1.129625368,11.49948537,1.182293548,27.69892,0.780374955,18.91127834,0
27/02/1996,2.732096102,3.969363612,997.8598979,1.7461092,0.567887978,4.02592856,26.38675455,0.717069203,23.46374331,0
28/02/1996,2.886377377,2.800560762,1005.134537,0.165820246,-2.26E-07,5.934003305,21.74401865,0.676265689,16.55761009,0.454297926
29/02/1996,4.162076503,-0.756055366,998.3691169,2.008541568,0.319340718,7.327540072,22.28823819,0.437684682,18.04552548,0.189856249
01/03/1996,1.571287816,-4.862435095,1002.682802,1.27339426,-2.26E-07,8.493249429,18.32515801,0.405507488,26.25203373,0.572285396
02/03/1996,0.058711516,-1.259339777,1006.029403,-1.101206397,-2.26E-07,7.125033049,20.14656574,0.615742879,1.911789891,0.572851996
03/03/1996,1.601644205,0.851668707,1002.740761,-2.427922155,-2.26E-07,6.342946395,20.9501364,0.704851304,3.404172708,0.593205607
04/03/1996,1.723247536,-0.216090659,997.4690801,-0.58519861,0.074982433,6.427181959,22.92861698,0.709983326,3.354249515,0.511241437
05/03/1996,0.45232338,-1.491395127,1000.612993,-0.092581377,-2.26E-07,7.65186013,21.21611764,0.611313856,2.462112019,0.563690217
06/03/1996,0.86801881,-2.387688937,1002.38833,-1.505979397,-2.26E-07,8.525837964,19.55035295,0.56446812,6.551742775,0.617092033
07/03/1996,0.050352468,-0.22881648,1014.697413,-0.672104406,-2.26E-07,7.978291977,21.16434292,0.66225512,0.201167291,0.593022676
08/03/1996,0.637542727,0.873810321,1021.577829,-2.241643917,0.03036845,7.55331608,22.86664894,0.727261912,1.238875593,0.557547027
09/03/1996,-1.955007994,-0.169901287,1024.415278,-2.230378457,-2.26E-07,9.175122041,20.48248314,0.665953022,4.032750239,0.60892952
10/03/1996,-2.060285284,0.806263707,1025.54209,-1.307987572,-2.26E-07,9.05247383,19.81219872,0.635390968,4.971057779,0.651371662
11/03/1996,-2.669653928,1.074809455,1018.367623,-3.051995243,0.223365889,7.333757988,21.89481085,0.626559661,8.451309702,0.653661667
12/03/1996,-3.466579342,-0.160658562,1015.532902,-2.269161601,0.289105012,7.682990459,21.82172222,0.595209105,12.49704621,0.658476693
13/03/1996,-4.65146944,-1.448854269,1013.550858,-1.326297349,1.358143597,6.826141814,24.52162989,0.609454901,24.56903005,0.61376243
14/03/1996,-5.256271901,-1.727117104,1012.217683,-0.069300939,1.205970783,6.285393854,25.53380541,0.569269878,31.3743712,0.613175963
15/03/1996,-4.308597163,-2.033602329,1011.427511,0.481746698,1.551179485,6.106620881,25.67957648,0.618546411,23.43655898,0.629087235
16/03/1996,-3.200537215,-2.350823319,1012.987089,0.009075092,0.3207554,7.426087861,24.88662039,0.596808184,16.50018147,0.626562329
17/03/1996,-2.73431035,-1.779761267,1014.76204,-0.629583585,0.032276936,9.613806168,21.67492279,0.593574535,11.1052495,0.668814835
18/03/1996,-2.492795574,-1.194611835,1014.635003,-2.598607806,0.011390367,10.51776946,20.26860937,0.613812894,8.552857855,0.692180866
19/03/1996,-1.709447945,-0.327019057,1009.262042,-3.950014177,-2.26E-07,11.97734923,18.69823109,0.62665089,3.905540637,0.704386641
20/03/1996,-1.762213316,-1.399459606,1002.547873,-2.996262602,-2.26E-07,11.78903776,19.71894064,0.584164458,5.244921088,0.69452599
21/03/1996,-2.767396989,-1.101359215,1006.435569,-1.942491046,-2.26E-07,11.86788731,20.10649664,0.612206717,9.054759368,0.69315859
22/03/1996,-2.774765667,-1.245300944,1009.459796,-3.179561888,-2.26E-07,12.73248387,19.0372321,0.619328398,9.763018928,0.706819317
23/03/1996,-2.731500127,-0.252091738,1010.332865,-1.795271755,0.033742748,11.36969012,20.42394472,0.662786525,7.772279628,0.71475902
24/03/1996,-1.201607778,0.252515081,1009.51797,-0.680190521,0.012529427,12.20202638,21.81030248,0.589249908,1.842137125,0.674129443
25/03/1996,2.155288004,2.425823789,1007.498728,-0.404493835,-2.26E-07,13.44386204,19.70592462,0.614385768,10.77426464,0.702682873
26/03/1996,2.289732059,-2.141562214,995.498071,0.524480273,0.011390367,14.15100948,19.74076303,0.424098145,9.875286217,0.695226392
27/03/1996,3.732791692,-0.257738373,991.8327079,1.352290937,0.017085664,13.12990402,18.78239324,0.488745056,14.61693901,0.742129367
28/03/1996,0.500283695,-0.753005072,982.9698537,1.421184952,1.387827027,6.582637524,26.05745928,0.710243722,1.887641258,0.735500017
29/03/1996,-1.187673154,-3.65030612,989.6261368,-0.061406314,0.958867974,8.346555558,23.80041123,0.538765288,15.13648215,0.750835609
30/03/1996,-1.233582401,-3.955943497,994.6585328,-0.864319451,0.176382095,13.23082603,20.6527551,0.487545102,17.83204689,0.726097357
31/03/1996,-0.940549331,-4.3684807,995.3186505,-0.727734888,0.445687494,10.91023168,22.48412472,0.582250296,20.2213487,0.74150265
01/04/1996,-1.629287466,-2.005904582,996.6558677,-0.665343707,1.391873375,10.22481297,24.17807198,0.656651871,6.912472442,0.729951807
02/04/1996,1.202424746,-0.618281048,1001.894621,-2.447291966,0.145835897,14.51838471,19.81745647,0.6024179,1.891502502,0.737464313
03/04/1996,2.560551551,2.456787023,1009.357697,0.495408724,-2.26E-07,16.04885485,19.56306877,0.618071726,13.13625282,0.7211139
04/04/1996,1.924526615,1.525860448,1014.438113,1.937719936,-2.26E-07,16.47647382,20.5443995,0.605227457,6.43109439,0.701574394
05/04/1996,1.112721749,2.146895731,1014.204301,1.588242977,-2.26E-07,15.83319033,20.71236622,0.646059849,5.980477149,0.717158129
06/04/1996,-0.233026675,0.178453398,1011.223175,2.615160416,-2.26E-07,17.03518014,19.76617015,0.546295628,0.679770716,0.718904573
07/04/1996,-2.081329981,-0.508426053,1009.054823,5.998966241,-2.26E-07,15.33748387,23.29433552,0.558625432,4.857014509,0.691590291
08/04/1996,-0.766609648,0.787296232,1007.971368,6.253397038,-2.26E-07,14.14883443,24.53783901,0.567169114,1.26751278,0.697367922
09/04/1996,0.391205749,0.105912156,1006.906075,4.763215336,-2.26E-07,16.16798815,23.18259899,0.667163809,0.393968656,0.691524391
10/04/1996,-2.661652561,-2.367409361,1007.461194,4.788078613,0.152244441,14.7043775,25.42962253,0.549524651,13.02513009,0.683287954
11/04/1996,-4.091455462,-3.688517631,1013.00676,0.698860292,0.052738664,16.95399387,22.77788256,0.404606472,31.21110455,0.697405732
12/04/1996,-2.449828757,-4.105968348,1010.680066,1.119524565,-2.26E-07,18.8812909,18.61504783,0.418448543,23.64843671,0.740769504
13/04/1996,-0.820970081,-1.839973308,1008.996905,2.827179751,-2.26E-07,19.06228461,19.63216144,0.390722217,4.445961047,0.726727662
14/04/1996,1.278844901,-0.162320547,1007.750489,4.092852041,-2.26E-07,19.22041645,20.46452769,0.444385806,1.779742359,0.715681015
15/04/1996,2.909958767,1.066159477,1004.90388,3.501101415,-2.26E-07,16.22386917,21.96415085,0.559148445,10.16383433,0.744459031
16/04/1996,1.800074645,2.024017017,1001.246892,4.945783456,-2.26E-07,16.61603491,22.60952114,0.592844669,7.679709657,0.733217756
17/04/1996,1.640668855,2.700010231,996.7658924,7.294774957,-2.26E-07,19.40775444,22.91596165,0.522468532,10.13770542,0.686622765
18/04/1996,1.161169777,3.525784273,995.6388112,6.929381974,-2.26E-07,19.78612851,22.69258749,0.556140109,14.02075919,0.689567711
19/04/1996,2.161350566,4.42851273,996.7719362,7.012656473,1.021484913,9.01664063,26.83235188,0.744843846,24.99909078,0.792281165
20/04/1996,1.966397156,2.39540838,997.4275145,6.831804234,0.096162086,13.07129512,26.36276355,0.668163896,9.629140516,0.747647669
21/04/1996,-0.101792634,1.017255588,994.0998395,7.251555949,0.608175339,11.34757438,26.33952743,0.729223561,1.097832061,0.775379142
22/04/1996,1.078656262,1.913856019,992.7908282,10.26610653,-2.26E-07,17.45142816,25.97962077,0.585383364,4.972251731,0.694302408
23/04/1996,-1.850781355,-0.285200994,991.5427576,11.00232339,0.1021246,16.61168621,27.52341015,0.581637112,3.797657904,0.687298089
24/04/1996,0.489273159,1.979044844,994.461033,8.357993947,0.055606982,14.64244254,28.93508986,0.663498815,5.430190547,0.701512035
25/04/1996,0.023199229,3.197201866,997.2272738,6.046523079,0.845338778,11.73819611,27.43594975,0.780874639,10.935047,0.769329759
26/04/1996,1.096511837,-0.126160667,995.5242364,8.128695181,1.750872443,11.16808841,29.06284206,0.600314231,1.499965309,0.758683841
27/04/1996,2.198752817,4.528844324,995.5027647,6.768583915,0.699719263,13.29185683,25.87251577,0.743767878,25.90662705,0.77567808
28/04/1996,2.763578038,2.198056603,985.8431683,7.66297653,1.033762798,12.87851849,28.21232918,0.595660722,14.07928949,0.753766564
29/04/1996,-1.750882853,-1.852918485,986.52591,3.611793487,3.972313943,11.33375922,25.77437306,0.684013523,6.655119328,0.805658799
30/04/1996,1.336794239,1.961960509,986.3247285,4.620235972,1.686382859,13.37099867,25.68613426,0.656273679,6.643503157,0.785426106
01/05/1996,0.215846066,2.068302997,991.0664783,6.207779803,2.143228626,16.7003521,24.85702203,0.705821115,4.443763838,0.756938508
02/05/1996,-1.800167266,-1.352315072,991.0667502,6.793119791,0.668366477,16.92997826,25.69279048,0.630994735,5.622159459,0.745841976
03/05/1996,-2.540340055,-2.144148019,984.6848375,5.994608363,11.40874836,5.613058238,29.07002847,0.781075507,11.40306343,0.839985753
04/05/1996,-1.635062309,-0.563882018,985.9253083,6.873561727,2.566174863,6.058672114,29.12803528,0.813870361,3.038946091,0.836718863
05/05/1996,-0.796249773,-1.269156995,985.9476694,6.587620406,9.051181671,4.019971034,29.99360113,0.801833782,2.340407515,0.850028964
06/05/1996,1.268164916,-2.198141631,989.033281,5.999083446,6.496085244,4.793296483,28.88679605,0.611684481,7.007662111,0.854807787
07/05/1996,1.277071725,-2.012113998,1000.917362,6.927858965,0.318353687,18.16972825,24.6931144,0.405940461,5.713008981,0.756674513
08/05/1996,1.497256981,2.373375342,1006.576513,7.727878608,0.010251308,23.68551966,22.26297279,0.436019186,7.929493626,0.717923931
09/05/1996,-1.512714943,-5.499528325,1009.956137,7.573464394,0.077177872,23.65795494,22.72407396,0.34079351,32.66682318,0.714668916
10/05/1996,-4.194278883,-5.509914097,1010.683998,7.550288031,-2.26E-07,25.88129864,21.23787203,0.358505066,49.01122048,0.706898535
11/05/1996,-3.615765424,-3.970145073,1006.782906,7.869846151,3.64414174,10.6498837,28.0720904,0.649212163,29.87265605,0.812609306
12/05/1996,-2.62339716,-2.740405054,1004.729001,13.87269565,1.621903617,17.40031082,28.16981414,0.52812572,15.14285789,0.733998376
13/05/1996,-0.871714361,-1.472834936,1002.550655,16.28162205,0.011390367,24.12347176,27.66141914,0.511280323,3.112910581,0.64034689
14/05/1996,-0.452262268,-1.075498461,995.6332553,14.31468408,0.234856862,21.48769172,28.44840034,0.658620932,1.913780192,0.675589048
15/05/1996,-2.099663401,-2.732533139,992.1041381,6.296530111,7.758378209,10.67079853,29.80349975,0.817962086,12.29201702,0.800619433
16/05/1996,-0.566913601,-2.69474167,995.4104236,4.293708048,1.890084645,11.38485673,27.9082882,0.564324981,7.6858044,0.814491361
17/05/1996,-3.547694732,-1.186281653,998.6224779,5.18860075,0.208557486,19.44048162,24.70817667,0.538401306,14.42586826,0.762515306
18/05/1996,-5.052233686,-2.142770517,999.4243163,2.875966026,2.334105023,8.94332608,27.39275804,0.671608636,31.57658106,0.845835058
19/05/1996,-4.902308698,-1.981923454,999.4622011,5.557673479,8.190490968,5.473454435,28.8175765,0.70825982,29.47308031,0.865316227
20/05/1996,-3.562421228,-1.883160383,997.6383604,8.15733547,2.126538849,7.910783088,28.52432022,0.483848747,16.90978288,0.847082009
21/05/1996,-1.925510787,-1.258689615,999.1331668,10.29636588,0.8571052,13.38307207,28.22095529,0.376120123,5.349440388,0.797323413
22/05/1996,0.449602368,1.439046183,1001.62271,9.75335485,-2.26E-07,18.70691711,27.13517219,0.507304998,3.037015697,0.75064953
23/05/1996,0.190069167,2.166998459,997.8336448,9.144288668,-2.26E-07,21.59978856,25.41038714,0.568113673,4.862479254,0.737741854
24/05/1996,-0.75570992,3.049180076,988.8665468,8.931489763,2.758930313,15.27796126,28.42157679,0.723429239,10.04104525,0.778501631
25/05/1996,2.884111432,3.313745689,981.919762,10.39246903,5.851537814,14.18635315,30.0029855,0.59167945,20.29717419,0.77430657
26/05/1996,2.352122681,1.775198293,984.0866554,10.11577737,0.390081102,22.81841116,26.01317956,0.572474841,9.727373099,0.718885455
27/05/1996,0.456560683,0.821837858,985.3072484,8.610593898,2.03308736,20.1272065,25.69930597,0.672715057,2.245931295,0.758012986
28/05/1996,0.023960365,-2.35066323,994.5914014,9.619741511,2.51565085,17.07263904,27.09002195,0.512463908,5.579197642,0.778145045
29/05/1996,-0.223491004,2.942394443,995.2826919,7.657273867,2.41545466,12.86709298,26.48296293,0.747147942,8.895838076,0.828200235
30/05/1996,0.837192466,1.034957721,1000.110363,11.30036577,0.472966613,18.98772951,26.51754621,0.553833923,1.933194952,0.765224291
