"date","obs_psl","ERA5_psl","psl_1","psl_2","psl_3","psl_4","psl_5","psl_6","psl_7","psl_8","psl_9","psl_10","psl_11","psl_12","psl_13","psl_14","psl_15","psl_16","psl_17","psl_18","psl_19","psl_20","psl_21","psl_22","psl_23","psl_24","psl_25"
2007-12-17,NA,98966.4691116566,98807.9709156725,98586.9081056993,99112.4188557783,98410.3464355983,98349.7511647028,98455.5289432628,98865.5877023879,98508.2079976923,99342.1848247151,99512.9686510179,99899.1976328841,98680.7379031925,99240.8165575965,99428.2479620216,98497.1473848313,98002.6442293009,98421.7108734167,99309.89733943,99778.7065984615,99408.7460135264,99360.7886968638,98623.6943852566,99405.2590432291,99497.2163389837,99598.4027865892
2007-12-18,NA,98472.6087933807,98822.3848477187,98982.4707814834,99236.0703519297,98532.4007348827,98375.5998019745,98785.054602377,98076.3433052361,98315.8829408537,98946.6366953585,98932.2420174617,99899.1976328841,98986.128030849,99433.4906406107,98803.5889588159,99345.4363008871,98712.0094242223,98874.3870340744,99148.3944337318,99929.5505612073,99052.9923622809,99149.9062857512,99433.4906406107,99446.9606687253,99390.5490119713,98849.6638941334
2007-12-19,NA,98456.4826928329,98884.3791662104,99337.96738248,98599.9764128936,98434.569286993,99166.2505210534,98974.4645432235,98879.4986802458,98917.3209826213,98235.4030268127,98631.8847160627,99591.7064252842,99431.4246973194,99428.2479620216,98973.021051864,99790.5702273897,99269.3095475362,99454.6166845064,98795.6790947966,99727.7297289815,99128.8970667664,98412.3501458803,98943.9637579791,98939.2746154012,99367.6568180589,98737.4467899809
2007-12-20,NA,98468.4773974464,98526.4974765807,99650.1063910406,99115.5437207313,98672.1127437077,99464.9519722295,98051.200487841,99141.883208984,98939.0425360024,99224.9465340221,98616.867494358,99275.9966154233,99347.3881815904,99354.4874070925,99210.6744235731,99123.3105921958,99644.6594911165,99312.092327754,99298.6795237907,99334.2855727776,98827.3512651752,98533.2069482444,98076.3433052361,98348.7288824282,99064.7097588655,98514.8037343634
2007-12-21,NA,97922.2568443075,98516.7214339075,99882.2236580322,99572.3326638463,98210.7572167667,99139.4373139448,98807.9709156725,99302.5301582971,99728.6785830055,99955.1804209512,98845.2220572037,99294.7331206181,99537.3777424021,99020.1240859899,99051.8232614468,98283.9597428902,99293.2438067791,98446.404489337,99670.8382146923,99013.3487014572,98190.5863742307,98767.5946360097,98069.2727353361,98258.1839469342,98644.1239019656,98614.1717207247
2007-12-22,NA,99203.7327034663,99577.5480572417,99882.087261355,98890.3749317254,98496.2057673577,98693.7110413925,99054.5705145787,98999.9845677776,99625.769133092,100072.437305827,99389.227513851,99001.3967390201,99638.8574163342,98680.7379031925,98823.4659826561,99040.1759820848,98799.7115540915,97789.9271228448,99464.9519722295,99049.2013242493,98215.8063815458,98570.4932821621,98584.1952410319,98944.8586986377,97951.0751040585,98336.2940534339
2007-12-23,NA,99459.0080509333,99691.213403541,99723.7211055665,98810.0657903483,99349.2106321125,99116.4495508504,98918.5344130295,98557.1128816037,98827.806458476,99695.4166250288,99145.7516029513,98676.4741752783,99259.5367766505,98640.9973851857,98731.307451747,99345.9003555061,98578.8385646608,99310.8047672556,98942.8548326084,99078.279459816,99069.6479350469,98970.3482408581,99172.8515669754,99480.4841981057,99036.3892193778,98485.2480243464
2007-12-24,NA,99750.9657688148,99741.7914411936,99694.7757088329,99570.2076980665,98827.9057136029,99241.1283272041,98367.1970087035,99312.0956371076,97967.4442757311,99149.1335597939,98526.4465663309,98866.9233080162,99385.6753217046,98794.95793677,98833.898010624,99198.2085861887,98426.2422203976,99280.9532943536,98167.4321828288,98961.8581768155,99478.3267069239,99508.0133870946,99651.9275132645,99691.4184674542,99572.3326638463,98678.4340937326
2007-12-25,NA,99791.7612826368,99729.2098034906,99562.0330008499,99488.0810397916,98149.3017855856,98807.9720845111,98051.200487841,99248.0376886972,98811.2032515949,98426.3705420064,98250.3518932031,98981.9575542108,98995.7474359541,98759.4238236661,98707.7536118891,99526.6643497293,98102.0146091845,99020.8382563556,98004.1557057561,98847.1191683628,99074.7970091895,99348.6024152095,99500.6738868394,99322.5795740884,99457.2845208745,98511.9131537403
2007-12-26,NA,99472.66299292,99687.3198477419,99479.2062797826,99405.6248794664,98886.3460618432,98400.5891941204,98315.1180073796,98974.438644021,99300.3748133765,99298.6951161062,98786.8634534047,98317.0948517371,98950.5207924042,98696.1366994537,98905.1356328886,99514.0612342904,97853.7818149731,98700.2501498567,99031.847395411,98513.0778353367,98264.9536634251,98835.2548936804,99466.9549699035,98898.904944653,98986.0640295458,98491.0133620414
2007-12-27,NA,99059.3367560943,99570.2076980665,99479.2062797826,99286.0409020088,99475.2423337424,98686.0271266111,98667.2805379211,98603.5984822842,98848.2101261018,99776.6404708169,99197.0890376377,98049.657113502,98976.0915717154,98068.7446561402,98935.426584032,98966.4951764626,97786.9928361911,98102.0469826552,98880.3280016572,98196.1101802086,98822.1036492229,98786.8634534047,99461.406550862,98537.6854553356,98595.433920024,98420.7036220927
2007-12-28,NA,98608.718687029,99160.5017475308,99385.6753217046,98796.7120077351,99342.1810893301,99448.5286122296,99416.7339055768,98566.1891158488,98163.3027973644,99386.9479524576,99492.5569320645,98985.4278209667,98664.8448772561,98483.8706190129,98849.1764350639,98667.6406749484,98157.7310329754,97932.0916487566,98496.5328995715,99120.2950451478,99123.9915050612,98999.9845677776,99322.5795740884,98233.7036979914,98909.4353591873,99172.9620678547
2007-12-29,NA,98809.2931357145,98693.8348922475,98903.6379567263,98654.6998380197,98760.1391422458,99474.1074170559,99670.7573565861,97906.4077815325,98211.9481864321,98565.0378885505,99128.8970667664,99191.1770321369,98865.7405251864,98379.7572776065,98862.436587825,98474.0081971249,98051.200487841,97998.0341454844,98491.5540262383,99259.3156132319,98796.7253941319,98746.9257931767,99299.3898794506,98325.3431241957,98985.4278209667,99101.3971166404
2007-12-30,NA,98732.9086818298,98040.9426157503,98456.9018990208,98804.3241606396,98872.5771923258,99525.4491282451,99491.3068114068,98127.3103506965,98812.9522479015,98348.527471792,98533.2069482444,99571.6782771367,98793.2730763506,98281.4600924745,98902.4549611816,98302.5474113466,97425.1423513534,98330.2742824451,98126.1720684847,98513.0573879712,98302.5474113466,98491.7396792244,98994.1258785022,99049.3986245794,98703.6840677088,98693.6323582557
2007-12-31,NA,98479.8463362614,97800.945284312,98420.7342431581,98823.4659826561,98726.738745902,99115.2252229026,99215.4844428523,98793.307679785,98658.8434651543,98873.4208615609,98409.4344492558,99496.373395411,99447.9982959137,99342.9410726849,98530.1799496519,98163.3027973644,98267.9879629865,98605.2300255284,97758.4421365463,98311.89807183,98747.2952172646,98497.1473848313,98925.7158311522,98970.3482408581,98513.7569077808,98605.2300255284
2008-01-01,NA,98759.5328704491,98691.5276859584,98615.3258726097,98869.5729402304,98101.0802255089,98700.8060949042,98903.2214774044,98792.04625677,98293.6449593122,98655.9126040127,98747.2952172646,99113.9577975982,99359.5163667783,99762.1613599429,98442.6812315607,98255.9902767347,98780.963241308,98908.9725921221,98343.0568450696,98430.2909336047,98923.6313267634,98193.1305949616,99077.4681012294,98583.5889677939,98234.8698489167,99152.0541252265
2008-01-02,NA,99053.9023687302,99216.5610064754,98672.6753839666,99224.2900747878,98529.8311877009,98535.6020252894,98583.7944271832,99020.1240859899,98093.668416923,98507.9892431217,98491.0133620414,98704.8405491951,99118.9909423059,99639.0084444861,98812.9522479015,98764.8663393443,99345.4363008871,99447.7577234257,98789.6712997601,98545.2462880333,98571.6703432314,98312.3913391093,98616.9384557709,98533.6437735701,98408.8276261967,99538.3179525734
2008-01-03,NA,98616.2152950128,98939.0691203056,98878.1794994047,99247.997064632,99268.7706364142,98498.8809614098,98300.3100438482,99305.0979994489,97863.6187689104,99476.9513303284,98658.8434651543,98109.62765617,99004.2074822598,99392.8308861587,98320.3181637258,99240.8165575965,99551.306803754,99086.3803703899,98960.3951797164,99281.5049633847,98075.1168216238,98643.0247796964,97514.8558713363,98623.8506697103,98834.6026392039,99108.0909766604
2008-01-04,NA,98165.9690254281,99134.3857508008,99567.2000627255,98543.9063482823,99138.3465944225,98323.0136714042,98684.0463205768,99075.6917037649,98183.7212627153,99367.288800763,98857.3103536545,98293.6449593122,98616.7526844714,99139.8655559197,97722.4452051505,99393.8840863543,99694.2182343576,98727.2634417571,98821.2293569885,99256.2125490522,98386.8711412469,98311.89807183,98311.89807183,99128.8970667664,99081.6597573108,98766.4396369785
2008-01-05,NA,98164.2788681006,98918.4497627792,99479.0079145,97789.9271228448,99002.771548016,98526.5079148448,98555.05195207,98555.6460607413,98600.4220594722,98807.7992996646,98749.1726829052,98631.346303772,98516.8126149304,99088.125516088,97514.8558713363,99390.0895765339,99459.3657736692,98484.3569001255,98584.1952410319,99251.9758351944,98879.4986802458,99026.5163176899,98869.5729402304,99483.6143390636,99089.3068238877,99057.6828176351
2008-01-06,NA,98957.0074113762,98516.8126149304,99028.1019295511,98101.0802255089,99389.9575441743,99338.3731373379,98516.7214339075,98851.9592224942,99002.4202791662,98215.8063815458,98563.762705209,98672.121436697,98916.2128632143,99057.6828176351,98255.9902767347,99053.2735049324,99353.2839911228,98293.6449593122,98002.4158328174,99301.9338652518,98756.8568035263,99369.5989212618,99089.0558059228,99620.326170587,98783.1733866929,99209.5838075415
2008-01-07,NA,99244.0303534009,98768.8670716709,99066.6550150591,98196.1101802086,99342.9410726849,99483.0722881243,98834.6026392039,99067.4479429667,98955.6928166432,98283.9597428902,98790.5106771467,99342.6641294555,99269.5412750728,99202.8350138031,98813.3953955536,98758.3245828783,99129.4351822498,98395.5319141534,97394.8026413292,99142.6061832748,98776.7628958506,99218.1669399376,99233.8783014868,99474.1074170559,98873.4208615609,98976.0915717154
2008-01-08,NA,99240.8877531278,98852.363804886,98778.0313631374,98344.1417142285,98962.030802654,99071.7041317498,98952.4378914264,99026.2100400256,99053.499055016,98637.0437921085,98794.920890288,99621.8654446836,99157.231342947,98827.9057136029,99042.2372472288,98555.3769713523,99113.9577975982,98446.404489337,98075.1168216238,98866.9233080162,98516.7214339075,98655.7091720166,99388.8172409523,98753.9529241638,99353.2839911228,98317.0948517371
2008-01-09,NA,98719.7014970011,99108.0909766604,98836.8450276179,98532.4007348827,98672.121436697,98654.666072931,99056.1722763948,98807.9709156725,98660.9962510672,98821.085325658,98569.5193764227,99676.4110721206,98955.0711428431,98412.6015031913,99310.5072495394,98474.0947730506,99259.5338448324,98902.4549611816,98456.9373896896,98778.956569079,98723.1392316869,98645.61334095,99287.0866678122,98913.0325957193,99218.8375584459,97507.1223045499
