"date","obs_inflow_q","ERA5_inflow_q","inflow_q_1","inflow_q_2","inflow_q_3","inflow_q_4","inflow_q_5","inflow_q_6","inflow_q_7","inflow_q_8","inflow_q_9","inflow_q_10","inflow_q_11","inflow_q_12","inflow_q_13","inflow_q_14","inflow_q_15","inflow_q_16","inflow_q_17","inflow_q_18","inflow_q_19","inflow_q_20","inflow_q_21","inflow_q_22","inflow_q_23","inflow_q_24","inflow_q_25"
1993-03-28,NA,0.0920507366988549,0.0930484486141589,0.0937025378701704,0.0965919968130567,0.0922478318446083,0.168027350117102,0.132833315381648,0.0922582221915789,0.0922587581946836,0.0944542915262886,0.0955341518374686,0.0922478576830955,0.0930612535956371,0.0947507998033248,0.110472839240055,4.12039235204244,0.212063718234901,0.0922490231036496,0.0966237927988106,0.0922487091622271,0.276643802105152,0.0922478437057109,0.145768759805424,0.14515142469058,3.88564939093728,0.0969133760146759
1993-03-29,NA,0.0911653358520816,0.0921337589641643,0.0927672345581427,0.0955640241509457,0.0913577345318115,0.163256273441347,0.130256210894981,0.0913678346229801,0.0913683318816986,0.0934957578042708,0.094541052599931,0.0913577596771288,0.0922956056285254,0.0937826675949992,0.112400862273033,2.22311543496122,0.203980438308553,0.0913588929472957,0.0955949843286139,0.0913585860275673,5.15021762456888,0.0913577460718943,0.142490480754932,0.141888339757877,2.16938806463738,0.0995891348689435
1993-03-30,NA,0.0903065708318749,0.0912469769872004,0.0918607914704475,0.0945692765996445,0.0904944374966335,0.158820285789095,0.127811819675722,0.0905042593801284,0.0905047204055325,0.0925671399835704,0.0935794914343232,0.0904944619764571,0.0912546134582777,0.092844904100315,0.107635973201848,1.37624959823717,0.196605547425865,0.0905437942913945,0.0945994295942829,0.0904952642920987,26.2836438582293,0.0904944487285849,0.139401491275553,0.138814287338675,1.35110288809902,0.105506931695474
1993-03-31,NA,0.0894732651627385,0.0976561318633725,0.0909818990534079,0.094053699834505,0.0896567568721263,0.154684797672894,0.125489936626174,0.0896663119320554,0.08967672494033,0.0916670659981273,0.0926479959105061,0.0896567807126734,0.0902886366191731,0.0919361095244427,0.103962207079332,0.948303172284707,0.189848998048567,0.0899075495805726,0.0936355473919345,0.0896575600243115,31.2535813798504,0.0896567678081618,0.136485648717293,0.135913084602661,0.934383463126919,0.106297697048303
1993-04-01,NA,0.0886643112458142,0.130229702288967,0.0901293274760269,0.0963513439265319,0.08884357806048,0.150819839017158,0.123281436259226,0.0888528770623543,0.0889032605268722,0.0907942472620211,0.0917451847671249,0.0888436012866073,0.0894276839263106,0.0910625092922686,0.102049922084152,0.733977255341876,0.183635632949135,0.0894583991533429,0.0927018560531922,0.0888443585663982,7.48106023114307,0.0888435887122038,0.133728611850976,0.133170359357046,0.725142214387113,0.102925505870883
1993-04-02,NA,0.0878786653640077,0.208821809445839,0.0893019199742551,0.104768824015019,0.089988516540475,0.147199333098953,0.121314281680908,0.0880629038476958,0.0881792500723452,0.089947472289327,0.0908697607652437,0.0880538733504833,0.0886209456136825,0.090233115630262,0.100828653280077,0.613621492778863,0.177902073632256,0.0887624731675885,0.0917969656529896,0.0880546095160961,3.37294033069521,0.0880538610936285,0.131117594618532,0.130573304085331,0.606950772095167,0.100254183346242
1993-04-03,NA,0.0871153431169982,0.225704624889846,0.0884985871987603,0.116361894109658,0.0976689532786968,0.143800473980145,0.119803349510619,0.0872954010678607,0.0874282498622318,0.0891256010694448,0.0900205042960982,0.0872866062213267,0.0878373925332219,0.0895589381598149,0.0996509690802357,0.528971451924658,0.172594519577782,0.0878599909246991,0.0909195709703872,0.0872873221396761,1.85837669240649,0.0872865942700834,0.128641158000035,0.128110467809484,0.523398355235455,0.0987049590118824
1993-04-04,NA,0.0863734152435129,0.200368188814537,0.0877183023309031,0.117216564211851,0.113966643066205,0.140603228821949,0.118514017566395,0.0865494330045915,0.0866571369877941,0.0883275597511663,0.0891962676738036,0.0865408646828718,0.0870760485614816,0.0892948973396495,0.0985143965061443,0.466155819751681,0.167666932715311,0.0870168652887698,0.0900684451654314,0.0865415611736302,2.85765844504627,0.0865408530259137,0.126289039492035,0.125771580126145,0.46122890133343,0.0976016833683941
1993-04-05,NA,0.085652003792877,0.181275641599258,0.0869600966164709,0.111474717052852,0.117633809694169,0.13758993093043,0.116805707740363,0.0858241155913867,0.0859137103915554,0.0875523358706226,0.0883959699700375,0.0858157651380828,0.0863359919809343,0.0894197670609563,0.0974167130074953,0.4176702993085,0.163079728603976,0.0862561010876613,0.0892424339293257,0.0858164429768703,12.6180493161621,0.0858157537646316,0.12405200388958,0.123547402141863,0.413243406751286,0.0965355783706019
1993-04-06,NA,0.084950278612306,0.17213793604021,0.0862230553069299,0.107398278827129,0.110973950860037,0.1347449370368,0.114819532510402,0.0851186128803244,0.0852015744995586,0.0867989739875832,0.0876185921510512,0.0851104720785074,0.0856163517249574,0.0888845990398171,0.0963559107494535,0.379111460592487,0.15879852990131,0.0855386787377233,0.0884404501783017,0.085111131999826,27.8763567987588,0.0851104609782806,0.121921716923674,0.121429599564359,0.375116051449836,0.0955047973294331
1993-04-07,NA,0.0842674541198864,0.18514131718121,0.0855063139230581,0.10533748808664,0.105964995172449,0.132054339726899,0.112969446984274,0.0844321337958138,0.0845128374854841,0.0860665716924513,0.0868631726895859,0.0844241948403378,0.0849163040517795,0.0877974424044281,0.0953301439784297,0.347729797679024,0.154793419147585,0.0848407595329022,0.0876614692076552,0.0844248375403065,4.97134208806119,0.0844241840035595,0.119890637868627,0.11941063404099,0.34410241094595,0.0945075815555893
1993-04-08,NA,0.0836027863363652,0.301872795822503,0.084809054830823,0.103990872231217,0.103637655413631,0.129505740138974,0.11128845132624,0.0837639291485569,0.083842464297014,0.0853542759587084,0.0861288035325633,0.0837561846204123,0.0842350693595185,0.086829103445923,0.0943376978737619,0.327680346587806,0.151038331867009,0.0841615686471338,0.0869045242628315,0.0837568107591921,2.77015813717067,0.0837561740377723,0.117951926293523,0.117483669812021,0.318385570424399,0.0935422949196748
1993-04-09,NA,0.0829555701518617,0.81101149156851,0.0841305040869773,0.102694382720329,0.102350360459787,0.127088041644644,0.109711546138347,0.083113543284164,0.0831897402031092,0.0846612798074409,0.0854146264095765,0.0831057317280538,0.0835719092236745,0.0860381277069368,0.093376972368816,0.330657674442761,0.147510433485136,0.0835072941402266,0.089620267267198,0.083106341932194,1.71555415137968,0.0831057213906796,0.116099362728687,0.115642493548689,0.296713511860063,0.0957264117357349
1993-04-10,NA,0.0823251368059933,1.40847369283449,0.083469928528417,0.101445480296081,0.101110799000751,0.124791284919688,0.130681151623578,0.0824806877662112,0.0825539873666437,0.0839868192214221,0.08471982946244,0.0824721630512637,0.0829261236946824,0.0853261235123044,0.0924464714342769,0.358695680187687,0.144189640756678,0.0829338385918407,0.151176207158012,0.082472757915817,1.27403815953473,0.0824721529506895,0.114327279223261,0.11388144457953,0.278196334051441,0.108345248088797
1993-04-11,NA,0.0817108515621964,1.12521524292104,0.0828266331212077,0.100241623417544,0.0999162525006333,0.12450757829403,0.26789086693811,0.081864175484866,0.0819345624838538,0.0833301703015358,0.0840436441438269,0.0818548397179656,0.0822970488026445,0.0846334263857243,0.0915447934902393,0.344383112342233,0.141058092646258,0.0825284710465238,0.562298990256964,0.0818554198084541,1.05962981299371,0.0818548298461125,0.112630498955133,0.112195354517468,0.262186877264021,0.134725725762237
1993-04-12,NA,0.0811121115589665,0.835815481652218,0.0821999584972757,0.121180889037674,0.0987639664313049,0.130299948420736,0.934107748194582,0.0812625294260832,0.0813472451228641,0.0826906466606903,0.0833853423438475,0.0812531549349813,0.0816840542551523,0.083959271892216,0.163395432284357,0.314039821356689,0.138099935555653,0.0822449571504134,2.34193618165346,0.0812537207892247,0.893914423625207,0.0812700482628173,0.111004284113264,0.110579494634073,0.248203350903816,0.140573653157131
1993-04-13,NA,0.0805283438225011,0.659415415830875,0.0815892786751845,0.23814110867462,0.0976515785844071,0.14246094880586,1.70304102397773,0.0806753141120206,0.0808250480496495,0.0828506093410764,0.0827442337495935,0.080954781636572,0.0810865413126257,0.0833029334549151,0.812194692448915,0.289315066546494,0.135301069223809,0.081714965265683,1.96395426171138,0.0806670841189466,0.762088249919122,0.0807545734148102,0.109444290078955,0.109029529724907,0.235881087589457,0.131026019119668
1993-04-14,NA,0.0799590034266854,0.55557319907627,0.080993998971973,0.648876369000155,0.096577009979361,0.143665882950377,2.08899669357731,0.0801044506322866,0.0803631513471655,0.0855572241613562,0.0821196634062441,0.0816142099460706,0.0805039408257217,0.0826637216056715,4.40899148968279,0.270930288357962,0.132648895594552,0.0819860223374705,3.01087995721695,0.0800949612892074,0.657656517730397,0.0803193295292402,0.109307153157591,0.107541477882323,0.241672079719287,0.127164076346104
1993-04-15,NA,0.0794035717878521,0.485953090846325,0.0808909873397363,0.663222498363973,0.0955383545240214,0.137098287842364,1.42894194500857,0.0795529519702915,0.0798321634091068,0.0911728006823086,0.0815110094640664,0.083392945050909,0.0799357114210909,0.082040983492043,2.30010988141102,0.346819874799545,0.130132113138317,0.0855317267123196,7.37424773715116,0.0795368303068724,0.574831913676775,0.0798224161828955,0.113635322302587,0.106111674989653,0.583429337904195,0.134587242387308
1993-04-16,NA,0.0788615550828855,0.432735032906399,0.082344400598078,0.538285973212219,0.0945338350134398,0.131836750555459,1.00390790038699,0.0790306042925957,0.0792421026051861,0.0922282959696955,0.0809176811183005,0.0834729922755423,0.0793813378182857,0.0814340999568076,1.41056821488382,0.933359158187015,0.12774056907988,0.141599557044548,7.23997090973627,0.0789921941025701,0.508764572024623,0.0792771632654727,0.123107264577099,0.104736743457003,4.12768771241642,0.149294320221372
1993-04-17,NA,0.078332482780366,0.390715377641774,0.0855576826467196,0.446806114468491,0.0935617917249311,0.12872009564668,0.769111324293769,0.0785477933189017,0.0786775466717858,0.089355619513805,0.0803391166791025,0.0820593529829977,0.0788403292684214,0.0851415375061737,0.964476588151373,3.20956500815931,0.125465107322087,0.504554110746342,9.22488194883486,0.078460579052802,0.456100335640119,0.0787229964437521,0.124374543153028,0.103413564590407,12.5611641734159,0.164315711976516
1993-04-18,NA,0.0778159062754215,0.356743855261591,0.0860170318890102,0.393747458629037,0.0926206713536364,0.12676995192784,0.632790074164617,0.078107059517867,0.0781459271236955,0.0871470668034666,0.0797747817900148,0.0809088072134496,0.078312218103779,0.103550906769404,0.743097496356314,1.96381170765308,0.123297433484247,2.49440093312601,17.5038162026691,0.0779415336063258,0.414713510049951,0.0781725984175633,0.119371946891662,0.102139254130797,5.0974716837257,0.20509736007845
1993-04-19,NA,0.0773113976198171,0.328762691651208,0.0840691669166747,0.359082318833477,0.0917090203289068,0.125243153253663,0.543386009013792,0.077618788360878,0.0776342142556667,0.0860151041603054,0.0792241677751714,0.0801802635055295,0.0777965583885087,0.143528119759698,0.619742098100079,1.34658279588879,0.12123003141726,1.91900830960376,6.73733991906273,0.0774346270062901,0.383934092949581,0.0776485483340238,0.115406748619983,0.1009111404992,2.46940875886368,0.269850697976359
1993-04-20,NA,0.0768185483396071,0.305333485071226,0.0838999648817864,0.330567890616459,0.0908254769155716,0.123254494285508,0.477259816988156,0.0770901962337147,0.0771343924618952,0.085300660665756,0.0786867901035126,0.0796191236533831,0.07729292466468,0.153202538594259,0.532923820673719,1.43277836862455,0.119256073315343,1.27490722374828,11.94338306298,0.0769394481004139,0.361102809528651,0.0771451578666137,0.113088878809274,0.0997267453914969,1.48964983624424,0.273245178761736
1993-04-21,NA,0.0763369683333654,0.285434164135761,0.101762555835398,0.306737230180306,0.089968762977911,0.120953158897217,0.426356146394522,0.0765829236410567,0.0766460616150268,0.0846057073312651,0.0781639861429832,0.0790715811803117,0.0768009107829383,0.139107417589465,0.468656212736401,2.78207193608592,0.117419501961051,0.903995789779427,12.1314320001616,0.0764556042321989,0.337281471501199,0.0770531869403063,0.111434453726144,0.0985837665154649,1.05469004690903,0.246596601904665
1993-04-22,NA,0.0758662848446501,0.268325934225673,0.180074121040704,0.286534948757236,0.0891376777829536,0.121107251136596,0.385970632491875,0.0761016507751416,0.0761688395406392,0.083929503810944,0.0776574438789919,0.078537171470889,0.0763201288137455,0.128660029791673,0.422449921962263,4.2962818533717,0.115746788163895,0.877740161242671,12.1374557383089,0.0759827202067869,0.314617893919931,0.0783478122157339,0.137442284395188,0.0974800621790522,0.843055068260293,0.232312525088464
1993-04-23,NA,0.0754061415029065,0.253458005283404,0.376361534338942,0.269194330905745,0.0883310921202246,0.128794320949678,0.353199609281645,0.0756366935303672,0.0757023609720465,0.0832713126334404,0.0771606520089971,0.0780154455415031,0.0758502080314866,0.124164046414283,0.396650719440942,4.21951368000138,0.113998768094743,1.71263026425898,3.81645127632797,0.0755204373256728,0.295046561967309,0.0819211691780276,0.290719807631239,0.0964136374359505,0.708213319819305,0.248012283515158
1993-04-24,NA,0.0749561974275456,0.240413919779427,0.400782467747326,0.254143927462763,0.0875479429493954,0.144831714082907,0.326123429552797,0.0752060559494511,0.0752462765889012,0.0827953635530573,0.0766722005156604,0.0775059726168671,0.0753907939658118,0.12197642997461,0.389974441534739,7.02575778285779,0.112314079209069,4.324452354434,2.23960670384826,0.0750684124849407,0.278274662374824,0.0924875418182185,0.873653713625489,0.0953826316252403,0.609868497853915,0.29854984692462
1993-04-25,NA,0.0745161263903844,0.228874782235637,0.340623919915439,0.240953223952137,0.0867872284971071,0.147054753760824,0.303376626241455,0.0748609971253313,0.07480025215846,0.0828387179342595,0.0761925002363752,0.0770083365650386,0.0749415475155064,0.119893462468096,0.363592686510431,3.4213891016246,0.110711081896335,2.21631343861673,1.52705249663106,0.0746263173322219,0.263635737719685,0.130008170131102,0.847110723867435,0.0943853072158082,0.535364785053801,0.297166824121646
1993-04-26,NA,0.0740856160320379,0.237128354571722,0.296040319004273,0.229294663474236,0.0860480038470326,0.139423927330744,0.283990751829216,0.074603767722922,0.0743639677342944,0.0856166546901168,0.0757241244603349,0.0765221388357452,0.0745021441196929,0.11790855922319,0.332311511488728,3.26308681410669,0.109174172521311,1.37877816798222,1.18545480049589,0.0741938374779269,0.250631974315813,0.214905187283607,0.733787096394129,0.0934200397129782,0.476909935700296,0.27091599611289
1993-04-27,NA,0.0736643671282572,0.315304087959923,0.271964105304209,0.218913435897431,0.0853293770287603,0.133402133034474,0.267271528314064,0.0742256249943293,0.073937116894268,0.120840944258444,0.0752670764284419,0.0760469991309408,0.0740722729823448,0.1160143636305,0.306580994614438,1.91782488629953,0.107701210837637,0.961898020605104,0.991874158212081,0.0737706717567221,0.239004848087862,0.231758763582786,1.0277148167312,0.0924853085534343,0.429851537641443,0.250192060822847
1993-04-28,NA,0.0732520929025203,0.523814969199473,0.256570833731114,0.218200815209396,0.0846305052646276,0.129914875611283,0.252704396472391,0.0737391363382938,0.0735194060253944,0.300337548213686,0.0748204535738952,0.0755825534867813,0.0736516363460789,0.114204667997066,0.286098451607777,1.29495943719376,0.106286153680494,0.774315842528737,0.862215357781369,0.0733565315355441,0.236883776539661,0.204071620014379,2.47502689142153,0.0915796888769025,0.391391566605704,0.240006748285213
