"date","obs_rsds","ERA5_rsds","rsds_1","rsds_2","rsds_3","rsds_4","rsds_5","rsds_6","rsds_7","rsds_8","rsds_9","rsds_10","rsds_11","rsds_12","rsds_13","rsds_14","rsds_15","rsds_16","rsds_17","rsds_18","rsds_19","rsds_20","rsds_21","rsds_22","rsds_23","rsds_24","rsds_25"
1996-06-06,NA,58.2426121852968,102.617801078151,48.2770888466953,39.8860572336168,93.0785203857654,98.3926386909977,76.5020030295256,106.184307346021,79.912869606927,106.496138462837,94.3067791013027,54.4272750702816,117.026052358459,64.2337030835382,70.8203441621065,88.9938463854076,85.4788924415038,66.2250333425241,122.960538010033,120.826172847331,44.8651518282898,114.377310385138,92.4682115657612,83.9507177819731,97.7933743493799,118.145341575914
1996-06-07,NA,87.2621901602771,102.700078463678,77.4731478864261,109.52680070645,123.624850807039,88.2840201733301,85.1511835970377,95.6409022902663,103.931497893539,106.496138462837,79.9340446366017,46.4832122394642,106.347481665896,44.8654214202978,103.477612881364,68.4002626300421,79.8124610354946,106.973704176857,111.769220514355,92.6891401303305,51.530016333262,80.5359676172777,120.826172847331,96.9770513709578,79.8727684901584,90.3871176952052
1996-06-08,NA,89.8545338571387,84.5389753073749,96.0223421074801,81.1846441253388,119.830718911728,88.9938463854076,96.9770513709578,111.911613952293,90.0880646677511,107.68574472941,70.4228531057814,88.1001262909439,60.3575691480923,70.1155132076784,64.2283808413277,86.3581906087887,53.9817282966705,124.125319542845,115.518576452931,105.447729510846,96.7859287827245,74.2443614033362,111.820174077679,70.6963989897904,37.6321945721476,102.347802123129
1996-06-09,NA,77.542775285443,90.0262507299118,83.3418709295592,99.3838248176482,104.906961254318,70.5451201154675,90.7146930324012,97.862782695793,86.4938840151257,90.9913135926412,82.7058754280609,88.0763750237493,101.815577118948,108.714042293842,59.5945264300886,59.1790439980677,86.8979515959371,121.924413938205,101.130083244329,69.4779550354239,99.0132387610701,113.947778530701,97.4043030576395,65.5982154931352,55.1009057938322,54.4272750702816
1996-06-10,NA,99.1846460357536,59.1862033065881,38.7429106370209,76.7839119100561,77.3594731713988,65.1627365390061,117.491063406368,97.8944514974049,87.100747363554,80.2696921683576,120.760284720377,78.626123695123,103.808921848495,105.644780324502,29.6596629898354,73.4827513475635,96.4824934898031,116.535416495585,102.188368294771,88.8916017112465,120.09629724672,112.528637602303,105.837637265485,72.5245188368398,93.2392855126737,77.535162549223
1996-06-11,NA,122.871191671552,87.8794284464274,75.6842728984359,66.3051000065956,87.4863783124173,70.2633543826314,85.9366716641065,32.1402894442473,94.6686278289531,105.971000780967,115.636976623506,53.5116870412164,116.256777159782,113.096101263911,80.6241250127749,75.6842728984359,105.909343144861,95.1415449170293,94.0477889922328,68.47496659235,113.10721083953,110.932391070434,27.4226995984464,99.3838248176482,53.9817282966705,90.7146930324012
1996-06-12,NA,106.509455679893,113.180938090923,82.5219888403984,104.85538863859,104.004977072804,54.1546374159614,53.1193383375124,114.181320318345,117.960592866996,115.490131634051,83.6000077953655,58.8711898798496,88.61694109163,105.846305284317,86.3581906087887,106.842897268399,94.9463536663534,92.0493567267674,79.9340446366017,68.4010373145501,95.0898645133919,85.3373892548127,39.893291733764,94.5710591221319,80.2696921683576,98.6838916492697
1996-06-13,NA,89.3049510374021,96.5525197011034,64.1006619432361,88.4979983251653,70.5285902665718,93.0785203857654,101.409732884398,109.681204112941,107.267876978315,109.91310494159,91.8056874519611,91.4226207265864,98.1078682236179,94.8965020940328,84.3111492647413,71.0936555351485,82.5395373994165,118.105460871079,78.9205204934409,77.3576259454124,87.8794284464274,98.6838916492697,72.3291462073954,95.2547152535276,92.5843539916757,105.831994013188
1996-06-14,NA,110.473938578415,112.783325030784,66.3363697489479,95.0812850103234,71.290289192418,49.7023111784282,99.314408691676,81.3697282765896,82.6891497871296,117.532876762851,85.2412003285708,89.4654738043055,89.1860307983561,91.1767712443819,88.0211296887306,87.48703819662,96.9879496764252,89.7670071485272,83.0477084277248,68.514797662677,64.0979338328255,91.9638871505752,110.751637000866,104.54517332602,85.8243516617894,70.8203441621065
1996-06-15,NA,118.754055617284,78.6697375640354,94.6441449787633,86.9337029683268,75.341490831641,76.5020030295256,37.158403370662,20.3747609776064,86.310241693338,119.916267902003,79.0758206343806,98.5555821834454,88.9938463854076,91.3920755621967,100.231042939338,115.84689847888,84.725519614833,96.9879496764252,95.2547152535276,79.0009175300869,76.1671963918986,111.1933167,115.374823875859,77.2665948813276,64.2337030835382,105.716120046903
1996-06-16,NA,116.915307895087,101.320977155054,97.7933743493799,92.419144721833,90.8056314840042,76.7748844122507,100.02318100968,52.6044938278804,92.982597600524,86.9670086848473,118.046211150576,64.0877481778025,104.859677077276,91.5475652687678,77.7782686722891,93.9780173082239,72.8784148278271,83.9507177819731,77.3594731713988,91.3350546544237,52.6044938278804,122.311866108635,104.628861959131,98.3018429189134,97.7933743493799,78.2736565849975
1996-06-17,NA,47.6245629968526,84.1879590430231,120.736770344639,51.7299860655676,72.3385140885783,84.5110398190093,99.7986043370787,81.6656606045292,116.773324340033,85.1847143539257,114.669399405271,82.7058754280609,118.504509878856,107.413619338503,110.955018845763,58.3300548817517,70.1155132076784,84.5389753073749,75.341490831641,92.5843539916757,53.5116870412164,122.914417250766,95.8841193827066,104.36308939785,50.5903386835545,84.1879590430231
1996-06-18,NA,87.7469604270193,109.512369771457,118.786038765496,104.004977072804,43.3713025159297,50.9054476675523,41.2007630885739,83.2491715734453,107.932869192033,87.4699134280665,101.227322169321,88.907828533105,120.227181926638,121.842158163622,100.219958634853,15.9694838999153,109.210326615477,91.1872232919564,69.9876278408524,97.5376838111933,91.7412098803202,119.482416713792,104.171387429438,97.0769183533125,37.8438953677195,91.0874696623422
1996-06-19,NA,91.2996157172939,115.357411588964,112.676859749293,112.911112600571,71.6973950844869,92.4295367271119,67.7418801571771,89.8483504402245,97.4509858645509,85.3373892548127,112.477840306,93.8985122243422,114.885099618352,116.690114581659,95.6381880151659,30.6439478200242,38.0364549167208,107.006066409744,116.136516233757,58.7622919721476,85.1655930619459,120.826172847331,90.3931339551452,73.4871222334909,83.9879251513958,37.1928434545694
1996-06-20,NA,31.9899022848292,95.705702767816,116.579900782833,73.2902240485232,82.4569493308995,69.5419061829759,83.9879251513958,102.270811829794,98.7102476688457,100.057905274756,103.47663736934,79.2747905417035,55.9571035614611,98.4724964215286,105.969035893659,77.9917748501782,72.3291462073954,49.7498032016443,81.479787793077,55.9571035614611,61.2718639383364,98.0879019945228,70.8228778470737,62.9774169452792,80.2300321769876,98.0329949894445
1996-06-21,NA,113.715750671831,117.81782952171,114.669399405271,89.5283037400791,85.1817614708351,79.426904145774,80.4717229845487,92.7393577840098,78.1971400396503,95.2204580824603,61.0361069029377,82.9126396168401,70.5285902665718,89.51517390472,122.028240092981,88.652336467376,92.8203453702849,87.355223140699,93.8985122243422,88.0967926330314,93.7523779239074,70.7114659648404,95.9085229893955,39.29017560198,83.554566956499,85.9366716641065
1996-06-22,NA,75.2043175602637,84.4284978075209,93.6914365673655,83.6582005075324,111.317057330498,90.7602748956523,111.233651326219,58.3300548817517,106.619175037134,27.2445075689069,82.9497335539683,52.5848944060285,97.5873716982156,83.6081992540733,105.591760263978,98.8034606876021,117.031738814067,72.5736313533688,86.5696548773573,120.471220457378,41.2007630885739,109.210326615477,104.509691428587,61.0361069029377,78.6566661833666,94.6648665226798
1996-06-23,NA,93.1312793992813,122.504715061192,51.530016333262,88.1001262909439,122.925383659526,86.9406826213561,102.601256666549,90.9082440354683,109.562805677431,85.6739106610223,28.9596435538753,91.6022938024267,104.988204663702,36.1239449206322,57.9370822647014,113.689453567762,90.68726472058,66.1832611757143,65.9010164411182,101.315195390718,69.4779550354239,118.906452077078,97.8276157818281,67.9725146723453,96.6551747876945,79.6687141388589
1996-06-24,NA,90.5929400800907,106.58981636688,60.9187951327144,104.628861959131,116.589433302283,89.1860307983561,91.0363939087091,106.643187609025,73.5997628415868,104.259620339094,88.9139047916388,112.662805789501,115.470645931328,77.535162549223,77.7782686722891,57.9370822647014,91.4226207265864,78.4663522861133,91.3361196673679,80.00948902594,59.8684832576101,113.12852245833,94.0477889922328,90.49745063006,92.9864680165749,63.2457764180338
1996-06-25,NA,89.4204523173655,97.600384319326,90.49745063006,111.580563732554,90.49745063006,111.225997207401,89.0849190286367,104.509691428587,100.292801122792,102.806983473463,101.665679606034,102.54935381331,97.3178364621923,65.7972153894678,37.7567581750304,92.0220229201251,103.848095825865,84.1879590430231,86.3774860956279,102.538273288152,38.9256331278714,39.8697148945935,88.5536609918661,72.8784148278271,123.838464762038,27.4228522485393
1996-06-26,NA,89.7394431788011,90.6349439901856,95.4757531447827,105.085383700586,87.2133437362278,115.636976623506,113.23669073881,75.8246609949378,106.630488806143,46.5035529508754,92.7393577840098,122.356829342757,107.22830677924,84.6739183776258,99.049848264137,93.5814616366713,81.202167051368,88.3329342603131,87.9188159637911,111.154796221152,104.760110250262,99.0132387610701,81.9874693274329,88.8916017112465,117.743512157645,66.2250333425241
1996-06-27,NA,87.2924655519558,117.862916935078,112.676859749293,75.7710740577902,75.2810597943886,109.919389879061,104.089266035149,89.8342066891071,114.776046167783,96.8292836851275,118.706303605685,121.51834345838,114.885099618352,57.4546740944847,85.3356356602604,115.255873067779,89.5973674545304,72.826401575773,98.6376864450346,93.6354406760588,96.9770513709578,80.9644664449484,56.970733379185,90.49745063006,97.0705562643859,84.683587991411
1996-06-28,NA,72.0362198732138,116.535416495585,85.2548553595624,56.2230438867795,102.188368294771,53.5116870412164,115.490131634051,99.9222774704638,104.156699352984,78.626123695123,83.9106794959743,103.477612881364,122.682275962932,76.81283194174,96.4218446978769,46.4832122394642,77.8962521987649,81.479787793077,121.426917333058,119.916267902003,89.5973674545304,85.1028497402348,85.8186376912474,87.8794284464274,109.361484723407,83.029725709986
1996-06-29,NA,93.7038911662896,107.249842838707,94.9439934287385,51.7066276723686,110.751637000866,111.632019616572,95.7406234327218,97.0862764615674,119.357261014583,102.462395148354,112.540475313809,95.4742770753391,121.679461083754,115.700340324162,85.2725240759374,112.826614967043,83.5345330032106,90.7306232832571,117.058577904177,111.225997207401,114.377310385138,79.4699641325496,76.1671963918986,70.2782526019506,114.980779632139,96.9770513709578
1996-06-30,NA,105.335923209657,106.347481665896,110.001964095913,55.9562056247961,99.0132387610701,112.994309537126,89.0326415836032,98.6376864450346,112.354774291922,86.8979515959371,85.1511835970377,90.0099131572952,112.388842010428,115.255873067779,89.1860307983561,116.448154493301,49.4284008374863,77.4731478864261,87.2781349017261,102.824622727833,108.113595566288,88.9055837291529,85.7960055582123,99.314408691676,105.831994013188,51.7299860655676
1996-07-01,NA,67.711878364102,102.857107916615,114.654080751977,94.0721789940443,74.7940836625743,82.4476021226142,96.8546717147801,113.285315075654,97.0851781720075,75.7381424069984,89.2264246795143,92.419144721833,114.526521707907,92.679822616595,93.372462550065,77.2337608318564,89.0849190286367,80.00948902594,114.885099618352,90.2828307552024,93.9978801279606,111.580563732554,85.2712151901856,112.482250915411,120.227181926638,94.5708229821702
1996-07-02,NA,92.3285364904136,83.9144296816428,76.4512114458629,65.6675338331896,52.0943861611485,70.9051599817292,88.0763750237493,89.8342066891071,75.4976502698764,92.6976514958295,85.1832496991435,100.344911845205,83.3831369780069,97.5611868531134,106.539963906904,95.5496837141945,113.77879324314,96.868841314109,101.726154963839,44.8654073459719,88.5066204542638,78.0882227913856,86.4938840151257,112.515840257486,100.366421603861,99.555974999763
1996-07-03,NA,119.329783579536,113.820126446219,107.028794824186,115.921642082574,71.6673122454354,98.212195494185,65.5982154931352,93.7523779239074,102.462395148354,89.0259217546174,88.9963448788552,115.65750599887,92.4682115657612,101.024849664104,28.9596435538753,77.3728871317142,118.504509878856,111.1933167,83.9144296816428,77.219173200492,16.5365099935583,89.5246386668639,82.0296224792212,89.1125091527038,105.099064500248,98.5704967673315
1996-07-04,NA,26.91777241378,95.3716659088233,76.6119906506058,114.529787327852,88.0763750237493,94.6611963185819,89.601547681287,103.799856038145,29.6596629898354,102.824622727833,116.448154493301,109.468050896901,67.7224211064742,101.592710083945,87.3255277508571,117.81782952171,97.9146485115532,78.9228535134274,74.7940836625743,122.252258030107,58.4067924502383,76.7739871250068,84.8046853883335,66.3363697489479,99.0739646579504,113.06894103509
1996-07-05,NA,87.4181625337715,117.058577904177,98.0229244229227,123.785617371125,93.6453826335053,91.3920755621967,121.169090177448,92.575571091914,82.3198445727835,98.5406677674684,87.7336458309713,69.4646800330913,53.0125172144496,53.7358866785639,102.423692127892,123.161271296622,111.839157282052,99.0132387610701,117.960592866996,122.604043856498,39.893291733764,81.5736519793897,51.530016333262,30.6439478200242,92.3548796155423,110.955018845763
1996-07-06,NA,77.4721064007647,108.317886674381,86.3669525596702,92.7506791716513,65.3722599448528,95.526153447238,37.8438953677195,101.816830363694,77.769626385019,97.928759947942,99.049848264137,96.0223421074801,78.9228535134274,99.049848264137,89.0849190286367,118.60558507353,78.3934513027105,95.1415449170293,125.300485214301,113.171145568247,39.29017560198,64.2335488935721,91.3418771787457,48.5349580253835,93.2048051572157,102.806983473463
1996-07-07,NA,89.4307069560392,120.631770472946,70.3750007470892,122.006501734046,94.9780072257593,112.663323440637,92.419144721833,117.632117234513,53.6273102057607,106.753766755589,80.6534603850043,39.5623407249407,118.846645892658,120.922062468951,90.1652963620266,90.68726472058,104.089266035149,79.4864625802666,76.174034720106,96.4514309481877,84.4040317343584,87.799342178588,49.7023111784282,100.84552632087,97.5873716982156,80.6361511075959
1996-07-08,NA,106.020008738419,101.592710083945,90.4481917899259,125.975862875289,111.431488916189,89.1282480095663,79.5251012501602,96.7866005385918,86.310241693338,113.895853709475,49.4182010565821,118.165870905667,123.161271296622,74.6435895187798,87.8863600635656,78.6495097915642,115.39751987977,92.9413413514217,93.1994350533097,119.844337866964,118.046211150576,97.4772355560622,77.976394835101,51.4575070284927,123.347328937991,93.9807482146444
1996-07-09,NA,96.8943299358769,79.4641647251786,73.8614557973499,125.589227847055,69.7241868074953,119.468473959849,116.193099373682,124.125319542845,117.100853090087,107.249842838707,82.6891497871296,123.630356640224,46.5035529508754,93.372462550065,89.4654738043055,26.5813359333844,87.1210548149123,83.9106794959743,112.540475313809,91.513723962799,83.9507177819731,121.842158163622,79.5251012501602,110.488433014653,119.241109341406,77.9917748501782
1996-07-10,NA,104.259627726333,72.5245188368398,99.314408691676,90.591964997805,94.8965020940328,81.3217092623039,82.6233792368036,120.401267534096,124.009643093914,109.952906869919,103.171820195642,109.118411528718,96.1681252393788,108.882216935208,106.616443098111,61.2718639383364,65.7972153894678,61.0361069029377,128.380826555833,93.2047952979188,91.3920755621967,116.690114581659,122.433499671158,88.1213059429887,102.972179225649,98.4515186296193
1996-07-11,NA,87.1417576565072,117.491063406368,125.581644972685,90.4902665345863,95.4878125550668,70.2782526019506,90.6504644381883,125.623842185796,115.636976623506,105.163835582963,95.7985604621161,28.5401649831741,119.8279446034,124.177910073784,81.3217092623039,126.481342903149,88.3263321496747,80.6361511075959,129.555823802117,127.340760729655,85.4788924415038,82.0493770384698,110.334248228959,95.3866233697809,61.4899605701944,17.5682972334801
1996-07-12,NA,106.777914120056,104.114386433921,104.945249280384,109.681204112941,98.5406677674684,46.288935254826,112.482250915411,117.319029307782,122.207104491875,86.3774860956279,85.9002305904604,95.3716659088233,112.985767995772,125.890276742719,77.3728871317142,100.302598164295,88.2978057512501,73.7645363982614,126.350034172849,128.498778256246,88.1283451479186,114.815177690604,107.28407065933,99.2846882390029,100.066476602212,76.81283194174
1996-07-13,NA,102.626887736661,94.5707175253773,111.769220514355,93.1757608143967,123.028341538757,84.683587991411,121.85731168566,119.916267902003,126.994085023513,119.159810673665,94.6648665226798,99.7986043370787,95.3716659088233,108.545106556053,95.9085229893955,93.2057274666617,99.5859918491079,79.0077780706318,111.820174077679,117.522368316493,94.0715359271815,104.36308939785,123.736753014507,91.1767712443819,76.6091159730065,120.061896789715
1996-07-14,NA,103.872309090677,105.855070847176,88.3491011293488,103.46428563446,116.892558619864,61.5803894592169,123.159296524665,128.108774849992,88.6829605562814,99.0157984209488,106.48477355748,87.8794284464274,113.116712524899,118.557292309608,109.361484723407,113.741643486549,118.504509878856,112.743053837687,122.925383659526,84.5105394073274,127.033466680701,89.5246386668639,90.6809637356415,53.7874376990537,104.85538863859,124.846462064298
1996-07-15,NA,106.409061073967,109.695886530639,115.654532538829,109.509820121043,96.299412845974,116.968093175292,74.2803807519737,112.080456088209,87.7520948074711,92.9972724867719,89.1316053271351,98.0329949894445,64.2727633416299,125.963698854186,78.9228535134274,95.6381880151659,89.6015261092673,107.634135917122,103.47385819435,118.908964679761,129.555823802117,101.481094787006,79.4641647251786,89.601547681287,114.427878114579,125.070601556462
1996-07-16,NA,64.1154176888973,67.7414077366741,105.831994013188,100.548494396414,121.287014541029,88.0967926330314,75.4976502698764,51.7066276723686,102.700078463678,83.301910048544,128.782038932373,103.799856038145,110.443762428121,128.438207100119,117.867034859047,89.0719891445714,76.81283194174,108.166892061709,107.521698414121,113.77879324314,125.725164085044,129.997363137596,92.2239866379734,93.3835954025529,114.534434005774,55.5769649722415
1996-07-17,NA,118.264345312678,82.7874029221622,118.60558507353,108.166892061709,89.1312056199491,112.838546822679,68.47496659235,79.8124610354946,83.0477084277248,104.043828061683,123.417890114638,116.376779584588,111.454196776283,131.657514821494,132.742170887504,99.555974999763,103.722839907146,126.955248770672,102.827787569475,115.921642082574,113.180938090923,130.767382032418,83.4335229401066,95.7478925355588,99.6411777122673,93.0785203857654
1996-07-18,NA,101.493370813539,109.360861402142,124.09223377103,104.221606411619,125.383168557534,117.281402768823,90.2883045266339,95.5821706503633,76.9435334416788,102.700078463678,132.432258959973,120.401267534096,120.51131763323,132.244889415425,125.649575602183,77.4627780553673,110.258035035668,125.33272584174,81.765669904814,116.569652954308,116.188326394266,125.63269324755,84.392090770199,95.9484765719857,113.718775274514,102.045540926423
1996-07-19,NA,94.8332447932842,113.116712524899,82.6233792368036,116.448154493301,125.589227847055,125.686008865897,100.278165806985,56.0948683521989,105.644780324502,134.18506054646,122.309353804522,102.500127186156,120.227181926638,125.93912081009,89.1090741962105,84.4801687773382,75.3245204688158,116.286195520984,103.717517283104,110.860863771805,136.209448737604,91.6835687972612,123.455525882541,74.2443614033362,112.331137967191,98.7102476688457
1996-07-20,NA,109.701531608972,134.768296809533,82.6233792368036,133.878943587638,115.95666292022,120.661788467524,92.0812539511426,122.780335073058,118.733928748556,112.911112600571,86.0579410074504,96.943710563507,91.1767712443819,118.908964679761,123.52800723939,88.148158186018,86.8979515959371,106.946825814805,95.9085229893955,82.0242594712555,135.835869875114,108.175260929224,116.003831612349,127.017243043223,123.161271296622,89.1316053271351
1996-07-21,NA,88.8567537262259,135.936539113354,98.5696746654838,122.606443791469,111.1933167,119.005369961602,123.986479773095,122.535934387788,120.09380974142,132.14418003759,103.808921848495,108.426960796575,87.6292129154727,113.06894103509,94.8965020940328,76.7839119100561,103.443635288944,92.9864680165749,94.5592255605925,97.9298247916067,118.846645892658,89.0326415836032,126.354259743868,135.985305243592,124.217224427361,67.7224211064742
1996-07-22,NA,127.811635650021,137.97948065435,127.530488158602,118.457699253597,103.588429520456,127.428239847017,72.5245188368398,111.454196776283,101.58334790608,134.389550037895,88.0211296887306,104.588334576553,108.912607986046,121.556588506845,99.8416077225511,63.7716051548177,74.7140982035351,76.0102836641805,111.361744810279,84.6739183776258,86.2752623698906,103.371777319603,105.163835582963,113.905888217682,94.9463536663534,82.4243999417874
1996-07-23,NA,81.9581625846181,133.005194818664,124.602090666923,137.317391632957,133.613381767423,105.641130472309,58.6266179659636,113.64383536408,98.9588544543286,129.731879734872,88.5482295902469,19.0638095206677,79.4641647251786,100.835374231457,82.0815955769734,69.4646425508497,98.0502026695281,108.54001735188,19.0638095206677,88.8411576664299,71.290289192418,116.188326394266,132.675123052589,125.974174305791,107.267876978315,119.159810673665
1996-07-24,NA,126.647344477948,123.835701649583,91.3920755621967,136.110064285273,119.8279446034,110.860863771805,110.258035035668,99.1756178814854,76.3069812380376,130.75529394349,70.3442799355821,108.998765588926,116.527677399861,135.025602007198,111.804648495938,101.708083222284,83.5524108307137,104.660832066277,48.5364199051586,133.964947444501,102.43598102601,118.740783837093,87.8863600635656,85.8924029771397,121.491965013892,111.083333069342
1996-07-25,NA,107.753595888718,138.498361725513,105.3086993231,109.118411528718,134.319266625933,133.49984734758,99.7977929486552,141.525707955826,118.906452077078,92.7570008892466,89.0719891445714,89.6815532887868,70.8203441621065,101.741916845685,96.2074665551888,115.483846097371,72.8350972308164,84.5385124152955,32.0322047213368,140.689044827881,136.937441741863,116.424326893284,113.871264563139,139.678527710065,126.87585774812,116.860659719412
1996-07-26,NA,119.680874940998,97.5982081368599,109.753665448433,140.017152407605,133.816565776923,101.464372066646,74.9844969753119,140.715220110401,112.477840306,121.144068631714,80.5359676172777,106.496138462837,87.2298576117065,100.81008460247,138.133680994239,138.014378022821,106.228089519085,85.3944753052645,97.2022430222781,143.658356260772,141.866721958532,144.114090739797,108.899304248131,96.1422233111552,87.100317471054,108.362611372329
1996-07-27,NA,133.803959825984,28.5401649831741,131.954045785316,133.775038002057,78.6495097915642,84.0096107117033,94.2076493787956,127.515116823765,85.1847143539257,111.632019616572,103.47663736934,89.0719891445714,143.909905402725,99.3221469762297,111.911613952293,96.1765326144419,107.932869192033,113.741643486549,122.277027353522,138.240753705682,132.138958074708,148.309797210638,85.9534510484617,127.314209613102,92.1683056841971,107.340963024983
1996-07-28,NA,109.540190852805,89.6010509602775,58.7873057603133,75.9582003441302,143.640853436554,102.46177293304,138.291601950671,131.859548817667,123.139649184298,107.958302477576,96.9733609793081,138.291601950671,144.809009538535,112.064023891424,123.692383186317,95.4157269700266,124.217224427361,115.65750599887,123.953407096177,129.413404006473,117.26266673222,130.661825011077,99.9972230716879,103.24094105856,142.529892608355,127.033466680701
1996-07-29,NA,120.542468440559,95.0812850103234,113.284709314681,116.105937531211,118.906452077078,118.663418899688,114.583312669033,132.307182471057,146.90408227516,122.780335073058,129.545845769044,100.066476602212,131.461700792715,94.5592255605925,113.871264563139,103.46428563446,95.6077454707141,121.85731168566,119.809443605281,84.4284978075209,91.1833220994196,117.522368316493,101.546721945872,138.446956090313,114.822490857375,120.51131763323
1996-07-30,NA,125.065857453035,81.9458964766532,101.323953553496,97.9380474039455,103.477612881364,128.05667556794,111.176173357211,130.250014733893,143.366770254593,131.657514821494,95.9484765719857,137.160097185909,121.085986173485,100.857591287017,119.79460132743,142.273321778733,83.9957725943781,138.327986056976,134.18506054646,62.5048221835678,87.355223140699,92.1683056841971,77.976394835101,133.613381767423,110.139666325328,105.728082716134
1996-07-31,NA,72.1210000187068,90.6349439901856,123.657025277902,77.4627780553673,87.9321406781143,142.373160787359,84.4192376608554,91.4316965471577,87.098608608219,116.773324340033,111.820174077679,144.185953351529,140.543369509859,76.5468044252394,134.319266625933,129.677914313079,111.361744810279,113.23669073881,122.792464318264,124.936229644472,133.423672802053,127.382669678615,102.340989772525,101.130083244329,126.481342903149,121.924413938205
1996-08-01,NA,109.910755667201,90.0620878568035,131.806519918472,112.064023891424,123.167795201343,130.322730156154,104.298675319773,115.255873067779,130.767382032418,90.2011571057296,118.182542017465,125.113405319808,115.936847653673,96.9469782603704,46.5035529508754,94.8272911288113,86.3666956304468,121.132479566598,104.660832066277,109.468050896901,138.784045300505,154.145929021885,141.633341382063,124.337429978207,145.520146906573,114.212962755965
1996-08-02,NA,111.226065597112,118.908964679761,109.753665448433,127.340760729655,152.939817459054,140.552364344278,111.083333069342,100.07142966852,132.438307685586,120.631770472946,85.582324126345,118.720191458079,113.267000842447,122.535934387788,53.016769093048,114.822490857375,131.202829883107,102.504621651926,86.2613462066099,107.006066409744,97.804253293065,150.35465196287,128.38150674493,110.751637000866,127.688665978795,110.49150337182
1996-08-03,NA,120.777064604693,51.9037119410961,97.9923395759742,98.5235616859051,154.150541969855,103.012853455007,133.423672802053,110.497035827574,153.582682601636,137.981642978111,125.062700736698,148.594954558741,133.365978500811,123.144164753978,117.26266673222,149.390470056261,70.070311822879,108.714042293842,132.788081244991,106.476216153715,117.566991934097,123.083281257796,148.917679121414,149.018085582295,146.594056772815,144.307048172804
1996-08-04,NA,107.558094007026,99.6411777122673,98.2717837703894,104.945249280384,148.323085389093,110.985792753817,127.688665978795,115.84689847888,147.292663095533,153.079707340717,89.0849190286367,151.109424510203,111.083333069342,135.52009455967,127.603622937928,138.014378022821,121.744047956727,126.354259743868,138.498361725513,140.58155353368,91.3646465256901,138.494853061713,122.792464318264,146.388821616272,81.479787793077,153.215611976265
1996-08-05,NA,120.786087323423,123.028341538757,102.045540926423,127.688665978795,110.153248840079,111.632019616572,115.39751987977,108.633993801282,134.976735977293,157.314635787218,154.072367801536,153.772214022186,95.7294512952458,152.454162691333,105.101449219444,91.4047268036989,112.321403366348,127.389442615481,78.3446613893833,146.610367980715,100.715644387499,104.25899610031,123.495717422242,153.787162550694,112.479256211451,143.101111545474
1996-08-06,NA,73.1127939544128,121.532577579436,94.8272911288113,159.81990263846,92.3114341270868,129.780801906289,112.064023891424,125.33272584174,129.487495592052,154.169605490586,155.41609410788,157.213669786784,100.157955764209,113.284709314681,107.04147662396,134.050907016814,106.753766755589,103.515244301057,120.736770344639,150.457248617268,92.6040981492086,81.6826866614538,117.281949154945,128.901572924175,98.2727310384007,88.2840201733301
1996-08-07,NA,128.766644678531,115.971182665973,113.77879324314,141.473260378997,51.9920601360297,136.891669147526,97.7782419935372,110.277871374107,146.388821616272,111.225997207401,152.346959680162,128.593725932279,113.245912727056,116.810670039712,100.07142966852,91.5694217240624,124.38704649977,156.221702149955,125.274966466432,153.032411665244,127.41522965956,86.1988736937008,109.681204112941,127.515116823765,141.212014545916,113.688869665838
1996-08-08,NA,112.135617214669,138.597667636992,133.816565776923,85.8924029771397,65.8904483345296,131.859548817667,149.790795559786,93.1112939715478,149.390470056261,114.657161198318,157.201603832137,65.8904483345296,122.951229943034,130.184971381648,118.428673997027,142.513499587375,116.20615092796,153.787162550694,116.690114581659,90.8067213097142,161.512432194694,125.686008865897,95.9085229893955,111.419073510685,154.169605490586,121.581786647411
1996-08-09,NA,106.215062184774,160.476448104722,53.9817282966705,91.6835687972612,122.643209720138,82.063850498852,110.860863771805,124.177910073784,156.939617816266,132.886289009061,114.235527588656,143.658356260772,128.386821180248,135.48645701977,96.9469782603704,157.843057115155,136.727736175063,127.515116823765,121.680761118167,138.291040918476,159.584017612684,135.291833058822,140.962296459694,150.331115856465,89.5192448129129,112.90800896408
1996-08-10,NA,159.012031025524,156.64772765516,129.413404006473,160.604005655376,137.692772652325,105.71798422729,124.876431017858,146.295520571701,133.816565776923,86.3581906087887,100.185689956948,143.101111545474,150.35465196287,111.948145402496,142.950113332349,151.175240479771,159.629864236513,119.976957605455,123.347328937991,111.804648495938,131.206474653151,146.610367980715,135.724097733668,159.259601859885,147.002854083472,91.7412098803202
1996-08-11,NA,164.696642583126,98.570630649144,130.38521470502,137.465569330727,160.611107118983,111.111942165138,114.368576600447,133.49984734758,131.461700792715,127.428239847017,135.510478252068,165.420226793454,164.440884141918,154.169605490586,136.727736175063,127.192469915795,141.633341382063,149.294174812548,137.832023799226,137.832023799226,161.983820527334,154.169605490586,124.255775058375,124.936229644472,146.510046533772,122.64338521147
1996-08-12,NA,113.40360895481,124.177910073784,121.491882622633,160.261903915658,125.150304171115,124.668171243805,91.3355290086127,125.649575602183,138.494853061713,98.6376864450346,162.070468681994,160.048922666985,122.648582443464,168.340903448383,150.958169276366,113.284709314681,113.666496933337,164.591849173449,165.088600794446,85.0769570022705,138.498361725513,96.9733609793081,89.2420836989964,163.483378209924,165.088600794446,95.0812850103234
