"date","obs_petH","ERA5_petH","petH_1","petH_2","petH_3","petH_4","petH_5","petH_6","petH_7","petH_8","petH_9","petH_10","petH_11","petH_12","petH_13","petH_14","petH_15","petH_16","petH_17","petH_18","petH_19","petH_20","petH_21","petH_22","petH_23","petH_24","petH_25"
1993-03-13,NA,4.53382799830605,3.54793923756639,4.18020289540836,4.58218243701017,4.45674498769287,3.97151796482094,2.70124023065489,5.06134345366998,3.93893939248004,3.46937182673375,3.8356712172998,4.73546533710245,3.49713692383263,3.41574257531239,4.26131965624024,3.04795824301565,2.31194563387709,3.3177481363631,4.19487632850115,3.81164712431558,2.0906236764867,3.24367706104048,3.87582956884042,3.27622437394407,2.89768875693342,3.31693464216423
1993-03-14,NA,4.37307928409905,4.0513783176185,5.87264528954999,4.37948299214904,4.45870183586223,3.87948487032774,3.21349675672737,4.2434902402427,3.85565985674265,3.46129462474053,3.68865772195669,3.96723764280808,3.73825988891482,2.18883856701716,4.11083549479372,3.23754949502902,2.36825114207524,3.18167920985094,4.80591793887238,3.9869775400101,3.04795824301565,4.18637532027561,4.27141599715222,2.4509866250906,3.08086013619347,3.48471501492184
1993-03-15,NA,3.99579422622985,4.67782503071797,3.02059741850021,3.75375949245098,4.42481405094103,3.97449041329585,3.52196830836653,4.06872185121222,4.00038946145791,3.85163117803808,4.38441664729804,3.41074758175336,3.52196830836653,2.60549070398898,5.2188188104111,3.22713221887878,2.84983220797582,3.846188705456,3.50269366675032,3.98453861667427,3.46172497123801,3.85646377360256,4.29230687803804,2.56788313263323,3.64187340486076,3.31817127779307
1993-03-16,NA,2.75492160113197,2.34134198314493,3.30941051364777,4.34933247323601,4.32218689507294,4.2413670938665,3.76721229963182,3.97931430108819,3.20212509746536,3.23019264254423,4.58048409682677,2.90599999087902,3.59277742700445,3.09676906163842,3.21626688493723,3.40726958542606,2.95408661180947,4.00049741649195,2.21926304767277,3.846188705456,2.91049083325517,4.22460223109828,3.88910957328113,2.53054156161969,4.39046450780534,3.29295825068026
1993-03-17,NA,3.38028648178095,2.24297429046936,3.67487612048264,3.56573102486462,4.43721311427428,2.67222433601856,3.47625417074646,3.71577543369432,3.61056599575162,3.71577543369432,4.0095973147941,3.27727021340937,4.00495089465713,3.13341185397079,2.31470916222012,3.59009518628227,2.76882456164296,2.841037519557,3.24056165894762,3.88605780216328,2.58923511028287,4.41189277385115,3.16466016838276,2.69579978114051,2.40750421845008,3.58677638119469
1993-03-18,NA,4.06855702153304,1.74517142600163,3.68562064808255,3.50494437053899,3.17166046327115,2.29688018729867,3.43100553559757,2.88850419976058,4.74926063799719,3.8356712172998,3.28692990848568,3.768363709542,3.0660504303845,3.20952201036835,2.09667819649598,3.0660504303845,2.73811597980534,2.46732790502841,3.26773947682042,3.41048231451549,2.70479963974839,4.99684168071162,2.78948580896867,2.95408661180947,3.12897040531775,3.41074758175336
1993-03-19,NA,5.04002404553464,3.07983629204819,3.93908910826184,2.72551269009466,2.2059232582712,2.23397204936936,4.27440932399836,2.84375052001816,5.80187238249472,3.9160382608021,2.98692315925431,4.72604307502361,2.58923511028287,3.68590570859931,2.19512392900493,3.62035097833869,3.5356026310387,3.08936233726948,2.81455877373523,4.12059925834015,3.59277742700445,3.98563774594655,2.80171190222525,3.3575781024987,3.37060951975432,3.63749415670626
1993-03-20,NA,3.52218021669794,3.39722729227302,2.59039221703766,2.27701017723062,3.14562877911108,3.00058926333839,2.42738820723936,3.20119417322581,3.52196830836653,3.53730155748566,3.52657018670825,4.3683237382255,3.3406758870648,4.09456557664543,2.86242644398657,3.30729430628429,3.44840263529839,3.00968697793246,3.50848295496965,4.58572268819308,4.42089015842083,4.45227266548003,3.06104993031454,3.42205451656489,3.54219981849856,4.45252840277999
1993-03-21,NA,3.00775217328883,4.42089015842083,2.74726269823887,2.89130503516164,3.32921708587563,3.13251617801182,2.28460540627632,3.39504534559403,3.28166251046553,2.72551269009466,3.65360403194367,2.50639098358672,3.80875517504119,4.05372499944663,3.41423973601125,3.8306900763971,3.14867171664201,3.49264554622408,2.79420809891825,4.6497704803602,4.43032336021284,4.67175628648911,3.60232748831113,3.46172497123801,4.31983274762167,3.610521970899
1993-03-22,NA,2.720871247803,2.29724801621772,2.0174197003167,2.79420809891825,3.30526264740551,2.72140305176343,2.95554239708357,2.96057020934041,3.05159923763564,3.84816244410124,3.13197247110322,2.63653422201131,3.60225383987221,4.2042593290201,3.8306900763971,2.25694444345158,3.50617781913174,3.41574257531239,2.82882383490127,3.42205451656489,3.91394053793023,4.52805160642393,3.35190916623105,3.50617781913174,3.122757543335,3.53420588870714
1993-03-23,NA,3.17824372086969,2.57689448740116,2.62060993741834,3.19135580608253,3.52191583588915,2.46609257481742,3.44636489117466,4.81388831747169,2.62469908183486,2.64320343803565,2.76932741765225,2.69304165889519,2.85335892375757,4.154996107444,3.8588210476824,3.1785605602457,3.05159923763564,3.44965024386533,2.44384993288883,2.11356199404913,2.8865486600847,4.78839546381566,2.67186253281469,3.73686430645223,2.74766901780694,4.00133969481826
1993-03-24,NA,3.08756287095677,2.22657533360067,2.90072963496045,2.82819562279156,2.70561982711785,1.80688351071842,4.03355994400756,2.89768875693342,2.64278036281813,2.97313153578571,1.70702772764107,2.65490132926922,2.84050719906091,3.83987400933297,4.04331648676866,3.41091742208629,3.3311493320962,3.33929191184125,1.89037930666558,1.75958582029624,2.65256901442307,4.4704793337018,2.11356199404913,3.82218620619519,2.43238892615029,4.34319102176037
1993-03-25,NA,3.19952183104216,2.52541033148187,2.83508269113366,3.12555252488569,2.67530090612025,1.8997903053504,4.14973051749566,3.0437474742627,2.85335892375757,2.62202493455762,2.20559796669517,2.70260318998854,3.00622548226061,4.26694024534202,3.95733673219129,3.45448624627309,3.65228914510437,3.29223577768918,1.44087806207945,1.93981145940809,2.55176940291916,1.82069603832184,1.63214799581768,3.07439906731783,2.91049083325517,3.52000430748234
1993-03-26,NA,3.93871730517407,3.29295825068026,2.31194563387709,3.20249517945908,3.07870290593153,2.8763873257051,3.71650979863551,3.62347121181178,3.86553242055591,2.48693404321237,2.2304639845638,3.29631992107668,3.57031660506869,2.72289440547169,3.46492386903576,2.2521226305701,3.56722009962244,3.31693464216423,1.68120100159708,2.40727892842525,2.66157225699513,1.74306684729264,1.89981178070305,2.841037519557,2.40757750669987,3.13197247110322
1993-03-27,NA,2.62898578470678,3.63749415670626,2.52197926622117,3.30729430628429,3.47494527930044,2.90043882487863,4.2413670938665,4.43721311427428,2.05894437407669,2.90043882487863,2.8937523412753,3.80772766966598,2.84024256278077,2.74275512364697,2.04917112009234,2.18144251792615,3.29562233161844,3.21626688493723,1.8067040863809,3.20373840193832,2.70479963974839,2.39535434666122,2.71926213593483,3.30729430628429,2.31194563387709,3.56723763282671
1993-03-28,NA,2.29034870602205,3.00622548226061,2.33198219906169,4.05589086537286,3.80875517504119,3.55059555024286,4.7573968391992,2.68216028978414,1.98522756274401,3.46172497123801,3.12897040531775,3.25338413436158,2.2967233326584,3.40251754099508,2.64130932121554,2.47719388472729,3.01922519424507,3.32367833613909,2.85519497824766,3.24706736516073,3.65720560891373,3.29562233161844,2.47738219954147,3.62738723130913,2.80171190222525,4.0095973147941
1993-03-29,NA,2.78349652325798,2.65159210922438,2.87194735106164,3.03776522884318,3.05456145044817,4.154996107444,2.95554239708357,2.72378405006576,2.45136159112798,2.20991483422092,3.45448624627309,2.29494499154948,1.98497360388134,4.63692516116481,3.1079598615334,2.39967251238593,2.87847728550185,3.27622437394407,3.24214693466813,3.87948487032774,1.71815625280936,3.47625417074646,2.68180545042513,3.88605780216328,1.73184309907947,3.49713692383263
1993-03-30,NA,2.75943186191349,2.30622824334941,2.9862457523184,3.20373840193832,2.77680502364926,2.72289440547169,2.87610757232379,2.1623507194113,2.78771677430452,2.25837870108517,3.0437474742627,2.45482732339085,2.28378122196818,2.4919195263968,3.4421503093922,2.06796286421471,3.571821427414,3.45448624627309,3.55591766385115,3.7774824774264,2.75017322363017,4.16723538874829,2.90569679506799,1.8997903053504,1.58985324479515,1.63900149837439
1993-03-31,NA,3.0161687826272,2.73811597980534,3.29273737286655,4.67782503071797,2.63282726218399,2.50567144049656,2.61640490613888,2.5016544671269,3.06398829633405,1.89330532448842,2.65198195125428,2.26674565931893,2.67222433601856,2.20729820878617,3.30858471918226,1.68252267153987,3.77421230071247,4.3683237382255,3.37930436723384,4.06821201151876,1.96026451316013,3.84548134897944,2.64130932121554,2.31596559384105,1.88450822311624,2.29319206656608
