"date","obs_surftemp","ERA5_surftemp","surftemp_1","surftemp_2","surftemp_3","surftemp_4","surftemp_5","surftemp_6","surftemp_7","surftemp_8","surftemp_9","surftemp_10","surftemp_11","surftemp_12","surftemp_13","surftemp_14","surftemp_15","surftemp_16","surftemp_17","surftemp_18","surftemp_19","surftemp_20","surftemp_21","surftemp_22","surftemp_23","surftemp_24","surftemp_25"
1996-11-10,NA,17.2725146848785,19.9294753321879,16.984747923119,19.2124000103724,18.2927349194909,18.6296202478673,19.6794367287221,20.1213407537521,17.8654744019785,17.083689144323,18.823056656353,18.2248103901531,23.3452040768475,20.493699874393,19.0780581239188,19.5816280875646,19.3439278972579,21.5219227499801,19.1238309278376,16.607814065434,20.2528589400931,16.7216488195638,17.5334197377022,18.0196638678289,18.2437520909014,17.202422353341
1996-11-11,NA,17.1644999204224,18.2902685860244,17.5436751609682,19.371621206615,19.2303753832156,20.0151136959011,19.5140538607537,19.2537228598918,17.3276013513173,17.3024684252852,19.5004718555467,17.9396781215644,18.2647406331681,21.7919754786427,16.7732945259407,19.2489731203348,20.7341827083864,21.8794907512974,19.3610236102197,16.1556892648911,17.7079461046072,18.636645487188,17.3221188259955,18.3702186279184,17.7156305590312,16.2494239592457
1996-11-12,NA,16.88439841653,18.2628312702944,18.77959281107,17.6270110273175,18.884396874156,18.8510284416075,20.0061071395407,20.9637512323447,17.1952991493925,16.8385578611419,20.2751045467624,18.45775703418,19.0265714558288,23.0468792903377,16.8352886792172,19.4047761806725,21.7624800403647,22.4181695253216,20.0021662517828,16.8419649981965,17.4867093538269,20.0415349221362,17.1231225239111,18.2111331153229,18.0803709852363,15.9517417322053
1996-11-13,NA,17.0771218688628,18.1225640587762,18.8122775532366,17.5860320702703,18.9547354290613,19.8521389857152,20.3628914211135,21.7776359738972,17.9620878364883,16.8100161976695,21.6716766564529,19.4564341675428,20.3710943182931,18.8870124672173,17.785798815543,20.3037885599617,22.449847557737,19.4552517388369,20.2247383704757,18.5715751733628,18.0450025773689,20.0011648720589,17.0885860125438,18.0921084519944,18.7857944129361,15.9599473539157
1996-11-14,NA,17.0289492143214,17.7552729557829,20.5439422783303,17.8566322225213,19.683116190153,21.1853984307008,19.5220167953288,22.2851883933483,18.7077819004916,16.7740711508076,19.7229583174495,20.6650087546863,22.2250856460663,19.3637530397077,17.261676224431,21.6986361697135,22.1040420914404,19.503709330875,20.0397543125865,17.3941332173374,19.6966523061432,18.4110821586439,16.9694199270723,18.5803153722941,17.8752205562676,16.3950959842076
1996-11-15,NA,17.1578064485619,18.0944459552936,19.4214571233519,19.0391546393415,21.0286124165454,21.6153775839047,19.0736188748021,21.6446157353444,20.7173926217241,17.7544708365868,18.151641907257,21.7906262779554,23.0061670854024,20.359902951365,17.2126166562374,22.7810700147625,20.832868787645,20.3683747371655,20.3020777849084,18.0832877744152,20.3197482596267,18.525884701494,17.1943411003803,19.6700824665439,18.7926593307933,17.4621993253846
1996-11-16,NA,18.1401178916805,17.8391304273236,20.1040811462666,17.7426731497275,19.6913515109215,19.8749102478497,20.1328811416834,22.5464819202255,22.3585438692947,17.5933444144985,17.7397421715338,23.0990395214493,20.9757663219733,19.7083685954688,17.5983296537109,22.0098531229893,20.6734081731018,20.2310540044706,21.2001604251575,19.1898846629616,20.2447406837142,19.4179829714997,17.2380816684298,21.1929766870488,20.5944747314627,17.6749542062488
1996-11-17,NA,17.5078631481694,18.3028528039796,20.5515739468234,17.0190320121389,19.3052756143144,20.3802753253498,21.6172278673238,22.5150237751198,19.2091943074832,18.5456123779221,17.6409634093649,18.7035331878716,21.3933853930237,18.6503101032744,17.6812788459237,22.5761476048704,21.777258710443,19.8589292627914,20.242301063558,18.2664270538883,20.7225426309467,19.0773803416196,17.8820963251867,21.3927387703476,22.4069952476237,18.1502656723987
1996-11-18,NA,17.3873498024121,18.2538586063903,21.4091813533683,16.9288329622646,18.1651709870838,19.0980821629983,22.1716236002174,21.099014890875,19.3204188732714,17.1512804400949,18.0374783533867,18.4961561630389,21.635755433416,19.180349344564,18.4008139307696,21.1987257914947,22.2499162799354,17.0385641236717,19.6364618289447,18.5638624265071,21.1468686239737,18.8351212052319,19.6621185559717,22.368003686907,24.1106740649438,15.9515550577617
1996-11-19,NA,17.7788356740925,18.9179617381086,22.4134048047296,17.895995945385,17.8688071258302,19.4744527113897,19.8941730334768,19.9503218635055,19.5345319861898,17.0618258318925,19.0990916669912,19.050103169389,19.6454183797071,20.172244417184,19.8546485777395,20.7231948323445,21.300537520236,16.962143079858,20.2277550119335,19.8104150710455,22.3742764542133,19.2105347364865,19.3028590721391,19.587723364793,22.7061029728898,16.8315850943862
1996-11-20,NA,18.3342030552884,18.3203502459588,22.7216122261029,19.5715694828795,17.8406620397007,20.2988539014578,19.876030440165,20.4274031084818,20.8501809644311,16.9622302217178,19.6407949339399,20.3587792643829,18.8151472716525,21.3166109053602,17.7555764912889,20.2585099842176,19.4949679841779,17.4122542737326,21.4953131087837,19.8764260495479,23.6183679034898,20.0890520160156,20.3283530146527,18.8749809112703,22.2169666103973,16.4221832335004
1996-11-21,NA,17.3239695099595,19.6693125333346,22.5257683449286,20.822667998963,18.0617912632411,19.5159703195664,20.6533307572287,19.7409334699531,22.0553481635568,17.112813303112,21.1619327469381,19.7974346954237,19.4479061372087,22.8879862498358,17.7477162372956,20.2013336394185,19.3272045582714,18.4621186298151,22.3526753461511,19.4879282669421,19.9302792562703,21.4440082751215,18.7378755819329,19.8572251733424,21.1063892991694,17.9656914259422
1996-11-22,NA,17.380856291125,20.4970059896603,23.5471595617531,18.4603475845602,19.25095325974,20.546044271961,20.245439514213,19.4916521114981,19.9750869148424,17.2857361595437,21.1050244542277,19.6505545051278,18.7932879522077,21.2894636349535,18.0352682879148,18.8887747334041,19.0599268621752,20.10403342205,22.2343151507722,17.1045953218972,20.8373963969319,20.5664465091321,18.6440124125905,20.9100357173578,21.0806636191654,17.0715369961058
1996-11-23,NA,17.4983432740458,18.2920761017434,21.4288864364554,20.2277327550717,19.6121697290752,19.9654153422915,19.9092124362912,20.5261153680615,20.1846811645291,17.496124438519,19.8656987618771,21.1059468660927,20.0688054528187,22.0064682171066,18.3622016044769,19.2797397746712,19.0324794330555,20.4635731814276,22.9403879956551,16.6649778062695,21.7218102254278,20.8704421176837,19.174135763101,22.4143901525832,22.9330228683654,17.6254841808688
1996-11-24,NA,18.7849659902673,17.6596709915992,21.4395530801283,20.9520424906854,20.4603574555383,18.9485266311398,21.2177978756875,21.2641778779602,21.7990714595668,18.4150864545958,18.6599924639597,22.6697738691708,20.7290319630909,22.4602852715643,18.1351545333153,20.5882403263246,19.1334668831152,19.951729989898,20.9075937856196,17.2765021650749,20.4634600118595,21.692860473279,20.0924549138034,20.7456354060729,23.4298967610573,17.2650692485097
1996-11-25,NA,18.022272653577,18.5971865724313,19.9510493642083,21.862089497292,18.2023149883405,19.962657827512,22.4868679937276,22.0763515504005,22.8657248831034,19.4307552145351,18.3269349099704,24.0916222073948,21.1046094712639,20.796821735772,19.1537127115427,21.9442680969311,18.4901717948357,18.9180595142383,20.765782574632,17.4104460022199,20.5318383067637,19.1713743810345,19.6442368620397,19.5377098629099,19.9790434642894,17.4532261997388
1996-11-26,NA,18.3101823165778,17.9905571544822,21.1514097017029,21.3996561490303,18.1006747320624,19.4980015841807,22.8092564694996,20.1860822432747,20.8325622695746,20.6405189673535,18.0359778817671,25.0972438590812,19.3333683488423,19.3361176404892,20.8215665750955,23.1483022511191,18.7572718834416,19.162694142131,21.1604865609526,17.0925745172491,21.4845152700766,18.5002724821549,17.7410151269915,19.737139349606,20.1103278884751,17.4315943854442
1996-11-27,NA,19.7941245871909,18.3347661627921,22.6596235758696,22.0442100444844,18.4765282929792,20.031651817265,24.2979699932669,19.4528317338324,21.360536494976,22.3220952554026,18.066436471794,21.3175510571938,19.5453288910424,18.8595039027167,21.7998181314466,23.2894322643477,19.4873631644538,20.0574731306089,21.6035598082986,17.3878557767679,20.2839157033628,17.7193248466003,17.4949191588651,20.582359188419,19.2370440394095,18.1043513394338
1996-11-28,NA,19.9425930907818,18.1180558056071,23.8909669144727,21.9396566849233,18.7477202511432,19.343162341106,20.2868951926028,19.7821073794668,21.5761479564801,19.4033596857876,18.2359631509504,21.0457584789131,20.1091346503118,18.5569763445167,22.4808724806945,21.2687538162857,20.7522546547097,21.2336965439056,20.8809676635749,19.0919232869281,20.5322194900079,17.1361409464217,17.8072279871628,21.2279156615545,18.1959979055227,19.0255035667081
1996-11-29,NA,19.5608118652986,18.9589615696315,21.6837281924518,20.4815142079913,20.5847203668358,19.1309677192143,19.6513742044733,19.36630100093,20.6596651251867,19.8677115484875,19.4558502273655,21.636692154535,19.8364248465075,20.0802654234606,19.26203270796,20.1714200709409,21.8172665304338,18.9018201404272,19.9866100797098,20.198231070638,21.0678322667879,17.2660481546341,18.6155984669331,22.0005303454441,17.7158032975091,20.8276456733881
1996-11-30,NA,18.5572022045686,19.4392851622736,22.103255801045,20.5986819033681,21.0018813735895,20.3479797148668,20.7396897887714,20.4764289268482,21.7353191867865,21.8931811521186,20.9951891990459,22.1581546673734,21.0074423865438,21.2566044446197,19.6265485683624,20.8353612010428,22.860745643175,19.4486563551395,19.336057471054,21.3907917184374,21.8108367419151,17.6894139281471,20.5577113417401,21.3593657868611,19.1294588751396,22.4494830232258
1996-12-01,NA,19.5823652163839,20.359813375634,20.7848932486818,21.4837762601929,20.7470399910561,23.7862937993693,22.7564714842581,20.5728832065309,23.2653526818989,22.4375682466838,21.5726015161595,18.6453645847636,21.4423606607896,22.8483120474932,19.807624784395,20.880575880873,21.2486188470874,25.4062669134157,19.7950394455392,26.4061574621012,18.236298046911,22.4862445070028,20.5224298263796,19.651849545215,21.4243422898255,22.7738813566108
1996-12-02,NA,19.884736000338,20.1305678388337,22.3241449575947,22.0831437316069,20.3928885418499,25.1137817636567,22.7946506641026,21.6336564654469,23.7002553856258,21.291757561987,21.2548927159933,18.1004732930007,21.3655796253334,22.6043674574685,20.1291339240971,20.8149639788191,21.3853724407463,25.3566085297541,19.4775085417848,21.8523889320031,19.331431401639,22.2720661145912,20.7947537551517,19.5606640621887,22.9542885556008,23.5920002621998
1996-12-03,NA,20.889457706503,19.4724406300052,23.4616430119962,22.5437349906255,20.2837123706031,22.6577035749405,19.332170519481,18.8481522497835,23.1052782567093,20.7024096462383,21.9579289377208,17.6525359454204,23.1708699252763,21.9963389835133,21.4985217326112,19.7627355658562,22.6102087278928,25.2511240361367,19.0764576114816,20.9327532204361,20.3162800402086,22.7486917860697,21.854547666922,20.6085664947368,23.1522244879347,20.0633041456225
1996-12-04,NA,21.2641846914812,19.3577303665366,20.9573348713599,24.6262337806637,21.5005004834221,21.2005255448548,18.7377105417833,18.6229505581573,22.4521597318398,19.648547467772,22.9566639967188,17.2717594932476,24.9952576792899,20.545010123861,22.3833100895695,19.2203376358718,24.8328880076228,24.6809219251962,19.3595320126279,21.8252747075346,19.442748722106,22.7220306511409,21.9692828485419,22.291897602643,21.2373056219862,20.0798514582704
1996-12-05,NA,20.6417638064192,19.3109638373232,20.3608114574035,25.7581909847486,20.5956164306922,19.8523103009628,19.4265718874194,19.9186464262076,23.3368428318353,18.8849660755437,21.5590877308127,17.1488356209597,23.6918386622696,20.3881037858536,22.2782587532685,20.3596406501008,24.6104526857593,22.4608227351338,19.294919637232,23.3369135893748,20.1337085595465,21.5413877649642,22.0636222290483,23.9352252685629,20.5727922282549,20.2453451080531
1996-12-06,NA,22.5334487358337,19.5636508927587,20.8949802762385,26.5847785541199,21.4399890490229,20.1349754141287,20.6551021801261,21.8355008951765,25.5682672652111,19.3057399201376,21.6486838174451,18.3608507717598,22.504909231438,21.7181311723119,22.7748827327259,20.9324569135505,23.4669033266209,22.2810331685761,18.3367051767845,24.6632885780215,21.8446038453808,21.3330460267026,21.7619740803126,24.3990076201112,20.3975780952099,21.0640903524754
1996-12-07,NA,19.8325904910142,19.0091814238998,21.7961797643806,24.6928888106873,21.9979650817649,20.7636379203817,20.5925965092372,22.8982532949775,24.882912839613,20.3749946715742,20.8060252128938,18.5519927110299,21.8512505418858,21.9105541858267,23.6109853201018,21.5184512906151,23.7916079861823,22.8912756292276,18.396474419776,21.9713489146194,23.4489996927474,22.1059642186252,21.8813988179696,23.2897256276465,21.2346110921125,20.9907184719368
1996-12-08,NA,20.0124413378235,19.760517232983,21.7950463104321,22.0733951668077,22.9487961149024,20.2383525378589,19.8235816432642,21.1501232885405,23.9116453320369,19.0732319373663,21.1358165061145,18.7159841712884,22.4548536227035,20.86643438832,25.0552469137716,19.6812796440377,23.904116040198,24.2046705389283,19.4517924959806,23.0799627872122,24.5208496532196,22.4699007960096,23.3611134130029,24.7047160185625,22.7498477374365,22.5398614611729
1996-12-09,NA,19.2883153111933,20.6557802600544,22.8520934912416,23.0677523175341,22.4340255314467,20.5468620630931,19.1587580859523,21.6578606668979,24.0931736228136,18.1775439527336,22.5544407172402,19.8679437912306,22.9877786820672,20.5520272708685,21.9978838115357,19.3402358338412,25.2861898955976,24.1849128958299,19.2189150884853,24.9029125398779,24.9040640018106,22.784542934319,23.9179573930436,24.6330317182253,22.1576225062336,23.492097508712
1996-12-10,NA,19.9526236105303,22.1132454693866,21.2786284186216,22.2318297834962,24.0500824218956,20.9490699491359,18.8157847893672,21.7836738564922,23.9017005804499,19.0638393373705,22.5679695330242,19.5730927603617,24.2371917815874,20.8008776138572,21.4519026809827,20.2093152973701,23.2834771903946,24.9277882295998,21.0433600137737,26.7719181375481,25.112865069038,24.3647010496935,25.1943882740621,24.1129179317548,23.1068750393806,24.0862563679888
1996-12-11,NA,20.2717585891725,23.757202175896,22.1090603282018,23.3783115355591,21.9075162083933,20.70980033845,18.8782916757223,21.2676383239278,24.5021160586866,19.7648679940286,20.9170586543459,19.8131643586196,23.5713598200298,21.816038137615,21.8608375239237,20.7417870410325,22.06997047659,24.5311557516358,21.0137243801591,27.4991029161477,24.8805535506435,22.6630448401761,24.9250386584543,24.6949712147782,22.9262584490096,23.3885019832125
1996-12-12,NA,20.3206245494254,25.1441124337774,22.3564532521831,23.2089316465932,21.2819366904232,20.9255511342368,19.6797993016974,19.7551836532351,26.02390371598,19.3654664223436,21.2073491618674,20.842183364635,22.2728614594912,22.9283200341137,23.1268971616678,20.5245062259834,21.0714148710866,23.3971329792757,21.518625744376,21.9313728390727,24.37057052118,21.619631999578,22.3262056520068,24.4550461908696,24.0775542196224,22.2945481873582
1996-12-13,NA,21.0677712451224,25.9264667516398,21.6014020437038,22.7949993276248,20.7243340099431,21.1495945249541,20.6749064001136,18.4499170197078,26.3335146778838,19.7860562699249,21.8403831689423,19.6935298340358,21.8830555434832,24.2960124825132,24.6010259488668,21.8626132362497,21.2281117068946,22.1577615042888,21.0122017305892,21.5134339600127,23.1763388171612,21.604596903044,22.6043863782023,23.9821950586108,25.2594748765773,23.0635700715075
1996-12-14,NA,20.7115947515716,20.9022003038716,22.1160249406237,22.9731430000053,20.3896136018057,20.607748423424,21.6201727406394,18.4423479759448,23.9630150187347,20.6170881985905,22.4620866660248,19.2029928807465,22.0895034595242,25.3708176146093,21.7329084877374,23.0408437535793,22.1906620288258,21.920310647921,20.6199804397698,21.9347765232583,23.3361455596771,22.160530600832,22.279442925703,22.6662330406356,27.127964125104,23.4816856147898
1996-12-15,NA,22.5920707801917,21.0143672545847,21.5431331511939,23.2046108034316,20.4616781478945,19.3890379122635,20.8475966478666,19.32456562825,25.0138220161386,21.7791215139732,21.574675008957,20.4982869118085,22.333150758268,26.6327918848976,21.5940302828076,20.4169139028124,22.5139644044301,22.9346153515668,20.9807056345177,22.5735368740914,23.7339931368897,23.6105132700864,22.3592022126806,23.0548852277365,27.8549546678211,22.7200218613916
1996-12-16,NA,22.5522055736297,20.7897215889539,20.8344128654075,22.6845374839958,21.2556228005815,18.8755484311181,20.000831050187,20.390224857374,23.7014771373758,19.3814448053542,22.8028877094712,21.5054973940311,19.8117998553475,27.5631481071349,21.7712010156502,20.7862424398221,22.7892080759439,22.6245796009406,21.5216572736201,21.7802036673424,23.2369928050871,22.2448148340022,22.9942060521887,23.838209431488,24.5697550034592,23.4395664574477
1996-12-17,NA,21.496989375137,20.5610893808128,20.8321009650532,22.9286355594961,22.1266697477953,19.6795849429294,19.9494171475562,19.4620732580092,22.4416663087857,18.7217063171508,23.7697987067422,22.8924999102337,19.7191633959413,28.5164256443042,22.1287622241754,21.4541526476594,20.6732989604438,23.296007054039,20.0785396373059,22.9203595640345,23.4123505568872,22.4465485138389,23.6587101934913,24.0991415214051,25.389900613418,24.4285379184374
1996-12-18,NA,20.6533742422127,20.3331665571861,21.5973292759008,23.8490629770424,22.0990435589823,21.152616569772,21.2967272056416,19.3993157354557,22.5901556072832,18.2016705734094,24.6803920331537,19.6594612616936,20.7963924488008,27.2050666534311,22.7397223672342,23.0004006733533,20.2831634840728,23.3721345063964,20.3223345019271,22.5115928191339,23.9378158267296,21.3066707368801,24.3804018021805,23.2604168344421,25.4885339171631,25.6122323180093
1996-12-19,NA,20.3159859816469,20.5354172425643,20.7401938012289,24.8990122313209,20.9508584712637,20.3741529146197,20.4392359758076,19.6020474701021,23.3730466454664,18.1878214236514,26.5495405415579,19.2630753836147,20.6198161034618,27.1560496538103,22.3608287843547,23.821040743501,20.8042963165218,22.357180828686,21.901300110559,21.9300917369061,23.808068575312,21.0360464808279,25.5611194922179,23.1456066410144,24.2470825457433,24.5743750833182
1996-12-20,NA,20.6454163175532,21.4877925391078,21.0509906853909,26.3608318999763,21.3585891274157,19.1657617298159,20.2329985799819,19.4104524005338,22.601866585983,18.4169779523424,27.0110451860967,19.1260408952327,22.2230520763769,26.7027615507088,23.6475998266428,22.4104638239386,22.2504750746335,21.8035730715421,23.1801879872825,21.3097541281356,22.6594934057725,21.2134971623305,24.2342421858076,24.3173727381503,24.4051165788178,25.3061603957918
1996-12-21,NA,21.7462799645237,23.3528455929209,21.4066092950666,27.085262151007,22.3246283524228,18.9035956794288,20.5166370631221,19.4927941040223,21.4959052115474,17.9757889660359,26.6341282733583,19.431190714943,22.9693360007191,25.9567656512716,25.0186630684036,22.8685199763213,24.0824307333925,21.9123023967093,24.3091931751489,21.42664315531,23.572411088303,20.8112502878027,23.5206832389855,22.4733662920765,23.1293882026216,23.3995302493386
1996-12-22,NA,21.7523446478668,24.7971481249452,21.7978497185393,26.994118167636,21.7878895940899,18.936131654482,21.2419127472755,19.526815337588,22.4032135344637,18.475726840172,24.1463444555039,19.1446967329528,23.543263419194,24.0454679494927,25.217949689286,20.9506641460466,24.6483906083698,22.7026031773088,24.8015503123662,21.7939230179611,24.2986108581701,22.1728248580115,23.8993205414557,22.8179622551228,23.4902707390919,21.6892579856042
1996-12-23,NA,21.4918857192965,25.404638614951,22.2664889923647,22.5884323763071,22.4365070118372,18.7250058227648,20.0838165069577,19.6570312746601,23.160441020901,19.0521015643129,22.4516960764435,20.2206892899585,23.5866109179679,23.3207866658442,24.7090133314614,20.0815756426392,22.7622735741827,23.3428025444577,25.7467086075778,21.6067691273889,25.9893760595338,20.7956839983209,24.8474863067395,24.8048940999151,24.032912275793,20.408063505498
1996-12-24,NA,22.1397400928558,25.5137725760348,23.0051909886573,22.2177594233782,23.3560325754432,18.8705190235692,19.4472885241035,20.9182330666651,24.6957347354987,20.538469888134,22.0341146740332,21.9530708160954,20.8994927232937,24.4774087915919,24.7748610670467,19.3483321430725,23.1644894869906,23.8665824257148,26.8770639154578,20.8476527664751,24.625731401256,20.0640804909809,22.2818806655582,23.8599242378328,22.4911752592728,19.9075065800006
1996-12-25,NA,22.9399194666184,21.3197720512698,24.7191460929872,23.146743665215,22.7547283039297,19.8379032095775,19.6942666431062,19.546987389178,22.1137804959379,22.395550803573,22.472478825767,22.2263463031478,20.6704098530934,26.3613404945705,26.6781609169162,19.4341704244945,22.0728893121231,22.2210123089304,26.1327177958651,20.6303523892437,25.1989257445655,19.7763564516123,22.2448289881442,23.3504367290185,22.3395881428693,20.3188155306726
1996-12-26,NA,21.0757365013092,21.1798927993116,25.5873216609074,23.3890765852451,23.5957915482026,21.0365904779634,20.8073838809289,19.7690862872997,20.9292041938119,24.6573303474196,22.5462759461543,23.4501527799034,21.1345346660969,27.6884962551718,26.3675275796241,19.3288100386037,21.6862523627127,22.6925576091758,27.3707607101697,20.9665897661984,26.1893823172331,20.744127252498,22.2591683974518,23.1320806000987,21.9716825273806,21.1326396516335
1996-12-27,NA,21.6122429478125,21.3409496458535,22.248695853653,24.5554372873648,25.3597907497476,18.9873873494052,21.8760827836566,19.4285002934472,20.7559444702405,25.7136921204125,23.8397937599143,22.6438506840665,20.8390565166904,28.4934009871112,25.4450946120998,19.4291285488181,22.7573449772349,23.1656177702636,23.0755806025796,22.3268321716075,23.6341494041259,22.2834255933718,21.6472728195556,22.4022715979178,23.2559601510122,22.1773286980868
1996-12-28,NA,22.2991481681104,22.0151258319915,22.1268645293024,23.553736003892,26.3675380420537,19.1086943453267,22.6823676528493,19.3932723547143,20.4166723551852,24.4547204451774,24.7991166106325,21.1797684456997,20.6027087436973,25.5102570812127,24.0203294002521,20.4479996103052,22.2121547934125,22.7761549570279,23.393421223559,23.6782838472049,23.6352863495917,23.2968070070253,21.8029635464996,22.4341287650717,21.4198184847909,22.8735675273908
1996-12-29,NA,21.4736200983725,23.7531530113819,21.4478549402116,22.8234593038951,25.4929796178416,20.7035199441879,24.0503060996985,19.7517377119766,20.8269247799522,24.0641887837475,23.2379570015323,20.9354386946777,21.3675695565985,25.544048524499,22.7217004228045,20.7283739656498,22.7577847446552,22.3267539854538,24.046727188548,23.8956052125045,23.9958381904734,21.1712024090627,23.0090999352942,22.5773165241242,21.7510695985908,21.7408214460535
1996-12-30,NA,21.2864535156489,24.7283725926385,21.5499516081142,23.6061801374535,26.1801372083896,22.2289347180969,25.5486417405199,20.541708716952,21.5790347721727,22.5364190885511,24.4443115117698,21.4321305332705,23.4678390699591,24.359054623895,23.3408628802428,20.6972122478964,24.4766544000122,22.5010087261099,23.7146273157108,21.5656392515553,23.3717886355134,22.0297486671573,23.4133609846411,23.4321072363363,21.5770985249271,23.3825504094653
1996-12-31,NA,21.4744554568116,23.0059200102895,21.3908140081079,24.5736602746345,24.042358720449,23.2705704592462,22.0610993104552,19.9119328048178,22.7022756141132,21.5336722912949,24.0577650814908,20.4506414939688,24.72796859891,23.9542323399139,25.1518105548793,20.3639193831281,23.4528924071984,22.9474781668224,23.4013851052928,20.9435702742612,23.414218903836,21.451465563092,21.4528843033722,22.9147630416894,21.3588122625399,23.3427170886319
1997-01-01,NA,21.3235070367696,23.9642845857281,21.9174386969569,22.8723420892335,24.1128527979768,22.5452252199091,21.2007349457477,20.9023365346334,23.7298232169112,21.7398356846353,23.8056561287972,22.0739233571124,21.5831794051586,22.0577316083156,26.8235848698057,21.2901810205945,24.2052947404676,23.6348063164586,23.8000595037409,21.333689633531,24.3256913449703,20.7419634925038,22.1654328825332,23.0942667254265,22.4110095639334,24.3073676444856
1997-01-02,NA,22.0909817844659,24.6698991242205,22.9727160194708,22.8927673671506,23.0472448795384,23.2274734811202,21.2352795325566,22.3658320583286,21.4981509609474,22.9586382975888,23.602780663472,22.1126682511864,21.2822025859566,21.0073467354976,27.6454514566424,22.5808185438903,23.4754881481881,23.0941635484136,24.5562704200738,22.5911835002427,25.8059224552455,20.7716936593361,23.2121654010594,24.1227546064815,23.5148012144079,22.6404829073031
1997-01-03,NA,22.5418789516953,24.9609974812681,23.8985831632562,21.9547928589522,22.1799358782476,24.3408726693185,22.789015682219,21.7568779319948,22.1138651155247,22.4319783035116,23.9397582042979,22.0874869034524,21.2733301966646,21.0627844712068,25.434671115733,24.9180664135134,22.4461863209534,24.3723890572469,24.5143769638943,24.1711810425565,22.977710091854,20.9493246981035,22.5757439869529,24.0519195913744,24.5391922471828,22.3003786717059
1997-01-04,NA,22.8060830925433,22.5457865580318,22.8142614550162,21.754169632387,23.0625845965184,23.2597306768265,21.0545883213122,22.6501427506156,23.8278533141062,22.6678064093328,23.331327865577,22.6435235099303,21.5874496940669,22.2199711106889,25.4240912893442,21.8513507914144,23.3694648935374,25.5202093545179,23.9484741940774,24.0979898886979,23.3773988157928,21.5099839345908,23.2225807653863,22.8241804519822,23.4075251318424,22.0040057845802
1997-01-05,NA,24.6928114478287,21.6290847537068,22.1945193948062,22.2207605354187,24.0490386590214,23.0358631386917,21.4301013486044,20.6368528840238,24.9868193329781,22.4498866905892,23.5483165013953,22.3013493101263,24.0473712154525,23.9829080102313,26.3217343618013,21.1531436188038,23.4832015106549,25.3832648039608,25.308927471018,24.6388031115772,24.1341175609554,23.3642288144458,23.4791720874408,23.1576913260173,22.2228006742565,22.4412900489793
1997-01-06,NA,25.8369716439904,21.2636034695345,23.2623049551698,23.3286770616171,24.3979264919749,23.3305066343951,20.8783445216464,21.4260312883049,23.8291408783774,22.714744496306,23.9881349170198,20.450619596399,21.3535581234791,23.4914780976155,25.238941437771,21.1613372544351,22.2014228909191,22.3692821935785,26.3729910749376,22.1756693878583,24.3056076905958,23.4563005289391,23.9270913225997,22.4568491922244,23.2646449771112,23.1757818227919
1997-01-07,NA,22.0005555099161,21.3974413202434,24.0590534927356,24.3429792990022,23.728158511561,24.1361850490537,20.4847623766626,22.1544551424198,23.1867976633401,22.6243876756544,25.291460048031,21.3646745803942,20.6206955059807,24.4147148808372,22.639100943645,21.7625115054784,21.2166442029344,22.6620230169129,22.9248752226139,22.7092018067691,22.9072283106678,23.3685547090227,25.3648041785213,23.3670263548335,25.3057367873811,24.1804832568683
1997-01-08,NA,22.2087970518174,22.3735463345621,25.4272563051082,25.4263908127042,22.4920989652664,26.2005372057483,21.3123994006796,22.1540873766201,23.8519354425372,20.9650234682315,26.5015443352393,22.7123630039565,20.3570804013815,21.9456196613587,22.7500320239932,23.1415349399256,20.764290466998,22.9991190728077,23.7717302161451,23.1320619016625,21.5118896437346,22.9313247482392,25.3340110947374,22.4798923200636,24.3422005055879,25.0784203828445
1997-01-09,NA,22.7311156727847,22.2230165526531,27.1453993403018,22.5031904732191,21.9687305172233,27.3233952189913,22.4452908562196,23.6062134242433,23.7108313368945,20.8000892943719,23.4909130358597,23.9247958153166,20.8081276629855,21.5670968349445,23.829162126557,24.7011666494712,20.5599288148934,23.5797907953771,22.9044261707483,23.8305686223112,21.0289454292487,24.0911677772096,26.0937689599703,23.6778887317807,22.1057974686759,22.2070676478557
1997-01-10,NA,23.1063134830701,22.2366140877416,27.2433611270106,22.956568692124,21.6753094098441,25.2556977346645,23.0811733201153,23.1708271660641,22.7372464685856,20.2525420196712,22.833114552167,23.6451588748374,20.8800354378951,22.3797141673728,25.6405757301182,22.466044847057,20.2978435701707,22.8208944516156,22.5576869820406,24.1615159232907,21.5232876671292,24.1344719627146,26.3746213554509,22.7334247557198,22.7201874098119,21.4735944942127
1997-01-11,NA,22.3001315724427,23.2556976206481,24.7949480971339,22.080836116623,22.7040495140581,26.0643337257203,22.3483096515946,23.5989960636911,22.1804949982897,20.5040699349673,22.6081269614543,24.830367033426,23.0281964379569,23.2783614373178,26.4261215828602,21.5516283820406,20.3207126987658,21.3410729707137,22.5172090408096,23.0305348756159,22.2962915885093,23.6651052547931,23.4403292233113,22.8066580345134,23.9233845198521,22.5731269042262
1997-01-12,NA,22.4999263518985,25.2038384293699,23.1619470293749,21.8290084643598,23.6755501240302,26.8489958376423,21.9274703058606,22.4407377634143,23.4948095816353,22.2635221455353,22.7079349472747,26.2535453196815,20.7309337897236,23.0433431018233,24.2417036700011,21.7824550717563,20.6807872270466,20.7879138895349,22.6386853355333,23.6210557631056,21.7324476601966,24.316802177658,23.7113458647903,22.2907356062921,20.9246572373649,23.5471838509146
