"date","obs_rlds","ERA5_rlds","rlds_1","rlds_2","rlds_3","rlds_4","rlds_5","rlds_6","rlds_7","rlds_8","rlds_9","rlds_10","rlds_11","rlds_12","rlds_13","rlds_14","rlds_15","rlds_16","rlds_17","rlds_18","rlds_19","rlds_20","rlds_21","rlds_22","rlds_23","rlds_24","rlds_25"
2000-10-26,NA,329.44285683906,293.969069814139,296.23617030373,294.897160177932,316.007268851675,299.878390903639,346.968746320419,314.338085412002,320.868900660352,319.597145874626,272.638822537888,311.278813326142,300.033140450728,318.8257792327,365.459184327873,329.71553409815,297.737644932756,353.552165925956,323.598887379645,319.886639723181,348.083055903999,311.41616423055,320.296298085732,309.81226278037,313.909593688787,296.514141856101
2000-10-27,NA,307.171506578484,324.707966262837,284.636416361358,300.367995053067,338.659528950691,333.707538942193,300.545353537806,333.853747970486,341.172906343334,357.526343256565,313.655362846046,332.916242962683,293.949404985418,312.294614199537,307.224261867578,355.205248674411,305.629734542509,335.74296474093,296.967268341385,300.690932632596,325.700723230492,299.356964901787,336.695915368687,300.232603885061,297.207082501316,314.843949855862
2000-10-28,NA,274.357489427183,311.397781677386,304.837627881699,323.598887379645,298.873960635175,369.866234243495,368.816363556209,314.463941897893,331.06358287446,356.89442118441,318.665216161827,351.376009155445,300.149896630784,305.013760348786,325.352320765439,367.014339887586,314.164925378638,352.930422146866,290.560741806633,326.244207115899,340.680136851861,291.700770487818,369.875128786995,336.11467564961,306.512914130158,340.550481603857
2000-10-29,NA,280.478833378968,316.182998804836,361.219617035346,324.660198927449,328.878229846583,332.677740715161,331.182651687448,312.97840131653,285.267061431665,354.29209292482,303.232508900997,338.020816047094,302.388774626359,327.521343669331,312.362065797129,336.11467564961,300.461558836478,320.564024678501,285.231769262466,328.50117478013,341.662593926839,296.473212267371,334.275114869118,299.81061879671,296.82811496573,288.905690902302
2000-10-30,NA,305.538133875669,291.047701534552,343.030529060645,307.93775366978,309.143363488006,309.465872813253,292.937478515515,323.609685592726,294.06825220985,320.924499338752,322.189930173896,313.795444028959,317.429236511573,318.264384630182,330.548972337625,362.555975305483,310.810260773332,298.873960635175,316.816712554326,291.700770487818,333.78280948071,310.428358966387,274.040206707305,307.073291031516,303.83001220395,291.370711728274
2000-10-31,NA,341.268034026981,292.828109576142,313.528201945019,318.185094133601,353.609713029341,313.684230170503,299.463351740397,314.687897941395,303.740342875282,281.807512447435,353.609713029341,326.925691097668,361.219617035346,313.738043411642,337.465962922959,326.494424649239,337.912797305687,329.14350839453,327.245709580364,318.644002530188,320.594949506642,324.707966262837,278.769760697689,300.066966185898,318.554147413921,307.324286820125
2000-11-01,NA,333.714022790389,298.529850341153,338.137110819696,293.344773906002,358.427774943136,285.919645972544,304.346722456268,313.760597273682,301.937020889674,284.333331686162,313.746976206715,334.368494626851,363.106403963181,289.795241773409,320.372403463105,318.381109462783,291.370711728274,340.879881643618,302.459399812042,301.715349915427,314.246773444898,357.121172198032,288.13924251287,312.86743488666,329.315416817402,341.567231160402
2000-11-02,NA,332.858844478517,318.049869385024,334.447962774655,301.702952258779,363.10168690844,292.648793757623,302.422984091926,360.928558595826,299.736629848478,294.786534127429,329.2374215925,324.310036602906,360.086290458924,313.696764551645,328.462464826242,330.077600924746,309.535523545288,346.953269062216,328.999541551471,316.792216867406,311.350647396387,347.152686964342,305.198609301891,321.085851053904,323.598887379645,291.409495888056
2000-11-03,NA,319.932402518979,333.043575452953,320.512390508818,345.849955813437,356.576010636213,281.808862509052,299.15700078302,327.50028292857,314.699639499129,318.234470692844,302.077739991232,322.24111625869,365.265486816962,351.180763070502,306.327016695164,324.707966262837,339.652991175814,319.411014008668,325.397408918922,335.120955586348,326.400687872824,315.636904960915,263.87405330616,353.955284638858,315.046957187854,299.43980927523
2000-11-04,NA,310.239072716024,312.97840131653,303.075580274275,375.957320252188,358.763688580546,283.32492419066,298.038298952467,316.127246085232,327.870838972897,348.068436298449,323.907412876029,320.603867544631,314.608007970209,320.159365318411,295.871547011977,325.426400166286,343.561218975852,353.90278261393,332.912041554665,324.341241224104,322.74799974764,289.25641268741,282.789483353624,326.867402547399,288.335105238034,311.854109765566
2000-11-05,NA,293.20324346882,320.564024678501,326.656942209063,367.281635250246,374.884250070903,297.178153947351,305.555156662348,314.105327796021,346.734905967597,345.173571321712,283.254773492495,304.69331578246,321.311071265726,311.979011865215,295.409741397423,323.907412876029,323.252022052546,298.737044005256,331.096845427031,329.07092856476,292.177860222589,300.021404344306,282.255877017089,310.295498426587,292.435119313685,305.15149837279
2000-11-06,NA,293.580992078183,286.392379973081,356.16443399223,359.77499714077,357.818859876247,313.97462355029,298.754630190259,298.965847911252,322.238310056279,307.363751234226,313.738043411642,328.222779839992,293.168735622043,313.769187101975,311.131351442499,284.695102603157,313.268426173212,321.23164799976,298.411862040972,320.643846749847,289.651832968478,320.470379798471,297.337219926759,328.954908119141,312.041599816948,299.842022630092
2000-11-07,NA,346.053962997389,308.436322783884,373.125998866852,326.58926889579,338.504306770732,286.860885064929,301.596894136811,323.868838539664,317.018040270374,313.180975509841,316.182998804836,305.698768900265,302.963891199119,322.232100261762,335.302626128752,291.993800407425,291.765938657282,327.301515035102,296.051360896631,349.126710523091,320.462352967767,359.609994547497,322.163829808823,359.689663526692,324.070689540745,295.461942119896
2000-11-08,NA,371.268168453252,341.567231160402,331.982526506708,324.400445920637,313.433865644736,292.167801859629,297.610958862098,335.74296474093,311.978292095905,334.67278581338,331.807118929515,270.717854527652,348.390084889744,333.050298783612,364.34081021213,312.967255704697,294.43566880045,313.733575768125,296.919917409255,299.736629848478,342.226048453696,378.357057346463,289.086312705513,329.437134441709,351.088154992248,291.643899096501
2000-11-09,NA,353.015231653697,314.079765051422,291.216438912479,300.874444390018,315.150899245971,277.107731253078,291.046398514694,304.031008389092,350.766654356899,341.609291191657,329.141244245717,284.362603878108,359.345298968289,323.914073130117,387.668953790033,311.397781677386,287.320797893434,309.119777003945,310.118097487779,294.076681994956,318.073888682464,336.871990058385,284.456696956502,321.558769878639,369.730504582222,345.559529859519
2000-11-10,NA,360.677833305865,292.127491755658,342.068683123022,279.575437702845,283.902423414803,290.640381116852,305.117277026398,306.572098339855,350.176935765405,351.180763070502,278.644463325078,310.971916931186,320.891788341979,329.45805393577,330.623201047739,299.44843504711,313.251321913097,312.97840131653,298.442031558719,295.457744994234,315.610741143394,279.464602264049,314.890094735607,311.325671457069,375.957320252188,315.962204872724
2000-11-11,NA,372.887037604596,319.207724392253,313.902958842093,293.059066393661,289.854446273038,308.401525140435,350.885753084812,329.530709823855,326.260430094132,334.636311865535,281.842780250822,338.179839766668,359.689663526692,321.752525161867,324.845225190485,307.073291031516,345.173571321712,334.67278581338,354.234082432981,303.075580274275,311.751533969662,286.772284972722,343.645025854355,295.959560200455,352.047967181636,349.656034213509
2000-11-12,NA,350.950515293412,353.204405949657,318.021898336485,306.322096645338,305.17122163076,310.991072622972,360.132117406158,321.125826221017,333.12467188857,329.240715930262,289.132131669709,319.916053577605,368.08739203298,322.060355209113,319.711977903934,304.628809087719,324.921415736791,323.868035064938,342.167431151613,326.658075100738,304.782914768812,318.437267942184,305.211717217107,323.296944178482,304.371833042143,360.722040573257
2000-11-13,NA,335.636655438085,284.661078833845,304.837627881699,313.247047333584,326.584464453586,328.615506420828,339.993818603282,308.128366660281,342.166815978943,312.362065797129,286.559699428327,299.72134359186,346.804739133513,293.784136234042,320.159365318411,332.228480302399,294.633859901149,328.999541551471,301.150809456688,334.366058654756,324.396065355869,326.40594151667,329.437134441709,310.948231089211,304.646669993419,319.252686774894
2000-11-14,NA,341.649318548531,332.294726431543,313.669455661591,337.403000139725,332.338851859541,361.64094151043,300.510544087666,283.254773492495,326.40594151667,361.091841777922,300.907562296615,285.331398076845,337.294064098756,298.779238071069,356.148406497,288.077351982135,306.936763182353,344.358480578725,343.196807280904,298.753562997786,358.468345570982,325.368297947445,334.67278581338,299.213923960334,296.661800663711,302.814948071622
2000-11-15,NA,344.466228191249,324.005570088792,371.682736811679,337.606484846612,359.425643423363,368.816363556209,335.302626128752,322.772987570396,327.50028292857,337.894559066904,352.961420569521,320.067511677703,292.456375080082,318.343456671249,320.470379798471,325.602729205168,298.542553019033,325.140522003986,378.422973366861,326.549810244638,348.184311962445,302.845523264547,324.33273697706,327.491838726827,318.905254910694,287.722049235701
2000-11-16,NA,353.560338486794,313.14388860738,357.818859876247,345.529279736286,382.591842050274,379.801584830498,356.16443399223,309.74450561492,313.300428005285,357.205449187249,337.352240862058,309.201548494972,285.61134753208,346.019932245768,320.924499338752,362.417327032748,301.896096398385,314.464108659799,344.609799403261,296.374757441061,287.722049235701,345.314849634515,316.572293313371,325.098392986837,360.132117406158,298.211284206472
2000-11-17,NA,368.785225305701,345.314849634515,329.141244245717,343.561218975852,378.422973366861,383.595888170622,335.549642909364,313.733007444701,334.283122010465,313.63580304952,353.85859670508,312.283325059871,305.198609301891,361.64094151043,335.032508681035,351.180763070502,286.608446867027,313.14388860738,294.091862966858,313.651355350621,309.572748211854,295.083177547467,302.545289681072,347.115308999665,362.415305544398,313.14388860738
2000-11-18,NA,369.495313047382,317.8606231351,295.20084487531,338.137110819696,375.559359618699,336.11467564961,296.502862217603,321.181568813165,328.468557494953,327.50028292857,331.433655759512,332.988665532918,329.45805393577,313.298249869967,276.417028726403,335.74296474093,322.238310056279,313.733575768125,304.50661384687,283.476420072907,301.46695768843,301.812230975473,366.091960361713,314.649684791701,360.729315146633,365.459184327873
2000-11-19,NA,360.40630842626,317.941308286231,309.465872813253,355.074191761465,348.779605591452,329.2374215925,305.950034341363,317.558586788585,309.064591859648,337.294064098756,313.20438265939,351.376023322468,333.382273601441,298.029305091918,274.239711154066,327.671894494368,358.468345570982,308.864845344573,341.9540196061,300.151835286489,305.321798643666,343.453258590792,322.517148619679,307.17825138364,351.376023322468,325.144357137375
2000-11-20,NA,330.331564789898,321.059680175904,331.06358287446,328.954908119141,305.877546495011,316.609069062807,351.322796914055,307.261036270285,313.208994074391,288.7082613008,363.391864962945,316.906988900069,333.157450260516,295.443206280352,286.454001631682,312.834118762419,363.021108900525,332.667254244094,322.772282012002,332.67056691903,291.063866381635,300.86438284174,333.707538942193,318.021898336485,307.201112203987,313.049096976464
2000-11-21,NA,305.380920516908,315.946991971132,330.279912286124,354.400461585342,310.991072622972,312.045617739928,370.073979260651,302.122870298271,319.050162111358,296.512663406467,351.808551215098,338.504936714411,293.784136234042,330.906665593885,329.151027956509,292.283245264233,314.434465270612,359.425643423363,356.576010636213,312.68364291462,293.523972056007,299.057602470392,316.416569217818,340.517185876391,295.421563388268,354.231470817402
2000-11-22,NA,304.364070130622,297.683850396997,356.576010636213,375.826850912349,322.252673793107,328.165521388536,346.734905967597,327.486757985568,353.718565888825,338.659528950691,358.763688580546,318.049869385024,335.250969964266,307.615467719985,366.942778567372,316.855337037137,292.845671524778,330.595510310623,311.734423136755,329.93519841066,325.591709924009,332.809217274018,341.9540196061,304.388785220324,351.231594253622,341.325996908058
2000-11-23,NA,314.207223456149,328.878229846583,359.689663526692,375.310575419558,325.844483103012,345.849955813437,342.801293515339,295.677753165841,347.683362487021,362.415305544398,373.277041425385,302.707514484521,373.125998866852,333.705685034566,368.132512711097,284.412292488814,354.458973799944,318.644002530188,288.849356608827,310.591282072392,356.148406497,354.204673369899,352.332400350555,330.637575637485,375.957320252188,308.401525140435
2000-11-24,NA,331.241423984093,350.668515534151,359.425643423363,350.304183371813,333.495962508254,353.955284638858,288.945988400027,320.473077759149,289.995513588111,314.578134798954,322.071476387321,318.644002530188,351.376023322468,368.120681814044,287.139814217513,294.897160177932,344.305770391501,343.554266690505,319.268940335681,322.238310056279,366.861616155068,335.98727824272,300.30123126141,342.539471733202,333.388402306226,312.254329823692
2000-11-25,NA,355.187551973421,351.180763070502,333.853747970486,363.367711530302,369.016923546936,303.584534614563,302.219541424236,325.86858551501,313.279026481572,309.156235354535,334.222050881236,306.322096645338,367.839976464108,303.099483749927,292.00788912043,309.156235354535,327.486757985568,315.946991971132,291.933480710378,348.87839413125,338.751760607066,354.641200087854,295.876523623574,317.558586788585,315.245167549725,328.615506420828
2000-11-26,NA,362.221844047272,336.080994651837,313.769187101975,342.539471733202,394.864101164725,280.815739187356,318.234470692844,328.615506420828,367.328586768197,314.949871417182,309.143363488006,287.320797893434,378.437362896153,280.330318115358,346.990941300963,307.298244100455,293.263505585636,349.24631408117,311.467138268428,376.772101959844,316.034929695253,357.948081117686,302.181070941332,307.267388604649,313.637475096323,322.730811117679
2000-11-27,NA,374.045210120565,294.118283037093,325.19166358067,302.704729501151,340.550481603857,329.93519841066,280.330318115358,331.843178674767,325.368297947445,323.146577183906,307.692700820504,309.231310445299,337.970391871667,290.904671140199,328.467274510785,285.331398076845,328.794141934395,333.049115780679,326.240886791285,373.125998866852,325.83482162431,332.86734025446,325.208755601203,319.132440314451,332.348901332993,333.659607181561
2000-11-28,NA,341.594945670177,300.056291702881,306.928667878587,297.905837864665,342.226048453696,331.774343112243,283.525326184907,302.021843852526,319.941731986897,292.260758366515,333.226879413667,294.435014969486,317.865243357054,351.517895788687,304.646669993419,315.636904960915,310.329773001407,306.196508368247,356.16443399223,317.941308286231,317.194312213774,301.072441648305,345.517628513864,287.498109868117,305.765006862919,350.526847206294
2000-11-29,NA,300.937535225878,323.914073130117,352.892247782841,305.913435400502,310.908336160167,349.307727986531,293.413577078679,329.07092856476,293.270523477633,293.372225146729,333.12355213455,280.493242496013,314.949871417182,329.382801562865,367.653512107123,308.418271726217,310.460690614507,317.89757216177,368.816363556209,329.55053907197,355.578411918526,310.319163701275,332.667254244094,327.419828035764,352.032386497447,316.839663792437
2000-11-30,NA,325.147829608982,334.936300645065,375.559359618699,306.936763182353,292.682013859635,355.503132455051,301.596894136811,326.867402547399,307.200530780544,335.954093980206,331.830387747045,291.370711728274,318.557752034496,317.119602555275,363.391864962945,311.340407696349,328.990502048012,287.846886522959,308.401525140435,342.696054893596,329.800748798208,323.252022052546,317.295654695546,356.89442118441,309.020158134025,277.686371602464
2000-12-01,NA,298.303496695923,330.277992674645,359.345298968289,335.141272228924,319.691731844707,386.935610210453,324.631986855099,359.139268198379,300.526164185105,342.472683702962,280.288954069843,302.612373006649,333.485873111375,311.099400171595,311.530152828419,321.58561841451,287.978598679577,345.774902401468,298.779238071069,328.876217953216,303.319642973337,331.019923868045,334.672384165281,354.868479913898,328.956459424321,287.112710403515
2000-12-02,NA,334.480269710128,350.456801081984,324.525968898799,342.566463835661,334.171199501112,388.398869758888,340.497801693813,366.052269871596,323.842026425785,340.029439650392,288.575107417093,333.168802019207,290.81974522678,290.522965900147,364.069858308692,328.909009681448,312.045932404654,306.013426993098,334.31394709028,308.236043594355,324.480672012285,330.84334050061,337.334191595622,384.502217322418,306.936763182353,308.043814929555
2000-12-03,NA,312.723935579874,312.362065797129,340.57193872478,335.017415567742,379.087366761361,364.761894654149,353.262157304974,353.718565888825,350.556775501342,327.902788100363,299.750242318775,341.880062646184,291.903297283643,293.808941087133,362.046650800254,348.141962425809,328.83997105487,318.329213978754,312.802443162802,287.758967050474,331.617249961975,313.981700385986,297.623389164052,395.203150822828,318.176517478198,328.350237151126
2000-12-04,NA,326.769621619087,301.279187490619,390.203310836393,310.100221881734,328.001736526507,306.64765133357,343.357928469911,354.784853250951,338.137110819696,318.176517478198,331.669682987544,323.708189581014,337.176557224006,311.687136337249,364.179737532308,318.846589446973,315.963942310709,375.329443332854,315.545904566053,298.461574319743,353.343462278972,334.644286850584,332.32473488406,378.033153122274,346.442178778131,347.465994841636
2000-12-05,NA,311.242405696237,321.899120297044,360.813848839358,315.158316982376,310.851535233509,332.32473488406,333.05663698958,323.886444288156,324.944465496106,335.904370618716,308.80737176808,311.705906466684,368.522843976501,352.099601664436,372.584837717465,330.785971463791,378.487950972388,338.621512496098,346.809138609653,328.025281917401,358.60878428947,356.89442118441,326.011263366076,342.437238091391,290.488180485443,310.828516968156
2000-12-06,NA,313.898757815212,358.945350751812,357.385934117677,325.838095713001,309.266959440864,328.169334344572,328.683975782408,301.547632023596,331.619621944485,394.791994991436,367.052743190254,301.196122094111,351.379542832071,371.065124375345,330.277992674645,326.808952919091,393.176572729728,356.08655931834,318.638426469594,327.601671809596,368.67091773279,353.395343234494,337.608567612771,288.971502057795,302.433390359881,327.113305186894
2000-12-07,NA,319.85238886889,322.711184820486,293.82703873388,368.390058671194,325.424310177426,296.84341758882,310.420464373937,335.12792019156,342.750514429388,338.159835968614,353.099852709551,308.001235559543,328.254056344925,372.351310514677,317.719675842088,334.608779935093,386.101942371301,293.880231440862,313.370250179973,311.657129057877,296.115934024596,310.693348748655,297.984189250363,295.120552809164,319.625161117464,373.553577750577
2000-12-08,NA,290.138215368813,299.43980927523,339.194807919035,367.829593759156,307.725242346573,295.449067554236,301.667100904194,345.473027268758,320.247408887688,313.583858413216,313.846686602567,336.436437857478,302.576493082107,339.059494566568,310.766676761664,298.461574319743,359.609994547497,298.445028296723,363.386617716164,334.543939257512,345.380835159699,366.094020958317,324.525968898799,304.253288929627,330.936285489729,351.379163904858
2000-12-09,NA,314.918895352821,316.167158422342,319.377237552302,348.769703075676,333.130994038599,315.700983261326,317.338165390343,298.650713480725,320.968283333276,346.955570772928,345.124734001125,403.548592026977,335.705701214845,364.855322088023,327.632008812043,351.762928689701,378.121361527437,333.143313066421,334.062731654053,376.623147747034,386.239057309399,361.381447634347,330.210006118836,310.136799429067,331.217694105218,301.991902951793
2000-12-10,NA,359.388984090206,340.029439650392,305.312201355179,354.413648291139,328.887277698419,329.98181558409,322.457800455669,329.889047886885,330.297035066682,331.193750628199,389.851354750472,404.913232057568,292.597784640875,376.292548234394,376.579009258565,321.569885751028,304.60596749474,328.312431471299,318.622488273075,358.609344023199,331.269544477548,335.551328587607,341.470998005361,337.718784903647,379.158413964823,296.046711021708
2000-12-11,NA,336.917196438456,367.834695501232,339.982182412585,327.310403672854,325.75769804839,348.550066086475,335.621193274812,342.485088718758,346.990941300963,363.022408742405,400.735741721999,350.655765755624,349.362521569807,350.456801081984,376.335242735588,350.119306551899,299.192480950821,331.462872522961,355.872916476235,360.813848839358,357.059295549575,357.205449187249,363.367711530302,384.988205083619,334.685945496852,311.094840539241
2000-12-12,NA,316.866085009647,329.98181558409,366.523202760566,301.196122094111,298.889179506628,332.773821545991,287.554428003132,314.687897941395,348.321412694892,364.838751978061,332.862002200509,331.856726946231,341.609291191657,343.151742929393,322.178705069026,382.591842050274,341.692397908602,329.317597921519,326.763176683533,343.807756879271,352.244529835081,334.558857220792,354.387294924663,368.816363556209,296.117849054202,349.90486982335
2000-12-13,NA,307.419861396573,351.786177327837,348.282847690755,316.327898992166,335.279329378773,356.004569167186,323.698180678512,293.82703873388,311.55835280187,310.729207360801,297.32837542952,314.983601804991,367.592308064067,359.633935251586,295.371733438705,369.814442657158,381.444113360516,340.4263344777,322.53752094994,389.394663717989,349.985365091547,320.227978938863,312.894168100295,323.822860316353,299.909710851594,385.056765072492
2000-12-14,NA,293.780558821133,354.017922808432,354.38258541469,343.03620047258,371.578819092888,381.336231602644,368.390058671194,320.733779923405,303.758284503424,323.60896735573,366.727286961578,327.930859977971,368.10126639002,331.932088577295,303.901650041581,383.779241971775,332.791593712016,347.530719341634,346.990941300963,350.637675693527,334.494839212772,322.023812906685,310.055209543911,302.471175962493,339.061665253376,387.868713544081
2000-12-15,NA,310.977167851137,357.066851420056,336.866579636877,311.721025745614,358.855459786178,356.576010636213,363.02191001139,348.86764541509,332.501631180803,335.893924540603,381.60630616855,343.149673478226,302.621295587381,332.358260458725,321.665009996497,391.740279466636,335.532422585974,341.417318526174,351.556284890718,336.381024068031,311.082296471793,297.182172077123,348.04113571247,309.535523545288,341.773034319666,375.312786488601
2000-12-16,NA,339.987324486365,308.492052648607,317.269666911222,330.298742340721,313.160139733912,335.383907484983,356.061835977272,358.556055007674,379.939870755284,321.569885751028,343.800379323631,369.557646168723,321.456625398613,355.612979561715,338.510945291981,325.064339677817,301.994764296066,324.82572055798,305.194154532967,328.190732748549,300.044133981452,358.735343075842,381.484472499672,311.82524726255,332.40994426565,326.782993528292
2000-12-17,NA,365.131104293631,307.361240581341,358.111858574617,346.990941300963,309.985389544871,356.388298751352,363.02191001139,330.608699510202,331.868677783132,371.754346913789,357.721722516414,353.079517973559,305.913435400502,331.924569129854,313.376292738433,346.663467798979,305.723895712582,331.462872522961,324.589461184506,326.191606578127,332.40994426565,335.616854948766,361.631094073468,348.477851561464,306.64765133357,299.059211204198
2000-12-18,NA,328.118272459984,336.977013053926,323.018616551939,305.937720185948,318.016484193519,357.901927790484,374.103748434687,351.231594253622,320.868900660352,287.759476976477,316.213038885356,316.579283598213,295.714322744856,323.757907655379,314.845156667109,313.435624744893,292.450858454994,345.446284640733,339.007174607029,346.955570772928,358.111858574617,350.759046696533,301.305157962261,357.669137339118,291.746877838147,305.185914925776
2000-12-19,NA,320.17101995772,363.039552962481,352.765710483257,307.60798313733,335.261585072886,344.517529760009,337.060359284497,363.488465764089,314.338085412002,322.074992791723,347.898507822544,323.598887379645,317.338165390343,350.304183371813,346.975187757341,327.187096355934,317.269666911222,300.215830165808,295.269421808607,345.275125815873,332.603857096226,314.782148984741,301.196122094111,345.752642658848,308.169127156807,311.451776494771
2000-12-20,NA,374.203632613776,349.34149385436,350.65015284304,308.428208920336,334.315505153284,312.811317731645,335.250969964266,380.068617515778,330.930635956475,287.759476976477,332.374843648435,329.20194809643,334.812838140899,320.594082277239,393.68945984169,356.388298751352,323.879531191903,314.62186808994,328.992989570712,309.671393778777,331.617249961975,332.532212912156,309.985389544871,378.033153122274,331.518793525482,311.184515688291
2000-12-21,NA,405.290494354849,380.026603999354,354.383036166431,327.445968605488,331.81248083971,340.681435584527,322.457800455669,374.517765863126,310.710066970635,296.643482829756,331.856726946231,403.560570861421,357.094876688781,327.034831309436,369.95947825176,336.066798779653,328.683975782408,346.899040030239,348.083055903999,325.091988671779,344.387298890721,370.416201077196,345.95704147402,371.010936052818,325.792634761089,327.65077648366
2000-12-22,NA,338.883104395836,366.985536326492,328.910723720923,348.142356039768,332.973794878853,356.513627161537,336.784059764104,381.213407501425,345.473027268758,309.192279473056,315.562575677185,342.014710658352,391.429796588918,350.364320415698,383.221306968747,310.543069637893,353.71752069391,402.76216544996,414.013608629155,329.382801562865,320.89310616208,349.110068074616,364.921040237201,366.942778567372,342.597488857039,364.855322088023
2000-12-23,NA,359.94308366255,381.213407501425,331.693655668766,368.522843976501,338.522298996203,303.373654088282,329.20510895733,375.024159305218,327.251797093296,327.569100690571,318.532404849312,344.649180401457,395.275565891673,305.066431345811,358.743380220384,349.496730493029,343.94909669482,414.233821780175,403.548592026977,349.936508942641,302.422984091926,301.164545887602,323.886444288156,359.108839742339,311.235298359489,382.532078264964
2000-12-24,NA,345.771490361021,380.026603999354,335.63150351251,371.064611622243,291.874150419773,306.404896875498,345.95704147402,348.769703075676,298.235172020082,403.856503541676,338.095401043919,364.122505653628,417.979285980025,305.179845619247,318.155613950036,357.351898065729,361.847611921355,398.10900128022,400.735741721999,388.007426583871,307.547346452195,302.471175962493,333.130994038599,324.351479029042,327.034831309436,389.360113913325
2000-12-25,NA,339.879473087948,387.668953790033,320.687417509928,379.876011087573,303.409104118189,305.837783135464,326.83581464776,321.212455725375,299.66884075888,380.22292918119,346.442178778131,325.064339677817,357.48114005023,332.43582988613,353.312861099297,296.643482829756,371.164313198177,384.557597977901,372.050590551375,327.419828035764,333.168802019207,367.281635250246,304.053986523065,398.281130991161,341.472678688174,414.013608629155
2000-12-26,NA,354.371225394028,351.231594253622,329.11404234074,383.638656442439,316.448656112715,311.120476968284,317.194312213774,325.591709924009,308.80737176808,358.945350751812,351.322796914055,329.889047886885,343.537414386532,311.420842456971,345.07205995543,317.030286160372,339.192924825113,385.056765072492,328.009095813395,329.889047886885,310.433806714955,349.077521779835,302.22503255345,337.894342972565,328.48023151231,414.595771027566
2000-12-27,NA,330.616098406616,302.441874514282,347.721693232514,373.942760031289,300.239090250548,328.108539275203,349.732488414832,306.900362521575,331.449505925731,366.282247074811,300.044133981452,348.550066086475,336.428959589391,305.521366651639,365.526877024911,334.629489050557,339.229063341858,383.942729986307,289.905841437469,327.873023900555,362.287102011263,348.735906425951,323.798051427495,327.361490225198,285.932450092785,334.31394709028
2000-12-28,NA,302.875187941457,331.32861724638,350.885753084812,377.080418352314,295.371733438705,349.194505622576,356.106486317414,310.849297394758,356.388298751352,333.15745217132,380.593868415595,340.495105371916,321.885249445732,324.159461613945,306.828473569329,341.155831341275,344.475713146351,349.766604953418,286.691078582006,355.929684695411,342.539471733202,339.524255250856,335.639447706517,384.557597977901,336.452951234932,352.378383118842
2000-12-29,NA,297.733419636618,330.553146034098,370.958846633823,349.854657082726,293.253009573339,382.912327461527,333.157450260516,329.889047886885,380.593868415595,333.308716820135,371.578819092888,357.205449187249,355.872916476235,328.954908119141,312.624944207714,347.898507822544,347.683362487021,381.598372669433,302.156418196122,304.253288929627,327.491854019246,358.266315417771,357.89619490066,357.60923131229,363.787257719359,378.033153122274
2000-12-30,NA,339.819978455534,334.80887302882,367.829593759156,325.798743730975,315.206906867497,374.517765863126,339.525288226021,304.053986523065,311.402575070873,350.632839945678,380.995561149953,324.758725249121,375.957320252188,342.377063899751,311.235298359489,393.606020916744,307.052973746612,407.163104120832,328.165352484007,372.560916506752,319.250375795825,363.106403963181,344.358480578725,368.67091773279,335.536874500771,352.862321678158
2000-12-31,NA,347.350675481103,369.557646168723,308.708789236708,340.4263344777,336.925086055757,355.098615441722,315.574994401289,308.467083968065,298.454615342518,344.256240739108,358.111858574617,324.310036602906,366.269930805192,319.142676242052,336.476400761932,398.532226320059,316.095750668821,355.872916476235,312.733604520449,366.029711071265,333.874568741203,329.546062711956,294.641179976701,316.816559428239,338.963389468324,315.963942310709
2001-01-01,NA,382.074496985122,366.647637033323,296.046711021708,302.979801212449,334.379177939573,335.904370618716,356.883784315243,371.010936052818,313.35652206295,312.233529343918,329.55053907197,385.666171275823,360.960395646811,341.32333990482,348.639437888728,362.708067776113,360.622990941448,365.930697736204,370.702309328893,335.017415567742,327.870838972897,304.031008389092,333.874568741203,318.234606517354,329.944738184684,300.532201160651
2001-01-02,NA,344.229072924215,392.596269524652,364.921040237201,295.269421808607,341.470998005361,332.255907251465,378.453705924065,327.992096228582,326.301452041177,330.84334050061,308.04557689964,384.305073119563,352.862321678158,316.613985436453,383.221306968747,354.551808551376,352.463217620036,314.805631588033,404.770644794143,353.049949121713,297.615710049929,322.608640126085,383.942729986307,357.351898065729,323.214508449639,316.552042397488
2001-01-03,NA,354.401783244785,382.591842050274,321.899120297044,331.619621944485,354.227544268145,315.963942310709,400.445657359589,354.686886203965,344.475713146351,333.704101245445,318.329213978754,332.780732392222,358.556055007674,318.934387383437,404.913232057568,348.000798408997,311.530152828419,306.888910976404,377.224459253733,324.646718909248,325.026693539975,331.548136889424,384.557597977901,343.837068610623,346.230709021897,353.468582250098
2001-01-04,NA,373.334625034723,380.385786564274,307.85477293012,378.208447816758,348.078446071136,322.071476387321,398.294457276444,357.663077885278,357.60923131229,328.876217953216,338.620639395717,321.546524369174,318.75849662441,346.508133450652,328.792807284675,327.437691089041,313.327820367083,323.791531733706,304.346722456268,329.969205375395,401.217221877735,305.55983785959,392.167498597255,302.301997709596,315.150899245971,351.397599968363
2001-01-05,NA,311.865116749391,387.60975313499,323.696138698459,393.718470198035,332.380092095317,355.578411918526,366.942778567372,329.98181558409,315.902647952928,331.269544477548,344.387298890721,332.374843648435,318.975644070694,366.282247074811,341.992185325033,307.524338472398,335.478478792106,349.760111187508,312.158183658125,318.622488273075,347.718646709838,314.791838053941,369.736660326997,321.714846378688,344.842819490016,354.463320232603
