dates;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
26-Sep-2015 12:00:00;NaN;13.09441;14.18067;13.62855;13.53592;13.3118;13.19491;13.16437;12.7516;12.36127;13.5015;12.3431;12.75931;9.952369;15.14554;13.84519;13.32418;12.87096;13.84519;11.1901;12.98153;14.92378;13.15859;12.67179;12.6015;12.93435;10.17983
27-Sep-2015 12:00:00;NaN;12.84069;13.88113;13.44052;13.68256;13.19256;13.21165;13.18308;12.74132;12.34644;13.21121;12.20207;12.33478;9.658091;14.95299;13.70525;13.10962;12.88064;13.70525;11.1426;12.75055;14.71341;13.13845;12.68765;12.80003;12.58255;10.02364
28-Sep-2015 12:00:00;NaN;12.7265;13.69515;13.16713;13.75541;13.00369;13.1394;13.33789;12.55818;12.27514;12.8298;12.0317;11.95131;9.49574;14.78116;13.52838;12.90675;12.88814;13.52838;11.25764;12.52313;14.4818;13.07116;12.64389;12.54514;12.46243;9.867123
29-Sep-2015 12:00:00;NaN;12.68898;13.64672;12.92473;13.36502;12.76861;13.15265;13.20406;12.43847;11.97867;12.53848;11.74534;11.76213;9.327776;14.6451;13.34821;12.62822;12.89614;13.34821;11.12003;12.12079;14.136;12.95636;12.53428;12.28917;12.17772;9.771487
30-Sep-2015 12:00:00;13.59;12.58546;13.3832;12.89687;12.86199;12.32239;13.06253;13.0357;12.36003;11.81759;12.36108;11.6735;11.60317;9.185061;14.53864;13.29781;12.39227;12.83453;13.29781;10.73641;11.66817;13.91581;12.94669;12.20901;12.29356;11.65155;9.86578
01-Oct-2015 12:00:00;NaN;12.63576;12.9098;12.91468;12.49829;11.82927;13.02861;12.6502;12.35697;11.80816;11.99495;11.60443;11.3745;9.062269;14.30827;13.40392;12.03057;12.70022;13.40392;10.45961;11.17172;13.91543;12.84941;11.76092;12.35537;11.31445;9.853067
02-Oct-2015 12:00:00;NaN;12.50186;12.40771;12.76337;12.02506;11.40752;12.99318;12.14669;12.3935;11.62305;11.72169;11.27748;11.13963;8.951032;14.18546;13.05038;11.55385;12.58857;13.05038;10.32971;10.80819;13.78505;12.40933;11.54166;12.29833;11.01622;9.750097
03-Oct-2015 12:00:00;NaN;12.30444;11.98782;12.61339;11.54698;11.21123;12.84694;11.85147;12.22169;11.35962;11.67748;10.97485;10.86321;8.846983;14.07313;12.72147;11.2336;12.48577;12.72147;10.15673;10.70692;13.71153;12.11895;11.27767;11.97558;10.561;9.755362
04-Oct-2015 12:00:00;NaN;12.20716;11.40913;12.50362;11.31888;11.0591;12.55903;11.73605;12.09895;11.06589;11.68985;10.66477;10.59766;8.728779;13.70292;12.41559;10.94229;12.66833;12.41559;9.807483;10.73702;13.72047;11.70545;10.87694;11.74879;10.12719;9.794895
05-Oct-2015 12:00:00;NaN;11.987;10.80643;12.37142;11.27162;10.84214;12.40452;11.70403;11.95638;10.64974;11.69825;10.73046;10.35951;8.613297;13.53132;12.00438;10.8342;12.86952;12.00438;9.56953;10.4722;13.84126;11.37878;10.43772;11.39843;9.86187;9.709546
06-Oct-2015 12:00:00;NaN;11.46069;10.38649;12.40014;11.09123;10.41818;12.25734;11.61483;11.84554;10.49667;11.61631;11.17392;10.22098;8.572454;13.27653;11.74871;11.07968;12.89549;11.74871;9.642735;10.27579;13.8849;11.19151;9.922261;11.02363;9.628183;9.53594
07-Oct-2015 12:00:00;NaN;10.87954;10.04905;12.491;11.0722;9.894103;12.20391;11.47965;11.48364;10.56386;11.51385;11.28943;10.05523;8.434561;12.75204;11.46388;11.07558;12.91007;11.46388;9.650856;10.07586;13.89025;11.02677;9.556342;10.77826;9.31014;9.363069
08-Oct-2015 12:00:00;NaN;10.40057;9.579743;12.377;11.14339;9.593431;12.24614;11.47561;11.11643;10.6793;11.52237;11.17903;9.794106;7.992283;12.24384;11.18192;10.63354;12.49674;11.18192;9.658004;9.837874;13.87455;10.67005;9.224428;10.57988;8.894548;9.264925
09-Oct-2015 12:00:00;NaN;10.05867;9.278531;11.95407;10.75388;9.364887;12.22946;11.44796;11.18656;10.54623;11.43948;10.92733;9.502604;7.709045;11.9916;10.75578;10.07562;12.16092;10.75578;9.729101;9.92089;13.44661;10.20486;8.973938;10.52445;8.445597;9.107077
10-Oct-2015 12:00:00;NaN;9.862787;9.119543;11.39436;10.17425;9.092775;12.36221;11.33339;11.27738;10.01943;11.37904;10.72458;9.196933;7.664803;11.86926;10.41727;9.593309;11.836;10.41727;10.30725;10.32129;12.92424;9.934506;8.834062;10.42411;7.840153;8.869583
11-Oct-2015 12:00:00;NaN;9.768542;9.368231;11.00197;10.07105;8.858789;11.97661;11.20212;11.10635;9.641355;10.99615;10.46499;9.081078;7.931968;11.83845;10.06973;9.302707;11.54257;10.06973;10.36125;10.679;12.62516;9.893991;8.815784;10.1361;7.471921;8.809428
12-Oct-2015 12:00:00;NaN;9.640981;9.333023;10.60709;10.20213;8.56754;11.56963;10.87871;10.70004;9.546257;10.55134;10.21067;8.767562;7.982748;11.89086;9.692993;9.282222;11.0829;9.692993;10.40713;10.79089;12.27161;9.830962;8.706001;9.917252;7.422284;8.85544
13-Oct-2015 12:00:00;NaN;9.409509;9.058842;10.23398;10.22323;8.159597;11.69274;10.28073;10.45227;9.385594;10.11861;9.841805;8.470051;7.904424;11.81917;9.436716;9.502509;10.35584;9.436716;10.41648;10.4576;11.7646;9.703344;8.475922;10.03353;7.386844;8.695205
14-Oct-2015 12:00:00;10.45;9.030364;9.076848;9.926727;10.03815;7.815814;11.93654;9.852411;10.1576;8.936306;9.581362;9.439494;8.389978;7.904439;11.605;9.580522;9.59995;9.814326;9.580522;10.22608;9.839573;11.27378;9.560789;8.316288;10.22851;7.262243;8.48658
15-Oct-2015 12:00:00;NaN;8.570791;9.072432;9.927131;9.86208;7.725702;12.06674;9.407707;9.861652;8.561366;9.162839;8.857438;8.327697;8.220192;11.08502;9.826272;9.635173;9.258842;9.826272;10.16387;9.34584;10.65899;9.391051;8.214425;10.26378;7.106682;8.336529
16-Oct-2015 12:00:00;NaN;8.040344;8.819521;10.22549;9.817821;7.734995;11.57528;8.871274;9.609449;8.198128;8.663411;8.172427;8.179278;8.385502;10.52453;9.925649;9.638998;8.634389;9.925649;10.18715;9.079234;10.13984;9.164661;8.163199;10.08017;6.99129;8.316542
17-Oct-2015 12:00:00;NaN;7.514862;8.359424;10.07627;9.702791;7.638958;11.0831;8.334615;9.311504;7.790513;8.130858;7.549861;8.215049;8.38167;10.23067;10.2477;9.634134;7.914205;10.2477;10.19412;9.118723;9.848524;8.981502;8.066378;9.995226;6.544703;8.322874
18-Oct-2015 12:00:00;NaN;7.171571;7.702304;9.301431;9.35838;7.653889;10.84456;7.587335;8.832141;7.743133;7.661397;6.978138;8.362617;8.230502;10.11404;10.25492;9.525467;7.066287;10.25492;9.932666;8.889027;9.688725;8.902351;7.92046;9.990835;6.115811;8.404746
19-Oct-2015 12:00:00;NaN;7.003565;7.421717;8.511223;9.101171;7.711589;10.6827;6.943638;8.444842;7.957114;7.352941;6.447848;8.579245;8.164817;10.05853;9.709929;9.330884;6.235342;9.709929;9.654796;8.470837;9.696293;8.846322;7.950275;9.925624;5.871771;8.519011
20-Oct-2015 12:00:00;NaN;6.9303;7.418424;8.135514;8.733565;7.714865;10.36192;6.380718;8.254342;8.386503;7.075273;5.930717;8.687567;8.032438;9.907491;9.316678;8.96287;5.511976;9.316678;9.426578;8.083952;9.674649;8.694863;8.268081;9.988294;5.184456;8.592443
21-Oct-2015 12:00:00;NaN;6.94372;7.446829;8.006622;8.39375;7.745288;9.980732;5.979898;8.147805;8.600692;7.005855;5.666036;8.690473;7.755446;9.608196;9.075615;8.69868;4.962583;9.075615;9.33629;7.74259;9.589051;8.593835;8.627094;9.914562;4.365644;8.675148
22-Oct-2015 12:00:00;NaN;7.130009;7.354959;7.998613;8.106889;7.668347;9.72506;5.729106;8.11292;8.432372;6.921811;5.480549;8.906651;7.318822;9.425809;8.819326;8.540495;4.712644;8.819326;9.148919;7.623544;9.30868;8.582299;8.843811;9.636477;3.921025;8.608537
23-Oct-2015 12:00:00;NaN;7.248305;7.158307;7.73828;8.036174;7.321731;9.441624;5.583412;8.079606;8.310431;6.787587;5.256696;8.805882;6.747662;9.338506;8.522417;8.307;4.876497;8.522417;8.694568;7.237451;8.975868;8.531385;9.107052;9.323598;3.89484;8.336772
24-Oct-2015 12:00:00;NaN;7.301774;6.979037;7.385118;7.714393;7.005721;9.144691;5.478672;8.028406;8.26545;6.742063;5.01499;8.46138;6.321842;9.275744;8.094515;8.131555;5.381094;8.094515;7.982412;6.664569;8.709093;8.444717;9.083819;9.069236;3.749262;7.844595
25-Oct-2015 12:00:00;NaN;7.268149;7.017051;7.040942;7.349962;6.799844;8.876819;5.437841;7.884176;8.190499;6.807895;4.722541;8.34131;6.254711;9.168286;7.882887;7.855995;5.634148;7.882887;7.253315;6.124262;8.483374;8.314559;8.76693;9.070655;3.738878;7.14254
26-Oct-2015 12:00:00;NaN;7.119453;7.14064;6.616624;7.018995;6.64717;8.551444;5.447644;7.694639;7.961422;6.810065;4.445452;8.254795;6.400863;8.971837;7.736641;7.575205;5.662245;7.736641;6.680532;5.748862;8.382773;8.174168;8.530888;9.0474;4.026142;6.386267
27-Oct-2015 12:00:00;NaN;7.019875;7.001749;6.27988;6.584163;6.639676;8.359223;5.298182;7.533319;7.719694;6.799996;4.199017;8.16161;6.638203;8.782563;7.579769;7.294897;5.663786;7.579769;6.175241;5.620913;8.168357;8.072635;8.519793;8.809324;3.949188;5.673778
28-Oct-2015 12:00:00;NaN;6.921039;6.696215;6.087594;6.162865;6.528634;8.182996;5.129822;7.452567;7.308085;6.731566;3.878066;8.236872;6.776541;8.613189;7.188619;7.087752;5.640232;7.188619;6.096338;5.670626;7.843158;7.875682;8.595222;8.672339;3.867856;5.000826
29-Oct-2015 12:00:00;NaN;6.801036;6.284525;5.867426;5.538361;6.192538;8.015814;5.070981;7.570386;6.988908;6.536032;3.545972;8.313315;6.762481;8.216797;6.56705;6.976963;5.670965;6.56705;6.268658;5.743019;7.331418;7.565777;8.340426;8.581915;3.909409;4.334836
30-Oct-2015 12:00:00;NaN;6.717832;5.765607;5.40921;5.001336;5.852139;7.883959;5.114286;7.696555;6.79268;6.352782;3.233642;8.172675;6.587813;7.788124;5.884882;6.881003;5.732962;5.884882;6.524918;5.629088;6.576013;7.333905;8.147329;8.508401;3.942168;3.765324
31-Oct-2015 12:00:00;NaN;6.773934;5.272163;4.752085;4.767327;5.504203;7.306918;5.171105;7.826142;6.629053;6.282321;3.130325;8.0125;6.349425;7.371144;5.220729;6.830926;5.772497;5.220729;6.780213;5.398487;5.861454;7.085968;8.11083;8.311154;3.995067;3.466673
01-Nov-2015 12:00:00;NaN;6.942768;4.84149;4.365558;4.736178;5.217073;6.862034;5.053348;7.864853;6.462348;6.254951;3.168189;7.690981;6.17495;7.033201;4.7308;6.724796;5.733604;4.7308;6.752692;5.138763;5.399087;6.863157;7.9743;8.15029;4.0151;3.457061
02-Nov-2015 12:00:00;NaN;6.951967;4.390479;4.122674;4.874095;5.182623;6.816422;4.76684;7.684247;6.195246;6.283167;3.230999;7.159708;6.19835;6.622995;4.440116;6.597379;5.592864;4.440116;6.301226;4.897348;5.226756;6.671519;7.739257;8.167429;3.998237;3.458819
03-Nov-2015 12:00:00;NaN;6.916565;4.021635;3.740356;4.787555;5.273947;6.898835;4.624694;7.48474;5.712122;6.199909;3.356772;6.653003;6.329217;6.09484;4.153484;6.636634;5.310321;4.153484;5.759964;4.794227;5.355637;6.717541;7.438447;8.276972;4.02462;3.388002
04-Nov-2015 12:00:00;NaN;6.89984;3.57908;3.521712;4.522094;5.570957;6.782561;4.670764;7.424854;5.204864;6.009715;3.370767;6.08586;6.310933;5.399497;3.818911;6.718534;4.888562;3.818911;5.461726;4.775973;5.338919;6.834824;7.181636;8.297425;4.126214;2.539636
05-Nov-2015 12:00:00;NaN;6.841409;3.127759;3.115095;4.304514;6.089779;6.553568;4.64777;7.436746;4.727135;5.896292;3.367938;5.574316;6.223931;4.616496;3.443344;6.638905;4.473958;3.443344;5.264159;4.828616;5.238466;6.748003;7.103718;8.13632;4.267216;2.651162
06-Nov-2015 12:00:00;NaN;6.801797;2.832023;2.897352;4.184669;6.393186;6.385467;4.104295;7.076988;4.088991;5.717207;3.153621;5.400836;6.13336;3.992725;3.131274;6.524493;4.049386;3.131274;5.033216;4.990983;5.107764;6.463377;7.021852;7.86248;4.3704;2.666612
07-Nov-2015 12:00:00;NaN;6.855643;2.680398;2.883489;3.934095;6.340193;6.321133;3.385276;6.480005;3.451294;5.575779;3.461789;5.341099;6.072891;3.675549;3.028958;6.423878;3.705429;3.028958;4.836966;5.029387;5.136312;6.134976;6.833976;7.669503;4.368894;2.454782
08-Nov-2015 12:00:00;NaN;6.888632;2.525298;3.190593;3.737283;6.245637;6.321832;2.629092;6.142725;2.790694;5.557788;3.707845;5.200416;6.027991;3.578741;3.247105;6.141794;3.527634;3.247105;4.688309;5.033399;5.303206;5.743396;6.617767;7.591851;4.217725;2.025622
09-Nov-2015 12:00:00;NaN;6.843816;2.342053;3.545427;3.707324;6.062946;6.305827;1.841369;5.768688;2.210526;5.582698;3.729526;4.954618;5.825455;3.591496;3.491003;5.769523;3.628615;3.491003;4.402018;4.907397;5.522565;5.371637;6.290843;7.457454;3.939479;1.849529
10-Nov-2015 12:00:00;NaN;6.65413;2.087083;3.497244;3.76759;5.861385;6.389417;1.306143;5.2841;1.834481;5.631532;3.726899;4.704852;5.389901;3.644689;3.604798;5.462258;3.807412;3.604798;3.969507;4.396219;5.669963;5.097062;5.868869;7.307226;3.863013;1.846724
11-Nov-2015 12:00:00;NaN;6.356019;1.588029;3.289428;3.678574;5.67245;6.420784;1.019414;4.499094;1.439374;5.667969;3.68231;4.357117;4.75691;3.75876;3.728957;5.273253;3.941145;3.728957;3.67385;3.824285;5.617345;5.081918;5.503233;7.155694;4.04299;1.844608
12-Nov-2015 12:00:00;NaN;6.110918;0.9350371;3.225116;3.312048;5.480337;6.115398;0.9087417;3.731028;1.087135;5.529376;3.637986;3.717342;4.352277;3.880698;3.89517;5.122123;3.903276;3.89517;3.437308;3.442529;5.398489;5.505106;5.163326;6.978024;4.155731;1.234715
13-Nov-2015 12:00:00;NaN;6.027793;0.3202904;2.970377;3.110695;5.353065;5.804049;1.068285;3.205194;0.7089773;5.379543;3.836387;2.983993;4.168632;3.994856;4.047903;4.879425;3.794036;4.047903;3.217263;3.204795;5.123766;5.727297;4.774917;6.831027;4.200721;1.036021
14-Nov-2015 12:00:00;NaN;5.872369;0.1086954;3.300594;2.835696;5.299025;5.936751;1.283561;2.837851;0.2327907;5.423116;4.138254;2.340946;3.89178;4.026591;4.075085;4.792051;3.801196;4.075085;3.164173;3.12327;4.978862;5.676427;4.340803;6.707305;4.288879;1.040798
15-Nov-2015 12:00:00;NaN;5.559858;0.11008;3.403136;2.617501;5.219856;5.914204;1.42846;2.416511;-0.0693002;5.585344;4.360873;2.067505;3.657502;3.971108;3.895262;4.783453;3.964754;3.895262;3.164089;3.121165;5.075764;5.500163;4.174043;6.514525;4.277586;1.048806
16-Nov-2015 12:00:00;NaN;5.275043;-0.1128102;3.460149;2.42487;5.051566;5.367909;1.80675;2.091968;-0.1188608;5.658074;4.476555;1.142481;3.632846;3.927328;3.446708;4.664773;4.1106;3.446708;3.16414;3.118622;5.326557;5.429021;4.169404;6.321727;4.133221;0.7671319
17-Nov-2015 12:00:00;NaN;4.969466;-0.1139322;3.923722;2.095608;4.771962;4.847637;2.338945;1.864251;-0.1179433;5.645095;4.515438;0.7587088;3.324581;3.847612;2.967501;4.434865;4.100559;2.967501;3.163365;3.115934;5.409509;5.613753;4.131352;6.254835;3.985055;0.769474
18-Nov-2015 12:00:00;NaN;4.763246;-0.1125195;4.260957;1.628996;4.154572;4.680192;2.465934;1.929106;-0.117365;5.624001;4.478752;0.3649975;3.277328;3.741826;2.486525;3.95905;4.024828;2.486525;3.162642;3.113148;5.117432;5.748143;4.094446;6.206534;3.827696;0.7741882
19-Nov-2015 12:00:00;NaN;4.417711;-0.111219;4.186485;1.093387;3.246495;4.626523;2.470911;1.855854;-0.1169811;5.56038;4.479526;0.0706249;2.958329;3.677088;2.057657;3.346147;3.941523;2.057657;3.161324;3.110655;4.650978;5.826227;4.097976;5.934753;3.779876;0.2791034
20-Nov-2015 12:00:00;NaN;3.838913;-0.1102736;4.084463;0.9898952;2.179641;4.477901;2.434894;1.713722;-0.1167799;5.460486;4.345875;0.05224825;2.594461;3.387011;1.751821;2.866453;3.857462;1.751821;3.103617;3.072691;4.199995;5.866881;4.302707;5.476935;3.8095;-0.2074094
21-Nov-2015 12:00:00;NaN;3.216732;-0.1094379;4.049263;0.4949974;1.344503;4.286436;2.320538;1.65633;-0.116492;5.343727;4.059587;0.05400592;2.184016;3.012791;1.522782;2.295361;3.567358;1.522782;1.233522;3.056948;3.874854;5.854083;4.62493;5.093037;3.747813;-0.2701721
22-Nov-2015 12:00:00;NaN;2.49456;-0.1083141;3.927062;0.4327779;0.8268486;3.869484;2.558039;1.515739;-0.1159953;5.232889;3.747837;0.01115386;2.179406;3.004413;1.417755;1.979349;3.02663;1.417755;1.111995;3.040935;3.55212;5.766204;5.123019;4.743407;3.56457;-0.2691193
23-Nov-2015 12:00:00;NaN;2.276959;-0.1072578;3.75546;0.2678135;0.3351815;3.70053;2.951667;1.497895;-0.1155453;5.151893;3.396806;0.009787418;2.178101;2.99213;1.417738;1.765797;2.535681;1.417738;1.027916;2.646076;3.060595;5.614603;5.472638;3.967994;3.315411;-0.2682469
24-Nov-2015 12:00:00;NaN;2.078809;-0.1062338;3.596149;0.1872227;-0.1433401;3.738001;3.209357;1.317376;-0.1152072;5.216183;3.269461;0.01031315;2.175779;2.157132;1.477339;1.467002;2.293272;1.477339;1.120828;2.211231;2.762301;5.520175;5.556772;3.030266;3.137498;-0.2677808
25-Nov-2015 12:00:00;NaN;1.8221;-0.1052627;3.456014;0.1550131;-0.2288351;3.52034;3.363263;1.076367;-0.114766;5.242087;3.009477;-0.04515014;2.173759;1.740579;1.561198;1.145195;2.197489;1.561198;1.202585;2.169673;2.394741;5.565412;5.593997;2.170701;2.977887;-0.2674007
26-Nov-2015 12:00:00;NaN;1.728611;-0.1045876;3.27569;0.02426084;-0.2281989;3.373821;3.547968;0.8297186;-0.1142848;5.093039;3.200982;-0.1462757;2.168886;1.142105;1.481492;0.9235449;2.108672;1.481492;1.007026;2.071812;1.837702;5.537465;5.570339;1.941782;2.692577;-0.2667294
27-Nov-2015 12:00:00;NaN;1.933613;-0.1038097;3.055656;-0.1089639;-0.2277733;2.980734;3.588507;0.6553369;-0.1138658;4.948522;3.268844;-0.1461341;2.158088;0.5931622;1.325622;0.7432237;2.078401;1.325622;0.7490168;1.847653;1.096558;5.233495;5.545245;1.936296;2.492832;-0.2660761
28-Nov-2015 12:00:00;NaN;2.401762;-0.1026742;2.68954;-0.1427889;-0.2276713;2.818963;3.481947;0.6256736;-0.1134706;4.791296;3.235601;-0.1457772;1.996462;0.1725913;1.285744;0.471778;2.133119;1.285744;0.5687327;1.616874;0.4277801;5.026374;5.525873;1.930527;2.398222;-0.2657386
29-Nov-2015 12:00:00;NaN;2.460007;-0.1014166;2.381748;-0.142275;-0.2276006;2.282771;3.279524;0.7488611;-0.1131073;4.53481;3.1658;-0.145325;1.64605;0.0274348;1.273658;0.03443309;2.192006;1.273658;0.1891209;1.455583;0.06410047;4.99512;5.443113;1.924604;2.352662;-0.2655094
30-Nov-2015 12:00:00;NaN;2.303811;-0.1001941;2.102591;-0.1415657;-0.2275064;2.376824;3.135924;0.7736767;-0.1129115;4.331775;3.116223;-0.1448014;1.723683;0.02709025;1.274239;-0.2092996;2.299263;1.274239;-0.2281043;1.103747;-0.01101997;4.884609;5.279048;1.42407;2.472282;-0.2651894
01-Dec-2015 12:00:00;NaN;1.960135;2.364192;2.734069;2.654644;3.436467;3.940613;3.811456;1.464558;2.220918;4.735002;4.422058;6.173587;1.696957;3.470974;4.242976;5.819197;2.831285;4.242976;4.756447;2.846164;5.10353;3.103511;2.540557;4.315823;1.961936;3.257669
02-Dec-2015 12:00:00;NaN;1.778531;1.993238;2.415522;2.24534;3.266942;3.623669;3.675152;1.729443;1.544129;4.427603;4.538199;5.700689;1.500284;3.155576;4.186653;5.581573;3.055379;4.186653;4.784543;2.83962;5.278113;2.838183;2.635926;4.248477;1.725067;3.242306
03-Dec-2015 12:00:00;NaN;1.759113;1.440417;2.110257;1.768253;2.915211;3.173182;3.55217;1.979667;0.9099059;4.202075;4.579292;5.086354;1.183779;2.715466;4.073404;5.065099;3.264123;4.073404;4.493622;0.05913466;5.387428;2.711114;2.550714;4.138115;1.640399;3.2135
04-Dec-2015 12:00:00;NaN;1.791589;0.8157998;1.856187;1.40935;3.167907;2.913096;3.181155;2.107754;0.9140243;4.031934;4.55132;4.320543;1.134825;2.560125;3.927244;4.637405;3.335105;3.927244;3.946087;-0.2461441;5.454601;2.708358;2.421057;3.924894;1.410303;3.110384
05-Dec-2015 12:00:00;NaN;2.37877;0.1273217;1.676951;1.406678;3.308284;2.718971;2.855378;1.859474;0.356522;3.462903;4.506816;3.534413;1.132957;2.386785;3.604326;4.353291;3.335548;3.604326;3.379838;-0.2455235;5.489089;2.705554;2.374706;3.777863;1.247024;3.025138
06-Dec-2015 12:00:00;NaN;3.106089;-0.2274726;1.593859;0.2865906;3.254367;2.197833;2.613754;1.729646;-0.1852648;2.841602;4.132168;3.085359;1.13069;2.391498;3.455342;4.030301;3.254168;3.455342;2.797825;-0.2451528;5.420026;2.619972;2.374114;3.810014;1.037347;2.941207
07-Dec-2015 12:00:00;NaN;3.11771;-0.2268375;1.532095;-0.2002263;3.16704;2.072906;2.251244;1.726027;-0.2260699;2.461452;3.474463;2.729172;0.7791753;2.374366;3.172941;3.64136;3.076426;3.172941;2.661554;-0.2448504;5.251708;2.603865;1.572073;3.774222;1.17975;2.887787
08-Dec-2015 12:00:00;NaN;3.018506;-0.226271;1.298658;-0.2618715;3.074132;2.070113;1.983031;1.722352;-0.2256411;2.714919;3.145108;2.353588;1.166446;2.462725;3.787939;3.373103;3.095591;3.787939;2.659558;-0.2443794;5.034847;2.570296;1.417668;3.677709;1.238722;2.955568
09-Dec-2015 12:00:00;NaN;3.21555;-0.2259107;0.7008345;-0.2616654;2.952936;2.067358;1.956061;1.71834;-0.2251518;2.830513;3.133444;1.978154;1.360192;2.965297;4.336409;3.118189;3.095828;4.336409;2.657335;-0.2440704;4.72632;2.339802;0.9516506;3.482655;1.389785;2.997595
10-Dec-2015 12:00:00;NaN;3.475272;-0.2257385;0.2548413;-0.2615304;2.794659;2.063548;1.950631;1.714079;-0.224707;2.662385;3.122108;1.873559;1.231638;3.608575;4.438025;2.838359;2.781598;4.438025;2.655137;-0.2437398;4.412963;2.239745;0.2823868;3.258683;1.820535;2.993202
11-Dec-2015 12:00:00;NaN;3.334225;-0.2254935;0.2533032;-0.2614252;2.209284;2.058836;1.945205;1.713158;-0.2243059;2.439138;3.110377;1.707767;1.299963;3.995115;4.28491;2.58926;2.478539;4.28491;2.653091;-0.243442;4.117234;2.30856;-0.3142188;3.361953;1.869812;3.157806
12-Dec-2015 12:00:00;NaN;2.963893;-0.2252579;0.2532099;-0.2613443;2.09894;1.588962;1.939792;1.713023;-0.2239796;2.122798;2.059257;1.611772;1.400361;4.160737;4.069774;2.266325;2.474446;4.069774;2.651052;-0.2431458;3.863091;2.31583;-0.3139473;3.564339;1.647022;3.307827
13-Dec-2015 12:00:00;NaN;2.86505;-0.2250306;0.2529981;-0.2611804;2.096178;1.599513;1.939399;1.710617;-0.2237542;1.91622;2.383293;1.730765;1.400023;4.137718;3.855581;1.867031;2.471169;3.855581;2.590497;-0.2429363;3.744578;2.263142;-0.3135992;3.556552;1.743583;3.265468
14-Dec-2015 12:00:00;NaN;2.859466;-0.2246031;0.2528451;-0.2608076;2.093606;1.666003;1.93938;0.5894932;-0.2235551;1.898483;2.414798;1.745773;1.688475;4.065317;3.919649;1.502898;2.467737;3.919649;2.542443;-0.2427121;3.633635;2.182834;-0.3131471;3.518084;1.894247;3.126194
15-Dec-2015 12:00:00;NaN;2.853573;0.1602751;0.2528028;-0.2604544;2.091202;1.835264;1.939392;0.7111167;-0.223343;1.97437;2.283881;1.713983;2.000536;4.099069;3.791765;1.129269;2.46374;3.791765;0.08191717;-0.2424958;3.37982;2.164333;-0.3126844;3.555192;1.685097;2.877417
16-Dec-2015 12:00:00;NaN;2.847558;0.3044723;0.252713;-0.2601966;2.088802;2.008888;1.939186;0.7621146;-0.2231451;2.135867;2.136704;1.426925;1.933331;4.186676;3.374998;0.6376205;2.458807;3.374998;-0.1604715;-0.2424139;2.966505;2.078572;-0.3122353;3.519802;1.449036;2.455044
17-Dec-2015 12:00:00;NaN;2.841326;0.2994461;0.2526512;-0.2599125;1.116247;2.173868;1.938811;0.8619045;-0.2229618;2.301807;2.299451;1.295887;1.675192;4.218553;2.894497;0.4628473;2.452739;2.894497;-0.159712;0.2135815;2.567193;1.886539;-0.3120069;3.415174;1.445639;2.075255
18-Dec-2015 12:00:00;NaN;2.822069;0.247485;0.2526195;-0.2596142;0.5093781;2.246739;1.938435;0.8549891;-0.2228513;2.389793;2.490275;0.9720653;1.634505;4.073295;2.075305;0.4611735;2.445316;2.075305;-0.1589946;0.6766881;1.757886;1.549043;-0.3117411;3.364174;1.442853;1.942642
19-Dec-2015 12:00:00;NaN;1.883459;0.2460355;0.25256;-0.2592844;-0.3850991;2.270047;1.938117;0.8545609;-0.2227973;2.318536;2.550151;0.9606785;1.342531;3.813037;1.157283;0.4594604;-0.1246948;1.157283;-0.1581132;0.8646188;1.554183;1.546417;-0.3114592;3.009768;1.440181;1.8678
20-Dec-2015 12:00:00;NaN;2.616117;0.2463617;0.252545;-0.2590099;-0.3846309;2.254602;1.937827;0.8544161;-0.2227612;2.123233;2.455874;0.9589676;1.400541;3.832755;0.4236209;0.4597533;-0.2067047;0.4236209;-0.1568328;1.01114;0.9845623;1.544072;-0.3113543;2.721235;1.437607;1.658334
21-Dec-2015 12:00:00;NaN;3.194914;0.2465913;0.2525109;-0.2587656;-0.3844666;2.222781;1.936421;0.8547142;-0.2226937;1.86881;2.19161;0.9572786;1.251338;3.986251;0.1182998;0.4600897;-0.2063621;0.1182998;-0.1550959;1.032633;1.498458;1.541783;0.0301014;2.817995;0.1831222;1.454636
22-Dec-2015 12:00:00;NaN;3.378159;0.2467355;0.2524256;-0.2584691;-0.3843849;2.169082;1.914843;0.8550276;-0.2226024;1.632109;1.918138;0.9556268;1.022314;4.025423;0.05479368;0.4602079;-0.2058901;0.05479368;-0.1527759;1.034366;1.819768;0.8726373;0.3757744;2.732084;0.1700425;1.341913
23-Dec-2015 12:00:00;NaN;3.388541;0.2468492;0.2523406;-0.2581272;-0.3843159;1.776848;1.678913;0.8552297;-0.2225081;1.470884;1.704459;0.9556618;0.8772756;4.134518;-0.105921;0.4601887;-0.2052936;-0.105921;-0.1497421;1.034988;1.989826;1.047338;0.5343826;2.523015;-0.06532224;1.340104
24-Dec-2015 12:00:00;NaN;3.529789;0.2469608;0.2522349;-0.2578703;-0.3842232;1.65447;0.6334218;0.8554595;-0.2224107;1.49821;1.486886;0.9560933;0.87612;4.058777;-0.1032945;0.4602899;-0.2046952;-0.1032945;-0.1459537;0.7733758;2.312041;1.153193;0.5000275;2.73183;-0.127761;1.338476
