date;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
05-Dec-1996 12:00:00;NaN;-0.009963465;0.005508125;0.1611937;1.224471;2.349613;2.857512;3.197453;0.2142312;4.076134;2.590326;0.0859324;-0.1105549;2.415459;0.004224706;4.501392;0.3402027;0.3486316;4.501392;0.7063783;0.9050461;3.821203;0.01075959;0.4653404;0.06988783;1.426476;3.440668
06-Dec-1996 12:00:00;NaN;0.05126425;0.005489301;0.01164434;0.4409271;2.190518;3.03942;3.326235;-0.1938224;3.44855;2.281301;0.1238293;0.009170546;2.429981;0.0205284;4.387682;-0.09989098;0.369386;4.387682;-0.01532186;0.5133062;3.519881;0.00952214;0.2655996;0.1274751;1.3369;3.416357
07-Dec-1996 12:00:00;NaN;-0.09033949;0.004741736;0.0554618;-0.3430803;1.714383;3.238822;3.525533;0.0202191;2.658821;1.995118;0.03364968;0.3984147;2.779907;0.2503454;4.253176;-0.08864078;0.4188395;4.253176;-0.07219152;0.3487401;3.147437;0.00212693;0.007732634;-0.1115086;1.191163;3.419021
08-Dec-1996 12:00:00;NaN;0.09928085;0.005045102;0.2132294;0.01846247;1.056199;3.279562;3.494395;0.007766622;1.994676;1.789484;0.02817245;0.5105469;2.886517;0.1985248;4.147629;0.124063;-0.03407137;4.147629;0.0112781;0.01896665;3.19098;0.001364317;-0.02142647;0.01659015;1.26926;3.466244
09-Dec-1996 12:00:00;NaN;0.4283945;0.006473108;0.411335;0.009070612;0.4114884;3.282825;3.305911;0.009870865;1.120802;1.780099;0.02450672;1.026745;2.811571;0.02627906;3.956752;0.01734217;0.07277562;3.956752;0.008892948;0.03497223;3.101458;0.001954515;0.01213987;0.02808973;1.540924;3.195622
10-Dec-1996 12:00:00;NaN;0.4026476;0.006815443;0.1491573;0.006079553;0.1667019;3.367256;3.007926;0.01096238;0.117312;1.802843;0.01453074;1.266709;2.904233;0.01385323;3.703423;0.003640192;-0.06088117;3.703423;0.007189893;-0.1167984;2.853886;0.002245108;0.1924256;0.02165693;1.990212;2.707135
11-Dec-1996 12:00:00;NaN;0.266416;0.002765694;0.02021463;0.001948424;0.5339932;3.174611;2.751572;0.009199694;-0.2022602;1.700346;0.02002303;1.474533;2.938031;0.02091126;3.472887;0.4457791;-0.06186022;3.472887;0.006188161;-0.01399897;2.730203;0.002407801;0.5223742;0.1455155;2.240555;2.013087
12-Dec-1996 12:00:00;NaN;0.4052179;0.1545351;0.02832682;0.003271601;1.177773;2.839876;2.620342;0.007288741;0.008087568;1.666641;0.01933368;1.598034;2.947929;0.0156888;3.127116;0.01983859;0.118926;3.127116;0.006070305;0.01646961;2.673817;0.002839086;0.5291445;0.03417715;2.223874;1.523773
13-Dec-1996 12:00:00;NaN;0.06269915;0.436237;0.02336804;0.003642881;1.591152;2.606085;2.499166;0.005915514;0.002680442;1.583446;0.01179997;1.572088;2.751028;0.01796446;2.834772;0.01146868;0.106383;2.834772;0.004731825;0.01385204;2.798094;0.007241863;0.2671398;-0.06702767;1.97383;1.466601
14-Dec-1996 12:00:00;NaN;-0.1415872;0.3319585;0.01766133;0.001750327;1.74518;2.383115;2.559712;0.001823913;0.004433918;1.272131;0.6032143;1.778489;2.500404;0.01230843;2.607173;0.2205698;0.3518986;2.607173;0.004434788;0.01027293;2.954326;0.009193758;0.09105632;-0.04132415;1.650546;1.478355
15-Dec-1996 12:00:00;NaN;0.02044664;0.173152;0.01046031;0.002236277;1.803532;1.991143;2.652534;0.002040358;-0.00618013;0.8167327;0.1363161;2.338829;2.313762;0.02360879;2.449129;0.1910262;0.5497468;2.449129;0.002725937;0.01002471;2.992589;0.01123017;-0.06116904;0.02732738;1.64737;1.335824
16-Dec-1996 12:00:00;NaN;0.01583796;0.4450907;0.00926613;0.003646534;1.855891;1.419116;2.422523;0.003304958;-0.02180542;0.4732738;0.5027444;2.664185;2.090756;0.01954188;2.356973;0.2056073;0.6274752;2.356973;0.002675525;0.009225948;2.960485;0.01253396;-0.1164941;0.02391218;1.873168;1.10205
17-Dec-1996 12:00:00;NaN;0.01352599;0.3200412;0.009511732;0.001723222;1.92513;1.043503;2.215124;0.004989395;-0.01994817;0.1464751;0.3230866;2.479845;2.202316;0.02183537;2.327667;-0.01838534;0.7085129;2.327667;0.0007110625;0.007795992;2.939313;0.01146754;-0.02380451;0.09890935;2.128321;0.6513915
18-Dec-1996 12:00:00;NaN;0.01008173;0.5582834;0.009488588;-0.002659786;1.977351;0.6782357;2.029212;0.003441697;-0.01973257;-0.1947365;0.2908332;1.750092;2.239697;0.01908058;2.139262;-0.02745754;0.7360732;2.139262;0.001651726;0.007041067;3.02699;0.009397742;0.005869573;0.1083534;2.098948;0.01829541
19-Dec-1996 12:00:00;NaN;0.01203812;0.6137813;0.01213599;-0.002160929;1.908575;0.1958441;1.937123;0.001146915;-0.0171033;0.02022896;0.135495;2.124108;2.160428;0.01284368;1.882886;0.06486353;0.6017449;1.882886;0.001412901;0.005452187;2.936537;0.006452418;0.009307485;0.2826895;1.660789;-0.04736695
20-Dec-1996 12:00:00;NaN;0.01033731;0.2658479;0.1662629;0.000915284;1.697289;-0.2914839;1.796752;0.003492019;-0.005316071;0.1349466;-0.2741987;2.112139;1.669077;0.02024293;1.912929;0.1302502;0.4469679;1.912929;0.001248475;0.004098815;2.855288;0.006678299;0.003828697;0.1598752;1.709814;0.148121
21-Dec-1996 12:00:00;NaN;0.00899577;0.0676054;0.09084672;0.001885987;1.460882;-0.09459803;1.274355;0.002496341;0.003483991;-0.08347096;0.008450472;2.067101;0.7124696;0.009466195;1.70543;0.2916184;0.6345168;1.70543;0.002398258;0.003392777;2.846348;0.00535611;0.006896608;0.3502764;1.194108;0.07922924
22-Dec-1996 12:00:00;NaN;0.007824443;0.02974037;0.02622825;0.002090133;1.174647;0.007131825;0.5576791;0.001764808;0.001044727;-0.08738384;0.006534547;1.832162;-0.03945599;0.008714772;1.527225;-0.07788786;1.21358;1.527225;0.0006744596;0.004885;2.80833;0.002601466;0.0007073779;0.5617355;0.6626058;0.1076456
23-Dec-1996 12:00:00;NaN;0.006666212;-0.03343118;0.01790933;0.002574137;0.786898;0.005260278;-0.2715766;0.00233089;-0.005699296;0.01214844;0.003002556;1.35533;-0.02666125;0.01419601;1.074195;0.162937;1.722902;1.074195;0.001009035;0.003679211;2.668097;0.004287791;0.2154509;0.6346797;0.4466584;0.2403886
24-Dec-1996 12:00:00;NaN;0.005943622;0.0431029;0.3538549;0.002129547;-0.04719719;0.008313576;-0.1181602;0.00211399;-0.01336586;0.01099304;0.0096719;0.7365493;0.1356237;0.007205224;0.2931408;0.2892119;1.808204;0.2931408;0.001846339;0.003910286;2.335354;0.002541583;0.008075809;0.5881466;0.3286062;0.1798601
25-Dec-1996 12:00:00;NaN;0.005728352;0.1771285;0.04571367;0.002692683;0.2348204;0.002380908;-0.01240254;0.002151442;-0.0114581;0.1078854;0.009964345;0.8851988;0.0741282;0.005635242;-0.2860874;0.5369002;1.662991;-0.2860874;0.001381168;0.003816109;1.941491;0.002112582;0.006398781;0.5221241;0.1891937;0.02188342
26-Dec-1996 12:00:00;NaN;0.004663888;0.1009406;0.05547039;0.002296987;-0.06458832;0.008114362;0.005177436;0.002022589;0.002056483;0.01444383;0.004581103;0.997756;-0.01099664;0.01128238;0.009225553;0.9446267;1.397863;0.009225553;0.001719371;0.002745196;1.459819;0.002347214;0.006183423;0.3546437;-0.1089962;-0.06614272
27-Dec-1996 12:00:00;NaN;0.004283128;-0.01246782;0.2608272;0.001883971;-0.03104881;0.007299929;0.004170897;0.001762803;0.003066371;0.01478729;0.007247915;0.5909995;0.3248296;0.01044763;0.001868727;1.310304;1.271046;0.001868727;0.001657538;0.002579993;0.997103;0.002562831;0.004249183;0.1239084;-0.09944022;-0.03472536
28-Dec-1996 12:00:00;NaN;0.004962463;-0.01955315;0.4700587;0.002960029;0.1294139;0.00274136;0.003791718;0.000383355;0.002760499;0.005908194;0.003613468;0.1351306;0.5892513;0.004625657;0.01020896;1.464765;1.516903;0.01020896;0.0006139993;0.002222442;0.7554418;0.002998704;0.001964197;-0.1297583;0.004840536;0.002305132
29-Dec-1996 12:00:00;NaN;0.005697113;-0.01830139;0.08527019;0.002502362;0.01901424;0.006187182;0.0007346569;0.1079973;0.0005550371;0.638202;0.005471437;-0.03033938;0.4367747;0.008679233;0.00982293;1.229023;1.578449;0.00982293;0.0009304124;0.003496525;0.5818435;0.0008954321;0.5794877;0.09269475;-0.00109076;0.004418824
30-Dec-1996 12:00:00;NaN;0.005283517;-0.02890869;0.5321116;0.001958591;-0.1603801;0.001218516;-0.002759919;0.3068781;0.002154395;0.02764367;0.005727072;-0.02317251;0.05759779;0.008397511;0.009019858;0.9427088;1.441304;0.009019858;0.001277344;0.003235256;0.3772951;0.001908079;0.5188041;0.03155547;0.2488965;0.004814088
31-Dec-1996 12:00:00;NaN;0.005285624;0.009473475;0.7280084;0.0008498501;0.02370203;0.003262497;0.002074576;0.1287621;0.136348;0.02566691;0.009201714;-0.09400257;-0.1043173;0.007153609;0.1280143;0.9272928;1.743123;0.1280143;0.001274333;0.00333715;-0.01717631;0.001761151;0.0699982;0.03150694;0.5107298;0.002448905
01-Jan-1997 12:00:00;NaN;0.004770037;0.01113659;0.8790007;0.002587141;0.01322959;0.006398264;0.002143686;0.009767381;0.003676907;0.0127296;0.006167355;0.02690238;0.001415355;0.007609068;0.008875302;0.9739919;1.91759;0.008875302;0.0007039768;0.002708365;-0.1306926;0.001351832;0.03753884;0.02482346;0.2085351;0.002045552
02-Jan-1997 12:00:00;NaN;0.004536192;0.01557405;0.9771772;0.002106942;0.008561923;0.00190279;0.002291505;0.009519451;0.004448628;0.01549833;0.009599432;0.02417585;1.119175;0.006615625;0.01251145;0.8945165;1.775921;0.01251145;0.0003553109;0.001790613;0.006857884;0.002578924;0.02950197;0.02625759;0.03771772;0.08817092
03-Jan-1997 12:00:00;NaN;0.003971874;0.01729336;0.8526509;0.002663562;0.103656;0.003017061;0.002008525;0.009150868;0.002675365;0.0185416;0.006731094;0.02064821;0.1515743;0.005202794;0.00847331;0.8733632;1.40742;0.00847331;-0.001843075;0.001466735;0.005310087;0.002640582;0.1395657;0.02139004;0.03314414;0.07531658
04-Jan-1997 12:00:00;NaN;0.003984629;0.02023496;0.4613352;0.1817226;0.02106717;0.004509171;0.00105113;0.008068126;0.003203969;0.01858914;0.02522687;0.01868301;0.3901694;0.003901302;0.009329325;0.9628492;1.152562;0.009329325;-0.002884609;0.002297443;0.005622556;0.002495854;0.2403454;0.02218675;0.02723973;0.01737531
05-Jan-1997 12:00:00;NaN;0.003492614;0.02263828;0.5241209;0.006607412;0.1860921;0.003617718;0.0006408347;0.00606206;0.003613238;0.01624587;0.007342327;0.01257629;0.8093388;0.005179463;0.01207086;1.223137;0.9600895;0.01207086;-0.002744187;0.01221989;0.003753871;0.002063864;0.3134298;0.01829903;0.3810305;0.02480231
06-Jan-1997 12:00:00;NaN;0.003434397;0.02344553;0.4628657;0.003129363;0.04573272;0.002169874;-0.006578364;0.004766011;0.003616429;0.009669995;0.01683566;0.01276099;0.9277694;0.004995564;0.007195947;1.151912;0.8853303;0.007195947;-0.00325396;0.02311542;0.001559385;0.001288622;0.04382292;0.01378124;0.03827171;0.0219591
07-Jan-1997 12:00:00;NaN;0.003301293;0.02099205;0.257072;0.005238623;0.3623899;0.002583522;-0.007895073;0.5724718;0.003213828;0.00547712;0.01044969;0.01249223;0.7598751;0.004094928;0.008129229;0.7840887;0.6762249;0.008129229;-0.005488372;0.01049652;0.004179393;0.001066791;0.03498629;0.01149952;0.04693107;0.029911
08-Jan-1997 12:00:00;NaN;0.002985606;0.02189532;-0.1351258;0.003370168;0.2535767;0.003283639;-0.006192547;0.170085;0.002221888;0.2970088;0.01199759;0.01103647;0.6541729;0.005204004;0.00910068;0.2566025;0.3114188;0.00910068;-0.0006707799;0.01100463;0.00428083;0.0006160284;0.1820109;0.00848884;-0.1446995;0.03206101
09-Jan-1997 12:00:00;NaN;0.003097667;0.01624584;0.04097094;0.003950701;0.2873131;0.001342259;-0.006074502;0.0162433;0.003209298;0.5436864;0.009724019;0.01226227;0.6016053;0.004401586;0.006768062;0.01497872;-0.2333761;0.006768062;0.0009635493;0.008931894;0.006876803;0.001038376;0.1266931;0.008296728;0.02588275;0.01741165
10-Jan-1997 12:00:00;NaN;0.002573903;0.009394339;0.03621469;0.003053681;0.6440449;0.003070215;-0.005596949;0.05350783;0.003469657;0.4749691;0.007962485;0.0120869;0.5563492;0.003356482;0.009781738;-0.03258255;-0.07848987;0.009781738;0.0001321186;0.007538082;0.006985171;0.001125628;0.4245686;0.009771963;0.01818363;0.01380788
11-Jan-1997 12:00:00;NaN;0.002309646;0.01392377;0.03378898;0.003779075;0.737116;0.004215138;0.0005096581;0.09932224;0.003100672;0.5223162;0.006899707;0.01065203;0.4643275;0.002907998;0.006424938;-0.07454877;0.009123255;0.006424938;-0.003246215;0.1141306;0.004965314;0.0005786109;0.5262132;0.007959099;0.08015479;0.2698174
12-Jan-1997 12:00:00;NaN;0.001127563;0.01339842;0.02379931;0.003120995;0.8795577;0.002850354;0.0007752473;0.01648932;0.003544799;0.4520524;0.009110512;0.01027271;-0.1026214;0.001549989;0.009603901;0.01287589;0.1602501;0.009603901;-0.004692737;0.009319148;0.006150598;0.0005977737;0.4767704;0.009458423;0.04243749;0.02065117
13-Jan-1997 12:00:00;NaN;0.2042696;0.01339911;0.02559034;0.00380867;0.9759346;0.004479369;0.0006076253;0.01466914;0.004163234;0.1960492;0.009683392;0.009303473;-0.1677736;0.003898127;0.009374113;0.06581465;0.02420025;0.009374113;-0.003437878;0.01106964;0.004688916;0.0007777817;0.09039858;0.008889052;-0.1301185;0.353511
14-Jan-1997 12:00:00;NaN;0.09134001;0.01079808;0.020929;0.003245134;0.9486761;0.004496969;-0.001200182;0.01240777;0.003178741;0.09216657;0.008745079;0.008564949;-0.03622736;0.09399725;0.007939714;0.2989549;0.01784234;0.007939714;0.0007987772;0.01202245;0.005198986;0.002746584;-0.1690105;0.007302617;0.03029068;0.2680501
15-Jan-1997 12:00:00;NaN;0.09237847;0.006069197;0.01909142;0.003471556;0.886725;0.08838445;-0.002699279;0.009545987;0.00172966;0.03793646;0.006005678;0.007215708;0.003847635;0.1424693;0.00873659;0.2918864;0.01640474;0.00873659;0.0009182543;0.1414697;0.001356206;0.002637045;0.03705959;0.006757322;0.03560232;0.4238586
16-Jan-1997 12:00:00;NaN;0.01387629;0.005113286;0.01595786;0.002167907;0.1656859;0.006930303;-0.003050527;0.009337325;0.002532591;-0.09863521;0.007099067;0.01027702;0.002677141;0.00904721;0.003843338;-0.01437439;0.01554152;0.003843338;0.0005490604;0.1193776;0.003363844;0.08988927;0.163868;0.03518636;0.04310433;0.4771718
17-Jan-1997 12:00:00;NaN;0.050094;0.004767891;0.01095646;0.002061078;0.142598;0.05504964;-0.003637187;0.005480304;0.003586503;0.03055085;0.009427124;0.007612413;0.03014511;0.006229106;0.007982017;-0.0402599;0.02340999;0.007982017;0.0004753483;0.0303411;0.006432808;0.1965316;0.03378357;0.01369723;0.04007201;0.6090773
18-Jan-1997 12:00:00;NaN;0.01127189;0.003809745;0.01688421;0.001872005;-0.3102007;0.0141778;0.1492272;0.007568117;0.00318284;0.02364299;0.01193753;0.006391095;0.06528065;0.008822495;0.00770747;0.008056112;0.0210791;0.00770747;0.0002990071;0.0952817;0.004114088;0.2117875;0.5263417;0.3587497;0.04751719;0.5616411
19-Jan-1997 12:00:00;NaN;0.0122795;0.004937028;0.01565765;0.001116127;0.03852432;0.0166971;0.003706513;0.0091095;0.003424452;0.01459124;0.006678066;0.006367629;0.01194952;0.006306564;0.005785311;0.01075272;0.005468942;0.005785311;-0.00265122;0.04257606;0.001257724;0.1949538;0.6665846;0.275138;0.0172291;0.5218555
20-Jan-1997 12:00:00;NaN;0.01089012;0.006076893;0.01138702;0.002306847;0.02331522;0.01496866;0.002456007;0.007877476;0.005759123;0.3623752;0.006625811;0.006113827;0.01091763;0.006208475;0.004414474;0.009376254;0.01290278;0.004414474;-0.006103266;0.0272889;0.003647477;0.06850176;0.6924135;0.06545509;0.03778036;0.5421579
21-Jan-1997 12:00:00;NaN;0.009107755;0.003834668;0.01145354;0.002550738;0.02042314;0.009890069;0.001170972;0.009587593;0.005474513;0.04243744;0.006564323;0.006938366;0.02046794;0.005981051;0.1096347;0.01812854;0.006095951;0.1096347;-0.007585078;0.2475517;0.005592321;0.04572709;0.6695092;0.07801767;0.03904444;0.3714404
22-Jan-1997 12:00:00;NaN;0.008421387;0.008494958;0.01351289;0.00294288;0.01617674;0.01357882;0.0004863768;0.00498372;0.003166398;0.0247024;0.004126806;0.008413663;0.194169;0.008254256;0.01133812;0.01885877;0.018282;0.01133812;-0.007636379;0.1569896;0.008946925;0.06324781;0.7290195;0.06490745;0.0397927;0.08889198
23-Jan-1997 12:00:00;NaN;0.009863977;0.008011515;0.01064504;0.003200412;0.01375283;0.01492306;0.001770378;0.02190389;0.004151497;0.05418167;0.2480751;0.008953777;0.4803595;0.007716016;0.004352159;0.008365001;0.01728521;0.004352159;-0.005773291;0.1551083;0.004349379;0.04339374;0.8988988;0.05332032;0.03774523;-0.1141257
24-Jan-1997 12:00:00;NaN;0.00971867;0.007310052;0.01145597;0.003909328;0.01337219;0.01426148;0.001751702;0.1358373;0.007371409;0.04521504;0.0132717;0.007808906;0.001993906;0.008007118;0.2068726;0.01945802;0.01075027;0.2068726;-0.001480883;0.05276886;0.004526617;0.03953309;0.8445781;0.06436816;0.03469832;0.02917338
25-Jan-1997 12:00:00;NaN;0.007004891;0.006903288;0.0121745;0.004048975;0.0228893;0.007161709;0.001329095;0.01620931;0.006973582;0.04933072;0.01953526;0.008324488;0.3779472;0.007318683;0.04606938;0.03018457;0.01160329;0.04606938;-0.001766412;0.05248716;0.2280501;0.03202455;0.9216241;0.05614972;0.03374961;0.04477061
26-Jan-1997 12:00:00;NaN;0.0997621;0.006764125;0.01201268;0.004026662;0.02816002;0.005894199;0.0007446008;0.04328186;0.002542266;0.05392453;0.1237674;0.004803437;0.594956;0.007321299;0.09663176;0.02998293;0.012555;0.09663176;-0.003647949;0.05327511;0.3645999;0.02981921;1.297789;0.05451361;0.02247653;0.04611424
27-Jan-1997 12:00:00;NaN;0.009210808;0.009125957;0.0115334;0.004144641;0.02626624;0.2357323;0.2908664;0.0224057;0.003847475;0.04919302;0.02209912;0.004859228;0.8047965;0.007485626;0.02566976;0.01874517;0.007786342;0.02566976;-0.002235639;0.2516324;0.01916651;0.02919498;1.550052;0.03940981;0.02010832;0.05491228
28-Jan-1997 12:00:00;NaN;0.01035343;0.0117636;0.006435997;0.003098349;0.02083241;0.1365904;0.2751355;0.3770526;0.1648684;0.04648498;0.03151339;0.007366343;1.106423;0.00549173;0.02381298;0.01769298;0.01640635;0.02381298;0.0006726293;0.2779861;0.0730214;0.03086584;1.650459;0.05214544;0.02314095;0.05710233
29-Jan-1997 12:00:00;NaN;0.009639247;0.01386948;0.00516513;0.003083065;0.02414421;0.02380796;0.01286659;0.03765259;0.06731507;0.04196881;0.01981585;0.007977997;1.284397;0.006044247;0.02359256;0.2166454;0.01722265;0.02359256;0.0009699452;0.06963959;0.1427417;0.03208736;1.444926;0.04576174;0.02525214;0.0194063
30-Jan-1997 12:00:00;NaN;0.009046962;0.01145433;0.006498574;0.003025209;0.02007416;0.02079927;0.0177401;0.2110384;0.00914952;0.02840863;0.3245366;0.003907826;1.222721;0.008172299;0.0204662;0.04635191;0.01392158;0.0204662;0.0006969846;0.06296454;0.07777515;0.02764573;1.161145;0.05793047;0.01646954;0.01491705
31-Jan-1997 12:00:00;NaN;0.009745763;0.006729486;0.02245409;0.002572249;0.02084547;0.02343749;0.01592685;0.2342047;0.009137602;0.04061704;0.02825982;0.08678895;0.7687532;0.008000363;0.01919863;0.0343388;0.01569025;0.01919863;0.0001501985;0.04433248;0.1289127;0.02592681;1.044514;0.05593587;0.01804435;0.02542512
01-Feb-1997 12:00:00;NaN;0.009392267;0.004462846;0.01043558;0.004002689;0.01583633;0.01441386;0.013476;0.3065783;0.005319797;0.02971467;0.03819792;0.03637353;0.4589971;0.007259459;0.01210569;0.04724747;0.01579131;0.01210569;-0.002242188;0.03944116;0.04330258;0.02040097;0.8258946;0.03461502;0.01811247;0.0463389
02-Feb-1997 12:00:00;NaN;0.004656945;0.003895945;0.01304825;0.003551392;0.01858371;0.1397432;0.01032644;0.1727875;0.004519555;0.02789402;0.02449119;0.01416713;-0.2575825;0.007339481;0.01583894;0.04880787;0.008203873;0.01583894;0.007804321;0.03805628;0.03766932;0.01556105;0.2954356;0.03366901;0.01442346;0.02764264
03-Feb-1997 12:00:00;NaN;0.009595204;0.007937797;0.01749709;0.003570399;0.01807162;0.03270664;0.01074666;0.1768819;0.006258202;0.03573719;0.04009426;0.01326672;0.08010823;0.007398851;0.01677365;0.04173569;0.007512568;0.01677365;0.0008048558;0.03752192;0.0798538;0.01459199;-0.01813496;0.03201533;0.01331999;0.09103014
04-Feb-1997 12:00:00;NaN;0.01048771;0.00754992;0.02191588;0.002841698;0.01336022;0.02358553;0.007316472;0.1103584;0.2254874;0.03635985;0.03032342;0.01083526;0.06950642;0.00716072;0.01243462;0.03101739;0.01185767;0.01243462;0.0009134779;0.02822422;0.05225351;0.01119958;-0.1092223;0.02678642;0.01181499;0.1098071
05-Feb-1997 12:00:00;NaN;0.01191212;0.02212697;0.06204795;0.003927581;0.008254914;0.2085574;0.01221081;0.2828744;0.2386297;0.03766033;0.04909498;0.1627879;0.05037848;0.006559034;0.01570841;0.02540891;0.01235549;0.01570841;0.001361958;0.03129613;0.1412131;0.01347133;0.05284139;0.02769247;0.01631509;0.1172383
06-Feb-1997 12:00:00;NaN;0.02361333;0.01633243;0.03056817;0.002053303;0.2370593;0.4414478;0.00878278;0.3273897;0.0318744;0.02367206;0.02713414;0.145143;0.04924326;0.007073066;0.0158307;0.02369441;0.01419862;0.0158307;0.001612838;0.0311965;0.0619503;0.01499019;0.07002635;0.02042307;0.03509798;0.2167864
07-Feb-1997 12:00:00;NaN;0.3100546;0.01411509;0.0449075;0.1796442;0.02336605;0.3474936;0.01307301;0.1346684;0.02339103;0.0294162;0.02114041;0.01654106;0.05931116;0.003233494;0.01430609;0.02395465;0.006270687;0.01430609;0.001301437;0.02394552;0.06576866;0.01337989;0.06158141;0.03145836;0.03849274;0.1340554
08-Feb-1997 12:00:00;NaN;0.01744249;0.0119028;0.2459053;0.007025974;0.02275517;0.4760408;0.01251107;0.1496579;0.02623369;0.03129612;0.05071319;0.01522016;0.05728183;0.006924931;0.01421861;0.02929536;0.009046525;0.01421861;0.1296876;0.02448927;0.15135;0.0135654;0.05025855;0.0205378;0.03524853;0.1251097
09-Feb-1997 12:00:00;NaN;0.2616495;0.04511213;0.06837417;0.006910649;0.02262785;0.05309191;0.01061922;0.1293552;0.01743773;0.02929797;0.05155798;0.01188576;0.05603502;0.007840655;0.01754214;0.02786046;0.01073076;0.01754214;0.005811408;0.02625534;0.05371941;0.01309137;0.05429886;0.01679317;0.0166796;0.1187899
10-Feb-1997 12:00:00;NaN;0.241994;0.02715927;0.05930299;0.006718151;0.01249258;0.06376627;0.009202564;0.1294459;0.02181055;0.01861586;0.05296585;0.01392662;0.03668207;0.006501444;0.01347696;0.03285509;0.01098428;0.01347696;0.007606347;0.02610531;0.04852449;0.01679;0.04435373;0.01343515;0.01476146;0.1432134
11-Feb-1997 12:00:00;NaN;0.05629817;0.02102634;0.0636706;0.006467699;0.1833711;0.1383169;0.01284616;0.1107643;0.01686706;0.01656835;0.01865488;0.01342876;0.03704469;0.006139591;0.01639081;0.02093967;0.003773524;0.01639081;0.007754069;0.02508208;0.1387686;0.0158963;0.04004952;0.0172564;0.03450379;-0.08663566
12-Feb-1997 12:00:00;NaN;0.03455494;0.01840272;0.06129237;0.005455409;0.5036393;0.3784092;0.01267447;0.08736128;0.009337665;0.0255154;0.03815893;0.07579528;0.04195302;0.004637115;0.01909228;0.0353378;0.01091113;0.01909228;0.008083586;0.0113358;0.4071157;0.01455457;0.03720731;0.04023611;0.02651858;0.1135525
13-Feb-1997 12:00:00;NaN;0.02039425;0.01913081;0.04560117;0.005071237;0.0350531;0.1556803;0.01059581;0.06474793;0.2413257;0.02679801;0.04762436;0.02571424;0.03848752;0.005512611;0.01023667;0.01735521;0.01384097;0.01023667;0.00646801;0.00942716;0.3254001;0.01336848;0.0399709;0.04009865;0.1923475;0.1248903
14-Feb-1997 12:00:00;NaN;0.03204643;0.02193939;0.04186736;0.003881768;0.04258272;0.05425348;0.01015702;0.06363137;0.02555784;0.02219249;0.04997228;0.08296165;0.04103075;0.04621449;0.01427958;0.01787892;0.0147816;0.01427958;0.005653799;0.01103728;0.6374833;0.01372418;0.03825582;0.03055434;0.08215359;0.1162822
15-Feb-1997 12:00:00;NaN;0.02709165;0.02392541;0.04231888;0.005459628;0.02346767;0.2159279;0.006385353;0.05043478;0.0297131;0.0259381;0.03367015;0.1658118;0.02546921;0.01261292;0.02094731;0.01602026;0.01531391;0.02094731;0.005215609;0.0297737;0.240033;0.01528645;0.03523922;0.02438989;0.06922163;0.1311622
16-Feb-1997 12:00:00;NaN;0.02989424;0.02493159;0.02986342;0.004391517;0.03701012;0.1675931;0.2740465;0.04576912;0.02819795;0.02545115;0.02818863;0.04113434;0.02061871;0.0138821;0.0223722;0.04767214;0.01633793;0.0223722;0.004664214;0.0255233;0.6301762;0.01461929;0.02885889;0.02217934;0.08007488;0.1370715
17-Feb-1997 12:00:00;NaN;0.02003767;0.01708439;0.02761918;0.005234637;0.03483302;0.1348394;0.2351737;0.03240343;0.01596146;0.02262533;0.04564881;0.05005432;0.03368258;0.01064889;0.02262376;0.07112835;0.01436661;0.02262376;0.004163191;0.0319153;0.8945383;0.01289973;0.0169607;0.02322901;0.08079773;0.1142077
18-Feb-1997 12:00:00;NaN;0.01424836;0.02219673;0.02568855;0.00454906;0.02650503;0.78143;0.02371298;0.03377588;0.01016859;0.02039555;0.01915967;0.04317435;0.03837565;0.0115788;0.009650532;0.05840142;0.01462287;0.009650532;0.003259521;0.02557791;1.20395;0.01153579;0.01863916;0.02825652;0.07823762;0.1106744
19-Feb-1997 12:00:00;NaN;0.03188396;0.02289274;0.02958777;0.002673638;0.03020604;1.082541;0.02573043;0.07283413;0.009189562;0.01876814;0.03389851;0.04090357;0.025793;0.01247413;0.01082209;0.2925194;0.02046536;0.01082209;0.002584287;0.02666128;1.365049;0.004612004;0.1595646;0.02886897;0.07402459;0.117901
20-Feb-1997 12:00:00;NaN;0.03415434;0.02539253;0.02586978;0.00199164;0.03571644;1.091135;0.02914059;0.07415298;0.02166642;0.02437615;0.05055335;0.03841588;0.04158723;0.009984941;0.01207973;0.06325889;0.02107647;0.01207973;0.001572689;0.02675407;1.358505;0.004705873;0.0232031;0.01872531;0.06834339;0.08347663
21-Feb-1997 12:00:00;NaN;0.03847365;0.02027409;0.02472517;0.003174651;0.01926337;0.8751197;0.02292075;0.07483967;0.01074001;0.02389243;0.02452578;0.03598496;0.04216678;0.007551662;0.01000175;0.06312658;0.01970662;0.01000175;0.001584565;0.03134633;1.472067;0.01234452;0.03291087;0.2191563;0.0765392;0.1164878
